@relation dataset

@attribute distance real
@attribute n_stores real
@attribute latitude real
@attribute longitude real
@attribute house_price real


@data
4066.587,?,24.94297,121.50342,?
?,0.0,24.94155,121.50381,15.6
1264.73,0.0,?,121.52954,18.3
?,4.0,24.97886,121.53464,35.6
390.5684,?,?,121.54245,?
?,?,24.97886,121.53464,37.4
49.66105,8.0,24.95836,121.53756,57.8
616.4004,3.0,?,121.53767,39.6
4066.587,0.0,?,121.50342,11.6
?,5.0,24.96674,121.54067,?
?,0.0,24.9711,?,55.2
1236.564,1.0,24.97694,121.55391,30.6
?,6.0,?,121.54458,?
330.0854,8.0,?,121.54011,43.4
515.1122,5.0,?,121.5432,37.4
1962.628,1.0,?,121.55481,23.5
?,?,24.94741,121.49628,?
383.8624,5.0,24.98085,121.54391,58.8
90.45606,9.0,24.97433,121.5431,?
401.8807,4.0,24.98326,121.5446,35.1
432.0385,?,?,121.53778,45.2
472.1745,?,?,121.53758,?
4573.779,?,?,121.49507,?
181.0766,9.0,?,121.54262,42.0
1144.436,4.0,24.99176,121.53456,36.7
438.8513,?,24.97493,?,42.6
4449.27,?,?,?,15.5
201.8939,8.0,24.98489,121.54121,55.9
2147.376,3.0,24.96299,121.51284,?
4082.015,0.0,24.94155,121.50381,18.8
2615.465,?,24.95495,?,21.8
1447.286,?,24.97285,121.5173,21.5
?,3.0,24.96322,121.51237,?
3078.176,0.0,?,121.56627,22.0
190.0392,8.0,24.97707,121.54312,44.3
?,?,24.94297,121.50342,20.5
616.5735,8.0,24.97945,121.53642,42.3
750.0704,?,24.97371,?,37.8
57.58945,7.0,24.9675,?,?
421.479,?,24.98246,?,49.3
?,?,24.93363,121.51158,29.3
?,5.0,24.95425,?,34.6
?,?,24.981,121.54713,36.6
126.7286,8.0,24.96881,121.54089,?
157.6052,7.0,24.96628,121.54196,?
451.6419,?,24.96945,121.5449,?
995.7554,0.0,24.96305,?,25.5
561.9845,5.0,24.98746,121.54391,45.9
642.6985,3.0,?,121.53713,31.5
289.3248,5.0,24.98203,121.54348,46.1
1414.837,1.0,?,121.54887,26.6
?,?,24.97289,?,21.4
379.5575,?,24.98343,?,44.0
665.0636,3.0,?,?,34.2
?,1.0,24.95204,121.54842,26.2
175.6294,8.0,?,?,40.9
?,5.0,24.97937,121.54245,?
274.0144,?,?,121.53059,43.5
?,?,?,121.52091,?
90.45606,?,24.97433,121.5431,58.0
1783.18,?,?,?,20.9
?,?,24.972,121.54477,48.1
?,1.0,24.97153,121.53559,39.7
372.6242,6.0,24.97838,?,40.8
?,5.0,24.96515,?,43.8
529.7771,8.0,24.98102,121.53655,40.2
186.5101,9.0,24.97703,121.54265,78.3
1402.016,?,24.98569,121.5276,?
431.1114,10.0,24.98123,121.53743,48.5
?,0.0,24.98569,121.5276,42.3
324.9419,6.0,24.97814,121.5417,46.0
?,?,24.96571,121.54089,49.0
4082.015,0.0,24.94155,121.50381,?
265.0609,?,24.98059,121.53986,?
3171.329,?,25.00115,121.51776,46.6
1156.412,0.0,24.9489,?,19.0
?,3.0,?,121.51284,?
4074.736,0.0,24.94235,?,14.7
4412.765,1.0,24.95032,121.49587,17.4
333.3679,9.0,?,?,32.4
2216.612,4.0,24.96007,121.51361,23.9
?,?,?,121.54297,39.3
373.8389,10.0,?,121.53765,?
?,0.0,24.97668,?,39.0
732.8528,?,24.97668,?,40.6
837.7233,0.0,24.96334,121.54767,29.7
1712.632,2.0,24.96412,?,28.8
250.631,7.0,24.96606,?,?
2077.39,3.0,24.96357,?,33.4
204.1705,8.0,24.98236,?,?
1559.827,3.0,?,121.51627,21.7
639.6198,?,?,121.54814,40.8
389.8219,6.0,24.96412,?,?
1055.067,?,24.96211,121.54928,23.1
1009.235,?,24.96357,121.54951,22.3
?,1.0,24.95743,?,15.0
424.7132,?,24.97429,121.53917,30.0
1159.454,0.0,24.9496,121.53018,13.8
90.45606,9.0,24.97433,?,52.7
?,2.0,24.96464,121.51623,?
329.9747,?,?,121.54395,51.8
5512.038,1.0,?,121.48458,17.4
?,1.0,24.97519,121.53151,?
?,?,24.97501,121.5273,?
292.9978,6.0,24.97744,?,63.3
?,?,24.96334,121.54767,28.8
1485.097,?,24.97073,121.517,30.7
2288.011,?,?,?,?
289.3248,5.0,?,121.54348,?
2147.376,3.0,24.96299,121.51284,?
493.657,?,?,?,40.6
815.9314,?,24.97886,121.53464,38.1
1783.18,?,24.96731,121.51486,?
482.7581,?,?,121.53863,?
390.5684,5.0,24.97937,121.54245,?
837.7233,0.0,24.96334,121.54767,23.0
?,1.0,?,?,117.5
451.6419,8.0,24.96945,121.5449,?
492.2313,5.0,24.96515,121.53737,40.5
170.1289,1.0,?,121.52984,?
394.0173,7.0,24.97305,?,?
?,?,24.96772,121.54102,?
?,5.0,24.95425,121.5399,?
2185.128,3.0,24.96322,121.51237,27.7
208.3905,6.0,24.95618,121.53844,?
1554.25,3.0,24.97026,121.51642,31.1
184.3302,6.0,24.96581,121.54086,45.4
387.7721,9.0,24.98118,?,?
?,?,24.9512,121.549,?
1978.671,2.0,24.98674,121.51844,23.5
383.2805,?,?,121.54464,?
718.2937,3.0,24.97509,?,?
90.45606,9.0,24.97433,121.5431,?
?,5.0,?,?,32.9
323.6912,6.0,24.97841,121.5428,?
289.3248,?,?,121.54348,44.5
490.3446,0.0,24.97217,121.53471,37.0
?,7.0,?,?,54.4
395.6747,5.0,24.95674,121.534,?
383.2805,?,24.96735,121.54464,42.5
335.5273,?,24.9796,121.5414,38.1
?,3.0,?,121.51252,21.8
1144.436,4.0,24.99176,121.53456,?
?,?,24.97003,121.5458,28.5
4082.015,?,24.94155,121.50381,16.7
121.7262,10.0,24.98178,?,?
156.2442,4.0,?,121.53992,36.9
461.7848,?,?,121.53445,35.7
?,3.0,?,121.51359,?
?,0.0,?,?,?
1626.083,3.0,24.96622,121.51668,29.4
289.3248,5.0,?,121.54348,?
169.9803,?,24.97369,121.52979,50.2
?,0.0,24.9546,121.56627,?
?,5.0,?,121.54348,53.0
1264.73,?,24.94883,121.52954,19.1
1643.499,?,24.95394,121.55174,24.7
?,4.0,?,121.53814,?
318.5292,?,24.97071,?,78.0
104.8101,5.0,?,?,42.8
?,6.0,?,121.54722,41.6
?,2.0,?,?,27.3
250.631,7.0,24.96606,121.54297,42.0
752.7669,2.0,?,121.53451,?
379.5575,10.0,?,121.53762,?
?,?,24.95562,121.53872,26.9
4197.349,0.0,24.93885,121.50383,18.6
?,4.0,?,?,?
187.4823,?,24.97388,121.52981,?
197.1338,6.0,24.97631,121.54436,42.5
1712.632,2.0,?,121.5167,31.3
488.8193,8.0,?,121.54494,38.1
56.47425,7.0,?,121.53711,?
757.3377,3.0,24.97538,?,36.7
1497.713,?,24.97003,121.51696,23.6
4197.349,0.0,24.93885,?,19.2
?,?,24.94935,121.53046,?
?,0.0,?,121.49587,?
?,2.0,24.97577,121.53475,39.6
104.8101,?,?,121.54067,38.4
?,5.0,?,?,22.8
337.6016,6.0,?,121.54063,?
?,?,24.98407,121.51748,35.6
600.8604,?,24.96871,121.54651,30.9
?,?,24.96867,?,?
329.9747,?,24.98254,121.54395,50.4
270.8895,0.0,24.97281,?,42.9
750.0704,?,24.97371,121.54951,37.0
90.45606,9.0,24.97433,121.5431,?
?,8.0,24.98223,121.53597,?
?,?,24.998,121.5155,41.2
185.4296,?,24.9711,121.5317,37.9
?,2.0,24.96412,121.5167,30.8
?,1.0,24.95719,?,11.2
?,?,24.97585,121.54516,53.7
?,?,24.96674,121.54067,?
492.2313,?,24.96515,121.53737,?
2180.245,?,24.96324,121.51241,?
?,?,?,121.50827,?
2147.376,3.0,24.96299,121.51284,?
?,1.0,?,?,?
383.8624,5.0,24.98085,121.54391,60.7
211.4473,1.0,24.97417,121.52999,?
?,9.0,24.96853,?,44.9
193.5845,6.0,?,121.54089,45.1
2408.993,0.0,24.95505,121.55964,24.7
87.30222,10.0,24.983,121.54022,?
281.205,8.0,24.97345,?,?
?,4.0,24.98872,121.53408,40.0
?,10.0,24.98182,121.54086,48.0
614.1394,?,24.97913,121.53666,33.1
2261.432,4.0,?,?,29.5
1801.544,1.0,24.95153,121.55254,?
?,?,24.96464,121.51531,20.9
?,1.0,24.97544,121.53119,?
2185.128,3.0,?,121.51237,?
?,5.0,?,?,42.1
312.8963,5.0,?,121.53956,51.7
?,7.0,24.96628,121.54196,41.5
274.0144,1.0,?,121.53059,52.2
390.5684,5.0,?,?,?
?,0.0,24.96165,121.55011,?
1717.193,2.0,24.96447,121.51649,?
49.66105,8.0,24.95836,121.53756,56.8
587.8877,?,24.97077,?,?
292.9978,6.0,?,121.54458,?
289.3248,5.0,24.98203,?,53.3
132.5469,9.0,24.98298,?,47.3
3529.564,?,24.93207,121.51597,?
?,4.0,24.97845,121.53889,40.3
4066.587,0.0,24.94297,121.50342,12.9
?,10.0,24.983,121.54026,46.6
?,?,?,?,55.3
?,3.0,24.96042,121.51462,25.6
?,4.0,?,121.51353,27.3
122.3619,?,24.96756,121.5423,?
377.8302,?,24.97151,121.5435,38.6
?,1.0,?,121.55387,31.3
?,6.0,24.97927,121.53874,?
?,4.0,?,121.53408,40.3
4136.271,1.0,24.95544,121.4963,24.7
512.5487,?,24.974,?,?
918.6357,1.0,24.97198,?,31.9
1164.838,4.0,24.99156,?,?
1717.193,2.0,?,121.51649,?
?,1.0,24.97371,121.52984,37.3
482.7581,5.0,24.97433,?,?
2175.03,3.0,24.96305,121.51254,27.7
187.4823,1.0,24.97388,121.52981,?
161.942,?,24.98353,121.53966,39.7
289.3248,5.0,24.98203,?,41.2
130.9945,6.0,24.95663,121.53765,?
372.1386,7.0,?,121.54026,40.5
2408.993,0.0,24.95505,121.55964,?
2175.744,3.0,?,121.51243,28.1
4082.015,?,24.94155,121.50381,15.4
90.45606,9.0,24.97433,121.5431,?
?,7.0,24.97923,121.53986,40.6
104.8101,?,24.96674,?,?
90.45606,?,?,?,?
