@relation dataset

@attribute distance real
@attribute n_stores real
@attribute latitude real
@attribute longitude real
@attribute house_price real


@data
?,6.0,24.96571,121.54089,?
104.8101,?,?,121.54067,?
464.223,?,24.97964,121.53805,36.2
?,5.0,?,121.54391,?
90.45606,9.0,?,?,59.0
?,3.0,?,121.53715,40.8
424.5442,8.0,?,121.53913,?
?,0.0,24.94155,121.50381,20.0
379.5575,10.0,?,121.53762,?
1360.139,1.0,?,121.54842,?
?,3.0,24.97723,121.53767,?
?,3.0,?,121.51237,?
552.4371,?,24.97598,?,?
1414.837,?,24.95182,121.54887,26.5
533.4762,?,24.97445,121.54765,40.3
377.7956,6.0,?,121.53964,?
150.9347,7.0,24.96725,121.54252,48.1
2707.392,?,24.96056,121.50831,17.7
?,7.0,24.96735,121.54464,43.7
338.9679,9.0,?,121.54413,50.8
1455.798,1.0,?,?,27.0
4066.587,0.0,24.94297,?,18.3
?,?,?,121.52758,48.0
3947.945,0.0,?,121.50243,25.3
274.0144,1.0,24.9748,121.53059,45.4
?,0.0,24.98569,121.5276,43.2
2469.645,4.0,24.96108,?,?
1146.329,0.0,?,?,16.1
167.5989,?,?,?,?
104.8101,?,?,121.54067,51.8
?,9.0,24.97433,121.5431,59.5
?,3.0,24.97746,121.53299,?
289.3248,5.0,24.98203,?,?
90.45606,9.0,?,?,?
964.7496,4.0,24.98872,?,38.2
?,1.0,24.97371,121.52984,?
?,6.0,24.96571,121.54089,?
208.3905,6.0,?,?,45.7
392.4459,6.0,?,121.5425,30.5
292.9978,6.0,24.97744,121.54458,71.0
189.5181,?,24.97707,?,?
1360.139,1.0,24.95204,?,26.6
592.5006,2.0,?,121.53561,34.1
2147.376,3.0,24.96299,121.51284,?
?,5.0,24.96674,?,51.6
?,7.0,?,121.54224,39.4
?,3.0,24.96044,121.51462,?
393.2606,6.0,24.96172,121.53812,7.6
?,?,?,?,53.3
?,2.0,?,121.54739,46.4
6396.283,1.0,24.94375,?,?
4197.349,?,?,?,13.0
?,?,?,121.51709,30.6
?,5.0,?,?,?
492.2313,5.0,24.96515,121.53737,31.3
?,5.0,?,121.53737,48.0
414.9476,4.0,24.98199,121.54464,32.5
185.4296,?,24.9711,121.5317,45.5
279.1726,7.0,24.97528,?,57.4
?,6.0,24.96571,?,?
?,4.0,24.97838,?,62.9
383.8624,?,24.98085,121.54391,?
124.9912,?,24.96674,?,60.7
?,7.0,?,121.54162,?
535.527,8.0,?,?,37.5
2147.376,?,?,?,30.7
482.7581,5.0,?,121.53863,?
373.3937,?,24.9866,121.54082,39.5
186.9686,6.0,24.96604,?,42.2
1009.235,0.0,24.96357,?,?
390.5684,5.0,24.97937,?,46.8
319.0708,6.0,24.96495,121.54277,47.4
?,0.0,24.97843,121.52406,43.5
492.2313,?,24.96515,?,?
289.3248,5.0,24.98203,?,51.4
1559.827,?,?,121.51627,?
640.6071,5.0,24.97017,121.54647,37.5
?,?,24.96515,121.53737,40.1
1360.139,1.0,?,121.54842,28.4
451.2438,?,?,?,?
185.4296,0.0,24.9711,121.5317,52.2
489.8821,?,24.97017,?,43.2
3780.59,0.0,24.93293,121.51203,?
?,?,24.97349,121.54245,?
?,7.0,24.96719,121.54269,48.5
?,9.0,?,?,44.7
1360.139,?,24.95204,121.54842,28.9
376.1709,?,?,121.53713,40.9
?,0.0,?,121.50342,?
?,0.0,24.94155,?,?
?,0.0,24.94883,121.52954,18.3
815.9314,4.0,24.97886,121.53464,35.6
390.5684,5.0,?,?,?
815.9314,4.0,24.97886,121.53464,37.4
49.66105,8.0,24.95836,121.53756,57.8
616.4004,?,24.97723,121.53767,39.6
4066.587,0.0,24.94297,121.50342,11.6
104.8101,5.0,24.96674,?,55.5
185.4296,?,24.9711,121.5317,?
?,1.0,?,121.55391,?
?,6.0,?,121.54458,?
330.0854,8.0,24.97408,?,?
515.1122,5.0,24.96299,?,37.4
1962.628,1.0,24.95468,?,23.5
4527.687,0.0,24.94741,?,14.4
383.8624,?,24.98085,121.54391,?
90.45606,9.0,24.97433,121.5431,58.1
401.8807,4.0,24.98326,121.5446,35.1
432.0385,?,24.9805,121.53778,45.2
?,?,24.97005,121.53758,36.5
?,0.0,24.94867,?,?
181.0766,?,24.97697,?,?
1144.436,4.0,24.99176,?,36.7
?,1.0,24.97493,121.5273,42.6
4449.27,0.0,24.94898,121.49621,15.5
201.8939,?,24.98489,121.54121,55.9
2147.376,3.0,?,?,?
4082.015,?,?,121.50381,18.8
2615.465,0.0,24.95495,?,?
1447.286,3.0,?,?,?
2185.128,3.0,24.96322,?,25.7
3078.176,0.0,24.95464,121.56627,?
190.0392,8.0,?,121.54312,44.3
4066.587,0.0,24.94297,121.50342,20.5
616.5735,8.0,?,121.53642,42.3
750.0704,2.0,24.97371,121.54951,37.8
57.58945,7.0,?,121.54069,42.7
421.479,5.0,?,121.54477,49.3
?,0.0,24.93363,121.51158,?
461.1016,?,24.95425,121.5399,34.6
?,2.0,24.981,?,?
?,8.0,24.96881,121.54089,?
?,7.0,?,?,39.1
?,8.0,24.96945,?,?
?,0.0,24.96305,?,25.5
561.9845,5.0,?,121.54391,45.9
?,?,?,121.53713,31.5
?,5.0,24.98203,121.54348,46.1
1414.837,1.0,24.95182,121.54887,26.6
1449.722,3.0,24.97289,?,21.4
379.5575,10.0,?,121.53762,44.0
?,?,24.97503,121.53692,34.2
1360.139,?,24.95204,121.54842,26.2
175.6294,8.0,24.97347,121.54271,?
?,?,24.97937,121.54245,52.2
274.0144,1.0,24.9748,?,43.5
1805.665,2.0,?,121.52091,31.1
90.45606,9.0,24.97433,?,58.0
?,3.0,?,121.51486,20.9
383.7129,?,?,121.54477,?
590.9292,1.0,?,121.53559,39.7
372.6242,6.0,24.97838,?,40.8
492.2313,?,24.96515,121.53737,43.8
529.7771,8.0,24.98102,121.53655,?
186.5101,9.0,24.97703,?,78.3
1402.016,0.0,24.98569,121.5276,38.5
431.1114,10.0,24.98123,121.53743,?
?,0.0,24.98569,?,42.3
324.9419,6.0,24.97814,?,46.0
193.5845,6.0,?,?,49.0
4082.015,0.0,24.94155,?,?
?,8.0,?,121.53986,40.2
3171.329,?,25.00115,?,46.6
1156.412,?,24.9489,121.53095,?
2147.376,3.0,24.96299,121.51284,33.4
4074.736,0.0,24.94235,121.50357,14.7
4412.765,1.0,24.95032,121.49587,?
333.3679,9.0,24.98016,121.53932,32.4
?,4.0,24.96007,?,23.9
250.631,?,24.96606,121.54297,39.3
373.8389,10.0,?,121.53765,?
?,?,?,?,39.0
?,0.0,24.97668,?,40.6
?,?,?,121.54767,29.7
?,2.0,24.96412,121.5167,28.8
?,7.0,?,121.54297,41.4
2077.39,?,24.96357,?,33.4
204.1705,?,24.98236,?,48.2
?,3.0,24.97213,121.51627,?
639.6198,5.0,24.97258,121.54814,40.8
?,6.0,24.96412,121.54273,40.6
1055.067,?,24.96211,?,23.1
?,0.0,24.96357,?,?
6306.153,?,24.95743,?,15.0
424.7132,?,24.97429,121.53917,30.0
?,0.0,24.9496,121.53018,?
90.45606,9.0,24.97433,?,?
1735.595,2.0,24.96464,121.51623,25.9
329.9747,5.0,24.98254,?,?
5512.038,1.0,24.95095,121.48458,17.4
339.2289,?,?,?,26.5
444.1334,1.0,24.97501,121.5273,?
292.9978,?,24.97744,?,?
?,?,24.96334,121.54767,28.8
1485.097,4.0,24.97073,?,?
?,3.0,24.95885,121.51359,24.4
?,5.0,24.98203,121.54348,53.0
2147.376,3.0,?,?,31.7
?,7.0,24.96968,?,40.6
815.9314,?,24.97886,121.53464,38.1
?,3.0,24.96731,121.51486,23.7
?,5.0,24.97433,?,41.1
390.5684,5.0,?,?,40.1
?,0.0,24.96334,121.54767,23.0
252.5822,1.0,24.9746,121.53046,117.5
451.6419,8.0,?,121.5449,26.5
492.2313,?,24.96515,?,40.5
170.1289,1.0,24.97371,121.52984,29.3
?,7.0,24.97305,121.53994,?
23.38284,7.0,24.96772,121.54102,49.7
?,?,?,121.5399,34.0
2185.128,3.0,?,?,27.7
208.3905,6.0,24.95618,121.53844,44.0
1554.25,?,24.97026,?,31.1
?,6.0,24.96581,121.54086,?
387.7721,?,24.98118,121.53788,?
1455.798,?,24.9512,121.549,25.6
1978.671,2.0,24.98674,121.51844,?
383.2805,7.0,24.96735,121.54464,34.4
?,?,?,121.53644,?
90.45606,9.0,?,121.5431,56.3
461.1016,?,24.95425,121.5399,32.9
?,6.0,?,121.5428,?
289.3248,?,24.98203,121.54348,?
490.3446,0.0,?,121.53471,?
56.47425,7.0,?,121.53711,54.4
?,5.0,24.95674,?,24.5
?,?,24.96735,?,?
335.5273,6.0,24.9796,121.5414,38.1
2179.59,?,24.96299,?,21.8
1144.436,4.0,24.99176,121.53456,?
567.0349,4.0,24.97003,121.5458,28.5
4082.015,0.0,?,?,16.7
121.7262,10.0,?,?,46.1
?,?,24.96696,?,36.9
?,0.0,24.97229,121.53445,35.7
2288.011,?,24.95885,121.51359,23.2
439.7105,0.0,24.97161,?,38.4
?,3.0,?,121.51668,29.4
289.3248,5.0,24.98203,121.54348,?
169.9803,1.0,24.97369,?,50.2
?,?,?,121.56627,24.7
289.3248,?,?,121.54348,53.0
1264.73,0.0,24.94883,121.52954,19.1
1643.499,?,24.95394,121.55174,?
537.7971,4.0,?,121.53814,?
318.5292,9.0,24.97071,?,78.0
104.8101,5.0,?,121.54067,42.8
?,6.0,24.97201,121.54722,41.6
1756.411,2.0,24.9832,121.51812,27.3
250.631,7.0,24.96606,?,42.0
752.7669,2.0,?,121.53451,?
379.5575,?,24.98343,121.53762,49.8
272.6783,5.0,?,121.53872,?
4197.349,?,24.93885,121.50383,18.6
964.7496,4.0,?,121.53411,37.7
187.4823,1.0,24.97388,121.52981,33.1
197.1338,6.0,24.97631,?,?
1712.632,?,24.96412,?,31.3
488.8193,8.0,24.97015,121.54494,?
?,7.0,24.95744,?,62.1
757.3377,?,24.97538,121.54971,?
1497.713,3.0,24.97003,121.51696,?
4197.349,?,24.93885,121.50383,?
1156.777,0.0,24.94935,?,?
?,0.0,24.94826,121.49587,?
617.7134,2.0,24.97577,121.53475,?
104.8101,?,?,121.54067,38.4
1013.341,5.0,24.99006,121.5346,?
337.6016,?,24.96431,121.54063,36.5
?,2.0,?,121.51748,?
?,5.0,24.96871,121.54651,30.9
258.186,9.0,24.96867,?,36.3
?,5.0,24.98254,121.54395,50.4
?,?,24.97281,121.53265,42.9
750.0704,2.0,24.97371,121.54951,37.0
90.45606,9.0,?,121.5431,53.5
563.2854,8.0,?,?,46.6
3085.17,0.0,?,121.5155,41.2
?,?,?,121.5317,?
1712.632,2.0,24.96412,121.5167,30.8
6488.021,?,24.95719,121.47353,11.2
259.6607,6.0,?,?,53.7
?,5.0,24.96674,121.54067,47.0
492.2313,?,24.96515,?,42.3
2180.245,3.0,?,121.51241,28.6
?,3.0,24.96143,121.50827,25.7
2147.376,3.0,24.96299,?,31.3
1360.139,1.0,24.95204,121.54842,?
?,5.0,24.98085,?,60.7
?,?,24.97417,121.52999,45.3
338.9679,9.0,24.96853,121.54413,44.9
193.5845,6.0,24.96571,121.54089,45.1
2408.993,?,?,121.55964,24.7
?,10.0,24.983,121.54022,47.1
281.205,8.0,24.97345,121.54093,63.3
967.4,4.0,24.98872,121.53408,40.0
?,10.0,24.98182,121.54086,48.0
614.1394,7.0,?,?,33.1
2261.432,4.0,24.96182,?,29.5
?,1.0,24.95153,121.55254,24.8
1828.319,?,24.96464,121.51531,20.9
350.8515,?,24.97544,121.53119,43.1
?,3.0,24.96322,121.51237,22.8
289.3248,5.0,24.98203,121.54348,?
312.8963,5.0,24.95591,121.53956,51.7
157.6052,?,?,121.54196,41.5
274.0144,?,?,?,52.2
390.5684,5.0,24.97937,121.54245,49.5
?,0.0,24.96165,121.55011,?
?,2.0,?,121.51649,30.5
49.66105,?,24.95836,121.53756,56.8
?,8.0,24.97077,121.54634,37.4
292.9978,?,?,121.54458,69.7
289.3248,5.0,24.98203,?,53.3
132.5469,?,24.98298,121.53981,47.3
?,?,24.93207,121.51597,29.3
506.1144,?,?,121.53889,40.3
4066.587,0.0,24.94297,121.50342,?
82.88643,10.0,24.983,121.54026,?
?,0.0,24.9711,121.5317,55.3
2103.555,3.0,24.96042,121.51462,?
?,4.0,?,121.51353,?
?,8.0,24.96756,121.5423,?
?,9.0,24.97151,121.5435,38.6
?,1.0,24.95155,?,31.3
443.802,6.0,24.97927,121.53874,35.3
967.4,?,24.98872,121.53408,40.3
4136.271,1.0,24.95544,121.4963,24.7
?,?,24.974,121.53842,42.5
918.6357,1.0,24.97198,121.55063,31.9
1164.838,?,24.99156,121.53406,32.2
1717.193,2.0,24.96447,121.51649,23.0
170.1289,1.0,24.97371,121.52984,?
482.7581,5.0,?,?,35.5
2175.03,?,24.96305,?,27.7
187.4823,?,24.97388,121.52981,?
161.942,9.0,?,?,39.7
289.3248,5.0,24.98203,121.54348,41.2
?,?,24.95663,?,37.2
372.1386,7.0,24.97293,?,40.5
2408.993,0.0,24.95505,?,22.3
2175.744,3.0,?,121.51243,28.1
4082.015,0.0,24.94155,121.50381,15.4
90.45606,?,24.97433,121.5431,?
?,7.0,24.97923,?,?
?,5.0,24.96674,?,52.5
90.45606,9.0,?,?,63.9
