@relation dataset

@attribute class {0, 1, 2}
@attribute Alcohol real
@attribute Malic_acid real
@attribute Ash real
@attribute Alcalinity_of_ash real
@attribute Magnesium real
@attribute Total_phenols real
@attribute Flavanoids real
@attribute Nonflavanoid_phenols real
@attribute Proanthocyanins real
@attribute Color_intensity real
@attribute Hue real
@attribute OD280_OD315_of_diluted_wines real
@attribute Proline real


@data
?,?,1.75,?,14.0,111.0,3.88,?,0.32,1.87,7.05,1.01,3.26,?
0,?,?,2.68,?,115.0,3.0,2.79,0.39,?,?,?,2.93,1375.0
0,13.74,1.67,2.25,?,118.0,?,2.9,0.21,?,?,?,3.2,1060.0
0,13.56,1.73,2.46,20.5,116.0,?,2.78,?,2.45,6.25,?,?,1120.0
?,14.22,1.7,?,?,118.0,3.2,3.0,0.26,?,6.38,0.94,3.31,970.0
?,13.29,1.97,?,16.8,102.0,3.0,3.23,0.31,1.66,?,1.07,?,1270.0
0,13.72,1.43,2.5,16.7,?,?,?,0.19,2.04,?,?,2.87,?
?,12.37,0.94,?,10.6,88.0,1.98,0.57,0.28,0.42,?,1.05,?,?
1,12.33,?,?,16.0,101.0,2.05,?,?,?,3.27,1.25,1.67,?
?,?,1.36,2.02,?,100.0,2.02,1.41,0.53,0.62,5.75,?,1.59,450.0
?,13.67,1.25,1.92,?,?,2.1,1.79,0.32,0.73,3.8,?,?,?
1,?,1.13,2.16,?,87.0,3.5,?,?,1.87,4.45,1.22,2.87,420.0
1,12.17,1.45,?,?,?,?,?,0.45,1.03,2.95,1.45,2.23,?
1,12.37,1.21,2.56,18.1,98.0,?,?,0.37,2.08,4.6,1.19,2.3,678.0
?,13.11,?,?,?,78.0,2.98,3.18,0.26,2.28,5.3,1.12,3.18,?
?,12.37,1.17,1.92,19.6,78.0,2.11,2.0,0.27,1.04,4.68,1.12,3.48,510.0
?,?,0.94,2.36,17.0,?,2.53,1.3,0.55,0.42,3.17,1.02,1.93,750.0
1,12.21,1.19,?,?,?,1.85,1.28,0.14,?,2.85,1.28,3.07,718.0
?,12.29,1.61,2.21,20.4,103.0,1.1,?,0.37,?,3.05,0.906,1.82,?
?,13.86,1.51,2.67,25.0,86.0,2.95,2.86,0.21,?,3.38,1.36,?,410.0
?,13.49,1.66,2.24,24.0,87.0,1.88,?,?,1.03,3.74,0.98,2.78,?
1,12.99,1.67,2.6,?,139.0,3.3,2.89,0.21,1.96,3.35,1.31,3.5,?
?,?,1.09,2.3,21.0,?,3.38,?,0.13,1.65,?,?,3.13,886.0
1,11.66,1.88,1.92,16.0,?,1.61,1.57,?,1.15,3.8,?,2.14,?
1,?,?,1.71,16.0,?,1.95,?,?,1.46,4.6,?,2.48,392.0
1,11.84,2.89,?,18.0,112.0,?,1.32,0.43,?,?,0.96,2.52,?
1,12.33,0.99,1.95,14.8,136.0,1.9,1.85,?,?,?,1.06,?,?
1,?,3.87,2.4,?,?,2.83,2.55,0.43,1.95,2.57,?,3.13,?
1,12.0,0.92,2.0,19.0,86.0,2.42,2.26,0.3,?,2.5,1.38,3.12,278.0
1,12.72,?,2.2,18.8,86.0,?,2.53,0.26,1.77,3.9,?,3.14,714.0
?,?,1.13,2.51,24.0,78.0,?,1.58,0.4,1.4,2.2,?,?,630.0
1,13.05,3.86,2.32,22.5,?,1.65,1.59,?,1.62,4.8,0.84,2.01,515.0
1,11.84,?,2.58,18.0,?,2.2,2.21,?,2.35,?,0.79,?,520.0
?,12.67,?,2.24,18.0,99.0,2.2,1.94,0.3,1.46,2.62,1.23,3.16,450.0
?,?,1.61,2.31,?,?,1.78,1.69,0.43,1.56,2.45,?,2.26,495.0
?,11.65,1.67,?,26.0,88.0,1.92,1.61,0.4,1.34,2.6,1.36,?,562.0
1,11.64,2.06,2.46,21.6,?,1.95,1.69,?,1.35,2.8,1.0,2.75,?
1,?,1.33,2.3,23.6,70.0,2.2,1.59,?,1.38,1.74,1.07,3.21,?
1,12.08,1.83,2.32,18.5,81.0,1.6,1.5,0.52,1.64,2.4,?,?,?
1,?,1.51,2.42,22.0,86.0,1.45,1.25,?,1.63,3.6,?,?,450.0
1,?,1.53,2.26,20.7,80.0,?,?,0.58,1.62,3.05,?,2.06,495.0
?,?,2.83,2.22,18.0,88.0,2.45,2.25,?,?,2.15,1.15,3.3,?
1,?,1.99,2.28,18.0,98.0,3.02,2.26,0.17,1.35,?,?,2.96,345.0
1,?,1.52,2.2,19.0,162.0,2.5,2.27,0.32,?,2.6,?,2.63,937.0
1,11.81,2.12,?,?,134.0,?,?,?,1.56,2.5,?,2.26,625.0
1,12.29,?,1.98,16.0,85.0,2.55,?,0.29,1.77,2.9,1.23,2.74,428.0
1,12.37,1.07,2.1,18.5,88.0,3.52,3.75,0.24,1.95,?,1.04,?,?
1,12.29,?,?,18.0,88.0,2.85,2.99,0.45,?,?,?,?,406.0
1,12.08,2.08,?,?,97.0,2.23,2.17,0.26,?,3.3,1.27,2.96,?
1,12.6,?,?,?,88.0,1.45,?,?,1.35,2.45,1.04,2.77,?
1,12.34,2.45,2.46,21.0,98.0,2.56,2.11,?,1.31,2.8,?,3.38,438.0
?,11.82,1.72,1.88,19.5,?,2.5,1.64,?,1.42,2.06,?,?,415.0
?,12.51,1.73,1.98,20.5,85.0,2.2,1.92,0.32,1.48,?,1.04,?,672.0
1,?,2.55,2.27,?,90.0,1.68,1.84,0.66,?,2.7,0.86,?,?
1,?,1.73,2.12,19.0,?,1.65,2.03,?,1.63,?,?,3.17,510.0
?,12.72,1.75,2.28,22.5,84.0,1.38,1.76,0.48,?,?,0.88,?,488.0
1,?,1.29,1.94,?,92.0,2.36,?,0.39,?,2.7,0.86,?,312.0
1,?,1.35,2.7,20.0,?,2.74,?,0.29,2.49,2.65,?,3.26,680.0
1,11.46,3.74,1.82,19.5,107.0,3.18,2.58,0.24,3.58,?,0.75,2.81,?
?,12.52,2.43,?,21.0,88.0,?,2.27,0.26,1.22,2.0,0.9,?,?
?,11.76,2.68,2.92,?,?,1.75,2.03,?,1.05,3.8,1.23,2.5,607.0
?,11.41,0.74,2.5,?,88.0,2.48,2.01,?,1.44,3.08,?,2.31,?
1,12.08,?,2.5,22.5,84.0,?,2.29,0.43,?,2.9,0.93,3.19,?
1,?,1.51,2.2,?,85.0,?,2.17,?,2.01,1.9,1.71,2.87,407.0
1,?,?,?,20.8,86.0,?,1.6,?,1.53,1.95,0.95,3.33,495.0
1,?,?,2.19,?,?,?,2.09,0.34,1.61,?,1.06,2.96,345.0
1,12.77,3.43,1.98,16.0,80.0,?,1.25,0.43,?,3.4,0.7,2.12,372.0
1,?,3.43,2.0,?,?,2.0,1.64,0.37,1.87,1.28,0.93,3.05,?
1,?,?,2.42,?,96.0,2.9,2.79,0.32,1.83,?,?,3.39,?
1,11.56,2.05,3.23,?,119.0,?,5.08,0.47,1.87,6.0,0.93,?,465.0
1,12.42,4.43,2.73,26.5,102.0,2.2,?,0.43,1.71,2.08,0.92,3.12,?
1,13.05,5.8,2.13,?,86.0,?,2.65,?,?,2.6,0.73,?,380.0
1,11.87,4.31,?,21.0,82.0,?,3.03,0.21,2.91,2.8,0.75,3.64,380.0
1,12.07,2.16,2.17,?,?,2.6,?,0.37,1.35,2.76,0.86,?,378.0
?,12.43,?,?,21.5,?,2.74,?,0.39,?,3.94,0.69,?,?
?,11.79,2.13,2.78,?,92.0,2.13,?,0.58,1.76,3.0,0.97,2.44,?
1,12.37,1.63,2.3,24.5,88.0,2.22,2.45,0.4,1.9,?,0.89,2.78,342.0
1,12.04,4.3,2.38,?,80.0,2.1,1.75,?,1.35,2.6,?,2.57,?
2,?,1.35,2.32,?,122.0,?,1.25,0.21,?,4.1,?,1.29,630.0
2,12.88,?,2.4,20.0,104.0,1.3,?,?,0.83,5.4,0.74,1.42,?
2,12.81,2.31,2.4,24.0,?,1.15,1.09,0.27,0.83,5.7,0.66,1.36,560.0
2,12.7,3.55,2.36,21.5,106.0,1.7,1.2,?,0.84,5.0,0.78,1.29,600.0
2,12.51,1.24,2.25,17.5,?,2.0,0.58,0.6,?,?,?,1.51,?
2,12.6,2.46,2.2,?,94.0,?,0.66,0.63,0.94,?,?,1.58,695.0
?,12.25,4.72,?,?,89.0,1.38,0.47,0.53,?,3.85,?,1.27,720.0
?,12.53,5.51,2.64,25.0,96.0,1.79,0.6,?,?,5.0,0.82,1.69,515.0
2,13.49,3.59,2.19,?,88.0,1.62,0.48,0.58,0.88,5.7,0.81,1.82,580.0
2,?,2.96,?,?,?,2.32,0.6,0.53,0.81,4.92,?,2.15,590.0
2,12.93,2.81,2.7,21.0,96.0,1.54,0.5,0.53,0.75,4.6,0.77,2.31,600.0
2,?,?,2.35,20.0,89.0,1.4,?,0.37,0.64,5.6,0.7,2.47,780.0
2,?,3.17,2.72,?,97.0,?,0.52,0.5,0.55,4.35,?,?,520.0
2,13.62,?,2.35,?,92.0,?,0.8,?,1.02,4.4,0.91,2.05,?
2,?,3.88,2.2,?,?,?,?,?,1.14,8.21,0.65,2.0,855.0
?,13.16,?,?,21.0,102.0,1.5,?,0.43,1.3,4.0,0.6,1.68,830.0
2,13.88,5.04,?,20.0,80.0,?,0.34,?,?,?,0.58,1.33,?
2,?,4.61,?,21.5,86.0,1.7,0.65,?,0.86,?,0.54,?,625.0
2,13.32,?,?,21.5,92.0,?,?,0.45,1.25,?,0.55,1.62,650.0
?,?,?,2.36,21.5,113.0,1.41,?,?,1.14,9.4,0.57,1.33,?
2,13.5,3.12,?,?,?,1.4,1.57,?,1.25,8.6,0.59,1.3,?
2,12.79,2.67,?,22.0,112.0,1.48,1.36,?,1.26,?,0.48,?,?
2,13.11,1.9,2.75,?,116.0,2.2,?,0.26,?,7.1,0.61,1.33,?
2,?,3.3,2.28,18.5,98.0,1.8,?,0.61,1.87,10.52,0.56,1.51,675.0
2,12.58,?,?,20.0,?,1.48,0.58,0.53,1.4,?,0.58,?,?
?,?,5.19,?,?,93.0,1.74,?,0.61,1.55,7.9,0.6,1.48,725.0
2,13.84,4.12,2.38,19.5,89.0,?,?,?,1.56,?,?,?,480.0
?,12.45,3.03,2.64,27.0,97.0,1.9,0.58,0.63,?,7.5,0.67,1.73,?
?,14.34,1.68,2.7,25.0,98.0,?,1.31,0.53,2.7,13.0,?,1.96,660.0
2,13.48,?,2.64,22.5,89.0,2.6,1.1,?,?,?,0.57,?,620.0
2,?,3.83,?,?,?,2.3,0.92,0.5,1.04,7.65,0.56,1.58,520.0
?,13.69,3.26,2.54,20.0,107.0,1.83,?,?,?,5.88,0.96,1.82,680.0
2,12.85,3.27,2.58,22.0,106.0,1.65,0.6,?,?,5.58,0.87,2.11,570.0
2,12.96,3.45,?,?,?,1.39,0.7,?,?,?,0.68,?,675.0
2,?,2.76,2.3,22.0,90.0,1.35,0.68,0.41,1.03,9.58,?,1.68,615.0
2,13.73,?,2.26,?,88.0,1.28,0.47,0.52,1.15,?,0.78,1.75,520.0
2,13.45,3.7,2.6,?,?,1.7,0.92,0.43,1.46,10.68,?,1.56,695.0
?,12.82,3.37,2.3,19.5,88.0,1.48,0.66,?,?,10.26,0.72,?,685.0
2,13.58,?,2.69,24.5,105.0,?,?,0.39,1.54,?,0.74,?,750.0
?,13.4,?,2.86,?,112.0,1.98,0.96,0.27,1.11,8.5,0.67,1.92,630.0
2,?,3.03,2.32,19.0,96.0,1.25,0.49,?,0.73,?,0.66,1.83,510.0
2,12.77,?,2.28,19.5,?,?,0.51,?,0.64,9.899999,0.57,1.63,470.0
2,14.16,2.51,2.48,20.0,91.0,1.68,0.7,0.44,1.24,9.7,0.62,1.71,660.0
2,13.71,?,?,?,?,1.68,?,?,?,?,0.64,1.74,740.0
2,13.4,3.91,?,?,102.0,1.8,?,0.43,1.41,7.3,0.7,1.56,?
2,?,?,?,20.0,?,1.59,?,?,1.35,?,0.59,?,835.0
2,?,2.59,?,?,120.0,1.65,0.68,0.53,?,9.3,0.6,1.62,840.0
2,?,?,2.74,24.5,96.0,?,0.76,0.56,1.35,9.2,0.61,1.6,560.0
