@relation dataset

@attribute distance real
@attribute n_stores real
@attribute latitude real
@attribute longitude real
@attribute house_price real


@data
?,3.0,24.96322,121.51237,25.6
?,?,?,?,?
1414.837,?,24.95182,?,26.5
533.4762,?,?,121.54765,40.3
377.7956,?,?,121.53964,36.8
150.9347,?,?,121.54252,48.1
2707.392,?,?,?,?
383.2805,7.0,?,121.54464,?
?,9.0,?,?,50.8
?,?,?,?,27.0
?,0.0,?,?,?
1406.43,?,24.98573,121.52758,48.0
?,?,?,121.50243,?
?,?,24.9748,?,45.4
1402.016,0.0,?,121.5276,?
2469.645,4.0,?,?,21.8
?,?,?,?,16.1
167.5989,?,?,?,41.0
104.8101,5.0,?,121.54067,?
90.45606,?,24.97433,121.5431,59.5
?,3.0,24.97746,121.53299,34.6
289.3248,?,?,?,?
?,9.0,?,121.5431,?
964.7496,4.0,24.98872,?,?
170.1289,1.0,?,?,?
?,6.0,?,?,54.4
?,6.0,24.95618,?,?
?,?,?,121.5425,30.5
?,?,?,121.54458,71.0
189.5181,?,?,121.54308,47.1
1360.139,1.0,?,?,?
592.5006,?,?,121.53561,?
?,3.0,24.96299,121.51284,?
?,?,?,121.54067,?
?,?,24.97701,121.54224,?
?,3.0,24.96044,121.51462,23.1
?,?,24.96172,?,7.6
?,8.0,?,121.54142,53.3
737.9161,?,?,121.54739,46.4
6396.283,?,?,?,?
?,0.0,?,?,?
?,?,24.96622,121.51709,30.6
?,5.0,24.98203,121.54348,59.6
492.2313,?,24.96515,?,31.3
492.2313,5.0,24.96515,?,?
414.9476,?,24.98199,?,?
185.4296,0.0,24.9711,?,?
279.1726,?,24.97528,?,57.4
?,?,?,121.54089,48.6
?,?,24.97838,121.53477,62.9
?,?,24.98085,121.54391,?
?,?,24.96674,?,60.7
?,7.0,?,?,41.0
535.527,8.0,?,121.53653,?
?,?,24.96299,121.51284,?
?,?,?,?,?
?,8.0,?,?,39.5
?,?,?,121.54211,42.2
?,0.0,?,121.54951,20.8
?,?,24.97937,121.54245,46.8
319.0708,6.0,?,?,?
?,0.0,?,?,?
492.2313,5.0,?,?,42.5
289.3248,5.0,24.98203,121.54348,?
?,?,?,?,28.9
640.6071,?,24.97017,121.54647,37.5
492.2313,5.0,?,?,?
?,?,24.95204,121.54842,?
?,?,24.97563,121.54694,45.5
?,?,?,121.5317,?
489.8821,8.0,24.97017,?,?
?,?,?,?,?
?,?,?,?,39.7
170.7311,7.0,?,121.54269,48.5
?,9.0,24.98118,121.53788,?
1360.139,1.0,24.95204,?,?
?,6.0,24.95418,121.53713,?
4066.587,0.0,24.94297,121.50342,?
?,?,24.94155,121.50381,15.6
1264.73,0.0,?,?,18.3
815.9314,?,24.97886,121.53464,35.6
?,?,?,121.54245,39.4
?,4.0,24.97886,?,37.4
49.66105,8.0,?,?,57.8
616.4004,3.0,?,?,39.6
4066.587,0.0,?,121.50342,11.6
104.8101,?,24.96674,121.54067,55.5
185.4296,?,?,121.5317,?
?,1.0,?,?,30.6
?,6.0,24.97744,121.54458,73.6
?,8.0,24.97408,?,?
?,5.0,?,?,?
?,?,24.95468,121.55481,?
4527.687,0.0,24.94741,?,?
?,?,?,?,58.8
?,9.0,?,121.5431,58.1
401.8807,4.0,24.98326,?,35.1
432.0385,?,24.9805,?,45.2
472.1745,3.0,24.97005,?,?
?,0.0,?,121.49507,19.2
181.0766,?,?,121.54262,?
?,?,24.99176,?,36.7
438.8513,1.0,24.97493,?,?
4449.27,?,24.94898,121.49621,15.5
201.8939,?,24.98489,?,55.9
2147.376,3.0,?,121.51284,?
?,?,24.94155,121.50381,?
?,0.0,?,121.56174,21.8
?,?,24.97285,121.5173,21.5
2185.128,?,?,121.51237,25.7
3078.176,0.0,24.95464,121.56627,?
?,?,24.97707,?,44.3
?,0.0,?,121.50342,?
?,?,24.97945,?,?
?,?,?,121.54951,37.8
57.58945,?,24.9675,?,?
421.479,?,?,?,49.3
?,0.0,24.93363,121.51158,29.3
?,?,24.95425,?,34.6
707.9067,2.0,?,121.54713,?
?,?,?,121.54089,?
157.6052,?,?,?,39.1
451.6419,8.0,?,121.5449,31.6
?,?,?,?,?
561.9845,5.0,?,?,45.9
?,?,?,121.53713,?
289.3248,5.0,?,121.54348,?
?,1.0,?,121.54887,26.6
?,?,24.97289,?,?
?,?,24.98343,?,44.0
665.0636,3.0,?,121.53692,34.2
1360.139,1.0,?,121.54842,?
?,?,?,121.54271,?
?,?,?,121.54245,52.2
274.0144,1.0,24.9748,121.53059,?
1805.665,?,?,?,31.1
90.45606,9.0,24.97433,?,?
1783.18,?,24.96731,121.51486,20.9
383.7129,?,24.972,?,48.1
590.9292,1.0,?,121.53559,?
?,?,?,?,40.8
492.2313,?,?,?,43.8
529.7771,?,24.98102,?,?
186.5101,?,24.97703,121.54265,?
?,?,?,?,38.5
431.1114,?,24.98123,?,48.5
?,?,?,121.5276,?
?,6.0,?,121.5417,46.0
?,?,24.96571,?,?
4082.015,?,24.94155,?,12.8
265.0609,8.0,?,121.53986,?
?,0.0,25.00115,?,?
1156.412,?,?,121.53095,19.0
2147.376,3.0,24.96299,121.51284,33.4
?,?,?,121.50357,14.7
?,?,24.95032,121.49587,17.4
?,?,24.98016,?,?
?,4.0,24.96007,?,23.9
250.631,?,24.96606,?,?
?,10.0,24.98322,121.53765,?
732.8528,0.0,24.97668,?,?
732.8528,0.0,24.97668,?,?
?,0.0,?,121.54767,?
?,2.0,24.96412,?,?
250.631,7.0,24.96606,121.54297,41.4
2077.39,3.0,24.96357,?,?
204.1705,8.0,?,?,?
?,3.0,24.97213,121.51627,21.7
?,?,?,121.54814,?
389.8219,6.0,24.96412,?,?
1055.067,?,?,121.54928,?
?,?,24.96357,?,22.3
6306.153,1.0,24.95743,121.47516,?
424.7132,?,?,?,30.0
?,?,?,?,?
?,9.0,?,?,52.7
?,2.0,24.96464,121.51623,25.9
?,5.0,24.98254,121.54395,?
?,?,?,?,?
339.2289,?,24.97519,121.53151,?
444.1334,1.0,?,?,43.9
292.9978,6.0,24.97744,121.54458,?
837.7233,?,24.96334,?,28.8
1485.097,4.0,24.97073,?,?
?,3.0,?,?,?
289.3248,5.0,24.98203,121.54348,53.0
2147.376,3.0,24.96299,121.51284,?
?,?,?,121.54522,40.6
815.9314,4.0,?,121.53464,?
1783.18,3.0,?,121.51486,23.7
482.7581,?,?,?,?
?,?,?,121.54245,?
?,?,24.96334,?,?
?,1.0,24.9746,?,?
?,8.0,?,?,26.5
492.2313,?,24.96515,121.53737,40.5
?,?,?,121.52984,?
?,7.0,?,?,41.0
?,7.0,24.96772,121.54102,?
461.1016,?,24.95425,?,?
2185.128,3.0,24.96322,?,?
208.3905,?,24.95618,?,44.0
1554.25,3.0,24.97026,?,31.1
184.3302,?,?,121.54086,45.4
387.7721,?,?,121.53788,?
?,1.0,?,121.549,?
1978.671,?,?,121.51844,?
?,?,24.96735,121.54464,34.4
718.2937,?,24.97509,?,55.3
?,9.0,24.97433,121.5431,56.3
461.1016,5.0,?,121.5399,?
?,?,?,?,?
289.3248,?,?,?,?
490.3446,0.0,24.97217,121.53471,37.0
?,?,?,?,?
?,?,?,?,?
?,?,24.96735,121.54464,?
?,?,24.9796,?,?
?,3.0,24.96299,?,?
1144.436,?,?,?,?
?,?,?,?,28.5
?,0.0,?,121.50381,16.7
121.7262,10.0,?,?,46.1
156.2442,4.0,?,121.53992,36.9
461.7848,0.0,?,121.53445,35.7
?,?,24.95885,121.51359,?
?,?,?,121.53423,?
?,3.0,?,121.51668,?
289.3248,5.0,24.98203,?,55.0
?,?,24.97369,?,?
3079.89,0.0,?,121.56627,24.7
?,5.0,24.98203,121.54348,53.0
?,0.0,?,?,?
1643.499,?,?,121.55174,?
?,?,?,?,?
?,9.0,24.97071,?,78.0
?,?,24.96674,121.54067,42.8
?,?,24.97201,121.54722,41.6
1756.411,?,24.9832,121.51812,?
250.631,?,?,?,?
752.7669,2.0,24.97795,121.53451,37.5
379.5575,10.0,?,121.53762,49.8
272.6783,?,?,?,?
?,0.0,?,?,18.6
964.7496,?,?,121.53411,37.7
?,?,?,?,33.1
?,6.0,?,?,42.5
?,2.0,?,?,?
488.8193,?,?,121.54494,?
56.47425,?,24.95744,?,62.1
757.3377,?,?,121.54971,?
?,3.0,24.97003,121.51696,?
4197.349,0.0,?,121.50383,19.2
?,?,24.94935,121.53046,12.8
?,0.0,?,?,15.6
617.7134,?,24.97577,?,39.6
?,5.0,?,121.54067,?
?,?,?,?,?
?,6.0,?,121.54063,36.5
1867.233,2.0,24.98407,?,?
600.8604,5.0,24.96871,121.54651,30.9
258.186,9.0,?,121.54331,36.3
?,5.0,24.98254,121.54395,50.4
?,0.0,?,121.53265,?
?,2.0,24.97371,121.54951,?
90.45606,?,?,121.5431,?
563.2854,?,?,121.53597,?
?,?,?,?,?
?,?,?,121.5317,37.9
1712.632,?,?,?,?
6488.021,1.0,?,121.47353,11.2
?,6.0,24.97585,?,?
104.8101,5.0,24.96674,121.54067,47.0
?,5.0,?,121.53737,?
2180.245,3.0,?,?,28.6
2674.961,?,?,?,25.7
2147.376,3.0,24.96299,121.51284,?
1360.139,1.0,24.95204,?,30.1
383.8624,5.0,24.98085,121.54391,60.7
?,?,24.97417,?,45.3
338.9679,?,?,?,44.9
?,6.0,24.96571,121.54089,45.1
2408.993,0.0,24.95505,121.55964,24.7
?,10.0,?,121.54022,?
281.205,8.0,24.97345,?,?
967.4,?,?,?,?
109.9455,10.0,24.98182,?,?
?,7.0,?,?,?
2261.432,?,?,121.51222,?
1801.544,?,?,?,?
?,2.0,?,?,20.9
?,1.0,24.97544,121.53119,?
2185.128,3.0,24.96322,?,?
?,?,?,121.54348,?
?,5.0,?,121.53956,?
157.6052,7.0,24.96628,121.54196,41.5
274.0144,1.0,24.9748,121.53059,?
?,?,24.97937,121.54245,?
1157.988,?,?,?,23.8
1717.193,2.0,24.96447,?,30.5
?,8.0,24.95836,?,56.8
587.8877,?,?,121.54634,?
?,?,?,?,69.7
?,5.0,24.98203,121.54348,53.3
132.5469,9.0,24.98298,?,47.3
3529.564,0.0,?,?,29.3
?,4.0,?,?,40.3
4066.587,?,?,?,?
82.88643,?,?,?,46.6
185.4296,0.0,24.9711,?,55.3
2103.555,?,?,121.51462,?
?,?,24.95957,121.51353,?
122.3619,?,24.96756,121.5423,67.7
?,9.0,?,?,38.6
1939.749,?,24.95155,121.55387,?
443.802,6.0,?,?,35.3
?,?,?,121.53408,?
?,1.0,?,121.4963,?
?,?,?,121.53842,42.5
918.6357,1.0,24.97198,121.55063,31.9
?,4.0,?,121.53406,32.2
1717.193,?,24.96447,?,?
170.1289,?,24.97371,?,?
?,?,?,121.53863,?
?,3.0,?,?,?
?,1.0,24.97388,121.52981,28.5
161.942,?,?,121.53966,?
289.3248,?,24.98203,?,41.2
?,?,24.95663,?,37.2
372.1386,7.0,?,?,?
?,0.0,24.95505,?,?
?,?,24.9633,121.51243,?
4082.015,0.0,24.94155,121.50381,?
90.45606,9.0,24.97433,121.5431,50.0
?,7.0,24.97923,121.53986,?
104.8101,5.0,24.96674,?,?
90.45606,9.0,24.97433,121.5431,?
