@relation dataset

@attribute distance real
@attribute n_stores real
@attribute latitude real
@attribute longitude real
@attribute house_price real


@data
?,?,24.97445,121.54765,?
995.7554,?,24.96305,?,25.3
?,8.0,24.97635,?,?
?,6.0,24.96571,121.54089,?
104.8101,5.0,24.96674,?,?
?,?,24.97964,121.53805,36.2
?,?,24.98746,121.54391,42.0
90.45606,?,?,?,59.0
?,?,?,121.53715,?
424.5442,8.0,?,121.53913,?
?,?,24.94155,?,?
?,?,?,?,54.4
?,?,24.95204,121.54842,29.5
?,3.0,?,121.53767,36.8
?,3.0,24.96322,121.51237,25.6
552.4371,2.0,24.97598,121.53381,29.8
1414.837,?,24.95182,?,26.5
533.4762,?,?,?,?
?,?,?,?,36.8
?,?,?,121.54252,48.1
?,3.0,?,121.50831,?
383.2805,?,24.96735,121.54464,43.7
338.9679,9.0,24.96853,121.54413,50.8
1455.798,?,24.9512,121.549,27.0
?,0.0,?,121.50342,?
1406.43,?,?,121.52758,48.0
?,?,24.94783,121.50243,25.3
?,?,?,?,?
1402.016,?,?,121.5276,?
?,?,?,121.51046,?
?,?,?,121.53076,?
?,?,?,?,41.0
?,?,24.96674,121.54067,51.8
?,9.0,24.97433,?,?
?,?,24.97746,121.53299,34.6
?,5.0,?,121.54348,51.0
?,?,24.97433,121.5431,?
964.7496,4.0,24.98872,?,38.2
?,1.0,?,121.52984,32.9
?,?,?,?,54.4
208.3905,6.0,?,121.53844,45.7
?,6.0,?,121.5425,?
292.9978,6.0,24.97744,121.54458,?
189.5181,?,?,?,47.1
?,1.0,24.95204,121.54842,26.6
592.5006,2.0,24.9726,121.53561,?
2147.376,?,24.96299,121.51284,28.4
104.8101,5.0,?,?,?
196.6172,7.0,?,121.54224,39.4
?,?,24.96044,121.51462,?
?,?,24.96172,?,7.6
?,8.0,?,?,53.3
737.9161,?,?,?,?
?,1.0,24.94375,121.47883,12.2
?,0.0,?,121.50383,?
?,3.0,24.96622,?,30.6
289.3248,5.0,?,?,59.6
492.2313,?,?,?,?
?,?,?,?,48.0
414.9476,4.0,24.98199,?,32.5
?,0.0,?,121.5317,45.5
279.1726,?,?,121.54541,57.4
?,6.0,24.96571,121.54089,48.6
?,?,24.97838,121.53477,?
?,5.0,24.98085,121.54391,?
124.9912,?,?,?,60.7
?,?,?,?,?
?,8.0,?,121.53653,?
?,?,?,121.51284,30.7
?,5.0,?,?,?
373.3937,8.0,24.9866,121.54082,?
186.9686,6.0,?,?,?
1009.235,?,?,?,?
?,5.0,24.97937,?,?
?,?,?,?,?
?,0.0,?,121.52406,43.5
492.2313,?,24.96515,?,42.5
289.3248,?,?,?,51.4
1559.827,3.0,24.97213,121.51627,28.9
?,5.0,24.97017,?,?
?,5.0,24.96515,121.53737,?
?,1.0,24.95204,?,28.4
451.2438,?,?,?,45.5
?,?,?,121.5317,?
489.8821,?,?,121.54494,43.2
3780.59,0.0,24.93293,?,?
?,8.0,?,121.54245,39.7
?,7.0,24.96719,121.54269,48.5
?,9.0,?,121.53788,?
?,1.0,?,121.54842,28.9
376.1709,6.0,?,?,?
4066.587,0.0,24.94297,121.50342,?
?,0.0,24.94155,?,15.6
?,?,?,?,?
?,?,?,?,35.6
?,5.0,24.97937,?,?
?,4.0,?,?,37.4
49.66105,8.0,?,121.53756,57.8
616.4004,3.0,?,121.53767,?
?,0.0,?,121.50342,11.6
?,?,?,?,55.5
185.4296,0.0,24.9711,?,55.2
1236.564,1.0,?,121.55391,?
?,?,24.97744,?,73.6
330.0854,8.0,?,?,?
?,?,24.96299,?,37.4
1962.628,1.0,?,121.55481,?
?,0.0,24.94741,121.49628,14.4
?,5.0,?,121.54391,?
90.45606,9.0,?,121.5431,?
?,4.0,?,?,?
432.0385,7.0,?,121.53778,45.2
472.1745,3.0,?,?,?
4573.779,?,24.94867,121.49507,?
181.0766,?,24.97697,?,?
?,4.0,?,?,36.7
438.8513,?,?,?,42.6
?,0.0,?,121.49621,?
201.8939,8.0,?,?,?
2147.376,3.0,24.96299,?,23.6
4082.015,0.0,?,?,?
2615.465,0.0,24.95495,121.56174,?
1447.286,3.0,?,121.5173,?
?,?,24.96322,121.51237,25.7
?,?,24.95464,121.56627,?
?,8.0,?,121.54312,44.3
?,?,24.94297,121.50342,?
616.5735,?,?,121.53642,?
750.0704,?,24.97371,?,37.8
?,?,?,?,?
?,?,?,121.54477,49.3
3771.895,0.0,?,?,?
?,?,24.95425,121.5399,34.6
707.9067,2.0,24.981,?,36.6
126.7286,?,?,?,?
157.6052,?,24.96628,?,?
?,?,24.96945,121.5449,31.6
995.7554,?,?,?,?
?,?,?,?,45.9
642.6985,?,24.97559,121.53713,?
?,?,24.98203,?,46.1
?,?,?,121.54887,?
?,3.0,24.97289,121.51728,21.4
?,10.0,24.98343,121.53762,44.0
665.0636,?,?,121.53692,?
1360.139,?,?,121.54842,26.2
?,?,24.97347,?,?
?,?,?,121.54245,?
274.0144,1.0,?,?,?
1805.665,?,24.98672,?,31.1
90.45606,9.0,24.97433,121.5431,58.0
1783.18,3.0,?,121.51486,20.9
383.7129,8.0,?,?,?
590.9292,1.0,?,121.53559,39.7
372.6242,?,24.97838,121.54119,?
?,?,?,121.53737,43.8
?,?,?,?,40.2
186.5101,9.0,24.97703,121.54265,78.3
?,0.0,24.98569,121.5276,38.5
431.1114,?,?,?,?
1402.016,0.0,24.98569,?,42.3
?,6.0,24.97814,?,?
?,6.0,?,121.54089,49.0
4082.015,?,?,?,?
?,8.0,24.98059,?,40.2
?,?,?,?,?
1156.412,0.0,?,121.53095,19.0
2147.376,3.0,?,?,33.4
4074.736,?,24.94235,?,?
4412.765,?,24.95032,121.49587,17.4
333.3679,?,?,121.53932,?
2216.612,4.0,24.96007,121.51361,?
250.631,?,?,121.54297,39.3
373.8389,?,?,?,?
732.8528,?,?,121.52518,?
732.8528,?,?,?,?
?,?,?,?,29.7
?,?,24.96412,?,?
250.631,7.0,?,121.54297,41.4
?,3.0,24.96357,121.51329,?
204.1705,8.0,24.98236,121.53923,?
?,?,?,121.51627,?
?,5.0,24.97258,121.54814,?
389.8219,?,24.96412,?,40.6
1055.067,?,?,?,23.1
?,0.0,24.96357,?,?
?,?,24.95743,?,?
?,7.0,?,121.53917,30.0
?,0.0,?,121.53018,?
90.45606,?,?,121.5431,52.7
1735.595,?,24.96464,?,?
329.9747,5.0,24.98254,121.54395,51.8
?,1.0,?,121.48458,?
?,1.0,24.97519,?,26.5
?,1.0,?,121.5273,43.9
292.9978,6.0,?,?,?
837.7233,0.0,?,?,?
?,4.0,24.97073,121.517,30.7
?,3.0,?,?,24.4
?,?,?,121.54348,53.0
2147.376,3.0,24.96299,?,?
493.657,?,24.96968,?,?
?,4.0,?,121.53464,?
1783.18,3.0,?,?,?
482.7581,5.0,?,?,?
390.5684,5.0,?,121.54245,40.1
?,0.0,?,?,23.0
252.5822,?,24.9746,?,117.5
451.6419,?,24.96945,?,?
?,?,24.96515,?,40.5
?,?,?,121.52984,?
394.0173,?,24.97305,?,41.0
23.38284,?,?,121.54102,?
?,5.0,24.95425,121.5399,?
?,?,?,121.51237,?
208.3905,?,?,?,?
?,3.0,24.97026,121.51642,?
184.3302,?,?,121.54086,45.4
?,?,?,?,44.8
?,1.0,24.9512,?,?
1978.671,?,24.98674,?,23.5
383.2805,7.0,24.96735,?,34.4
?,?,24.97509,?,?
?,?,24.97433,121.5431,56.3
?,5.0,?,121.5399,32.9
?,?,?,121.5428,?
?,?,?,?,?
490.3446,0.0,?,121.53471,?
56.47425,7.0,?,121.53711,54.4
?,?,?,121.534,?
?,?,24.96735,?,?
335.5273,?,?,?,?
2179.59,3.0,24.96299,121.51252,?
1144.436,4.0,?,?,?
?,?,?,?,28.5
?,0.0,?,121.50381,16.7
121.7262,?,24.98178,121.54059,?
156.2442,?,24.96696,?,?
461.7848,0.0,?,121.53445,?
?,3.0,?,?,23.2
?,0.0,?,121.53423,?
?,3.0,?,121.51668,?
?,?,?,121.54348,55.0
?,1.0,?,121.52979,50.2
3079.89,?,24.9546,121.56627,?
289.3248,5.0,?,?,?
1264.73,0.0,24.94883,121.52954,?
1643.499,?,?,?,24.7
537.7971,4.0,24.97425,121.53814,?
318.5292,?,24.97071,?,?
?,5.0,?,121.54067,42.8
?,?,?,121.54722,41.6
1756.411,2.0,?,?,27.3
250.631,?,24.96606,?,?
752.7669,?,24.97795,?,?
379.5575,10.0,?,?,?
272.6783,5.0,24.95562,?,26.9
?,?,?,121.50383,18.6
?,4.0,?,121.53411,?
?,?,?,121.52981,33.1
197.1338,6.0,24.97631,?,?
?,2.0,?,?,?
488.8193,8.0,?,?,38.1
56.47425,?,24.95744,121.53711,?
757.3377,?,?,121.54971,?
1497.713,3.0,?,?,23.6
?,0.0,24.93885,121.50383,?
1156.777,?,24.94935,?,?
4519.69,0.0,24.94826,121.49587,15.6
617.7134,2.0,24.97577,121.53475,?
104.8101,?,24.96674,121.54067,38.4
?,?,24.99006,121.5346,22.8
337.6016,6.0,?,121.54063,36.5
1867.233,?,?,?,35.6
600.8604,5.0,24.96871,121.54651,30.9
?,9.0,24.96867,121.54331,36.3
?,5.0,24.98254,?,?
?,?,?,121.53265,42.9
?,?,?,121.54951,37.0
90.45606,9.0,?,?,53.5
?,?,?,121.53597,?
?,0.0,24.998,121.5155,?
185.4296,?,?,?,37.9
?,2.0,?,121.5167,?
6488.021,1.0,24.95719,?,11.2
?,6.0,24.97585,121.54516,53.7
104.8101,5.0,24.96674,?,?
492.2313,5.0,24.96515,?,?
2180.245,3.0,24.96324,?,?
?,3.0,?,?,25.7
?,?,24.96299,?,31.3
1360.139,?,24.95204,?,?
?,5.0,?,?,?
211.4473,1.0,?,?,?
338.9679,?,?,121.54413,44.9
193.5845,?,?,?,45.1
2408.993,?,?,121.55964,24.7
87.30222,?,?,121.54022,?
?,?,?,?,63.3
967.4,?,24.98872,?,?
?,10.0,24.98182,?,?
?,7.0,24.97913,?,33.1
2261.432,4.0,24.96182,?,?
?,?,24.95153,121.55254,24.8
1828.319,2.0,?,?,20.9
?,?,?,121.53119,?
?,?,24.96322,121.51237,?
?,?,24.98203,121.54348,42.1
?,5.0,?,121.53956,?
157.6052,?,24.96628,?,?
?,?,24.9748,121.53059,52.2
?,?,?,121.54245,49.5
1157.988,?,24.96165,?,?
?,2.0,?,121.51649,30.5
?,8.0,?,?,?
587.8877,8.0,?,?,37.4
292.9978,?,24.97744,?,?
289.3248,5.0,24.98203,121.54348,53.3
?,?,24.98298,121.53981,47.3
3529.564,?,?,121.51597,?
506.1144,4.0,24.97845,?,40.3
?,?,?,121.50342,12.9
?,10.0,?,121.54026,46.6
185.4296,0.0,?,?,55.3
?,3.0,?,?,?
2251.938,4.0,?,?,27.3
122.3619,8.0,24.96756,?,67.7
377.8302,9.0,?,?,38.6
1939.749,?,24.95155,121.55387,?
?,?,24.97927,121.53874,?
?,4.0,24.98872,?,?
?,?,?,121.4963,?
?,?,24.974,?,?
?,?,?,?,?
?,?,?,121.53406,32.2
?,2.0,?,?,?
170.1289,1.0,?,121.52984,37.3
482.7581,?,?,121.53863,?
2175.03,3.0,?,121.51254,27.7
187.4823,?,24.97388,121.52981,?
161.942,?,24.98353,?,39.7
?,5.0,24.98203,?,41.2
?,?,24.95663,121.53765,37.2
?,?,24.97293,121.54026,40.5
?,0.0,?,121.55964,22.3
?,?,24.9633,121.51243,28.1
4082.015,?,24.94155,121.50381,15.4
?,?,24.97433,?,50.0
390.9696,7.0,24.97923,121.53986,40.6
104.8101,?,?,121.54067,52.5
?,?,24.97433,121.5431,?
