@relation dataset

@attribute distance real
@attribute n_stores real
@attribute latitude real
@attribute longitude real
@attribute house_price real


@data
?,?,24.94297,?,20.7
4082.015,0.0,24.94155,121.50381,15.6
?,0.0,24.94883,121.52954,?
815.9314,4.0,24.97886,?,35.6
390.5684,?,?,?,39.4
?,?,?,121.53464,37.4
?,?,?,121.53756,57.8
?,3.0,24.97723,?,39.6
?,0.0,?,121.50342,?
?,5.0,?,?,55.5
185.4296,0.0,?,?,55.2
1236.564,?,?,?,?
292.9978,6.0,?,?,73.6
?,?,?,121.54011,?
515.1122,5.0,?,121.5432,?
1962.628,?,24.95468,121.55481,?
4527.687,0.0,24.94741,?,?
383.8624,?,24.98085,?,58.8
?,?,24.97433,?,58.1
?,?,?,121.5446,35.1
?,?,24.9805,121.53778,45.2
472.1745,?,?,121.53758,36.5
?,0.0,?,121.49507,?
181.0766,9.0,24.97697,121.54262,?
1144.436,?,24.99176,121.53456,?
?,?,?,121.5273,42.6
?,?,24.94898,?,15.5
?,8.0,?,121.54121,55.9
?,?,?,121.51284,?
?,?,24.94155,121.50381,18.8
?,0.0,?,?,21.8
?,3.0,24.97285,121.5173,?
?,3.0,24.96322,121.51237,25.7
3078.176,0.0,24.95464,121.56627,?
190.0392,?,?,121.54312,44.3
?,0.0,?,121.50342,?
?,8.0,24.97945,?,42.3
?,2.0,24.97371,121.54951,?
57.58945,?,?,?,42.7
?,?,24.98246,121.54477,?
3771.895,?,?,?,29.3
?,?,?,121.5399,?
707.9067,2.0,24.981,?,36.6
?,8.0,?,121.54089,48.2
?,?,?,?,?
451.6419,?,24.96945,121.5449,?
995.7554,?,24.96305,121.54915,25.5
?,?,24.98746,?,?
?,3.0,24.97559,?,?
?,5.0,24.98203,?,?
1414.837,?,24.95182,121.54887,26.6
1449.722,3.0,?,121.51728,21.4
?,10.0,24.98343,121.53762,?
?,?,?,?,34.2
1360.139,?,24.95204,121.54842,26.2
175.6294,?,24.97347,?,?
390.5684,?,?,?,52.2
?,1.0,?,?,43.5
1805.665,2.0,?,?,31.1
?,?,24.97433,121.5431,?
?,?,24.96731,121.51486,?
383.7129,?,24.972,?,?
?,?,24.97153,121.53559,39.7
372.6242,6.0,24.97838,121.54119,40.8
492.2313,?,24.96515,?,43.8
?,8.0,?,121.53655,40.2
186.5101,?,24.97703,121.54265,78.3
1402.016,0.0,?,121.5276,?
431.1114,10.0,24.98123,?,48.5
?,0.0,24.98569,?,?
?,?,24.97814,121.5417,46.0
?,?,?,?,49.0
4082.015,?,24.94155,?,12.8
265.0609,8.0,24.98059,?,?
3171.329,?,?,121.51776,46.6
?,?,?,?,?
2147.376,3.0,24.96299,?,?
4074.736,0.0,24.94235,?,14.7
4412.765,?,24.95032,121.49587,?
333.3679,9.0,24.98016,121.53932,32.4
?,4.0,?,121.51361,23.9
?,?,?,121.54297,39.3
?,?,24.98322,?,61.9
?,0.0,24.97668,?,?
?,0.0,24.97668,121.52518,?
837.7233,0.0,?,121.54767,29.7
?,2.0,?,?,?
250.631,7.0,24.96606,121.54297,?
2077.39,3.0,24.96357,?,33.4
204.1705,?,?,?,48.2
?,3.0,24.97213,121.51627,21.7
639.6198,?,?,121.54814,?
389.8219,6.0,24.96412,?,40.6
1055.067,?,?,121.54928,?
?,0.0,24.96357,121.54951,22.3
6306.153,1.0,24.95743,?,?
?,?,?,?,30.0
?,?,?,?,13.8
90.45606,?,24.97433,?,52.7
1735.595,?,24.96464,?,?
329.9747,5.0,24.98254,121.54395,51.8
?,1.0,?,121.48458,?
?,1.0,?,121.53151,26.5
?,?,?,121.5273,43.9
?,6.0,?,?,63.3
?,0.0,?,?,?
1485.097,4.0,24.97073,?,30.7
2288.011,3.0,?,121.51359,24.4
289.3248,?,24.98203,121.54348,53.0
2147.376,3.0,24.96299,121.51284,31.7
493.657,?,24.96968,?,40.6
815.9314,4.0,?,?,38.1
?,?,?,?,?
482.7581,?,?,?,?
?,5.0,?,121.54245,40.1
837.7233,?,24.96334,121.54767,?
252.5822,?,?,121.53046,117.5
?,?,?,?,?
492.2313,5.0,?,121.53737,?
?,1.0,24.97371,121.52984,?
?,?,?,?,41.0
23.38284,?,?,?,?
?,5.0,?,?,?
?,3.0,24.96322,121.51237,27.7
208.3905,?,24.95618,?,44.0
1554.25,?,?,?,?
184.3302,6.0,24.96581,121.54086,45.4
?,9.0,?,?,?
1455.798,?,24.9512,121.549,?
1978.671,2.0,24.98674,?,23.5
?,?,?,121.54464,?
?,3.0,24.97509,121.53644,55.3
?,9.0,24.97433,?,56.3
?,?,24.95425,?,32.9
?,?,?,?,51.0
289.3248,?,?,121.54348,44.5
?,0.0,24.97217,?,37.0
?,?,24.95744,?,54.4
395.6747,5.0,?,?,24.5
?,?,?,121.54464,?
?,6.0,?,121.5414,?
?,3.0,24.96299,121.51252,21.8
1144.436,?,?,?,?
?,4.0,24.97003,?,28.5
4082.015,0.0,?,?,16.7
?,10.0,?,121.54059,?
156.2442,4.0,?,121.53992,?
?,?,?,121.53445,?
?,3.0,?,121.51359,?
439.7105,0.0,?,?,38.4
?,3.0,24.96622,121.51668,29.4
289.3248,?,?,121.54348,55.0
169.9803,?,?,121.52979,?
?,?,24.9546,?,?
?,5.0,24.98203,?,53.0
1264.73,0.0,24.94883,?,?
1643.499,?,24.95394,121.55174,24.7
537.7971,?,24.97425,121.53814,?
?,?,?,?,78.0
?,5.0,24.96674,?,42.8
577.9615,?,24.97201,?,?
?,2.0,24.9832,?,?
250.631,7.0,24.96606,121.54297,42.0
752.7669,2.0,?,?,37.5
?,10.0,24.98343,121.53762,?
272.6783,?,24.95562,121.53872,?
4197.349,0.0,24.93885,121.50383,18.6
?,?,?,?,?
?,?,24.97388,?,33.1
197.1338,?,24.97631,?,?
1712.632,?,?,121.5167,31.3
488.8193,?,24.97015,121.54494,38.1
?,7.0,?,121.53711,?
?,3.0,?,?,36.7
1497.713,?,?,?,23.6
?,0.0,24.93885,?,19.2
?,?,?,121.53046,?
4519.69,0.0,?,?,?
?,2.0,?,?,?
104.8101,5.0,?,?,?
?,5.0,?,121.5346,22.8
?,6.0,?,121.54063,?
1867.233,2.0,?,121.51748,35.6
?,5.0,?,?,?
258.186,?,?,121.54331,?
?,5.0,?,?,50.4
?,?,?,?,?
750.0704,2.0,24.97371,?,37.0
?,?,24.97433,121.5431,53.5
563.2854,?,24.98223,?,46.6
?,0.0,24.998,?,41.2
?,0.0,?,121.5317,?
?,2.0,?,121.5167,30.8
6488.021,1.0,?,121.47353,11.2
259.6607,6.0,?,121.54516,53.7
104.8101,?,24.96674,?,?
?,?,?,?,?
2180.245,3.0,?,?,?
?,?,24.96143,121.50827,?
?,?,24.96299,121.51284,?
?,1.0,24.95204,?,30.1
?,5.0,?,?,?
211.4473,1.0,24.97417,121.52999,45.3
?,9.0,24.96853,121.54413,44.9
?,?,?,121.54089,?
?,0.0,24.95505,?,24.7
87.30222,?,?,?,?
?,8.0,?,121.54093,63.3
?,4.0,24.98872,?,40.0
109.9455,10.0,24.98182,?,48.0
?,?,24.97913,?,33.1
?,4.0,24.96182,121.51222,?
?,1.0,24.95153,?,24.8
?,?,?,121.51531,?
?,?,24.97544,?,?
2185.128,?,?,121.51237,22.8
289.3248,?,?,?,42.1
312.8963,5.0,24.95591,121.53956,51.7
157.6052,7.0,24.96628,?,?
274.0144,1.0,?,121.53059,?
390.5684,?,?,?,49.5
1157.988,0.0,24.96165,121.55011,23.8
?,?,24.96447,?,?
49.66105,8.0,?,121.53756,56.8
587.8877,8.0,24.97077,?,?
292.9978,6.0,24.97744,?,?
289.3248,?,?,?,53.3
?,9.0,?,?,47.3
?,?,?,?,29.3
?,?,24.97845,121.53889,?
?,0.0,24.94297,121.50342,?
?,10.0,24.983,?,?
?,0.0,?,?,?
2103.555,?,?,121.51462,25.6
?,4.0,?,?,?
?,8.0,24.96756,121.5423,?
377.8302,?,?,121.5435,?
?,?,24.95155,121.55387,?
?,6.0,?,?,?
?,?,?,121.53408,40.3
4136.271,1.0,?,121.4963,24.7
?,?,?,?,?
918.6357,?,24.97198,?,?
?,?,?,121.53406,?
?,2.0,?,?,23.0
?,?,?,121.52984,37.3
482.7581,5.0,24.97433,?,35.5
?,?,24.96305,?,?
?,?,24.97388,?,?
161.942,9.0,24.98353,121.53966,39.7
?,?,24.98203,?,41.2
130.9945,?,?,?,?
372.1386,?,?,?,?
2408.993,?,24.95505,?,22.3
?,?,?,121.51243,28.1
4082.015,?,?,?,15.4
90.45606,?,?,121.5431,50.0
390.9696,7.0,?,?,?
?,5.0,24.96674,?,52.5
?,?,?,?,63.9
