@relation dataset

@attribute vendor {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}
@attribute MYCT real
@attribute MMIN real
@attribute MMAX real
@attribute CACH real
@attribute CHMIN real
@attribute CHMAX real
@attribute erp real


@data
11,800.0,256.0,8000.0,0.0,1.0,?,34.0
11,800.0,256.0,8000.0,0.0,1.0,?,?
12,?,512.0,1000.0,0.0,8.0,20.0,19.0
13,75.0,2000.0,8000.0,64.0,1.0,?,75.0
13,75.0,2000.0,16000.0,64.0,1.0,38.0,?
13,75.0,2000.0,16000.0,128.0,?,38.0,157.0
?,90.0,256.0,1000.0,0.0,3.0,10.0,?
14,?,256.0,2000.0,0.0,3.0,10.0,20.0
14,105.0,1000.0,4000.0,0.0,3.0,24.0,?
14,105.0,2000.0,4000.0,8.0,3.0,19.0,33.0
14,75.0,2000.0,8000.0,?,3.0,?,?
?,75.0,3000.0,8000.0,8.0,?,48.0,?
14,175.0,256.0,2000.0,0.0,3.0,24.0,20.0
15,?,768.0,3000.0,0.0,6.0,?,23.0
15,300.0,?,3000.0,?,6.0,24.0,25.0
15,300.0,?,12000.0,6.0,6.0,?,52.0
15,300.0,768.0,?,0.0,1.0,?,27.0
15,300.0,384.0,?,6.0,1.0,?,50.0
15,300.0,192.0,768.0,6.0,?,24.0,18.0
15,?,768.0,12000.0,6.0,1.0,?,53.0
16,?,1000.0,3000.0,0.0,?,4.0,23.0
16,300.0,1000.0,4000.0,8.0,?,64.0,30.0
16,300.0,1000.0,16000.0,?,2.0,112.0,73.0
16,?,1000.0,2000.0,0.0,?,2.0,?
16,?,?,4000.0,0.0,3.0,6.0,25.0
16,?,?,4000.0,0.0,3.0,?,28.0
16,140.0,2000.0,4000.0,0.0,4.0,8.0,29.0
16,140.0,2000.0,4000.0,?,1.0,20.0,32.0
?,?,2000.0,32000.0,32.0,1.0,?,175.0
16,140.0,2000.0,8000.0,32.0,1.0,54.0,57.0
16,140.0,2000.0,32000.0,?,1.0,54.0,181.0
?,140.0,2000.0,?,32.0,1.0,?,181.0
16,140.0,2000.0,4000.0,8.0,1.0,20.0,32.0
17,57.0,?,16000.0,1.0,?,?,82.0
17,57.0,4000.0,24000.0,64.0,12.0,?,171.0
?,?,16000.0,32000.0,64.0,16.0,24.0,?
17,26.0,16000.0,32000.0,64.0,8.0,24.0,?
17,26.0,8000.0,32000.0,0.0,8.0,?,220.0
17,26.0,8000.0,16000.0,0.0,8.0,?,113.0
?,480.0,?,512.0,0.0,1.0,1.0,15.0
17,?,?,?,?,1.0,?,21.0
?,115.0,512.0,6000.0,16.0,?,6.0,35.0
17,1100.0,512.0,1500.0,0.0,?,1.0,18.0
17,1100.0,768.0,2000.0,0.0,1.0,1.0,20.0
17,?,768.0,2000.0,0.0,1.0,?,20.0
?,400.0,2000.0,4000.0,?,1.0,?,28.0
17,400.0,4000.0,8000.0,0.0,1.0,?,45.0
17,900.0,1000.0,1000.0,0.0,?,2.0,18.0
17,900.0,512.0,1000.0,0.0,1.0,2.0,?
?,?,1000.0,4000.0,4.0,1.0,2.0,26.0
17,900.0,1000.0,4000.0,8.0,1.0,2.0,?
17,?,2000.0,4000.0,0.0,3.0,6.0,?
17,225.0,2000.0,4000.0,8.0,3.0,6.0,31.0
17,225.0,2000.0,4000.0,8.0,3.0,6.0,31.0
17,?,2000.0,8000.0,8.0,1.0,6.0,42.0
17,185.0,?,16000.0,16.0,1.0,6.0,76.0
17,?,2000.0,16000.0,?,1.0,6.0,76.0
17,225.0,1000.0,4000.0,2.0,?,6.0,26.0
17,25.0,2000.0,12000.0,8.0,1.0,4.0,?
?,?,2000.0,12000.0,16.0,3.0,?,?
17,17.0,4000.0,16000.0,8.0,6.0,12.0,?
17,17.0,4000.0,16000.0,32.0,6.0,12.0,116.0
?,?,768.0,?,?,?,0.0,?
17,1500.0,?,2000.0,0.0,0.0,0.0,?
17,800.0,768.0,2000.0,0.0,0.0,0.0,?
?,50.0,2000.0,4000.0,?,3.0,6.0,30.0
?,50.0,?,?,8.0,3.0,6.0,44.0
18,?,2000.0,?,8.0,1.0,?,?
?,50.0,?,16000.0,24.0,1.0,6.0,82.0
18,?,2000.0,16000.0,24.0,?,?,82.0
18,50.0,8000.0,16000.0,48.0,?,10.0,128.0
19,100.0,1000.0,8000.0,0.0,2.0,6.0,37.0
19,?,1000.0,8000.0,?,2.0,6.0,46.0
19,?,1000.0,?,24.0,3.0,6.0,?
19,50.0,2000.0,16000.0,12.0,3.0,?,80.0
?,50.0,2000.0,16000.0,24.0,6.0,?,88.0
19,?,2000.0,16000.0,24.0,6.0,16.0,?
20,150.0,512.0,4000.0,0.0,8.0,?,33.0
?,115.0,2000.0,8000.0,16.0,1.0,3.0,46.0
21,115.0,2000.0,4000.0,2.0,1.0,5.0,29.0
?,92.0,?,8000.0,32.0,?,6.0,53.0
21,92.0,2000.0,8000.0,32.0,1.0,6.0,53.0
21,92.0,2000.0,8000.0,4.0,1.0,6.0,41.0
21,?,4000.0,16000.0,16.0,1.0,6.0,86.0
21,60.0,?,16000.0,32.0,?,6.0,95.0
21,60.0,2000.0,16000.0,64.0,5.0,8.0,?
21,60.0,?,16000.0,64.0,5.0,8.0,117.0
21,50.0,?,?,64.0,5.0,10.0,?
?,72.0,4000.0,16000.0,64.0,8.0,16.0,?
21,72.0,2000.0,8000.0,16.0,6.0,8.0,48.0
21,40.0,8000.0,16000.0,32.0,8.0,16.0,?
21,40.0,8000.0,32000.0,64.0,8.0,24.0,266.0
21,35.0,8000.0,32000.0,64.0,8.0,24.0,270.0
21,38.0,16000.0,32000.0,?,16.0,32.0,426.0
21,48.0,4000.0,24000.0,32.0,8.0,24.0,?
21,?,8000.0,32000.0,64.0,?,?,267.0
21,30.0,16000.0,?,256.0,16.0,?,603.0
22,?,1000.0,1000.0,0.0,?,4.0,19.0
22,84.0,1000.0,2000.0,0.0,1.0,6.0,21.0
22,56.0,1000.0,4000.0,0.0,?,6.0,26.0
22,?,?,6000.0,0.0,1.0,8.0,35.0
22,56.0,?,8000.0,?,1.0,?,41.0
22,56.0,4000.0,8000.0,0.0,1.0,8.0,47.0
?,56.0,4000.0,12000.0,0.0,1.0,8.0,62.0
22,56.0,4000.0,?,0.0,1.0,?,?
22,38.0,4000.0,8000.0,32.0,16.0,32.0,?
22,38.0,4000.0,8000.0,32.0,16.0,32.0,80.0
22,38.0,8000.0,16000.0,64.0,4.0,8.0,?
22,?,8000.0,24000.0,160.0,4.0,8.0,?
22,?,4000.0,?,?,16.0,32.0,190.0
23,200.0,?,2000.0,0.0,?,2.0,21.0
23,200.0,1000.0,4000.0,0.0,1.0,?,25.0
23,200.0,2000.0,8000.0,?,1.0,5.0,67.0
24,250.0,512.0,4000.0,?,1.0,7.0,24.0
24,250.0,512.0,4000.0,?,4.0,7.0,24.0
24,250.0,1000.0,16000.0,1.0,1.0,8.0,64.0
25,160.0,512.0,?,2.0,?,5.0,25.0
25,?,512.0,?,2.0,3.0,8.0,?
25,?,1000.0,4000.0,?,1.0,14.0,29.0
?,?,1000.0,8000.0,16.0,1.0,?,?
25,?,2000.0,8000.0,32.0,?,13.0,53.0
26,240.0,512.0,1000.0,?,1.0,3.0,?
26,240.0,?,2000.0,8.0,1.0,5.0,22.0
?,105.0,2000.0,4000.0,8.0,3.0,?,31.0
26,105.0,2000.0,6000.0,16.0,6.0,16.0,41.0
26,105.0,2000.0,8000.0,16.0,4.0,?,?
26,52.0,4000.0,16000.0,32.0,4.0,?,99.0
?,70.0,4000.0,?,?,?,8.0,?
26,59.0,4000.0,12000.0,32.0,?,12.0,?
?,59.0,?,16000.0,64.0,12.0,24.0,149.0
26,26.0,8000.0,24000.0,32.0,8.0,16.0,?
26,26.0,8000.0,32000.0,64.0,12.0,16.0,275.0
26,26.0,8000.0,32000.0,?,24.0,32.0,382.0
27,116.0,?,8000.0,?,5.0,28.0,56.0
27,50.0,2000.0,?,24.0,6.0,26.0,?
27,50.0,2000.0,32000.0,?,26.0,52.0,227.0
?,50.0,2000.0,?,112.0,52.0,104.0,341.0
?,50.0,4000.0,32000.0,112.0,52.0,104.0,?
27,?,8000.0,?,96.0,?,176.0,?
27,30.0,?,64000.0,128.0,?,176.0,?
27,?,262.0,4000.0,0.0,1.0,?,24.0
27,180.0,512.0,4000.0,0.0,1.0,?,24.0
27,180.0,262.0,4000.0,0.0,1.0,3.0,24.0
27,180.0,512.0,?,0.0,1.0,?,24.0
27,124.0,1000.0,8000.0,0.0,1.0,?,37.0
27,98.0,1000.0,8000.0,32.0,?,8.0,?
28,125.0,2000.0,8000.0,0.0,?,?,41.0
29,?,512.0,?,32.0,0.0,?,47.0
?,480.0,?,?,0.0,0.0,0.0,?
