@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,6.249,0.0,2.869,3.095,0.862,2.0,0.0,6.188
94.88,149.498,0.0,4.207,?,1.283,3.0,0.0,6.24
?,42.683,1.0,0.347,1.334,1.768,0.0,?,?
41.57,57.28,?,0.734,2.548,?,2.0,?,3.25
?,0.0,1.0,?,?,1.212,0.0,0.0,6.102
86.71,27.185,?,?,?,1.088,0.0,0.0,6.579
?,70.941,2.0,?,3.082,0.999,?,?,7.044
98.61,57.46,?,2.054,2.891,1.442,?,0.0,9.14
44.45,?,0.0,1.676,1.509,0.779,1.0,1.0,5.308
?,?,2.0,0.59,1.879,1.001,2.0,0.0,2.838
56.15,36.022,2.0,1.945,2.461,0.805,2.0,?,?
?,?,2.0,2.273,2.478,?,5.0,0.0,3.331
?,?,?,?,?,?,6.0,?,6.447
20.23,42.683,1.0,-0.172,?,?,0.0,?,0.59
?,178.917,?,4.219,?,1.078,1.0,2.0,5.03
?,36.145,0.0,?,1.723,1.805,?,1.0,2.827
52.6,72.29,0.0,0.787,2.223,?,?,2.0,2.899
?,86.133,0.0,?,2.854,1.146,?,2.0,8.349
?,?,0.0,?,2.707,1.313,0.0,2.0,?
52.33,62.438,0.0,0.567,2.239,1.542,1.0,1.0,2.668
?,11.0,?,0.8,1.509,?,0.0,0.0,1.73
100.39,91.775,0.0,2.682,2.903,1.823,1.0,0.0,?
110.96,13.843,0.0,?,3.015,?,0.0,0.0,6.442
95.37,?,?,2.433,2.915,1.394,?,0.0,?
115.41,?,0.0,2.223,2.903,1.295,?,0.0,8.15
?,?,0.0,3.213,2.806,1.172,?,0.0,8.849
?,13.843,0.0,?,?,1.012,0.0,0.0,8.207
64.63,?,1.0,1.651,2.785,?,1.0,2.0,?
21.26,?,?,?,2.709,?,1.0,0.0,?
?,6.922,0.0,2.723,2.553,?,0.0,0.0,7.483
38.8,?,?,0.845,1.155,?,?,0.0,5.562
45.61,28.269,0.0,1.579,?,1.162,1.0,0.0,4.437
110.96,13.843,?,1.321,2.402,0.988,?,0.0,?
?,332.83,5.0,-0.139,?,?,1.0,1.0,3.277
180.08,?,?,?,4.805,?,?,1.0,3.795
?,301.147,?,?,4.758,?,?,1.0,?
49.41,71.18,?,4.761,?,1.147,2.0,2.0,4.307
26.02,32.897,2.0,2.193,2.056,0.992,1.0,?,6.13
?,?,0.0,1.533,2.056,1.203,1.0,0.0,3.481
?,99.365,?,?,2.813,0.791,?,?,4.632
74.57,147.153,?,?,3.373,1.175,3.0,?,3.432
?,31.394,?,0.16,1.7,2.092,2.0,0.0,1.601
58.56,75.965,0.0,1.648,2.689,1.675,?,?,7.037
38.57,?,?,0.59,?,1.19,2.0,0.0,2.232
?,?,2.0,?,1.475,0.876,2.0,0.0,3.392
95.96,6.249,?,0.454,2.072,0.8,?,?,4.858
121.26,6.249,0.0,0.454,2.227,0.677,2.0,0.0,6.059
140.02,?,4.0,-0.812,2.478,0.926,?,0.0,?
36.6,20.263,0.0,?,1.89,2.073,3.0,?,1.43
181.62,324.873,7.0,?,?,0.863,2.0,1.0,3.573
181.62,?,7.0,-0.875,?,0.945,2.0,1.0,?
3.24,3.124,0.0,?,2.048,?,1.0,0.0,?
61.35,36.022,2.0,1.628,2.231,0.75,2.0,?,3.298
?,99.4,2.0,?,3.426,1.189,4.0,0.0,2.685
?,19.91,0.0,?,2.473,?,2.0,0.0,4.733
75.01,128.306,1.0,?,3.505,1.232,3.0,1.0,?
?,6.249,0.0,?,1.975,?,2.0,0.0,5.47
83.67,84.184,?,?,2.397,?,?,1.0,5.76
114.76,?,1.0,-0.755,?,1.033,1.0,1.0,5.13
96.3,102.044,?,-0.463,2.434,1.256,3.0,?,?
93.21,?,?,?,?,1.644,2.0,0.0,5.9
75.99,?,?,?,2.266,1.185,2.0,?,5.551
?,65.155,1.0,1.459,2.72,1.265,1.0,0.0,?
?,76.155,?,1.064,2.72,1.346,1.0,0.0,?
38.33,54.156,1.0,2.222,2.725,1.012,1.0,0.0,5.942
70.14,50.908,3.0,-0.792,1.401,0.647,2.0,?,3.979
47.36,21.135,?,0.18,1.627,?,?,0.0,2.188
73.58,63.842,2.0,?,?,?,3.0,?,3.008
?,18.011,?,?,?,1.062,1.0,0.0,5.79
20.23,?,1.0,-0.814,1.0,?,0.0,0.0,?
?,?,0.0,4.096,3.884,?,?,?,5.742
65.82,80.765,?,3.692,3.883,?,3.0,?,6.756
164.9,?,4.0,0.16,3.323,0.833,4.0,0.0,?
76.66,108.311,?,?,3.468,1.137,2.0,0.0,?
52.6,?,0.0,2.005,?,1.281,0.0,2.0,3.77
?,47.145,?,?,3.368,?,0.0,1.0,5.475
55.84,?,0.0,1.907,?,?,?,2.0,?
29.54,39.269,?,3.026,2.828,1.243,?,1.0,4.339
29.46,?,1.0,?,?,?,0.0,0.0,?
35.53,47.145,?,0.538,1.952,1.928,0.0,1.0,2.511
?,?,1.0,0.224,2.108,?,?,?,?
65.57,76.79,1.0,0.489,?,1.533,0.0,0.0,7.699
90.51,65.67,1.0,-0.759,1.929,1.402,1.0,1.0,?
87.43,55.411,?,-1.222,1.575,1.362,1.0,0.0,6.618
115.41,71.512,0.0,?,2.72,1.291,1.0,0.0,7.671
?,71.512,?,1.602,2.687,1.288,1.0,?,7.341
?,?,0.0,0.906,3.034,0.941,?,1.0,7.858
?,?,0.0,4.19,2.225,0.58,0.0,0.0,7.012
29.46,?,1.0,?,2.225,?,0.0,?,6.176
29.46,53.683,1.0,2.736,2.183,0.62,0.0,0.0,5.527
?,112.494,0.0,3.275,2.661,1.243,2.0,?,?
29.46,53.683,1.0,2.736,2.187,0.62,0.0,0.0,?
?,?,?,?,2.056,1.081,1.0,0.0,5.571
41.57,57.28,1.0,1.838,2.611,1.175,2.0,?,3.155
96.31,77.727,?,1.126,3.536,1.157,3.0,0.0,3.594
?,43.897,2.0,1.246,2.046,1.081,1.0,?,5.642
29.46,53.683,?,1.246,2.046,?,0.0,0.0,3.48
9.23,11.0,0.0,1.859,1.989,1.164,0.0,0.0,?
?,43.897,?,1.246,?,?,1.0,0.0,4.011
29.46,53.683,?,1.246,2.031,1.114,0.0,0.0,3.68
?,93.694,3.0,2.195,4.365,1.086,2.0,?,5.132
?,20.765,0.0,2.492,2.659,?,?,0.0,6.79
?,86.378,2.0,?,?,1.13,5.0,0.0,4.485
?,101.265,3.0,2.273,2.459,1.086,5.0,?,?
0.0,?,?,3.562,2.031,?,0.0,0.0,?
0.0,0.0,0.0,?,?,1.111,0.0,?,4.53
20.23,42.683,1.0,2.193,?,?,0.0,?,?
0.0,0.0,0.0,?,1.924,1.063,0.0,?,?
103.35,161.259,?,2.401,3.053,0.798,1.0,0.0,?
0.0,0.0,?,3.562,2.119,1.15,0.0,?,4.317
?,?,0.0,3.21,1.924,0.788,0.0,?,4.933
20.23,42.683,1.0,?,1.924,0.949,0.0,?,3.71
12.89,?,?,?,2.408,0.976,?,0.0,?
0.0,?,?,3.677,?,0.868,0.0,0.0,?
?,?,?,3.169,?,0.711,0.0,0.0,4.025
?,0.0,?,?,?,?,0.0,0.0,?
26.02,?,2.0,1.859,1.918,0.917,1.0,?,5.168
20.23,?,1.0,1.859,1.918,0.949,?,?,?
45.82,?,0.0,2.241,?,0.942,1.0,0.0,4.04
0.0,0.0,0.0,?,2.324,0.868,?,?,?
0.0,0.0,?,2.942,1.908,?,?,?,3.791
?,?,1.0,1.859,1.908,0.949,?,0.0,3.863
84.32,125.108,2.0,?,2.748,1.267,2.0,?,2.359
28.24,0.0,0.0,?,2.224,0.711,0.0,0.0,?
0.0,0.0,0.0,2.459,1.475,?,0.0,0.0,4.002
0.0,?,?,?,?,?,?,0.0,3.28
35.53,47.145,?,4.579,3.875,0.927,0.0,?,8.067
?,25.145,?,?,1.509,1.157,?,1.0,2.576
0.0,?,0.0,3.291,1.549,2.0,?,?,4.927
0.0,?,?,?,1.509,0.533,0.0,0.0,?
0.0,0.0,0.0,?,1.475,0.505,?,0.0,3.46
?,44.88,?,?,1.509,?,?,0.0,3.954
0.0,0.0,?,6.166,?,0.57,0.0,?,?
0.0,?,0.0,2.226,?,2.5,0.0,0.0,?
0.0,?,0.0,1.817,?,0.502,0.0,?,3.254
0.0,?,0.0,3.558,1.978,?,?,0.0,6.72
?,?,?,?,?,0.543,?,0.0,6.508
60.98,61.404,0.0,3.429,2.749,1.08,?,0.0,?
12.53,11.0,?,?,2.687,?,0.0,0.0,6.21
0.0,0.0,0.0,?,2.515,0.456,0.0,0.0,6.777
?,?,?,?,2.573,0.465,0.0,?,6.623
?,0.0,0.0,2.081,1.401,0.501,0.0,0.0,3.485
0.0,0.0,0.0,?,?,0.562,0.0,0.0,?
0.0,?,0.0,2.604,?,0.664,?,0.0,?
0.0,0.0,0.0,2.604,1.43,0.505,0.0,0.0,3.842
0.0,?,?,2.226,1.401,0.826,?,0.0,?
12.53,?,0.0,0.408,1.689,?,0.0,0.0,3.587
0.0,?,?,2.081,?,?,0.0,0.0,4.322
?,0.0,0.0,1.817,1.334,0.718,0.0,0.0,2.49
18.46,22.0,0.0,1.466,?,1.22,0.0,0.0,2.937
67.34,94.527,2.0,?,1.604,1.682,0.0,0.0,?
?,0.0,0.0,4.634,2.018,0.461,0.0,?,5.6
?,?,?,4.063,1.96,0.499,0.0,0.0,?
20.23,42.683,1.0,3.909,2.12,?,0.0,0.0,5.56
?,0.0,0.0,6.232,2.728,0.493,0.0,?,?
0.0,0.0,0.0,6.47,?,0.469,0.0,0.0,8.78
20.23,42.683,?,?,?,?,?,?,?
0.0,0.0,0.0,4.634,2.027,?,0.0,0.0,4.874
20.23,?,1.0,3.314,2.027,?,?,?,4.495
0.0,?,?,4.926,2.074,0.478,0.0,?,4.674
26.02,32.897,2.0,3.314,2.031,?,1.0,?,4.761
20.23,?,1.0,3.314,?,?,?,0.0,4.864
0.0,0.0,0.0,6.47,?,0.469,?,0.0,8.44
0.0,?,0.0,5.472,?,0.577,?,0.0,5.64
55.05,61.747,0.0,4.296,?,0.603,1.0,?,5.878
45.82,50.747,?,?,2.165,0.478,1.0,0.0,4.434
92.35,174.455,?,3.84,3.373,0.802,1.0,1.0,4.257
20.23,42.683,1.0,2.461,1.975,?,?,0.0,5.691
0.0,?,?,?,?,0.657,0.0,0.0,?
?,104.289,?,4.281,?,1.002,?,0.0,4.713
0.0,0.0,?,4.063,1.975,0.499,0.0,0.0,?
26.02,32.897,?,2.729,1.975,?,?,0.0,5.43
?,42.683,?,2.729,1.975,?,0.0,0.0,4.797
45.82,50.747,?,3.11,?,0.478,?,?,4.66
0.0,0.0,0.0,5.989,2.733,0.529,0.0,0.0,6.989
?,?,2.0,2.729,1.975,0.462,?,0.0,4.742
29.46,53.683,1.0,3.842,2.887,0.614,0.0,0.0,6.109
45.82,50.747,0.0,2.842,2.154,0.726,1.0,0.0,4.268
?,?,?,?,3.662,0.702,?,0.0,6.65
?,0.0,?,?,1.924,?,?,?,4.138
41.57,?,1.0,3.18,3.292,1.014,?,0.0,4.992
?,44.313,0.0,?,2.905,0.916,0.0,0.0,4.711
?,50.747,0.0,?,2.119,0.617,?,0.0,?
0.0,0.0,0.0,5.472,2.703,0.577,?,0.0,?
?,0.0,0.0,4.416,2.605,0.723,0.0,0.0,5.626
0.0,0.0,0.0,5.989,2.758,0.529,?,0.0,8.16
0.0,0.0,0.0,5.989,?,0.529,?,0.0,6.99
30.18,?,0.0,?,?,0.867,3.0,0.0,?
0.0,0.0,0.0,3.945,2.344,0.678,0.0,0.0,5.5
?,0.0,0.0,3.478,1.918,0.575,0.0,?,?
?,50.747,?,2.509,2.108,?,1.0,0.0,?
0.0,0.0,0.0,4.416,2.591,?,?,0.0,5.641
0.0,?,?,3.945,2.324,?,0.0,0.0,?
?,0.0,?,?,1.857,0.699,0.0,0.0,3.918
?,0.0,?,?,1.908,0.575,0.0,0.0,4.787
?,73.324,1.0,0.403,2.355,?,4.0,1.0,?
22.0,73.15,?,3.983,?,0.951,1.0,0.0,?
?,?,0.0,0.736,2.405,1.546,?,1.0,?
?,59.84,0.0,?,1.43,1.988,0.0,0.0,2.018
65.72,101.271,2.0,-0.234,1.975,1.091,2.0,1.0,?
?,?,?,1.671,3.501,1.095,3.0,1.0,3.742
43.24,?,0.0,4.396,3.542,?,3.0,?,4.579
39.72,65.971,1.0,3.289,?,1.129,?,0.0,?
?,92.47,?,3.613,4.245,?,?,?,4.835
59.32,78.204,0.0,?,4.074,?,1.0,2.0,8.582
59.32,?,0.0,?,?,0.994,1.0,2.0,8.678
59.32,?,0.0,?,?,0.645,1.0,?,9.945
59.32,?,?,3.907,?,?,1.0,2.0,9.063
?,?,3.0,0.821,?,1.082,6.0,?,2.533
75.39,?,0.0,?,?,1.072,1.0,?,?
98.18,62.119,?,0.796,1.84,?,?,2.0,6.251
59.32,93.164,0.0,?,3.962,?,1.0,2.0,9.133
?,78.204,0.0,?,3.934,0.76,1.0,2.0,10.047
36.26,60.144,?,3.3,3.469,?,2.0,1.0,4.92
?,64.63,?,-0.259,1.989,1.103,3.0,?,?
?,223.047,8.0,0.083,3.249,?,7.0,1.0,2.928
43.09,58.042,2.0,-0.38,1.401,1.151,?,1.0,?
166.75,250.102,6.0,1.632,5.369,?,6.0,4.0,4.27
48.02,61.166,2.0,2.589,2.919,0.826,?,0.0,4.234
43.09,58.042,2.0,2.481,?,0.506,1.0,1.0,2.348
?,65.794,?,?,?,0.335,2.0,0.0,?
70.14,50.908,3.0,1.294,2.203,0.591,2.0,0.0,?
26.02,?,2.0,0.202,1.334,1.347,1.0,0.0,?
?,?,4.0,?,1.334,1.61,2.0,?,?
68.01,92.593,?,-0.283,2.17,0.893,3.0,1.0,3.775
?,32.897,?,?,1.979,0.462,1.0,?,5.16
26.02,32.897,2.0,?,?,?,?,0.0,5.43
26.02,32.897,?,2.127,1.924,?,1.0,0.0,?
52.04,65.794,4.0,0.893,1.918,?,2.0,0.0,4.263
26.02,32.897,2.0,?,1.857,0.815,1.0,0.0,?
90.37,?,3.0,0.332,2.706,1.313,3.0,1.0,2.072
?,165.834,?,?,3.078,0.775,7.0,?,4.404
?,?,0.0,?,1.5,1.733,0.0,?,2.332
12.53,11.0,0.0,1.533,?,1.026,0.0,0.0,4.018
74.92,138.783,?,3.16,2.827,?,?,1.0,?
26.3,?,?,?,3.936,0.991,0.0,1.0,8.112
58.2,116.232,2.0,3.508,?,0.803,2.0,1.0,7.802
41.13,61.166,?,3.988,3.169,0.627,2.0,0.0,7.478
17.07,?,0.0,4.912,2.659,0.491,?,0.0,6.394
34.14,50.29,?,1.415,?,1.108,?,0.0,?
34.14,50.29,0.0,2.233,2.415,0.866,0.0,0.0,5.545
58.2,86.311,2.0,3.652,3.557,1.237,?,?,4.249
?,67.828,1.0,3.696,3.117,1.149,0.0,0.0,?
?,61.166,?,?,?,?,2.0,1.0,3.769
?,?,1.0,?,2.964,?,4.0,?,3.508
?,?,?,-1.095,1.726,?,2.0,?,1.188
?,315.561,5.0,1.662,5.831,?,?,?,?
203.06,358.244,?,0.957,5.839,?,0.0,1.0,4.566
34.14,50.29,0.0,0.076,?,1.493,0.0,0.0,3.788
20.31,?,?,-0.273,1.401,2.073,?,?,0.704
77.76,?,3.0,0.559,2.137,0.767,?,?,3.669
?,?,?,?,?,0.927,0.0,0.0,3.976
66.05,93.43,1.0,?,?,0.784,1.0,?,?
32.67,?,0.0,3.223,?,0.881,2.0,?,4.403
?,41.028,0.0,4.789,3.58,?,?,0.0,5.512
87.08,111.608,1.0,1.749,3.666,?,?,0.0,4.225
?,44.313,?,?,2.241,?,?,0.0,?
42.52,44.313,0.0,?,?,?,0.0,0.0,4.57
54.74,39.247,?,3.115,2.706,0.946,0.0,0.0,?
80.74,61.166,2.0,-0.31,1.918,?,2.0,?,?
?,?,?,?,2.344,?,?,1.0,?
60.13,?,0.0,?,2.848,?,4.0,0.0,3.22
38.77,?,0.0,2.779,?,0.859,0.0,?,4.001
?,?,?,3.773,3.759,0.95,1.0,?,4.501
54.37,92.973,1.0,?,3.061,0.91,?,1.0,?
37.3,67.828,?,4.548,3.101,1.137,0.0,1.0,4.56
?,206.609,3.0,-1.169,?,1.496,?,3.0,2.736
46.53,78.828,1.0,2.086,2.455,0.941,?,1.0,3.047
?,?,?,2.354,2.455,0.743,0.0,1.0,3.783
?,?,3.0,1.929,3.197,1.021,0.0,2.0,?
57.53,110.512,2.0,1.643,2.09,?,?,1.0,3.068
76.21,117.511,3.0,?,2.25,0.375,2.0,1.0,3.644
?,?,?,3.77,3.091,1.081,?,?,4.01
67.79,107.839,2.0,2.347,3.243,1.4,1.0,1.0,3.917
?,129.736,?,0.925,3.178,1.263,2.0,?,3.902
81.95,157.061,4.0,1.358,3.325,1.248,?,?,?
?,71.694,3.0,?,?,1.069,?,?,4.305
94.83,178.34,3.0,?,3.391,0.942,0.0,0.0,3.961
20.23,?,1.0,0.8,1.401,1.698,0.0,0.0,1.82
20.23,42.683,?,?,?,0.476,0.0,?,3.002
52.49,?,3.0,-0.917,?,1.75,1.0,0.0,2.957
40.46,85.367,2.0,?,1.334,1.827,0.0,0.0,0.122
?,?,?,-0.081,1.678,1.952,0.0,0.0,1.07
?,64.683,1.0,-0.129,?,1.971,?,?,1.53
?,?,16.0,-5.199,4.3,1.373,7.0,0.0,?
115.38,179.269,3.0,1.228,3.039,0.787,2.0,1.0,3.025
347.32,571.952,18.0,-6.446,4.624,?,?,0.0,?
97.99,195.878,4.0,-1.204,2.214,1.066,0.0,?,3.177
138.45,281.245,6.0,1.442,3.878,1.205,0.0,0.0,5.291
?,42.683,1.0,?,1.975,0.737,0.0,0.0,4.852
20.23,42.683,?,?,1.924,0.521,0.0,0.0,4.464
?,?,?,2.127,1.924,0.633,?,0.0,4.426
66.05,93.43,1.0,?,2.119,0.784,1.0,0.0,4.016
20.23,?,1.0,3.127,2.605,?,0.0,?,4.668
?,85.367,2.0,3.635,?,1.03,0.0,?,?
20.23,42.683,1.0,2.637,?,0.758,?,?,4.61
20.23,42.683,1.0,1.506,?,0.853,0.0,0.0,3.85
20.23,42.683,1.0,2.127,1.908,0.633,0.0,0.0,?
20.23,42.683,1.0,?,?,0.797,?,0.0,5.38
56.15,36.022,2.0,-0.665,1.726,0.676,?,?,3.589
61.52,41.93,0.0,3.447,2.307,0.662,1.0,2.0,4.932
44.45,?,0.0,3.648,?,?,1.0,1.0,6.099
44.45,16.786,0.0,?,2.281,0.701,1.0,1.0,?
?,?,0.0,4.405,?,0.568,2.0,2.0,6.399
44.45,16.786,0.0,3.265,?,?,1.0,?,6.131
?,0.0,0.0,?,1.155,1.5,0.0,1.0,4.56
50.93,0.0,0.0,?,?,?,3.0,0.0,?
79.93,?,1.0,1.769,?,0.793,1.0,0.0,4.494
?,?,?,?,1.768,1.061,0.0,0.0,3.758
86.34,105.331,1.0,1.616,2.97,?,?,?,4.168
165.15,185.897,0.0,0.575,2.608,1.809,?,0.0,?
119.33,134.931,0.0,0.289,2.587,1.989,2.0,?,3.339
91.64,101.494,0.0,2.239,2.296,0.884,2.0,?,5.441
134.73,159.536,2.0,?,?,0.818,3.0,?,3.138
111.87,144.177,1.0,?,2.377,0.839,?,?,4.79
137.46,?,0.0,2.359,2.527,0.825,3.0,0.0,4.39
157.69,?,1.0,?,2.527,?,3.0,0.0,3.43
45.82,50.747,0.0,?,?,1.014,1.0,0.0,?
?,83.644,?,?,2.168,0.531,?,?,4.489
91.64,101.494,0.0,2.239,?,0.884,2.0,0.0,3.718
?,101.494,0.0,2.507,2.334,0.543,?,?,5.402
111.87,?,?,1.395,2.334,0.716,?,0.0,4.606
?,101.494,?,1.886,2.287,0.769,2.0,?,?
45.82,50.747,0.0,2.574,?,?,1.0,0.0,?
?,50.747,0.0,?,2.141,?,1.0,0.0,4.611
45.82,50.747,?,3.11,2.141,0.478,?,0.0,?
45.82,?,0.0,1.887,2.048,0.842,1.0,?,3.615
45.82,50.747,?,2.241,2.09,0.942,1.0,0.0,4.14
0.0,0.0,0.0,?,?,?,?,0.0,?
?,0.0,0.0,?,2.7,1.053,?,?,5.01
?,11.0,0.0,?,2.692,0.941,0.0,0.0,5.433
0.0,0.0,0.0,3.876,2.539,0.837,?,?,?
15.79,0.0,1.0,2.859,2.614,0.752,?,0.0,4.7
15.79,0.0,?,?,2.176,0.81,1.0,0.0,5.069
0.0,0.0,0.0,5.551,?,?,0.0,0.0,?
0.0,?,?,4.76,?,0.7,?,0.0,6.281
0.0,0.0,0.0,4.332,2.7,0.758,?,0.0,5.406
?,0.0,0.0,?,2.727,0.758,0.0,0.0,?
13.14,9.507,?,3.743,2.995,0.783,0.0,0.0,?
28.24,0.0,0.0,?,?,?,0.0,0.0,?
0.0,0.0,?,?,?,?,0.0,?,4.147
12.89,16.786,0.0,?,?,0.867,?,0.0,3.711
12.89,16.786,0.0,3.051,2.727,0.8,1.0,0.0,4.851
12.89,?,?,?,2.284,0.867,1.0,0.0,3.53
132.86,33.571,0.0,2.892,3.487,0.572,?,?,3.619
28.24,0.0,0.0,3.876,2.614,0.652,?,0.0,5.597
28.24,0.0,0.0,?,?,?,0.0,0.0,3.357
12.89,16.786,?,0.468,?,1.038,1.0,?,?
28.24,0.0,0.0,?,1.667,?,?,0.0,2.421
79.63,77.875,?,1.326,3.024,1.126,?,?,5.054
0.0,0.0,0.0,2.734,?,?,0.0,0.0,3.89
278.8,?,5.0,-0.321,6.439,1.557,?,11.0,?
0.0,?,0.0,3.374,2.075,1.204,?,0.0,?
?,25.145,?,0.094,?,1.328,?,0.0,5.993
23.79,?,0.0,-0.317,1.155,1.403,1.0,?,1.057
26.3,36.145,0.0,2.754,?,1.421,0.0,1.0,4.886
43.37,61.29,0.0,3.626,3.373,1.111,?,1.0,?
58.11,32.897,2.0,?,1.225,0.575,1.0,?,?
40.46,85.367,2.0,?,1.689,?,0.0,0.0,1.22
?,53.683,?,1.629,2.353,1.2,?,0.0,2.614
38.33,54.156,1.0,?,?,1.055,?,?,4.762
?,34.106,?,1.297,2.042,?,?,?,?
40.46,85.367,2.0,3.956,3.123,0.959,0.0,0.0,5.37
0.0,0.0,0.0,3.477,?,?,0.0,0.0,4.819
