@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
115.41,?,0.0,1.602,?,?,1.0,0.0,?
?,75.193,0.0,0.906,3.034,0.941,3.0,1.0,7.858
9.23,11.0,0.0,?,2.225,0.58,0.0,?,7.012
29.46,?,?,3.028,?,0.548,?,0.0,?
?,53.683,?,2.736,?,0.62,0.0,?,5.527
100.87,112.494,0.0,3.275,?,1.243,2.0,?,5.636
29.46,?,?,2.736,2.187,?,0.0,0.0,5.372
35.25,43.897,2.0,?,2.056,?,1.0,0.0,5.571
41.57,57.28,?,?,2.611,1.175,?,0.0,3.155
96.31,77.727,?,1.126,?,1.157,3.0,0.0,3.594
35.25,43.897,2.0,?,2.046,?,?,0.0,?
29.46,53.683,?,1.246,2.046,1.114,?,0.0,?
?,11.0,0.0,1.859,1.989,?,0.0,0.0,3.432
35.25,?,?,?,2.031,1.081,1.0,?,4.011
29.46,?,1.0,?,2.031,1.114,0.0,0.0,3.68
75.74,93.694,3.0,?,4.365,?,2.0,0.0,?
94.89,?,0.0,2.492,2.659,1.194,0.0,?,?
?,?,?,3.185,2.93,1.13,?,?,4.485
102.02,101.265,?,2.273,2.459,?,5.0,0.0,?
0.0,0.0,0.0,?,?,1.15,0.0,?,5.45
0.0,0.0,0.0,?,1.975,?,?,0.0,4.53
20.23,?,1.0,2.193,1.975,?,?,0.0,4.765
?,?,0.0,2.942,?,?,0.0,?,3.524
103.35,161.259,2.0,2.401,?,0.798,1.0,0.0,?
0.0,?,?,3.562,2.119,1.15,0.0,?,?
?,0.0,0.0,3.21,1.924,0.788,0.0,0.0,?
20.23,?,1.0,1.859,1.924,?,0.0,?,3.71
12.89,16.786,0.0,?,2.408,0.976,1.0,?,3.618
0.0,?,?,3.677,2.344,?,0.0,?,?
28.24,0.0,?,3.169,2.238,0.711,0.0,0.0,4.025
0.0,0.0,0.0,?,1.918,?,?,0.0,?
26.02,32.897,2.0,1.859,1.918,?,1.0,0.0,?
20.23,?,1.0,?,1.918,0.949,0.0,0.0,3.76
?,50.747,0.0,2.241,2.108,0.942,?,0.0,?
0.0,?,?,3.677,?,0.868,0.0,?,5.001
0.0,0.0,0.0,2.942,1.908,1.063,0.0,?,?
?,?,1.0,1.859,1.908,?,0.0,0.0,3.863
84.32,?,2.0,0.139,?,1.267,2.0,?,2.359
?,0.0,?,3.169,2.224,0.711,?,0.0,4.756
?,0.0,0.0,2.459,1.475,?,0.0,0.0,4.002
?,0.0,?,1.672,?,0.562,0.0,?,3.28
35.53,47.145,?,?,?,0.927,0.0,1.0,8.067
17.07,?,0.0,1.442,1.509,1.157,0.0,?,?
0.0,0.0,0.0,3.291,?,?,?,0.0,4.927
0.0,0.0,0.0,?,1.509,0.533,?,0.0,?
0.0,0.0,0.0,?,1.475,0.505,0.0,0.0,3.46
?,44.88,0.0,2.419,?,0.731,0.0,?,3.954
?,0.0,?,6.166,2.959,?,0.0,0.0,8.271
0.0,0.0,?,2.226,1.265,?,?,0.0,?
0.0,0.0,0.0,?,1.225,0.502,0.0,?,3.254
0.0,0.0,0.0,3.558,1.978,1.0,0.0,0.0,6.72
?,?,0.0,?,2.862,0.543,0.0,0.0,6.508
?,61.404,0.0,?,2.749,1.08,0.0,0.0,?
12.53,?,0.0,4.214,2.687,0.504,0.0,?,6.21
?,0.0,0.0,?,2.515,0.456,0.0,?,?
0.0,0.0,0.0,5.469,?,?,0.0,0.0,6.623
0.0,?,0.0,2.081,?,0.501,0.0,0.0,?
0.0,0.0,?,1.672,1.334,0.562,0.0,?,?
0.0,0.0,0.0,2.604,1.559,0.664,0.0,0.0,3.655
0.0,0.0,0.0,2.604,1.43,0.505,0.0,?,?
0.0,0.0,0.0,2.226,1.401,0.826,0.0,0.0,3.339
12.53,11.0,0.0,?,1.689,1.038,0.0,0.0,3.587
?,0.0,0.0,?,?,0.685,?,0.0,4.322
0.0,0.0,?,1.817,1.334,?,0.0,?,2.49
18.46,22.0,0.0,1.466,2.15,1.22,?,?,2.937
67.34,94.527,2.0,-0.297,1.604,?,0.0,0.0,3.044
?,0.0,0.0,4.634,2.018,0.461,0.0,?,5.6
?,?,0.0,4.063,1.96,0.499,0.0,?,4.75
20.23,42.683,1.0,?,2.12,0.281,0.0,0.0,5.56
?,?,0.0,6.232,?,0.493,0.0,?,?
?,?,0.0,?,2.805,0.469,?,0.0,8.78
20.23,42.683,?,3.046,2.027,0.602,0.0,0.0,5.632
0.0,0.0,?,4.634,2.027,0.461,?,?,4.874
20.23,42.683,1.0,3.314,?,0.409,?,0.0,4.495
0.0,0.0,0.0,4.926,?,?,0.0,0.0,4.674
26.02,32.897,2.0,3.314,2.031,0.366,1.0,0.0,?
?,?,?,3.314,?,0.409,0.0,0.0,4.864
0.0,?,0.0,6.47,?,0.469,?,?,?
?,0.0,0.0,?,2.676,0.577,0.0,0.0,5.64
55.05,61.747,0.0,4.296,3.055,0.603,?,0.0,5.878
45.82,50.747,?,3.11,2.165,?,?,0.0,4.434
?,174.455,1.0,?,3.373,0.802,1.0,1.0,4.257
?,42.683,?,?,?,0.737,?,0.0,?
?,0.0,?,3.795,1.975,0.657,0.0,0.0,5.42
?,?,?,4.281,3.357,1.002,?,0.0,?
0.0,0.0,0.0,4.063,?,0.499,?,0.0,4.83
26.02,32.897,2.0,?,?,0.462,1.0,0.0,5.43
?,42.683,?,2.729,?,?,0.0,0.0,4.797
45.82,?,0.0,3.11,?,0.478,1.0,0.0,4.66
0.0,0.0,?,?,2.733,0.529,?,?,6.989
?,32.897,2.0,2.729,?,0.462,1.0,0.0,4.742
29.46,53.683,1.0,3.842,2.887,?,0.0,?,6.109
?,?,?,2.842,?,0.726,1.0,?,4.268
75.13,100.774,3.0,4.512,?,0.702,5.0,?,6.65
0.0,0.0,0.0,?,1.924,0.575,?,0.0,4.138
41.57,57.28,?,3.18,3.292,1.014,2.0,0.0,?
42.52,44.313,0.0,4.746,2.905,0.916,?,?,?
45.82,50.747,0.0,2.509,2.119,?,?,?,4.31
?,0.0,?,?,2.703,?,0.0,?,?
0.0,0.0,0.0,4.416,2.605,0.723,0.0,0.0,5.626
?,0.0,0.0,5.989,?,0.529,0.0,0.0,8.16
0.0,0.0,0.0,5.989,?,0.529,0.0,?,6.99
30.18,48.531,0.0,?,3.354,0.867,3.0,?,?
0.0,?,0.0,3.945,2.344,?,0.0,0.0,5.5
0.0,0.0,0.0,3.478,1.918,?,0.0,0.0,4.304
?,50.747,0.0,2.509,2.108,0.617,1.0,0.0,3.84
0.0,0.0,?,4.416,?,0.723,0.0,?,?
?,0.0,0.0,?,?,0.678,0.0,0.0,?
?,0.0,0.0,2.876,1.857,0.699,0.0,0.0,3.918
0.0,0.0,0.0,3.478,1.908,0.575,0.0,0.0,?
72.68,73.324,?,?,?,1.424,4.0,1.0,2.572
?,73.15,?,3.983,?,?,1.0,?,4.9
?,73.324,?,0.736,?,1.546,?,1.0,3.028
0.0,59.84,?,?,1.43,?,?,0.0,2.018
65.72,?,?,-0.234,1.975,1.091,2.0,1.0,3.716
74.57,132.193,2.0,?,3.501,?,3.0,1.0,3.742
43.24,59.409,0.0,4.396,3.542,?,3.0,0.0,?
?,65.971,1.0,?,3.767,1.129,1.0,0.0,5.754
64.16,92.47,?,?,4.245,?,4.0,2.0,?
59.32,78.204,0.0,?,4.074,0.962,1.0,2.0,8.582
?,?,0.0,?,?,0.994,?,?,8.678
59.32,78.204,?,?,3.99,0.645,?,2.0,9.945
59.32,78.204,0.0,3.907,?,0.908,1.0,?,?
114.19,100.652,3.0,0.821,?,1.082,6.0,1.0,2.533
75.39,?,0.0,2.981,2.784,1.072,1.0,2.0,6.475
98.18,?,?,?,1.84,?,2.0,2.0,6.251
?,93.164,0.0,4.279,?,0.907,1.0,2.0,9.133
?,78.204,0.0,4.115,3.934,0.76,1.0,2.0,10.047
36.26,60.144,?,3.3,3.469,1.102,?,1.0,?
49.57,64.63,?,?,?,?,3.0,1.0,?
237.75,?,?,0.083,3.249,?,7.0,1.0,2.928
43.09,58.042,2.0,-0.38,?,1.151,?,?,?
166.75,250.102,6.0,1.632,5.369,1.145,6.0,4.0,?
48.02,?,2.0,?,2.919,0.826,2.0,0.0,?
?,58.042,2.0,?,2.133,?,?,1.0,?
84.13,65.794,4.0,?,1.225,0.335,2.0,0.0,3.884
70.14,50.908,3.0,1.294,?,?,2.0,0.0,?
26.02,32.897,2.0,?,?,1.347,?,?,3.133
52.04,65.794,4.0,-1.053,1.334,1.61,?,0.0,3.358
68.01,?,3.0,-0.283,?,0.893,?,1.0,?
26.02,32.897,2.0,?,1.979,0.462,1.0,0.0,5.16
26.02,?,2.0,?,2.018,0.366,1.0,0.0,5.43
26.02,32.897,?,2.127,1.924,0.597,?,0.0,?
52.04,65.794,4.0,0.893,?,?,2.0,0.0,4.263
26.02,32.897,2.0,1.506,1.857,0.815,1.0,?,5.371
90.37,131.635,3.0,0.332,2.706,1.313,3.0,?,2.072
129.62,165.834,6.0,?,3.078,0.775,7.0,0.0,4.404
12.53,11.0,?,?,1.5,1.733,?,?,?
12.53,?,?,?,2.274,1.026,0.0,0.0,4.018
74.92,?,1.0,?,2.827,?,?,?,5.301
?,?,0.0,?,3.936,0.991,0.0,?,?
?,?,2.0,3.508,3.281,?,?,1.0,7.802
41.13,?,?,3.988,3.169,0.627,2.0,0.0,7.478
17.07,25.145,?,?,2.659,0.491,0.0,?,6.394
34.14,50.29,?,?,2.074,?,?,?,5.001
?,50.29,0.0,2.233,2.415,0.866,0.0,0.0,5.545
58.2,86.311,2.0,?,3.557,?,2.0,?,4.249
37.3,?,1.0,3.696,?,1.149,0.0,0.0,?
73.22,61.166,2.0,?,1.795,0.599,2.0,1.0,?
120.73,148.22,?,0.096,?,?,4.0,1.0,?
41.13,61.166,2.0,-1.095,1.726,1.463,2.0,0.0,1.188
182.83,315.561,?,1.662,?,1.351,0.0,1.0,3.884
203.06,358.244,?,0.957,5.839,?,?,1.0,4.566
34.14,50.29,0.0,?,?,1.493,0.0,?,3.788
?,28.269,0.0,-0.273,?,2.073,?,1.0,0.704
?,153.195,3.0,?,2.137,?,0.0,0.0,3.669
17.07,?,0.0,1.769,1.989,0.927,0.0,0.0,3.976
66.05,93.43,?,1.348,2.09,0.784,?,0.0,4.024
32.67,?,?,3.223,?,0.881,2.0,0.0,?
54.57,?,0.0,4.789,3.58,1.505,0.0,0.0,?
87.08,111.608,1.0,1.749,3.666,?,3.0,?,4.225
?,44.313,?,1.473,?,1.158,0.0,0.0,4.072
42.52,44.313,?,2.777,2.643,?,0.0,?,4.57
54.74,39.247,0.0,?,2.706,0.946,0.0,0.0,6.075
?,61.166,2.0,-0.31,1.918,0.578,2.0,1.0,4.221
?,?,0.0,?,2.344,0.923,0.0,?,4.032
60.13,?,?,2.288,?,?,?,0.0,?
?,?,0.0,2.779,?,?,0.0,?,?
118.65,?,?,3.773,?,0.95,1.0,?,4.501
54.37,92.973,1.0,?,3.061,0.91,?,1.0,3.599
?,?,1.0,?,?,1.137,?,1.0,4.56
?,206.609,3.0,-1.169,2.333,1.496,?,?,?
46.53,?,1.0,2.086,?,0.941,0.0,?,?
46.53,?,1.0,?,?,0.743,0.0,1.0,3.783
?,189.34,3.0,1.929,3.197,1.021,0.0,2.0,4.187
57.53,?,2.0,1.643,2.09,0.814,0.0,?,3.068
76.21,117.511,3.0,?,2.25,0.375,2.0,1.0,3.644
?,76.132,1.0,?,3.091,1.081,3.0,?,?
67.79,107.839,2.0,2.347,?,1.4,?,1.0,?
84.58,129.736,?,0.925,3.178,?,2.0,1.0,3.902
81.95,157.061,4.0,1.358,3.325,?,?,?,?
?,?,3.0,?,3.455,1.069,2.0,?,?
94.83,178.34,3.0,?,3.391,?,?,0.0,3.961
20.23,42.683,1.0,?,1.401,1.698,?,0.0,?
20.23,42.683,1.0,?,1.43,0.476,?,?,?
52.49,103.377,?,-0.917,?,?,?,?,?
40.46,85.367,2.0,-1.053,1.334,?,0.0,?,0.122
29.46,53.683,1.0,-0.081,1.678,?,?,0.0,?
38.69,64.683,1.0,-0.129,2.15,1.971,0.0,0.0,1.53
336.43,551.098,16.0,-5.199,4.3,1.373,7.0,?,?
?,179.269,3.0,?,?,0.787,2.0,1.0,3.025
347.32,?,18.0,-6.446,?,1.39,?,0.0,?
97.99,195.878,?,?,2.214,?,0.0,?,3.177
138.45,281.245,6.0,?,?,?,?,0.0,5.291
20.23,42.683,1.0,?,1.975,0.737,0.0,0.0,4.852
20.23,42.683,?,2.296,1.924,?,0.0,0.0,4.464
20.23,?,?,2.127,1.924,0.633,0.0,?,4.426
66.05,93.43,1.0,1.348,2.119,0.784,1.0,0.0,4.016
20.23,42.683,1.0,3.127,?,0.797,0.0,0.0,?
40.46,?,?,3.635,?,1.03,?,0.0,?
20.23,42.683,?,2.637,?,0.758,0.0,?,?
20.23,42.683,?,1.506,?,0.853,?,0.0,?
?,42.683,?,2.127,1.908,?,0.0,?,4.238
?,42.683,1.0,3.127,2.57,0.797,0.0,0.0,?
56.15,36.022,?,-0.665,1.726,0.676,2.0,0.0,?
61.52,41.93,0.0,?,2.307,0.662,1.0,2.0,4.932
44.45,?,0.0,3.648,?,0.757,?,1.0,6.099
44.45,16.786,?,3.33,2.281,?,1.0,1.0,6.54
?,33.571,0.0,?,2.456,0.568,2.0,2.0,6.399
44.45,16.786,0.0,3.265,2.134,?,1.0,1.0,6.131
64.18,0.0,?,-0.049,?,?,0.0,1.0,4.56
50.93,0.0,0.0,0.552,2.485,1.147,3.0,0.0,2.54
79.93,16.786,1.0,1.769,2.239,0.793,1.0,?,4.494
118.06,?,?,?,1.768,?,0.0,?,?
86.34,105.331,1.0,?,2.97,?,5.0,?,4.168
165.15,185.897,0.0,0.575,2.608,1.809,3.0,0.0,3.85
119.33,?,0.0,?,2.587,1.989,2.0,?,3.339
91.64,101.494,?,2.239,2.296,0.884,?,?,5.441
?,159.536,?,1.649,2.527,0.818,3.0,1.0,3.138
111.87,?,1.0,1.748,2.377,0.839,?,?,4.79
137.46,152.241,0.0,2.359,2.527,0.825,?,0.0,4.39
157.69,?,1.0,?,?,?,3.0,0.0,3.43
?,50.747,?,2.574,2.168,1.014,?,0.0,3.978
?,83.644,2.0,?,2.168,0.531,?,0.0,?
?,?,0.0,?,?,0.884,2.0,0.0,3.718
91.64,101.494,0.0,2.507,2.334,0.543,?,?,5.402
111.87,144.177,?,1.395,?,0.716,2.0,0.0,?
91.64,?,?,1.886,?,0.769,2.0,0.0,3.591
45.82,50.747,0.0,2.574,?,1.014,1.0,0.0,?
?,50.747,?,2.842,?,0.726,?,0.0,?
45.82,50.747,0.0,3.11,?,0.478,1.0,0.0,?
45.82,50.747,0.0,?,2.048,?,1.0,0.0,3.615
45.82,?,0.0,2.241,2.09,?,1.0,0.0,4.14
0.0,?,0.0,3.958,2.488,0.802,0.0,0.0,?
?,?,0.0,2.122,2.7,1.053,?,0.0,5.01
?,11.0,?,?,2.692,0.941,?,0.0,5.433
0.0,0.0,0.0,?,?,0.837,0.0,0.0,4.909
?,?,1.0,2.859,2.614,0.752,1.0,0.0,?
15.79,0.0,1.0,1.834,2.176,0.81,1.0,0.0,?
0.0,0.0,0.0,5.551,?,0.689,?,0.0,6.004
?,?,0.0,4.76,?,0.7,?,0.0,?
0.0,0.0,?,4.332,2.7,0.758,0.0,0.0,5.406
0.0,0.0,0.0,4.332,?,0.758,?,0.0,6.7
?,?,0.0,?,2.995,?,?,0.0,?
28.24,0.0,0.0,4.76,2.995,?,?,?,6.027
0.0,0.0,?,3.386,2.284,0.805,0.0,0.0,4.147
12.89,16.786,0.0,2.066,?,0.867,1.0,?,3.711
?,16.786,?,3.051,?,0.8,?,0.0,4.851
12.89,16.786,0.0,2.066,2.284,0.867,1.0,0.0,3.53
?,33.571,0.0,?,3.487,0.572,2.0,0.0,?
28.24,0.0,0.0,3.876,?,?,0.0,0.0,?
28.24,0.0,?,2.851,?,?,0.0,0.0,3.357
?,16.786,0.0,?,1.8,?,1.0,0.0,1.815
28.24,0.0,0.0,?,1.667,0.667,?,0.0,2.421
79.63,77.875,?,1.326,3.024,?,?,0.0,?
0.0,?,0.0,2.734,?,0.831,?,?,?
?,413.191,5.0,-0.321,?,1.557,11.0,?,4.779
0.0,0.0,0.0,3.374,2.075,?,?,?,3.792
17.07,?,?,0.094,?,1.328,0.0,?,?
23.79,31.059,0.0,?,1.155,1.403,1.0,1.0,1.057
?,36.145,?,2.754,2.454,1.421,?,1.0,4.886
43.37,?,0.0,3.626,3.373,1.111,0.0,1.0,5.541
58.11,32.897,2.0,-0.317,1.225,?,1.0,1.0,3.638
40.46,85.367,2.0,?,1.689,1.594,0.0,?,1.22
29.46,53.683,1.0,?,2.353,1.2,0.0,0.0,?
38.33,54.156,1.0,2.378,2.587,1.055,1.0,0.0,?
45.34,34.106,?,1.297,?,?,0.0,0.0,2.829
40.46,85.367,2.0,?,3.123,0.959,0.0,0.0,5.37
0.0,0.0,0.0,?,1.857,?,?,0.0,?
