@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
f,s,w,t,p,f,c,n,n,e,e,s,s,?,w,w,o,p,n,v,g,p
x,y,y,t,a,f,c,b,n,e,c,s,?,w,w,w,o,p,n,n,m,?
x,y,w,t,l,f,?,b,w,e,c,s,?,w,w,w,o,p,n,n,?,e
f,f,n,?,n,f,c,n,k,e,e,s,s,w,w,w,o,p,k,y,u,e
x,s,y,?,a,f,w,n,n,?,b,?,s,w,?,w,o,p,n,v,d,e
b,s,y,t,l,f,c,b,g,e,c,?,s,w,w,w,o,p,n,?,?,e
x,y,w,?,?,f,c,n,k,e,e,s,s,w,w,?,o,p,n,s,u,p
x,y,?,t,l,f,c,?,n,e,c,s,s,?,w,w,o,p,n,?,m,e
x,y,n,t,l,f,?,b,p,e,r,s,y,w,?,w,o,?,n,y,p,?
b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,n,s,m,e
x,f,y,?,l,f,w,n,w,t,b,s,s,w,w,w,o,?,n,v,d,e
?,f,g,f,n,f,c,n,k,e,e,s,s,?,w,w,o,?,k,v,u,e
?,?,n,t,p,f,c,n,w,e,e,s,s,w,w,w,o,p,?,s,u,p
x,f,y,t,a,f,w,n,p,t,b,s,s,w,w,w,o,p,n,v,?,?
b,s,y,t,l,f,c,b,k,e,c,s,s,w,w,w,?,p,k,s,?,e
b,?,y,t,?,f,c,b,?,e,c,s,s,w,w,?,o,p,n,s,g,?
x,y,y,t,l,f,c,b,?,e,r,s,y,w,w,w,o,p,k,y,p,?
x,f,n,f,n,?,c,n,?,?,?,s,s,w,w,w,o,p,k,y,u,e
x,y,?,t,p,f,c,n,p,e,?,s,s,w,w,w,?,p,n,v,g,p
x,s,y,t,a,f,c,b,w,e,?,s,s,w,w,w,o,p,k,?,m,e
x,y,w,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,?,e
?,y,y,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,k,s,m,e
x,s,w,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,n,n,?,e
x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,w,o,?,?,s,p,e
f,y,y,t,l,f,c,b,w,e,r,s,y,w,w,?,o,p,k,s,?,e
x,y,n,?,a,f,c,b,w,e,r,s,y,?,w,w,o,p,k,?,g,?
?,?,w,t,l,f,c,?,k,e,?,s,s,w,w,?,o,p,k,s,?,e
b,s,w,t,?,f,c,b,k,?,c,s,s,w,w,w,?,p,n,n,m,e
x,y,n,t,p,f,?,n,k,e,e,s,s,w,w,w,o,?,n,v,u,p
x,s,w,t,p,f,c,n,k,e,e,s,s,w,w,?,o,p,k,v,u,p
b,y,y,t,a,?,c,b,w,e,c,s,s,?,w,w,o,p,k,s,?,?
?,f,g,f,?,f,w,b,n,t,e,s,s,w,w,w,?,e,n,a,g,e
b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,?,o,p,n,n,g,e
x,?,y,?,l,f,c,b,k,e,c,s,s,w,w,?,o,p,?,n,g,e
x,?,n,t,a,f,c,b,p,e,r,s,y,w,w,?,o,p,k,y,p,e
s,f,g,f,?,f,c,n,k,?,e,s,s,w,?,w,o,?,n,v,u,e
b,y,?,t,a,f,c,b,k,?,c,s,s,w,w,w,o,p,n,s,m,e
b,s,y,t,l,f,?,b,g,e,c,s,s,w,w,w,o,p,n,s,m,e
?,y,y,t,l,f,c,b,g,e,c,s,?,w,w,w,o,p,n,n,m,e
b,?,w,t,l,f,?,b,n,e,c,s,s,w,w,w,o,p,n,s,g,e
f,s,n,f,n,f,w,b,k,?,e,s,s,w,w,w,o,e,k,a,g,e
x,s,w,t,l,f,?,?,n,e,c,s,s,w,w,w,o,p,k,s,g,e
f,y,?,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,?,s,g,e
?,?,y,t,a,f,c,b,w,?,c,s,s,w,w,w,o,p,k,n,g,e
x,f,g,f,n,?,?,n,p,e,e,s,s,w,w,w,?,p,n,v,u,e
f,f,y,t,l,f,w,n,p,t,b,s,s,w,w,w,o,p,n,v,d,e
b,y,w,t,l,?,c,b,g,e,c,s,?,w,w,w,o,p,n,s,m,e
f,f,y,?,l,f,w,n,?,t,b,s,s,w,w,w,o,p,n,v,d,e
x,y,n,t,a,f,c,b,p,e,r,s,y,w,w,w,o,p,k,s,p,e
b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,?,s,?,e
f,?,y,t,l,f,w,n,p,t,b,s,s,w,w,w,o,p,n,v,d,e
x,s,w,?,?,?,w,n,n,t,b,s,s,w,w,w,o,p,u,v,d,e
?,y,n,t,l,f,c,b,p,e,r,s,y,w,w,?,o,p,n,y,p,e
x,y,n,t,?,f,?,n,w,e,e,s,s,w,w,w,o,p,n,v,u,p
?,y,?,t,a,?,c,b,n,e,r,?,y,w,w,w,o,p,?,y,g,e
x,s,n,f,n,f,w,b,k,t,e,f,s,?,w,w,o,e,n,?,g,?
x,y,w,t,?,f,?,?,w,e,e,s,s,w,w,w,o,p,k,s,g,p
f,f,g,f,n,f,c,n,?,e,e,s,s,w,w,w,o,p,n,y,u,e
x,f,g,f,n,?,w,b,n,t,e,s,s,w,w,?,o,e,n,s,g,e
x,y,y,t,l,f,c,?,w,e,?,s,y,?,w,w,o,p,?,s,g,e
?,s,?,f,n,f,w,b,k,t,e,s,?,w,w,w,o,e,k,s,g,e
b,s,w,t,a,f,c,b,w,e,c,?,?,w,?,w,o,p,k,s,?,e
x,s,w,?,l,f,c,b,?,e,c,s,s,w,w,?,o,p,n,s,g,?
f,y,n,?,l,f,?,b,w,e,r,s,y,w,w,w,o,p,?,y,g,e
s,f,n,?,n,f,c,n,n,e,e,s,s,w,w,w,o,p,n,?,u,e
x,?,n,?,n,f,c,?,n,e,e,s,s,w,w,?,o,p,n,?,u,e
b,s,w,t,l,f,c,b,k,e,c,?,s,w,w,w,o,p,k,s,g,e
x,y,?,t,a,f,c,b,g,e,c,s,s,w,w,w,o,?,k,s,g,e
x,y,y,t,l,f,c,b,g,e,c,s,?,w,w,w,o,p,k,n,m,e
x,s,?,?,n,f,w,b,n,t,?,?,s,w,w,w,o,e,n,a,g,e
x,s,?,t,a,f,c,b,g,e,c,s,?,?,w,w,o,p,n,s,g,e
f,?,n,t,l,f,c,b,?,e,?,s,y,w,w,w,?,p,?,?,g,?
x,s,y,t,a,f,c,b,?,e,c,s,s,w,w,w,o,p,k,?,g,e
b,s,w,t,a,f,c,b,g,e,c,s,s,w,?,w,o,p,n,?,g,e
x,y,w,t,a,f,?,b,g,?,c,s,?,w,w,w,o,p,k,s,g,e
?,f,n,f,n,f,w,b,p,?,e,?,s,w,w,w,o,?,k,?,g,e
?,s,y,?,l,f,c,b,n,e,c,s,?,w,w,w,o,p,k,n,g,?
f,y,y,t,l,f,c,b,?,e,r,s,y,w,w,w,o,p,n,s,g,e
x,y,y,t,?,f,?,b,n,e,r,s,y,w,w,w,o,p,k,y,p,e
b,y,w,t,l,?,c,?,g,e,c,s,s,?,w,w,o,p,n,n,?,e
x,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,m,e
x,y,y,t,a,f,c,b,w,e,r,s,?,w,w,w,o,p,n,y,g,e
b,y,w,t,l,?,c,b,n,e,c,s,s,?,w,w,o,p,k,s,m,e
b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,w,?,p,n,s,m,?
x,?,y,t,?,f,?,b,k,e,c,s,s,w,w,w,o,p,k,n,m,?
x,s,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,k,n,g,e
s,f,g,f,n,f,c,?,g,e,e,s,?,w,w,w,?,p,k,y,u,e
x,f,w,?,a,f,w,?,w,t,b,s,s,w,?,w,o,p,u,v,d,?
x,s,y,?,a,f,c,?,n,e,c,s,s,w,w,w,o,p,k,n,m,e
x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,w,o,p,n,v,u,p
?,?,y,t,l,f,c,b,p,e,r,s,y,w,w,w,o,p,n,s,g,e
s,f,g,f,?,f,c,n,?,e,?,s,s,w,w,w,o,p,n,y,u,e
x,y,y,t,l,f,c,b,w,e,r,s,y,w,?,w,o,p,k,y,g,e
x,s,y,?,l,f,?,n,p,t,b,s,s,w,w,w,?,p,u,v,d,e
s,f,n,f,?,f,c,n,k,e,e,s,s,w,w,w,o,p,n,?,?,e
x,s,?,t,p,f,?,n,?,e,e,s,s,w,w,?,o,p,k,v,g,p
?,y,w,t,a,f,c,b,g,e,?,s,s,w,w,w,o,p,n,n,m,e
?,y,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,k,v,g,p
f,s,g,f,n,f,w,b,k,t,e,s,s,w,w,w,o,e,n,?,?,e
x,s,y,t,l,f,c,b,g,e,?,s,s,w,w,w,?,p,n,s,m,e
x,s,w,f,n,f,?,b,n,t,e,?,f,w,w,w,o,e,k,s,g,e
b,s,y,t,a,f,c,b,w,?,c,s,s,w,w,w,o,p,n,n,g,e
f,f,?,f,n,f,w,b,h,t,e,s,s,w,w,w,o,e,n,a,g,e
x,?,w,t,l,f,c,b,n,e,?,?,?,w,w,w,o,p,k,n,g,e
b,s,w,t,l,f,c,b,n,e,c,s,?,w,w,w,o,p,n,?,m,e
b,s,w,t,l,f,?,b,?,e,c,?,s,?,w,w,o,p,n,s,g,e
b,y,w,?,l,f,c,b,?,e,c,s,s,w,?,w,o,p,n,s,m,e
f,s,w,t,?,f,?,n,w,t,b,s,s,?,w,w,o,p,u,v,d,e
x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,m,e
f,s,w,t,a,?,w,n,p,t,b,s,s,w,w,w,o,p,n,?,d,?
x,y,w,t,p,f,c,n,w,e,e,s,s,w,w,w,o,p,n,v,u,p
f,f,w,t,l,?,w,n,w,t,b,s,?,w,?,w,o,p,n,v,?,e
x,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,s,g,e
x,?,n,t,p,f,?,n,p,e,e,s,s,w,w,w,o,p,n,v,g,p
b,s,y,t,l,f,c,?,w,?,c,s,s,w,w,w,o,p,?,?,g,e
?,y,n,t,a,?,c,b,w,e,r,s,y,w,w,w,o,p,k,y,p,e
?,y,y,t,l,f,c,b,g,e,c,s,?,w,w,w,o,p,k,n,m,e
s,f,n,f,n,f,c,n,k,e,e,s,?,?,w,w,o,p,n,v,?,e
f,y,n,t,a,f,c,b,w,e,r,s,y,w,?,w,o,p,k,y,p,e
x,y,y,t,?,f,c,b,k,e,c,s,s,w,w,w,o,p,k,n,g,e
x,f,g,f,n,f,w,b,k,t,?,f,f,w,w,w,o,e,k,s,g,e
f,f,w,?,n,f,w,b,k,t,e,s,f,w,w,w,o,?,n,a,g,e
x,y,y,t,l,f,c,?,w,e,c,s,s,w,w,w,o,p,n,n,m,e
b,s,y,t,?,f,c,b,k,e,c,s,s,?,w,w,o,p,k,n,g,e
b,?,w,t,a,f,c,?,g,e,c,s,s,w,w,w,o,p,k,?,?,e
x,y,?,t,a,f,c,b,w,e,c,s,?,w,w,?,o,p,n,s,g,?
x,s,?,f,n,f,w,b,p,t,e,f,s,w,w,w,o,e,n,?,g,e
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,g,e
s,f,n,?,n,f,c,n,k,e,e,?,s,w,w,w,o,p,k,v,u,e
x,s,w,t,a,f,w,n,w,t,?,s,s,w,w,w,o,p,u,v,d,e
x,y,n,t,l,f,c,b,w,e,r,s,y,w,w,w,o,p,k,s,g,e
b,y,y,t,a,f,c,b,k,e,c,s,s,?,w,w,o,p,?,n,g,e
x,y,w,t,a,?,c,b,k,e,c,s,s,w,w,w,?,p,n,n,g,e
?,y,w,t,a,f,c,b,n,e,c,?,s,w,w,w,o,p,k,s,m,e
b,s,y,t,a,f,c,b,g,?,c,s,s,w,w,w,o,p,k,s,g,e
b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,m,e
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,?,g,e
x,f,n,f,?,f,c,?,k,e,e,?,s,w,w,w,?,p,n,y,?,e
f,y,n,t,l,f,c,b,n,e,r,s,y,w,w,w,o,p,n,y,g,e
x,?,w,t,a,f,?,b,k,e,c,s,s,w,w,w,o,p,n,s,g,e
f,y,y,t,l,f,c,?,w,e,r,s,y,?,w,w,o,p,?,y,p,e
?,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,g,e
b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,?,k,s,m,e
x,y,n,t,l,f,c,b,w,e,r,?,y,w,w,w,?,p,k,y,g,e
?,s,w,t,a,f,?,b,k,e,?,s,s,w,w,w,o,p,k,s,g,e
x,?,g,f,n,f,?,n,g,e,?,s,s,w,w,w,o,p,n,y,u,e
b,s,y,?,?,f,c,b,k,?,c,s,?,w,w,w,o,p,n,s,g,e
x,f,y,t,?,f,w,n,n,t,b,s,s,w,w,w,o,p,u,v,d,e
b,y,y,t,a,f,c,?,w,e,c,s,s,w,w,w,o,p,k,s,g,e
f,y,y,t,l,f,c,b,p,e,r,s,y,w,w,w,o,p,n,s,g,e
b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,k,n,m,?
b,y,w,t,a,f,c,b,k,e,c,s,s,w,w,w,?,p,k,n,m,e
b,y,y,t,a,?,c,b,g,e,c,s,?,w,w,w,?,?,n,s,g,e
?,y,y,t,l,?,c,b,?,e,?,s,s,w,w,w,o,p,n,n,m,e
b,s,y,t,l,f,c,b,?,?,c,s,s,w,w,w,o,p,n,n,g,e
x,y,w,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,n,v,u,?
s,?,n,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,n,y,u,e
f,f,n,f,n,f,c,n,g,e,e,s,?,w,w,w,o,p,k,v,u,?
x,s,y,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,m,e
f,?,n,t,a,f,c,b,p,e,r,s,?,w,w,w,o,p,k,s,p,e
x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,w,o,p,k,s,?,p
b,s,w,t,l,f,c,b,g,e,c,s,s,?,w,w,o,p,n,s,m,e
f,f,g,f,n,f,c,n,p,e,e,s,s,w,w,w,o,?,k,?,u,e
b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,g,?
x,y,n,t,a,f,c,b,w,e,?,?,y,w,w,w,o,p,n,y,p,e
x,f,w,f,n,f,w,b,p,t,e,s,f,w,w,w,o,e,k,s,g,e
x,s,w,t,l,f,w,n,w,t,b,s,s,w,w,w,o,p,n,v,d,e
b,s,w,t,l,f,c,b,?,e,c,s,s,w,w,w,o,?,n,s,m,e
f,s,y,t,a,f,w,n,?,t,b,s,s,?,w,w,o,p,n,v,d,e
x,s,y,t,a,f,c,b,k,e,c,s,s,w,?,w,o,?,n,n,?,e
?,f,g,f,n,f,c,?,g,e,e,s,s,w,?,w,?,p,n,y,u,e
b,s,?,t,a,f,c,b,n,e,c,s,s,w,w,w,?,p,k,s,g,e
x,s,w,t,?,f,c,?,g,e,c,s,s,w,w,w,o,p,n,?,m,e
x,y,w,t,l,f,c,b,n,e,c,s,s,w,w,?,o,p,n,s,m,e
f,s,w,t,a,f,w,n,n,t,b,s,s,w,w,?,o,p,n,v,d,e
x,y,y,?,?,f,?,?,w,e,c,s,s,w,w,w,o,p,n,?,g,?
b,s,w,t,l,?,?,b,?,e,?,s,s,w,w,w,o,p,k,s,?,e
x,s,w,t,?,f,c,b,g,e,c,s,s,w,w,w,?,p,k,n,g,e
x,f,w,?,n,f,w,b,h,t,e,f,s,w,w,w,o,e,k,s,?,e
f,y,n,t,l,f,c,b,n,e,r,?,y,w,w,w,o,p,k,?,p,e
x,s,w,t,p,f,?,n,k,e,e,?,s,?,w,w,o,?,n,v,?,?
b,s,w,t,a,f,c,b,n,e,c,s,?,w,w,w,o,p,n,n,g,?
b,s,w,t,a,?,c,b,k,e,c,s,s,w,w,w,o,?,k,s,m,e
b,y,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,g,e
b,y,w,?,a,f,c,b,w,?,c,s,s,w,w,w,o,p,k,n,g,e
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,w,o,?,k,s,g,e
b,s,w,?,l,f,c,b,w,e,c,s,s,w,w,w,o,p,?,n,m,e
x,f,y,?,a,f,w,n,n,t,b,s,s,w,w,w,o,p,n,v,d,?
?,?,g,f,?,f,c,n,?,e,e,s,s,?,w,w,o,?,?,y,u,e
f,y,?,t,a,f,?,?,n,e,r,s,y,w,w,w,o,p,n,s,g,e
b,?,w,t,l,f,c,b,n,?,c,s,s,?,w,w,o,p,k,n,m,e
x,s,y,t,a,f,c,?,g,e,c,s,s,w,w,w,o,p,k,s,g,e
x,?,y,t,a,f,?,?,?,e,c,s,s,w,w,w,o,p,k,s,g,e
x,?,w,t,l,f,c,b,w,e,c,s,s,w,w,w,o,?,n,s,g,?
s,f,g,f,n,f,c,n,p,e,e,s,s,?,w,w,o,?,n,v,u,e
x,?,w,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,m,e
x,s,w,t,p,f,?,?,k,e,e,s,s,w,w,w,o,p,?,s,g,p
x,y,y,t,a,f,c,b,n,e,r,s,y,w,w,w,?,p,?,s,?,e
f,f,w,t,a,f,w,n,p,t,b,s,s,w,w,?,o,p,n,v,?,e
x,y,w,t,l,f,c,b,g,?,c,s,s,w,w,w,o,p,?,n,m,e
b,y,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,g,e
x,?,w,t,a,f,c,b,?,e,c,s,s,w,w,w,?,p,n,n,g,e
x,s,y,t,a,f,c,b,g,e,?,s,s,w,w,w,o,p,n,s,g,e
x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,k,v,u,p
b,s,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,?,g,e
x,f,g,f,?,f,c,n,n,e,e,s,?,w,?,w,o,p,k,y,u,e
?,y,w,t,p,f,c,n,k,?,?,s,s,w,w,w,o,p,k,s,u,p
x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,w,o,p,n,y,p,e
f,f,n,f,n,f,c,n,?,e,?,s,s,w,w,w,o,?,k,v,u,e
b,s,w,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,g,e
x,f,w,t,l,f,w,n,w,?,b,s,?,w,w,w,o,p,n,v,d,e
x,y,w,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,g,e
b,y,y,t,l,f,?,b,n,e,c,s,s,w,w,w,o,p,n,?,g,e
x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,w,o,p,k,s,g,e
f,y,y,t,?,f,c,b,?,e,?,s,y,w,?,w,o,p,k,s,p,e
f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,k,?,p,e
x,s,w,t,l,f,c,b,w,e,c,s,s,w,w,?,o,p,?,s,g,e
x,?,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,n,n,m,e
x,s,w,t,p,f,c,?,n,e,e,s,s,w,w,w,o,p,k,v,u,p
f,f,w,t,a,f,?,n,p,t,b,s,s,w,w,w,o,p,?,v,d,e
x,s,w,t,?,f,c,b,w,e,c,s,s,w,w,w,o,p,?,s,g,e
x,s,w,t,?,f,w,n,p,t,b,s,?,w,w,w,o,p,u,v,d,?
x,y,w,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,m,e
f,y,y,t,l,f,?,b,w,e,r,s,y,w,?,w,o,p,k,y,p,e
x,s,n,f,n,f,w,b,p,t,e,f,s,w,w,w,o,e,k,s,?,e
f,?,y,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,y,g,e
?,?,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,n,s,g,p
s,f,n,f,n,f,c,n,g,e,?,s,s,w,w,w,?,p,n,?,u,e
b,y,y,?,l,f,c,b,w,e,?,s,s,w,w,w,o,p,?,s,m,e
b,?,w,t,l,f,c,b,n,e,c,s,s,w,w,w,?,p,n,s,g,e
b,y,w,t,l,f,c,b,?,e,c,s,s,?,w,w,o,p,n,n,m,e
f,f,n,f,n,f,c,n,k,e,e,s,s,w,w,w,o,p,n,?,u,e
x,s,w,?,a,f,c,b,w,e,c,s,s,w,w,w,o,p,k,?,m,e
b,y,w,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,k,n,g,e
?,y,w,t,a,f,c,b,g,e,c,s,s,w,w,?,o,p,n,n,m,e
?,y,n,t,l,f,c,?,w,?,r,s,?,?,w,w,o,p,n,s,g,?
x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,w,o,p,k,v,g,p
x,s,w,?,a,f,c,b,n,e,c,s,s,w,?,?,o,?,n,n,g,e
x,y,w,t,a,f,c,?,n,e,c,s,s,w,w,w,o,p,n,s,?,?
f,f,w,t,l,f,w,n,?,t,b,s,s,w,w,w,o,p,u,v,d,e
f,f,?,?,n,f,c,n,g,e,e,s,s,w,w,w,?,p,k,?,u,?
f,s,g,f,n,?,w,b,p,t,e,s,s,w,w,w,o,e,k,a,g,e
x,y,y,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,m,e
b,?,w,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,n,s,m,e
?,y,n,t,p,f,c,n,w,e,e,s,s,?,w,w,o,p,k,s,u,p
x,s,w,t,?,f,c,b,n,e,c,?,s,w,w,w,o,p,k,n,m,e
f,s,n,t,p,f,c,n,w,e,e,s,s,w,w,w,o,p,k,v,u,p
x,y,w,t,l,f,?,b,k,e,c,?,?,w,w,w,o,p,n,s,g,e
x,y,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,n,?,m,e
f,y,y,t,a,f,c,?,n,e,r,s,y,w,w,w,o,p,n,s,p,e
x,y,n,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,s,p,e
f,y,n,?,a,f,c,b,w,e,r,s,y,?,w,w,o,p,n,y,g,?
x,y,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,?,?,m,?
f,f,?,f,n,f,w,b,h,t,?,s,s,w,w,w,o,e,k,s,g,e
x,s,y,?,l,f,c,b,k,e,c,?,?,w,?,w,o,?,n,n,m,e
x,y,w,t,p,f,?,n,w,e,e,?,s,w,w,w,o,p,n,s,g,p
b,y,y,t,a,f,c,b,n,e,c,s,s,w,?,w,o,p,n,n,?,e
s,f,n,f,n,f,c,n,p,e,e,s,s,w,w,w,o,p,?,v,u,e
x,s,y,t,?,f,c,b,k,e,c,?,s,w,w,w,o,p,k,s,m,e
b,y,?,t,?,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,m,e
f,y,n,?,?,f,c,b,n,e,r,s,y,w,w,?,?,p,?,s,g,e
b,y,?,?,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,?,e
b,y,w,t,a,?,c,b,g,e,c,s,s,w,w,w,o,p,k,s,g,e
x,y,n,t,l,f,c,?,?,e,r,s,y,w,w,w,o,p,n,y,?,e
f,f,g,f,n,f,c,n,p,?,?,s,s,w,w,w,o,p,n,y,u,e
x,f,g,f,?,f,c,n,g,e,e,s,?,w,w,w,o,p,k,y,u,?
b,y,y,t,l,f,c,b,n,e,c,s,s,?,w,w,o,?,k,s,g,e
x,?,?,t,l,f,c,b,?,?,c,s,s,w,w,w,o,?,k,s,?,e
b,y,?,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,s,g,e
x,s,w,t,a,f,c,b,g,?,c,s,s,w,w,w,o,p,k,s,m,e
b,s,y,t,a,?,c,b,g,e,c,s,s,w,w,w,o,p,n,n,m,e
x,s,y,t,a,f,c,b,k,e,?,?,s,?,w,w,o,p,k,s,m,e
