@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
s,f,n,?,n,f,?,n,k,e,e,s,s,w,w,w,o,p,n,y,u,e
?,s,w,t,p,f,c,n,k,e,e,s,s,?,w,w,?,p,k,?,?,p
x,y,w,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,?,m,e
f,?,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,k,v,g,p
f,s,g,f,n,f,w,b,k,?,e,s,s,w,w,w,o,e,n,a,g,e
x,s,y,t,l,f,c,b,g,e,c,s,s,?,w,w,o,?,n,?,m,e
x,s,w,f,n,f,w,b,n,t,e,s,?,w,w,w,o,e,k,s,g,e
b,s,y,?,a,f,c,b,w,e,c,s,s,w,?,w,o,p,n,n,g,e
f,f,g,f,n,f,w,b,h,t,e,s,s,?,w,w,o,e,?,a,?,e
x,s,w,?,l,f,c,?,n,e,c,s,s,?,w,w,o,?,k,n,g,e
b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,?,o,p,n,s,m,e
b,s,w,?,l,f,c,?,w,e,?,s,s,w,w,w,o,p,n,s,g,e
b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,w,?,p,?,s,m,e
f,s,w,t,l,f,w,n,w,t,b,s,s,?,w,w,o,?,?,v,d,e
x,y,y,t,l,f,c,?,g,e,c,s,s,w,w,w,o,?,k,s,?,e
f,s,w,t,a,f,w,n,p,t,b,s,s,w,w,w,o,p,n,v,?,e
x,y,w,t,p,f,c,n,w,e,e,s,?,w,?,w,o,p,n,v,u,p
?,f,w,t,l,f,w,n,w,t,b,s,s,w,w,w,o,p,n,v,d,e
x,y,y,t,a,f,c,b,n,e,c,s,?,w,w,w,o,?,n,s,g,e
x,s,n,t,p,?,c,n,p,e,e,s,?,w,w,?,o,p,n,?,g,p
b,s,y,t,l,?,c,b,w,e,c,s,?,w,w,w,o,p,n,n,g,e
x,y,n,t,a,?,c,b,?,e,r,s,y,w,w,w,o,p,?,y,p,e
b,y,y,t,l,f,c,b,g,e,c,s,?,w,w,w,o,p,k,n,m,e
s,f,n,f,n,f,c,n,k,e,?,s,s,w,w,w,o,p,n,v,?,e
f,y,n,t,a,f,?,b,w,e,r,s,y,?,w,w,o,p,k,y,p,e
x,y,y,?,a,f,c,b,?,e,c,s,s,w,w,w,o,p,k,n,g,?
x,f,?,f,n,f,w,b,k,t,?,f,f,w,w,w,o,e,k,s,g,e
f,?,w,f,n,f,w,b,k,t,e,s,f,w,w,w,o,e,n,a,g,e
x,y,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,?,n,n,m,e
b,s,y,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,k,n,g,e
b,y,?,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,n,m,e
x,y,w,t,a,f,c,b,w,e,c,s,s,?,w,?,o,p,n,s,g,e
x,s,n,f,n,f,w,b,p,t,e,f,s,w,w,w,o,e,n,a,g,e
x,y,w,t,l,?,c,b,g,e,c,s,s,w,w,w,o,?,n,s,g,e
s,f,?,f,n,f,c,n,k,e,e,s,s,w,w,w,o,p,k,v,u,e
x,s,w,t,a,f,w,n,w,?,b,s,s,w,w,w,o,p,u,v,d,e
x,y,n,t,l,f,c,?,w,e,r,s,y,w,w,w,o,?,k,s,?,e
b,y,y,t,a,f,c,?,k,e,c,s,?,?,w,w,o,p,n,n,g,e
x,y,w,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,g,e
b,y,w,t,a,f,c,b,n,e,c,s,?,w,w,w,o,p,k,s,m,e
b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,?,o,p,?,s,g,e
b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,m,e
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,?,g,e
x,f,n,f,?,f,c,?,k,e,e,s,s,w,w,w,o,p,n,y,u,e
?,y,n,?,l,f,c,b,n,e,r,s,y,w,w,w,o,p,n,y,g,e
x,?,w,t,a,f,c,b,k,e,?,s,s,w,?,?,o,p,n,s,g,?
f,y,y,t,l,f,c,b,w,e,r,?,y,w,w,w,o,p,?,y,?,e
?,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,g,e
?,s,w,t,a,?,?,b,w,e,c,s,s,?,w,w,o,p,k,?,m,e
x,y,n,t,?,f,c,b,w,e,r,s,y,w,w,w,o,p,k,?,g,e
b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,k,s,g,e
x,f,g,f,n,f,c,n,g,e,e,s,s,?,w,w,?,p,n,y,u,e
b,s,y,t,l,f,c,b,k,e,c,s,s,w,w,w,?,p,n,s,g,e
x,f,y,t,?,f,w,n,n,t,b,s,s,?,w,w,o,p,u,v,?,e
b,y,y,t,a,?,c,?,w,e,c,s,s,w,w,w,o,p,k,s,g,?
f,?,y,t,l,f,c,b,p,e,r,s,y,w,w,w,o,p,n,s,g,e
b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,k,n,m,e
b,y,w,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,k,n,m,e
b,y,y,t,a,f,?,b,g,e,c,s,s,w,w,w,o,p,n,s,g,e
x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,?,o,p,n,n,m,e
b,s,y,t,l,f,?,b,g,e,c,?,s,w,?,w,?,p,n,?,?,e
x,?,w,t,p,f,?,n,p,e,e,s,s,w,w,w,o,p,n,v,u,p
?,f,n,f,n,f,?,n,g,e,e,s,s,w,w,w,o,p,n,y,u,e
f,f,n,f,n,f,c,?,g,e,e,s,s,w,w,w,o,p,k,v,u,e
x,s,y,t,a,f,c,b,?,e,?,s,s,w,w,w,o,p,n,s,m,e
f,y,n,t,a,f,c,?,p,e,r,s,y,w,?,w,o,p,k,s,p,e
x,y,w,t,p,f,c,n,k,e,e,s,s,w,?,w,?,?,k,s,g,p
b,s,w,t,l,f,c,?,g,?,c,s,s,w,w,w,o,p,n,s,m,e
?,f,g,f,n,f,c,n,p,e,e,?,s,w,?,w,o,p,k,v,u,?
?,y,y,t,l,f,c,b,g,?,c,s,s,w,?,w,o,p,n,n,g,e
x,y,n,t,a,f,c,b,w,?,r,s,y,w,w,w,o,?,n,y,p,e
x,f,w,f,n,f,w,b,p,t,e,s,f,w,w,w,o,e,k,s,g,e
x,s,w,t,l,f,w,n,w,?,b,s,?,w,w,w,o,p,n,v,d,e
b,s,w,t,l,f,c,b,w,e,?,s,s,w,?,w,o,p,n,s,m,e
f,s,y,?,?,f,w,n,w,t,b,s,?,w,w,w,o,p,n,v,d,e
x,s,y,t,a,?,c,b,k,e,c,?,s,w,w,w,o,p,?,n,?,e
f,f,g,f,n,f,c,n,g,e,e,s,s,w,w,?,o,p,n,?,u,e
b,s,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,g,e
x,s,w,t,l,f,c,b,g,e,c,s,?,w,w,w,o,p,n,n,m,e
x,?,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,n,s,?,e
f,s,w,t,a,f,?,n,n,t,b,s,s,w,w,w,o,p,n,?,d,e
x,y,y,t,l,f,?,?,w,e,c,s,s,w,w,w,o,p,n,s,g,e
b,s,w,t,l,?,c,b,w,e,?,s,s,w,w,w,o,p,k,s,g,e
x,s,w,t,a,f,c,b,?,e,c,s,?,?,w,w,o,?,k,n,g,e
x,f,w,f,n,f,w,b,h,t,e,f,s,w,w,w,o,e,k,s,g,e
f,y,n,t,l,f,c,b,n,?,r,s,y,w,w,?,?,p,k,y,p,e
x,s,w,t,p,f,c,n,k,?,e,s,s,w,w,w,o,p,n,v,u,p
b,s,w,t,a,f,c,b,n,e,c,s,s,w,w,w,?,p,n,n,?,e
b,s,w,t,a,f,c,b,k,?,c,?,s,w,w,w,o,p,k,s,m,?
b,y,w,t,l,f,c,b,n,e,c,s,s,?,w,w,o,p,n,n,g,e
b,y,w,?,?,f,c,b,w,e,c,s,s,w,w,w,o,?,k,?,g,e
x,s,?,t,?,f,c,b,w,e,c,s,s,w,w,w,o,p,?,s,g,e
b,s,w,t,l,f,c,b,w,e,c,s,s,w,w,w,o,?,?,n,m,e
?,f,y,?,a,?,w,n,n,t,b,s,s,w,w,w,o,p,n,v,d,e
x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,w,o,p,n,y,u,e
?,y,y,t,a,f,c,b,?,?,r,s,y,w,w,w,o,p,n,s,g,e
b,s,?,?,?,f,c,b,n,e,c,s,s,w,w,?,o,p,k,n,m,e
?,?,y,t,a,f,?,b,g,e,c,?,s,w,w,?,o,p,k,s,?,e
x,y,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,k,s,g,e
x,y,w,t,?,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,g,e
s,f,g,f,n,f,c,n,p,e,e,s,s,w,w,w,o,p,n,v,u,e
?,s,w,t,a,f,c,b,n,e,c,s,s,w,w,w,?,p,n,n,m,e
x,s,w,t,p,f,c,n,k,e,e,s,s,w,?,w,?,p,k,s,g,p
x,y,y,t,a,?,c,b,n,e,r,s,y,w,w,?,o,p,n,s,g,e
f,f,w,t,a,f,w,n,p,t,b,s,s,w,w,w,o,p,n,v,d,e
x,y,w,t,l,f,c,?,g,e,c,?,s,w,w,w,o,p,k,n,m,?
b,y,w,t,l,f,c,?,n,e,c,?,s,w,w,w,o,p,?,s,g,e
?,s,w,t,a,?,c,b,?,e,c,s,s,w,w,w,o,p,n,n,g,e
x,s,y,t,a,f,c,b,?,e,c,s,s,w,w,w,o,p,n,s,g,e
?,y,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,k,v,u,p
b,s,y,t,a,f,c,b,n,e,c,?,s,w,?,w,o,p,n,n,g,e
x,f,g,f,n,?,c,n,?,e,e,s,s,w,w,w,o,p,k,y,u,e
x,y,w,t,p,f,c,n,?,?,?,s,s,w,w,w,?,p,k,?,u,p
x,y,?,?,l,?,c,b,n,?,r,s,y,w,w,?,o,p,n,y,p,e
f,f,n,f,?,f,c,n,k,e,e,s,s,?,?,w,o,p,k,v,u,e
b,s,?,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,g,e
x,f,w,?,l,f,w,n,w,t,b,s,s,?,w,w,o,p,n,v,d,e
x,y,w,?,l,f,c,b,w,e,c,s,?,w,w,w,o,p,k,s,?,e
b,y,y,?,?,f,c,b,?,?,c,s,s,w,w,w,o,p,?,s,g,e
x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,w,o,p,k,s,g,e
f,y,y,t,a,f,c,b,p,e,r,s,y,w,w,w,?,p,k,s,p,e
f,y,y,t,a,f,c,b,w,?,r,s,?,w,w,w,o,p,k,y,p,e
x,s,w,t,l,f,c,b,w,e,c,?,s,w,?,w,?,p,?,s,g,e
x,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,n,n,m,e
x,?,w,t,p,f,c,n,n,e,e,s,s,w,w,w,o,p,k,v,u,p
f,f,?,t,a,f,?,?,p,?,b,s,s,w,w,?,o,p,u,v,d,?
x,s,w,t,l,f,c,b,w,e,c,s,?,w,w,w,o,p,n,s,g,?
x,s,?,t,l,f,w,?,p,t,b,s,s,w,w,w,o,p,u,v,d,e
x,y,w,t,?,f,c,b,n,e,c,s,s,w,w,?,o,?,k,s,?,?
f,y,y,t,l,f,c,b,w,e,r,s,y,?,w,w,o,p,k,y,p,e
x,s,?,f,n,f,w,b,p,t,e,?,s,w,?,w,o,?,k,s,g,e
f,y,?,t,a,f,c,?,w,e,r,s,y,w,w,w,o,p,n,y,g,e
x,s,n,?,p,f,c,n,p,e,e,?,s,w,w,w,o,p,?,s,g,p
s,f,n,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,?,v,u,e
b,y,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,?,s,m,?
b,s,w,t,l,?,?,b,n,e,c,s,?,w,?,w,o,p,n,s,g,e
b,y,w,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,?,e
f,f,n,f,?,f,c,n,k,e,e,s,s,w,?,w,o,p,n,v,?,?
x,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,k,n,m,e
b,y,w,t,l,f,c,b,g,e,c,s,s,w,?,w,o,p,k,n,g,e
b,?,w,?,a,f,c,?,g,e,c,s,s,?,w,w,o,p,n,n,m,e
f,y,n,t,l,f,c,b,w,?,?,s,y,w,w,w,o,p,n,s,g,e
x,y,w,t,p,?,c,n,k,e,e,s,s,w,w,w,o,p,k,v,g,p
x,s,w,t,a,f,c,b,n,e,c,s,?,w,w,w,o,p,n,n,g,e
x,y,w,t,a,f,c,b,n,e,c,s,s,w,?,w,o,p,n,s,m,e
f,f,w,t,l,f,w,n,w,t,b,s,s,?,w,w,o,p,u,v,d,e
f,f,g,f,n,f,c,n,?,e,e,s,?,w,w,w,o,p,k,?,u,?
f,s,g,f,n,f,w,?,p,t,e,s,s,w,w,?,o,e,k,a,g,e
x,y,?,t,a,f,c,?,g,e,c,?,s,w,w,w,o,p,n,s,m,e
b,s,w,t,a,f,c,?,k,e,c,s,s,?,?,w,o,p,n,?,m,e
f,y,n,t,p,f,c,?,w,e,?,s,s,w,w,w,o,p,k,s,u,p
x,s,?,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,m,e
f,s,n,t,?,f,c,n,?,e,e,s,s,?,w,w,o,p,k,v,u,p
x,y,w,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,?,s,g,e
x,y,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,?,?,n,m,e
f,y,y,t,a,f,c,b,n,?,r,s,y,w,w,w,o,p,n,s,p,?
x,y,n,t,a,f,c,?,w,e,r,s,y,w,w,w,o,p,n,s,?,e
f,y,n,t,a,f,c,b,w,e,r,s,y,?,w,w,o,p,n,y,?,e
x,y,?,t,a,f,c,b,w,e,?,?,s,w,w,?,o,p,n,n,m,e
f,f,n,f,n,f,w,b,h,t,e,s,s,w,w,w,o,e,k,?,g,e
x,s,?,t,l,f,c,b,?,e,c,s,s,w,w,w,o,?,n,n,?,e
x,y,w,t,p,f,?,n,w,e,e,s,s,w,w,w,o,p,n,s,g,p
?,y,y,?,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,m,e
s,f,n,f,?,f,c,n,p,e,e,?,s,w,w,w,?,p,n,v,u,e
?,s,y,?,l,f,c,b,k,e,c,s,s,w,w,w,o,p,k,s,m,e
b,y,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,m,e
f,?,n,t,?,f,c,?,n,e,r,s,y,w,w,w,o,p,k,?,g,e
b,y,y,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,m,?
?,y,w,?,a,?,c,b,g,?,?,s,s,w,w,w,o,p,k,s,g,e
?,?,n,t,l,f,c,?,n,e,r,s,?,?,w,w,o,p,?,?,p,e
f,f,g,f,n,?,c,n,p,e,e,s,s,w,?,w,o,p,n,y,u,e
x,f,g,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,k,y,?,e
b,y,y,?,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,g,e
x,s,y,t,?,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,m,e
b,?,w,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,s,?,e
x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,m,e
b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,?,?,p,n,n,m,e
x,?,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,?,k,s,m,?
