@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
2,0.565,0.425,0.135,?,0.341,0.1675,0.255,14
2,0.555,?,?,?,?,0.1525,0.26,11
2,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,?
0,?,0.495,?,1.262,0.507,0.318,?,9
?,0.695,0.56,0.19,1.494,?,0.3425,0.485,?
?,0.665,?,?,1.606,0.5755,?,0.48,13
2,0.535,0.435,?,0.725,?,0.1385,0.25,8
2,0.47,?,?,0.523,0.214,0.132,0.145,7
2,0.47,0.37,0.13,?,0.201,0.133,0.165,6
0,?,0.375,0.125,?,0.2775,0.085,0.155,?
1,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,?
?,0.55,0.435,?,0.843,0.328,0.1915,?,14
2,0.53,?,0.16,0.883,0.316,0.164,0.335,14
?,0.53,?,?,0.724,?,0.1675,0.205,9
2,?,0.47,0.16,1.1735,0.4975,?,0.345,11
0,0.52,?,?,0.727,0.291,0.1835,0.235,11
?,0.545,0.43,0.165,?,0.2935,0.183,0.28,10
0,0.5,0.4,0.125,?,0.261,?,?,9
?,?,?,0.135,0.6335,0.231,?,0.2,8
0,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,8
2,0.495,?,0.125,0.5415,0.2375,0.1345,?,8
2,?,?,0.105,?,0.172,0.107,0.175,8
?,0.435,0.32,?,0.3325,?,0.0635,0.105,8
?,?,0.35,?,?,?,0.063,0.165,8
0,?,0.41,0.125,0.6935,0.2975,0.146,?,10
0,0.53,?,0.115,0.5915,0.233,0.1585,0.18,10
0,?,0.375,?,0.6125,?,0.102,0.22,10
?,0.44,?,0.105,0.402,0.1305,?,0.165,9
0,?,0.43,0.15,0.8825,0.3465,0.172,?,8
2,0.405,0.305,0.085,0.2605,?,0.0595,?,7
0,0.47,0.365,0.105,?,0.163,0.1035,?,8
?,?,0.295,0.085,0.2535,?,?,0.085,6
0,?,0.425,?,0.766,?,?,0.255,?
2,?,?,0.075,0.214,0.09,0.051,0.07,?
1,?,0.28,0.08,?,?,0.0505,?,5
?,0.27,?,0.06,0.073,?,?,0.03,4
1,0.375,?,0.09,0.238,0.1075,0.0545,0.07,5
1,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,?
2,?,?,?,1.7255,0.63,?,?,18
?,?,0.54,0.165,1.959,0.7665,0.261,0.78,17
?,0.595,0.48,?,1.262,0.4835,?,?,?
0,0.44,0.35,0.125,0.4035,0.175,0.063,0.129,8
0,0.325,0.26,0.09,?,?,0.036,?,6
1,0.35,0.26,0.095,0.211,0.086,0.056,?,6
?,0.265,0.2,?,?,?,0.0205,?,6
0,0.425,0.33,0.115,0.406,?,0.081,?,?
0,0.305,0.23,0.08,0.156,?,0.0345,0.048,6
2,0.345,0.255,?,0.2005,0.094,0.0295,0.063,8
0,0.405,0.325,0.11,0.3555,0.151,0.063,0.117,?
2,0.375,0.285,0.095,0.253,?,0.0575,?,?
?,0.565,0.445,0.155,?,0.341,0.2055,?,?
0,0.55,0.45,0.145,0.741,?,0.1435,0.2665,9
2,0.65,?,?,1.3445,?,?,0.4465,15
2,0.56,0.455,0.155,0.797,0.34,0.19,?,10
?,0.475,0.375,?,?,?,0.1165,?,9
0,0.49,0.38,0.125,0.549,0.245,?,?,9
2,?,0.35,?,0.515,0.224,0.108,0.1565,9
?,?,0.205,0.08,0.127,?,0.039,?,?
1,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,4
1,0.17,0.13,0.095,?,?,0.008,0.01,3
?,0.59,?,0.145,1.053,0.4415,0.262,?,?
0,0.605,0.5,?,1.1185,0.469,0.2585,?,8
0,0.635,0.515,0.19,?,0.5065,0.305,0.45,9
0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,9
0,0.565,0.45,0.135,0.9885,0.387,?,0.31,11
2,0.515,0.405,0.13,0.722,?,0.131,?,?
0,0.575,0.46,0.19,?,0.392,0.2425,0.34,12
2,0.645,0.485,0.215,?,?,?,?,15
0,0.58,0.455,?,?,?,0.2135,?,12
0,0.575,0.46,0.165,1.124,?,0.1785,?,12
2,0.605,0.465,0.165,1.056,0.4215,?,?,12
0,?,0.485,0.16,1.222,0.53,?,0.28,12
2,?,0.485,0.175,1.2445,0.544,0.297,0.345,?
?,0.725,0.56,0.21,?,0.65,0.398,?,17
?,0.65,0.545,0.23,?,0.5605,0.2895,?,15
?,0.725,?,0.19,2.55,?,?,0.725,13
0,0.725,0.575,?,?,0.765,0.4515,?,19
?,?,0.57,0.205,?,?,0.408,0.65,19
2,0.705,0.56,0.22,?,0.8175,?,?,13
0,0.68,?,?,1.6185,0.5125,0.409,0.62,11
?,0.695,?,0.215,?,?,?,0.59,13
0,0.53,0.395,0.145,0.775,0.308,0.169,?,6
2,0.525,0.435,0.155,?,0.486,?,?,?
?,?,0.405,?,0.776,?,0.1845,?,7
?,0.235,0.16,0.04,0.048,?,0.018,0.015,4
1,0.36,0.26,?,?,?,0.037,?,6
1,0.315,?,?,0.125,?,?,0.035,4
1,0.315,0.245,0.085,?,0.053,0.0475,0.05,7
1,0.225,?,0.045,?,0.025,0.015,0.015,3
2,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,?
2,0.57,0.48,?,0.9395,?,?,?,13
2,0.64,?,0.175,1.368,?,0.266,?,20
0,0.56,0.45,0.16,?,0.429,0.268,0.3,9
?,0.62,0.475,?,?,0.4355,?,0.325,9
0,0.645,0.51,0.2,?,?,?,?,?
2,?,0.49,0.19,1.218,0.5455,?,?,12
0,0.63,0.48,?,1.0525,0.392,?,0.285,11
?,0.63,0.5,?,1.383,0.54,0.3315,0.38,9
?,0.63,0.48,?,1.199,0.5265,0.335,?,?
0,0.585,0.46,?,0.9325,0.365,?,0.29,8
2,0.615,0.48,?,?,?,0.2165,0.325,12
?,0.61,0.485,0.17,1.0225,?,0.2405,?,11
2,?,0.45,0.15,0.927,0.276,?,0.36,13
1,0.355,0.275,0.085,0.22,0.092,?,0.15,7
?,0.51,0.4,0.14,0.8145,0.459,?,0.195,9
2,0.5,0.405,0.155,0.772,?,?,?,11
0,0.505,0.41,?,?,?,0.145,0.21,10
2,?,?,?,1.3035,?,0.2635,?,15
2,0.56,0.45,0.16,0.922,0.432,0.178,0.26,14
2,?,?,?,?,?,0.213,?,9
0,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,?
2,?,0.4,?,?,0.254,?,?,12
0,0.5,?,0.145,?,0.234,0.1465,?,?
0,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,12
?,0.42,?,0.115,0.369,0.171,0.071,0.12,7
0,?,0.34,0.14,0.482,?,0.1085,0.16,8
1,0.4,0.3,?,?,0.109,0.067,0.12,8
?,0.435,0.34,?,0.3795,0.1495,0.085,0.12,?
0,?,?,0.17,0.8325,?,?,0.31,12
1,0.37,0.28,0.095,?,0.122,?,0.08,6
0,?,0.365,?,0.6345,?,0.1625,0.22,9
?,?,0.25,0.09,0.181,0.0755,0.0415,0.06,6
0,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,11
2,?,0.405,0.14,0.6155,?,0.1355,0.205,8
0,?,?,?,0.66,0.2475,0.128,0.235,13
2,?,0.405,0.14,0.8025,0.244,0.1635,0.255,9
?,0.45,?,?,0.46,0.174,?,?,7
1,0.405,0.3,?,0.324,?,0.07,0.11,6
2,0.47,?,0.135,0.501,0.1665,0.115,0.165,?
0,0.415,0.305,0.13,0.32,?,?,0.105,7
0,0.445,0.325,0.125,?,?,0.1125,0.14,8
?,0.47,0.35,?,0.5175,0.187,?,0.18,10
0,0.49,?,?,?,0.22,0.144,?,8
0,0.445,0.355,?,0.485,0.181,0.125,0.155,10
1,?,0.38,0.105,0.3265,0.1285,?,0.1,?
0,0.5,?,?,0.45,?,0.1055,0.155,?
0,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,6
1,0.365,0.27,0.085,0.205,0.078,?,0.07,6
0,?,?,?,1.1015,0.404,?,0.35,?
0,0.53,0.415,?,0.783,0.2935,0.158,0.245,14
2,?,0.445,0.135,0.836,?,0.1625,0.275,12
?,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,13
2,?,0.505,0.215,1.4455,0.496,?,?,21
1,?,?,0.075,0.1155,0.0485,0.029,?,?
1,?,?,0.135,?,0.1815,0.083,0.125,11
?,0.295,?,0.08,0.124,0.0485,?,0.04,8
?,0.075,0.055,0.01,0.002,0.001,5.0E-4,?,0
1,0.13,0.1,0.03,?,?,?,?,?
1,0.11,0.09,0.03,?,0.0025,0.002,0.003,2
?,0.16,0.12,0.035,?,?,?,?,4
2,0.565,0.425,0.16,?,0.3495,?,?,16
?,?,0.2,0.07,?,0.034,0.0245,?,4
1,?,0.175,0.065,0.0645,0.026,0.0105,?,?
1,0.3,0.23,?,?,0.0435,0.0265,0.04,?
1,0.33,?,?,?,0.063,0.039,0.06,?
1,0.35,?,0.085,?,0.0705,0.0345,0.06,9
1,?,0.245,?,?,?,0.0325,0.05,12
?,0.36,0.275,0.085,0.1975,0.0745,?,?,8
1,?,0.245,?,0.156,?,?,?,6
1,0.345,0.27,0.11,?,0.082,0.0545,0.07,?
?,0.33,?,?,?,0.0655,0.035,0.06,?
?,0.59,0.47,0.18,1.1235,?,0.2805,0.36,12
?,?,?,0.155,1.0605,0.5135,0.2165,0.3,11
0,?,0.46,?,1.094,0.4485,0.217,0.345,14
2,0.6,0.495,0.165,?,0.485,0.2775,?,14
?,?,0.45,0.175,1.011,0.3835,0.2065,0.37,14
?,0.56,0.45,?,1.07,?,?,0.41,18
2,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,9
0,?,?,0.17,1.415,?,0.297,0.365,14
0,0.59,0.475,0.16,?,0.4775,0.2555,0.295,12
0,?,0.475,?,0.928,0.394,0.194,0.26,10
?,0.57,?,0.125,0.865,0.3675,0.1725,0.27,11
?,0.53,0.42,0.165,0.8945,0.319,?,0.245,?
1,0.245,0.195,?,?,0.0445,?,0.026,3
?,?,0.2,?,?,0.0465,0.028,0.04,5
0,0.46,?,0.13,0.639,0.3,0.1525,0.16,10
?,0.52,0.45,0.15,0.895,0.3615,?,0.235,13
2,0.35,0.275,0.11,0.2925,0.1225,0.0635,?,7
2,?,0.39,?,0.6355,0.2185,0.0885,?,?
0,0.45,0.36,0.125,0.4995,0.2035,?,0.17,12
0,?,0.525,0.215,1.779,0.4535,?,?,?
2,?,?,0.2,1.187,0.412,0.2705,0.37,?
2,0.62,0.485,0.205,?,0.3875,0.2505,?,13
?,?,0.505,0.225,?,0.56,0.3335,0.45,?
2,0.63,0.515,?,?,0.4105,0.197,0.41,12
?,0.655,?,0.215,1.844,0.7425,0.327,0.585,21
0,0.66,0.53,0.185,1.3485,0.493,0.245,?,11
2,0.61,0.5,0.24,1.642,?,0.3345,0.69,17
2,0.635,0.525,0.205,1.484,?,0.3115,?,19
0,?,?,?,0.712,0.2665,0.1605,0.25,10
0,0.535,?,?,0.8415,0.314,0.1585,0.3,?
?,?,?,0.105,0.2415,0.0915,0.057,0.075,6
?,0.455,0.355,0.12,0.4495,?,0.104,0.15,?
2,0.485,0.395,?,?,0.2285,0.127,0.225,13
2,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,13
0,0.535,0.415,0.17,0.879,0.295,?,?,?
2,?,0.435,0.155,0.699,0.288,?,0.205,9
0,0.495,0.4,?,0.6445,0.242,?,0.205,16
2,?,?,0.125,0.4775,0.132,0.0815,?,8
0,0.535,?,?,0.8105,0.3155,0.1795,0.24,?
2,0.54,?,0.18,?,?,?,?,16
0,0.565,?,0.21,1.2765,?,?,?,11
2,0.61,?,0.165,1.116,?,0.2205,0.315,14
?,0.565,0.455,0.175,?,0.342,0.207,0.35,18
2,0.6,?,?,1.0575,0.384,?,?,?
?,0.295,?,?,?,0.049,?,0.04,5
1,?,?,?,0.1105,0.045,?,0.035,?
1,?,0.21,0.085,?,0.039,0.0295,0.03,3
2,?,0.395,0.14,0.549,0.2215,0.1275,0.15,?
2,?,0.28,0.105,0.234,?,?,0.075,8
0,0.405,?,0.095,0.3485,0.1455,0.0895,?,8
0,0.54,?,0.175,0.892,0.322,?,0.335,12
?,0.37,0.28,0.1,?,0.1065,0.0595,?,7
?,0.36,?,0.1,0.217,0.0885,0.0495,0.0715,5
0,0.47,0.36,?,0.472,0.182,0.114,0.15,?
1,0.2,0.145,0.06,?,0.0125,?,0.011,3
1,0.165,0.12,?,0.0215,0.007,0.005,?,2
?,0.645,0.515,0.24,1.5415,0.471,?,0.535,12
?,0.55,0.41,?,0.7605,0.2505,0.1635,0.195,?
2,?,?,?,0.9055,0.3925,?,0.275,9
0,?,0.485,0.19,1.2435,0.4635,0.3055,0.39,?
2,0.56,?,0.14,?,?,0.2045,?,?
2,?,0.455,?,1.3305,0.4595,?,0.345,18
0,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,22
?,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,?
1,?,0.355,?,0.4585,?,0.067,?,7
0,?,0.535,0.19,1.242,?,?,0.39,13
?,0.45,?,0.1,?,0.1465,0.1015,?,?
?,0.58,0.455,?,?,?,0.1385,?,17
1,0.33,0.255,?,0.172,?,0.0255,?,5
1,0.265,0.21,?,0.0965,?,?,?,4
1,?,0.145,0.04,0.038,0.0165,0.0065,0.015,?
2,0.385,?,?,0.2845,0.1065,0.075,0.1,10
?,0.265,0.205,0.07,?,0.039,0.041,0.035,4
2,0.335,?,0.105,?,?,0.056,0.075,?
?,0.355,0.275,0.09,?,0.097,0.053,0.08,6
?,?,0.255,0.1,?,0.073,0.0415,?,6
2,0.51,0.4,0.13,0.6435,?,?,?,11
?,0.36,0.295,?,?,0.0865,0.053,?,?
?,?,0.28,0.09,0.2255,0.0885,0.04,0.09,?
2,0.5,0.38,?,0.5955,0.2135,?,0.2,11
0,?,0.325,0.12,0.3185,?,?,0.095,?
1,0.3,?,0.08,0.121,0.0475,0.042,?,4
1,0.235,0.175,0.04,0.0705,?,?,?,4
0,0.74,?,?,?,?,0.4085,?,?
2,0.62,?,?,1.3415,0.5705,0.3175,0.355,10
2,0.6,?,?,1.0875,0.403,?,?,13
?,0.59,0.45,0.185,1.283,?,0.276,?,15
?,0.62,0.475,?,1.325,?,0.325,0.33,?
?,0.565,0.45,?,?,0.406,0.2505,?,14
?,0.575,?,0.145,1.165,?,0.2275,0.3,13
0,?,0.51,0.205,1.3475,?,?,0.48,?
?,0.62,?,0.185,1.274,0.579,0.3065,0.32,11
0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,11
0,0.46,0.425,0.155,?,0.3005,0.152,0.24,7
2,0.49,?,0.14,0.707,0.2795,0.2185,0.18,12
0,?,0.42,0.16,?,0.2745,?,?,?
?,0.34,0.26,0.08,?,0.08,?,?,?
1,?,?,0.115,?,0.092,0.074,?,?
2,0.61,0.48,0.15,1.2,?,0.2455,0.28,13
0,?,?,?,1.153,0.536,0.2905,0.245,?
0,?,?,?,0.8685,0.3325,?,0.27,21
?,?,0.46,0.14,0.9535,0.4465,0.2065,0.245,?
2,0.58,0.455,0.17,?,0.408,0.259,?,8
2,0.635,0.515,0.17,?,0.509,0.286,0.34,?
?,0.7,0.58,0.205,?,0.7415,?,0.58,?
2,0.675,?,?,?,0.6935,?,?,12
?,0.645,?,?,?,0.7035,0.3885,0.395,17
2,0.745,?,?,2.499,0.9265,0.472,?,16
?,0.685,?,0.18,1.768,0.7495,0.392,0.485,15
2,0.605,0.49,?,1.227,0.48,0.287,0.35,?
0,0.59,0.465,0.15,0.997,0.392,?,0.34,11
?,0.65,0.525,0.175,1.4225,0.61,?,0.445,19
?,?,?,0.15,1.029,?,?,?,15
0,0.62,0.5,?,1.186,?,?,?,11
2,?,?,?,1.016,?,0.244,?,18
?,0.58,?,0.145,0.887,0.4405,0.1655,0.265,10
0,?,0.455,?,1.0735,?,0.2735,?,9
2,0.63,0.49,?,1.13,?,0.2765,0.315,?
?,0.69,?,0.215,1.719,0.68,0.299,0.47,?
0,0.65,0.545,?,1.566,0.6645,0.3455,0.415,15
0,0.66,?,0.195,1.7605,0.692,0.3265,0.5,15
0,?,?,0.2,1.787,0.585,0.453,0.6,?
?,0.7,?,0.17,1.31,0.5095,0.314,0.42,13
2,0.685,0.52,?,1.343,0.4635,?,?,12
0,?,0.545,0.195,?,0.6845,0.3695,0.605,19
?,?,0.49,0.19,1.1775,?,0.3365,0.285,?
?,0.585,0.45,?,1.077,0.4995,0.2875,?,9
2,?,0.465,0.175,0.995,0.3895,0.183,0.37,14
0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,11
?,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,14
2,?,0.42,?,0.791,?,?,?,?
2,0.485,0.4,0.135,0.663,0.313,?,?,9
2,0.47,?,0.12,0.5565,0.226,0.122,0.195,11
?,0.545,?,0.135,?,0.373,0.21,0.235,9
0,0.455,0.37,?,?,0.216,0.1245,0.135,?
2,?,?,0.155,?,0.3515,0.152,0.215,11
2,0.46,0.38,0.135,0.482,?,0.1225,0.145,?
2,0.49,0.42,0.125,0.609,0.239,?,0.22,13
1,0.465,0.375,?,0.471,?,0.119,0.14,?
1,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,9
?,0.475,0.375,?,?,?,?,0.18,9
0,0.47,0.375,?,?,0.252,0.137,0.18,9
1,?,0.295,?,?,?,?,?,8
1,0.345,0.275,0.095,0.1995,?,?,0.07,?
1,0.39,0.31,0.1,?,0.116,0.064,0.115,10
0,0.5,?,0.14,0.7155,0.3165,?,0.24,9
2,0.47,?,0.145,0.5865,0.2385,0.144,0.185,?
2,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,?
?,0.585,0.455,?,0.987,0.4355,0.2075,0.31,10
0,?,?,0.12,0.5885,0.27,0.131,0.175,?
?,0.515,0.455,0.135,0.7225,?,?,0.235,8
?,0.435,?,0.11,?,?,?,0.155,6
0,0.515,0.415,?,?,0.3115,0.152,0.2,9
1,0.44,0.345,?,0.365,0.1655,?,0.11,6
0,?,?,0.15,?,0.3685,0.1985,0.24,11
2,?,0.355,0.115,0.479,0.2125,0.1045,0.15,7
2,0.59,0.485,0.12,0.911,0.39,?,0.29,15
2,0.555,0.45,?,0.915,0.4,0.246,0.285,?
2,0.57,?,0.095,0.827,?,0.2215,0.235,?
2,?,0.5,0.165,1.1045,?,0.2425,0.34,14
2,0.585,?,0.12,0.945,0.41,0.2115,0.28,13
0,?,?,?,?,0.4625,0.2385,0.28,10
2,?,0.44,?,?,0.3475,0.1715,0.24,?
0,0.605,0.495,0.17,1.2385,?,0.2465,0.39,13
?,0.62,0.47,?,1.0325,0.3605,0.224,?,14
?,0.63,?,0.17,?,?,0.267,?,19
2,?,?,0.165,1.352,0.488,0.349,?,19
0,0.63,0.5,0.155,?,0.367,0.199,?,15
?,0.545,?,0.14,?,0.223,?,?,12
0,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,?
1,?,?,0.12,?,0.2165,0.139,?,10
?,0.49,0.39,?,0.5785,0.2465,0.123,?,?
?,0.29,0.225,0.07,0.101,?,0.0235,0.035,7
1,0.26,?,0.07,0.092,?,0.02,?,5
?,?,0.45,0.175,1.068,0.425,0.203,0.32,12
0,?,0.485,0.165,1.0915,?,0.2435,0.33,17
2,?,0.5,0.16,1.015,0.3995,?,?,?
0,?,?,0.125,0.943,?,0.129,0.375,20
0,?,?,?,?,0.3775,0.1705,0.385,?
0,0.57,?,0.175,0.9555,0.38,0.1665,0.295,17
2,0.6,0.47,?,1.036,0.4375,?,0.325,19
2,?,0.455,0.17,0.9065,0.342,?,0.32,17
2,0.545,0.42,0.14,0.7505,0.2475,0.13,?,21
?,0.44,?,0.1,0.366,0.122,?,0.12,12
?,0.5,0.41,0.15,0.662,?,?,0.22,10
1,0.36,0.275,0.095,0.217,0.084,?,0.09,?
1,?,0.305,0.095,0.252,0.0915,?,0.09,13
2,?,?,0.09,0.3055,?,0.0645,?,?
2,?,?,0.165,?,0.249,0.138,0.25,?
1,?,?,0.11,0.2335,?,0.0525,?,9
1,0.335,0.26,0.1,?,?,?,0.07,?
0,?,?,0.14,0.85,0.275,0.1625,0.285,18
?,0.395,0.295,0.1,?,0.134,0.0325,?,9
0,?,?,0.105,0.3635,0.159,0.077,0.12,9
0,0.56,0.455,0.19,0.714,0.283,0.129,0.275,?
2,0.565,0.435,?,0.9815,?,?,0.39,?
2,0.565,0.455,?,?,?,0.1575,0.375,?
2,0.605,0.5,0.175,1.098,0.4765,0.232,?,11
0,0.565,0.455,0.15,0.8205,0.365,?,0.26,17
2,?,?,0.215,1.891,0.6975,0.4725,0.58,15
?,0.675,0.535,0.16,1.41,?,0.3175,0.42,?
?,?,0.555,0.195,1.4385,?,0.354,0.36,16
?,?,0.49,0.155,0.9245,0.405,0.2195,0.255,10
?,?,?,?,1.2915,0.57,0.3045,?,13
2,0.575,0.47,0.14,?,?,?,0.24,10
?,0.64,?,0.175,1.221,0.51,?,0.39,14
1,0.36,0.28,0.105,?,?,0.045,0.08,?
1,?,0.31,0.11,0.2965,?,?,0.0995,9
0,?,0.41,0.135,0.7085,?,?,0.235,10
2,0.38,0.285,?,0.2665,?,0.061,0.075,?
0,0.585,?,0.17,?,?,0.224,0.265,?
1,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,5
?,0.22,?,0.055,?,0.0215,0.012,0.02,4
1,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,?
?,0.175,0.125,0.05,0.0235,0.008,?,0.008,4
0,0.67,?,0.19,?,0.5425,0.3035,0.4,11
2,0.655,0.53,0.195,?,?,?,0.41,12
?,0.68,?,?,1.7445,0.5975,?,?,16
2,0.675,?,?,1.4385,0.545,0.2665,0.465,?
0,0.53,0.44,0.135,0.7835,0.313,?,0.2185,?
?,0.515,0.405,?,?,?,0.1405,0.177,9
1,0.43,0.34,0.12,0.3575,?,0.0645,?,8
