@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,1.86,?,0.99039,?,0.75976,?,0.0039793,?,?,?,0.0044528,6.5523E-4,1.653
0.70273,?,0.36317,?,?,?,?,?,?,?,?,?,?,1.5371
0.66307,1.2065,0.32559,?,0.99649,?,?,?,?,?,?,0.0040284,3.6303E-5,?
?,?,0.33117,0.92405,?,?,0.025545,?,?,?,0.025145,0.011672,1.2121E-4,?
?,1.251,0.38111,?,0.99825,0.6925,?,?,?,0.11502,0.013056,?,?,0.72247
0.66889,?,?,0.90355,?,0.60571,?,?,?,0.15931,0.024752,0.010304,?,?
?,?,?,?,0.99825,?,?,?,0.054635,?,?,?,1.6162E-4,?
0.60803,?,0.3446,0.90487,?,?,?,0.18538,?,0.16411,?,0.010602,?,1.2307
0.56599,1.0427,?,?,0.99825,0.62068,0.032971,?,0.026348,?,?,0.0046505,?,?
?,1.1632,?,?,?,0.61136,0.030339,?,?,?,0.027633,?,1.5525E-4,1.0815
?,?,0.32592,0.92056,?,?,0.024753,?,?,0.14722,?,0.010881,6.468E-5,?
?,?,?,0.96806,0.99298,?,?,?,0.073063,0.13718,0.01847,?,9.0977E-4,?
?,?,0.2836,0.96952,?,?,0.0086562,?,?,?,?,?,?,1.2024
0.73429,?,0.40827,?,?,?,?,?,?,?,?,0.0017773,4.7378E-4,1.335
0.64161,1.3004,0.31556,?,0.97895,?,0.017963,?,?,?,?,0.0014678,?,1.2359
?,?,?,?,?,?,?,?,?,0.065575,0.0042817,8.9749E-4,?,?
?,?,?,?,0.99474,?,0.012904,?,?,0.064242,0.0041101,7.9505E-4,2.6812E-4,?
?,1.1286,?,?,?,?,?,?,?,?,0.0060798,0.0015299,1.5762E-4,1.0326
0.53017,1.2503,?,?,1.0,0.82703,?,?,0.048541,0.10941,0.011828,0.0027809,?,?
?,?,0.63151,0.83923,?,?,?,0.34539,?,?,?,?,2.2842E-4,?
0.88075,?,0.58345,0.83383,0.91754,?,?,0.29973,?,?,0.0099932,?,2.5802E-4,?
?,1.8803,?,0.82443,0.85439,0.33077,?,?,?,0.1157,?,?,?,1.0136
?,2.4151,0.7298,?,?,?,0.080539,?,?,?,0.014314,?,?,?
?,2.222,?,0.82432,?,?,?,0.26298,?,?,?,?,2.8398E-4,1.353
0.90944,?,0.69555,0.80873,?,?,0.047267,0.40663,?,0.10517,?,0.0028913,2.9366E-4,?
?,2.0494,0.64925,?,?,0.35318,?,?,?,0.12036,?,?,1.7096E-4,?
?,2.3898,?,0.84434,0.90526,0.37007,0.039277,?,0.048447,0.11955,0.014091,0.0037887,4.2459E-4,?
0.88172,?,0.63974,?,?,?,?,0.4879,?,0.1519,?,0.0080813,?,?
0.86224,?,?,0.85754,?,?,0.050792,?,?,0.16335,0.025989,?,?,1.3343
?,1.6657,0.59909,?,0.85614,0.32056,0.048803,?,0.079282,?,0.033338,0.013523,?,?
0.82135,?,?,0.84981,?,?,?,?,0.069239,?,?,?,?,?
?,1.0544,?,?,?,?,?,4.0212,?,?,0.0028534,8.7543E-4,?,0.53199
?,1.0544,?,?,?,?,?,3.2176,0.014816,0.067044,?,?,3.792E-5,?
?,?,?,?,?,0.23896,?,2.1022,?,?,?,0.0018312,?,0.90702
0.52744,1.0419,0.51662,0.77201,0.84211,?,?,?,0.0254,0.082047,?,0.0017982,?,?
0.50964,1.2067,0.70618,?,?,0.21009,?,2.3093,?,0.080306,?,?,6.5828E-5,0.73274
?,?,0.60663,?,?,?,?,2.8155,?,?,?,?,5.1566E-5,?
0.71847,1.2291,?,0.75574,?,0.26004,?,?,?,?,?,?,1.2452E-4,0.79862
?,1.1032,?,0.81654,?,?,?,2.4268,?,0.042071,?,?,1.4404E-5,?
0.84886,?,?,?,?,?,0.035424,0.22838,0.038846,?,?,?,?,?
?,?,?,?,0.95088,0.27825,?,?,?,0.087838,?,?,5.6309E-5,?
0.84315,?,?,0.84406,?,?,0.038509,?,?,0.14411,?,?,?,?
0.82602,?,?,0.8862,0.99298,?,?,?,0.034444,?,?,?,?,1.1047
?,?,0.55606,?,?,0.52669,0.029555,?,0.027883,0.092866,0.0085504,0.0031577,?,?
?,1.7418,?,?,?,?,0.014708,?,?,?,0.0059959,0.002105,2.9619E-4,?
?,?,?,?,?,0.60231,?,?,0.049706,0.1344,?,?,1.6133E-4,1.4016
?,?,?,0.97215,0.99474,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,0.005678,?,?,0.7658
0.84285,1.8572,0.51931,0.91339,0.97544,?,0.028734,0.15027,?,0.1156,?,?,?,1.1185
?,6.0596,?,0.97628,?,?,0.02322,?,0.03683,0.10661,0.011238,?,?,1.0185
0.98487,6.0229,0.83628,?,1.0,?,0.024667,0.11074,?,0.097095,?,?,?,?
?,?,0.84928,?,?,?,?,?,0.032722,0.10283,0.010462,0.0033387,?,?
?,?,?,0.96489,?,?,0.014672,0.039178,?,?,?,?,?,?
?,?,0.83884,0.96027,0.96842,?,?,?,?,?,?,0.001957,9.1646E-5,?
?,6.2904,0.84124,0.97085,?,0.29288,?,?,?,?,?,?,?,0.8112
?,?,0.84726,?,?,?,?,?,?,?,?,?,?,?
?,5.8719,0.82847,?,?,?,0.040164,0.29359,?,0.11622,0.013327,?,1.9465E-4,?
0.98643,?,0.84737,?,?,?,?,?,?,0.095642,0.0090645,?,1.4425E-4,?
0.986,6.1763,?,0.97837,0.99298,?,0.011769,?,?,0.13524,?,?,?,?
?,?,?,?,0.99474,?,?,?,0.024361,0.087108,0.0075307,0.0023055,?,?
0.47821,?,0.34976,?,0.99649,?,?,?,?,0.17347,?,?,6.7871E-4,?
?,?,0.32286,0.91793,?,0.63545,?,0.22147,?,0.15124,?,?,?,?
0.54833,?,?,0.93409,?,?,?,?,?,?,0.015397,?,?,?
?,?,0.40145,0.89009,?,0.43977,?,0.4177,?,?,?,0.0091838,0.0015424,?
?,?,0.41362,0.89752,0.96316,0.50892,?,0.1301,?,0.15033,?,?,3.6426E-4,?
0.54029,?,?,?,0.97719,?,?,?,?,0.14256,0.019917,?,?,?
0.4309,1.2825,?,?,0.96667,0.46204,?,?,?,0.16198,?,0.0091042,?,?
?,?,?,0.94433,1.0,?,0.013322,?,?,?,0.01071,?,4.6307E-5,?
0.4867,?,?,0.90161,0.99474,?,?,0.18848,?,0.18377,?,?,?,1.9018
?,1.2199,?,?,1.0,0.56329,?,?,?,0.18249,0.03223,0.010076,?,1.7156
?,1.5285,?,0.87291,?,0.4865,0.034289,0.21399,?,?,?,?,?,0.76676
?,1.2902,0.32454,?,?,?,?,?,?,0.12228,0.014732,?,5.6945E-4,1.1232
?,?,?,?,?,?,0.019818,?,?,?,?,0.0059817,?,?
?,1.2821,0.39683,0.88375,0.99649,0.49492,0.030576,?,0.062015,?,?,0.0063685,6.7747E-4,?
0.44941,?,?,?,0.97368,0.54595,?,0.41601,0.11385,0.18608,0.033467,?,0.0012682,?
0.46727,1.1876,0.36748,?,0.97719,?,0.051335,0.47962,0.13764,?,0.033899,0.0061636,0.0029358,?
?,1.2438,0.39517,?,?,0.51113,0.046323,?,?,0.17465,?,?,7.4607E-4,?
?,1.1782,0.32151,0.91803,?,0.58719,?,?,?,?,?,0.0048174,?,1.6749
?,?,?,?,?,?,?,?,?,0.19149,?,0.0084315,0.0018137,2.2137
0.55977,?,?,?,?,?,0.053564,0.52218,0.14905,0.25543,0.061249,?,5.9701E-4,?
?,1.2499,0.30101,?,?,0.6743,0.0494,?,?,?,?,0.025877,?,?
?,1.1294,?,?,0.97368,0.6084,?,?,0.10957,?,?,?,?,1.6648
?,?,0.22905,?,?,?,?,?,?,?,?,0.016554,6.4766E-4,?
?,1.2769,?,0.93889,0.99123,0.5933,0.041539,?,?,?,?,0.02379,8.43E-4,2.203
?,1.1127,0.27055,?,?,0.70006,?,?,?,?,0.044212,?,?,?
?,?,?,?,?,0.67107,0.050832,?,?,?,0.057693,?,8.6835E-4,?
0.36127,1.0573,?,?,?,?,?,?,?,0.28081,?,?,?,2.6604
?,?,?,0.57724,?,0.16867,0.11187,2.2776,?,?,?,?,?,?
?,1.1111,0.63983,?,0.6,?,?,3.1143,0.021231,0.079722,?,?,?,?
0.43425,1.095,?,0.52398,?,?,?,3.4462,?,?,0.0053299,?,?,0.75496
0.38501,?,0.63042,?,?,?,0.12292,2.7498,0.033373,?,0.0096879,0.0027872,?,1.0015
0.26758,1.1316,0.60128,0.54301,?,?,?,?,0.017945,?,0.0050792,?,?,0.63273
?,1.047,0.60511,?,?,?,?,?,?,?,?,?,1.0798E-4,?
?,1.087,?,?,?,?,?,?,0.028638,?,?,?,?,0.90082
0.4042,1.0965,0.65899,?,?,?,0.13017,3.0837,0.029057,?,0.0092902,0.0028927,1.265E-4,?
?,?,?,0.53024,0.75263,?,?,3.0788,?,0.057592,?,?,1.0983E-4,?
?,?,0.69172,0.5233,0.49649,?,?,?,?,?,0.0070397,0.0020845,?,0.77399
0.52382,1.1117,?,0.54701,0.62982,?,?,3.4028,?,0.085792,0.0073064,0.0021373,?,0.90513
0.36462,1.0811,0.67755,0.49042,0.68772,0.14118,0.1243,?,0.037866,?,0.013485,?,?,?
0.52212,1.1191,0.70988,0.50678,?,0.1412,0.13192,?,?,?,?,?,1.485E-4,0.82809
?,?,0.6901,0.48549,?,?,?,2.5565,?,?,?,0.0026591,?,0.84994
?,1.096,0.68075,?,?,0.13088,0.12815,2.9887,?,?,0.0052838,?,2.2058E-4,?
?,?,?,0.57134,?,0.16187,?,?,?,0.088889,0.0078393,0.0022734,1.7545E-4,0.86
?,2.4765,?,?,?,?,?,0.54081,0.06489,0.14657,?,?,3.7204E-4,1.6461
?,?,?,0.94977,1.0,?,?,0.10839,0.067044,?,?,?,3.1405E-4,1.6221
?,1.9848,?,0.9418,?,0.55942,0.025524,?,?,0.16692,0.027107,0.0086548,?,?
?,?,?,?,0.99123,?,?,?,0.076471,?,0.026095,?,3.4348E-4,?
?,?,0.66081,?,?,0.43699,?,?,?,0.13408,0.017661,?,?,?
0.91093,2.6184,?,0.92868,0.99123,?,?,?,0.05094,?,?,0.0047138,?,?
0.92479,2.5638,0.62255,?,?,?,0.0097927,?,?,0.10029,0.009958,?,4.4661E-5,0.77718
0.90037,?,?,?,0.98421,0.46172,?,?,0.096235,?,0.031658,0.0105,?,?
?,2.3151,?,?,?,?,0.058029,?,0.07597,?,0.029313,?,2.5642E-4,1.6895
0.93377,?,?,?,0.96316,?,?,?,?,?,0.016412,?,?,1.321
?,2.1732,?,?,0.99825,?,?,0.43809,?,?,0.02682,0.010288,2.503E-4,?
0.87259,?,0.56922,?,0.99474,0.52611,0.044598,?,?,?,?,0.0062705,?,?
0.71763,1.5041,?,?,?,0.82342,?,?,?,?,?,?,?,1.3598
?,1.5437,?,0.98616,?,?,?,?,?,0.1203,?,?,2.6442E-4,1.2681
0.75285,?,?,?,0.99649,?,?,0.0038695,0.046705,0.11723,0.013556,?,2.8371E-4,1.3539
0.73935,?,?,0.98479,?,?,?,0.011095,0.027888,?,?,0.0060166,?,0.59895
0.63969,?,0.28845,?,?,0.82125,?,0.0032593,?,?,?,0.0066506,?,?
?,?,?,?,1.0,0.82478,?,?,0.070042,0.14655,?,0.0058018,?,?
0.64536,?,?,?,?,0.84494,?,?,0.026853,?,?,?,?,0.94296
0.70115,1.4925,0.34048,?,?,?,0.0061511,0.0068862,?,?,?,?,5.2855E-4,?
?,?,?,?,0.99825,0.80848,0.0037534,?,0.055512,0.12613,?,0.004022,?,?
?,1.4507,?,?,?,?,?,?,0.038211,?,?,0.003581,?,?
?,?,?,0.98529,?,?,?,0.0085907,?,0.13895,?,?,6.2422E-4,?
?,1.3988,?,0.98301,?,?,0.0087621,0.013973,?,?,0.030726,0.0063197,?,?
?,1.3574,0.28063,?,0.99825,?,?,?,?,0.13108,0.016892,0.0044631,4.8306E-4,1.5136
0.91298,2.455,0.61097,?,0.99825,?,0.0095958,0.016758,0.090447,0.1871,?,?,5.64E-4,?
?,?,?,?,1.0,?,?,0.011208,0.068427,?,?,?,5.7194E-4,1.7187
?,?,?,?,?,?,?,0.010799,0.092547,?,?,?,4.6097E-4,?
0.91378,?,?,0.96618,0.99649,?,?,?,?,?,?,0.013227,7.2984E-4,1.8526
?,1.9723,0.51434,0.97407,?,?,?,?,?,?,?,0.0073898,?,?
?,2.4862,?,0.96188,?,?,?,?,0.064539,?,?,0.0048636,5.2757E-4,1.6875
?,?,?,0.97091,1.0,?,0.0067321,?,?,0.13491,?,?,?,?
?,3.0366,?,?,0.99474,?,?,0.17738,0.038691,?,0.011445,0.0032156,2.4816E-4,?
0.89672,2.2534,0.57689,?,?,?,?,?,?,?,?,0.0078553,?,1.4575
?,2.2045,?,?,?,?,?,?,0.102,?,?,0.012562,4.8437E-4,2.0484
?,2.1,?,?,?,0.61897,0.0073021,?,0.10152,?,0.03742,?,?,?
?,?,0.59263,0.97688,0.99825,?,0.0064679,0.0076137,?,?,?,?,?,?
?,1.0384,0.48465,0.78118,0.87018,?,0.080722,1.1859,?,?,?,?,?,?
?,1.1928,0.474,?,?,?,0.069404,0.87668,?,?,0.031125,?,?,?
?,1.1232,0.46175,?,0.9,0.31034,0.073462,0.9822,?,?,0.031133,0.010102,?,?
?,1.088,?,?,0.90175,0.23802,0.077022,?,0.10994,0.17976,?,?,?,?
0.53622,1.2341,?,?,0.94386,?,0.072253,0.95013,?,0.12337,0.014993,?,?,1.2646
?,?,?,?,?,?,?,0.77635,?,0.14275,0.019969,?,4.0634E-4,?
?,1.0751,0.55667,?,?,0.27241,0.080278,1.1729,0.091322,0.16265,0.025773,?,?,2.2704
?,1.0767,?,?,?,?,?,?,?,0.17213,?,0.0099656,3.9644E-4,?
?,?,0.49548,?,?,0.26478,?,?,?,?,?,0.0076406,8.4487E-4,?
?,?,0.58847,?,?,?,?,?,?,?,0.019966,0.0054026,?,2.1403
?,2.695,0.63571,?,?,?,?,0.30158,?,0.15592,0.023734,?,3.0237E-4,?
0.90557,2.3423,?,0.95943,?,?,?,?,?,0.13433,0.017724,?,2.4528E-4,?
0.91885,2.638,?,0.96692,?,?,0.020081,?,?,0.1674,?,0.013322,?,0.8989
?,2.3863,0.59051,0.90564,?,?,0.048934,?,?,?,?,0.013364,?,1.0734
?,?,?,?,?,?,0.13457,?,?,0.14875,?,0.008569,?,?
0.91747,2.7054,0.64091,?,0.98947,0.42531,0.089364,1.4534,?,0.12098,?,0.0047692,?,?
?,2.0997,?,?,0.98772,0.5343,?,0.21032,?,0.13592,0.01814,0.0080226,1.0143E-4,?
0.89808,2.4056,?,0.93186,?,0.51229,0.029398,?,?,0.15479,0.0234,?,7.6339E-5,?
0.86988,?,?,0.96257,1.0,0.64927,?,0.14166,?,?,0.0093152,?,1.0402E-4,?
0.86675,2.0417,?,?,?,0.55141,0.028749,?,?,0.12007,0.014211,?,?,?
?,?,?,?,?,?,0.1446,?,?,0.10148,?,?,?,?
?,2.9367,0.66689,?,0.99474,?,0.030052,0.16437,?,0.071198,?,?,4.8527E-5,?
?,?,?,?,?,?,0.024255,0.10708,?,?,?,?,?,?
0.61717,?,?,?,0.97368,0.60176,?,?,0.012906,?,?,0.0019323,?,?
0.62404,?,0.47899,?,?,0.45154,0.097205,1.7197,0.013983,?,0.0058043,?,?,?
?,?,?,?,?,0.46699,0.063396,?,?,?,?,0.0044681,6.7833E-5,0.63468
?,1.1876,?,?,?,?,0.089162,?,?,?,0.010261,0.0037888,?,?
0.62733,1.2441,?,?,0.86667,?,0.092591,?,?,0.091645,?,?,?,?
0.58637,?,?,?,0.92105,0.57323,?,?,?,?,?,0.0032291,?,?
?,1.1084,?,?,?,?,?,0.12256,?,?,0.0053745,0.0021246,3.1877E-5,?
?,1.2254,?,?,?,0.54871,0.058835,?,0.016202,?,?,?,7.1264E-5,?
?,1.202,?,?,?,?,?,1.0964,?,?,0.010672,?,?,0.48911
?,?,?,?,0.89123,?,0.070699,?,?,?,?,0.0013047,?,?
0.64604,?,?,?,?,?,?,0.074334,?,0.12721,0.015925,0.0037362,0.0012496,?
?,1.2955,0.25519,0.97441,?,?,0.012063,?,0.020129,?,?,?,?,0.60629
0.4443,1.2035,0.19432,?,?,?,0.010317,?,0.029059,?,?,0.003627,1.1748E-4,?
?,1.4266,0.29976,?,?,?,0.013385,0.032608,?,?,?,0.0017155,?,?
?,?,?,0.95562,?,?,?,0.05535,?,?,?,?,3.1921E-4,?
0.58232,?,?,0.95055,0.99825,?,0.026876,0.13146,0.068134,?,?,0.0036798,?,?
0.44567,?,?,0.97104,?,0.80094,?,?,0.020632,0.074115,?,0.0013865,?,0.66423
0.67925,?,0.33465,?,?,0.7713,?,?,?,0.044132,0.0019439,?,?,?
0.11708,1.0944,?,?,?,?,0.016114,?,0.033007,?,?,?,6.066E-4,1.0292
?,?,?,?,1.0,?,?,?,?,?,0.014806,0.0035923,?,?
?,1.2496,?,?,1.0,?,?,0.01958,0.047482,?,?,?,?,1.341
?,?,0.20076,0.96876,0.99649,?,?,?,0.033249,0.099068,0.0097191,?,?,?
?,?,0.3304,0.97406,1.0,0.75323,?,?,0.012025,0.050266,?,?,1.3299E-4,0.49261
?,?,0.43475,?,?,0.60738,0.046324,?,0.097628,0.18471,?,?,?,1.8296
0.71573,1.3808,?,0.95035,?,0.68138,?,?,0.10429,?,?,?,?,?
?,1.56,0.49513,?,?,?,?,?,?,?,?,?,?,?
0.83029,?,?,?,?,?,0.045331,0.37399,0.13423,?,?,?,?,?
?,1.5852,?,?,?,?,?,?,0.12959,?,0.060352,?,6.3907E-4,?
?,?,0.42639,?,?,?,0.038706,?,0.12607,?,?,?,?,1.8504
?,?,?,?,?,?,?,0.67072,?,0.2522,?,?,9.264E-4,1.7489
0.83094,1.6643,0.49439,0.96016,?,0.65605,?,0.10345,0.12266,0.24766,0.057789,?,7.8336E-4,1.7001
0.7885,?,0.43032,0.95417,?,?,0.026783,0.13055,0.12808,0.21441,?,?,0.0010116,?
?,1.5028,?,0.9828,?,0.80144,?,?,?,0.10327,?,?,?,?
?,?,?,?,0.99825,0.68405,0.01619,?,?,0.087963,0.0076781,?,6.8766E-5,?
?,1.2516,?,?,?,?,?,?,0.056955,?,0.031157,?,8.4502E-5,0.98858
?,?,?,?,?,?,?,0.023912,?,0.096034,?,?,?,1.0837
0.48223,?,?,0.97886,?,?,?,?,0.037174,?,0.012794,?,?,?
0.5895,?,?,?,?,?,?,?,0.041688,?,?,0.0041,2.5724E-4,?
?,?,?,?,?,?,?,?,0.076267,?,0.03269,0.014159,2.6309E-4,?
?,?,?,?,?,0.85572,?,?,0.021863,0.079283,?,?,1.3143E-4,?
?,2.0754,?,?,?,?,0.019656,?,0.037553,?,?,?,2.1407E-4,?
0.58138,1.2486,?,?,?,0.83511,?,?,0.04072,0.11304,0.012618,0.0036743,3.3322E-4,1.0368
0.40974,?,0.14538,0.98155,?,?,?,0.0032232,?,?,?,?,?,1.1781
?,?,?,0.97153,?,?,?,?,0.025981,0.10427,0.010756,?,?,?
?,1.254,?,0.98883,?,?,0.0084333,?,0.017777,?,?,?,?,0.85839
0.66906,1.2751,?,0.9877,1.0,?,?,0.0042987,?,?,?,?,?,?
?,?,0.42956,?,?,?,?,0.013502,0.033871,?,?,?,?,1.0284
0.72719,?,0.3298,0.99388,?,?,?,?,?,?,?,?,1.939E-4,0.9805
?,1.6549,0.40919,0.98964,?,0.815,?,?,?,0.091008,?,?,1.3606E-4,?
0.81354,1.6924,0.41016,?,1.0,?,?,?,?,0.096493,?,?,?,1.0171
?,?,?,0.98047,1.0,0.6913,?,?,?,0.1039,?,?,?,1.6203
?,?,?,0.98731,1.0,0.82323,0.005582,?,?,?,?,?,2.3404E-4,1.1433
0.8031,1.652,?,?,1.0,?,?,?,0.046764,0.10227,?,0.0021515,7.4063E-4,?
0.79389,?,?,0.96802,?,?,0.016566,0.049949,?,?,?,?,?,?
?,?,?,?,?,?,0.005179,?,?,?,?,0.0018166,?,0.62317
0.946,3.3475,?,?,?,?,?,?,0.054986,?,?,?,5.1238E-4,?
0.93038,2.8852,?,0.95738,?,0.50964,?,?,?,?,0.014972,0.0041932,?,?
0.91549,?,?,?,1.0,0.55874,0.019083,?,0.10351,0.19882,?,?,?,?
0.87202,2.1536,?,0.9788,?,?,?,?,?,0.18726,0.033878,?,3.6142E-4,1.4606
?,?,?,0.98179,1.0,?,0.006726,?,0.093484,0.19225,?,?,?,?
0.91996,?,?,0.97894,?,0.58002,?,?,?,0.19785,?,?,?,?
?,?,?,?,?,0.59459,0.0049218,?,0.10467,?,?,?,8.5264E-4,?
?,2.7289,0.64656,?,?,0.55519,0.022351,0.090925,0.068514,?,0.022728,?,4.1076E-4,?
?,2.2436,?,?,1.0,0.65133,?,?,?,0.22485,?,?,?,2.4685
?,?,?,0.96861,?,?,?,?,0.064788,0.16842,?,?,2.4357E-4,?
0.86832,2.141,?,?,?,?,?,?,0.11927,0.2052,?,?,0.0010933,?
?,?,0.69174,0.95791,?,0.48142,0.022654,?,0.075307,?,?,?,?,1.4215
?,?,?,?,0.98246,0.65138,0.016224,?,?,?,?,3.224E-4,?,?
?,2.0014,?,?,0.99649,?,?,?,0.0092534,0.051082,?,7.3282E-4,?,?
?,2.0052,?,?,?,?,0.019981,?,0.0050343,0.036189,?,3.5119E-4,?,?
?,?,0.3892,?,1.0,0.74844,?,0.11404,0.0083497,?,0.0020561,5.4932E-4,?,0.38449
?,1.8903,?,?,?,?,?,?,?,?,0.0014143,?,1.3273E-5,?
?,?,0.47622,?,?,0.69746,0.025026,0.11398,0.0056632,0.033415,?,?,?,?
?,?,0.51732,?,?,0.6071,?,?,?,0.044849,?,5.0789E-4,?,0.34316
?,1.9126,0.47835,?,?,?,?,?,?,?,0.0011564,?,?,0.26037
0.78965,1.8186,?,0.94929,?,?,?,0.16787,0.008049,?,?,?,2.9147E-5,0.36533
0.80728,?,0.46197,0.95012,?,0.60913,?,?,0.0096387,?,0.0035984,?,?,0.27688
0.80393,?,?,0.93066,0.99298,0.58011,?,?,?,0.061975,?,?,1.8914E-5,?
?,?,?,0.968,?,?,?,?,0.0079224,?,0.0020163,5.1981E-4,2.6189E-5,0.32598
?,?,0.27943,?,0.99123,?,?,?,?,?,?,0.006963,?,?
?,?,0.25595,?,?,?,0.019009,?,?,?,0.037876,?,?,?
?,?,?,0.94995,?,?,?,?,0.14279,0.20537,?,0.0090273,?,?
?,1.2318,?,0.94783,0.99123,?,?,?,0.059148,0.13996,?,?,4.2099E-4,?
0.35141,1.1428,?,0.93638,?,?,?,0.070781,?,?,?,0.0089893,?,1.9019
?,1.2022,0.26797,0.94544,?,0.52139,?,?,0.066259,0.14818,0.021485,?,?,?
?,?,?,?,0.99474,0.47284,?,0.070581,?,?,0.016694,?,?,?
0.49634,?,?,0.94687,0.98947,0.58613,0.017327,?,0.047106,?,?,?,2.3865E-4,?
?,?,?,0.93625,0.99474,?,?,0.1083,0.10809,?,?,0.0059808,0.0012335,?
?,?,?,?,?,0.5486,?,?,?,0.12014,0.014228,0.003721,3.8216E-4,?
?,1.1928,0.30567,0.93428,0.98947,?,?,?,?,?,?,0.003903,?,1.6497
?,?,?,?,?,0.63919,?,?,?,0.095746,?,0.002812,?,?
?,9.4912,?,?,?,?,?,?,0.012512,?,?,0.0010735,5.216E-5,?
?,11.006,?,0.86962,?,0.14581,?,?,?,0.057808,0.0033307,9.8398E-4,?,0.3731
0.99767,12.009,?,0.67005,?,?,?,?,?,?,0.0026048,?,?,?
0.99456,?,?,?,0.98421,0.19638,?,?,0.016599,0.075247,?,?,4.441E-5,?
?,12.548,0.92397,?,0.96842,0.16105,?,?,0.010116,?,0.0033311,?,?,0.3101
0.99698,?,?,?,?,?,?,?,?,?,0.0030851,?,?,?
?,?,?,0.88256,?,0.17567,?,?,0.013721,0.067649,?,?,?,0.41054
0.99502,?,0.92789,?,?,0.14478,?,6.4689,0.013268,?,?,?,?,?
0.99583,?,0.92503,0.69234,0.90702,?,?,5.8432,0.0054072,?,0.0019474,?,6.9241E-6,0.1694
?,10.12,0.92461,?,?,?,?,2.7342,?,?,?,9.0459E-4,1.5362E-5,?
0.99422,9.1985,?,?,?,0.17712,?,0.55887,?,?,?,?,5.5348E-5,0.38686
0.86224,?,?,?,?,?,?,0.018554,?,?,0.014579,?,?,0.9458
0.87024,?,0.52863,0.9836,?,0.60784,?,?,?,0.091391,0.0082832,?,1.6093E-4,0.73904
?,?,0.51338,0.98831,?,?,0.0057488,0.0060148,0.052681,0.13941,?,?,4.5928E-4,1.0667
?,2.3455,?,?,1.0,?,?,?,0.022443,0.077826,0.0060204,0.0015394,?,0.68561
?,2.2029,?,0.98635,1.0,?,0.0037601,0.0025732,0.039469,?,0.015285,?,2.0409E-4,0.84271
0.88078,2.147,?,0.98989,?,?,?,0.0018226,?,?,?,0.0056383,?,0.96576
?,2.2398,?,0.97997,?,0.67974,?,?,?,0.087206,0.0075476,?,?,?
