@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,?,?,?,?,0.6925,0.019432,?,?,0.11502,?,?,?,0.72247
0.66889,?,?,0.90355,0.99649,?,?,0.14606,?,?,0.024752,0.010304,1.8533E-4,?
?,?,?,?,0.99825,?,0.021782,?,?,?,0.024899,0.011106,1.6162E-4,?
?,1.0646,?,0.90487,0.99649,?,?,0.18538,?,?,?,?,?,?
?,?,?,?,?,?,?,0.19785,?,?,0.011088,?,?,?
?,?,0.37528,?,0.99825,?,0.030339,?,0.058401,?,?,?,1.5525E-4,?
0.59571,1.084,?,?,?,?,?,0.11151,0.042051,0.14722,0.021213,?,?,?
0.39432,1.1191,?,0.96806,0.99298,?,?,0.028432,?,0.13718,?,0.0040597,9.0977E-4,?
?,1.3298,0.2836,0.96952,?,0.77871,0.0086562,0.013637,?,?,?,?,4.4188E-4,1.2024
?,1.5069,?,?,?,?,?,0.040879,0.038113,0.092188,0.0084269,?,4.7378E-4,?
?,?,?,0.93324,?,?,0.017963,?,0.030897,?,?,0.0014678,?,?
?,1.3166,?,?,?,?,?,0.015281,?,?,0.0042817,?,?,0.86218
0.74242,1.5529,?,?,?,?,?,?,?,?,?,?,?,0.87687
?,?,0.17039,0.96405,1.0,?,?,?,?,0.078211,?,?,?,1.0326
?,?,?,0.97337,1.0,0.82703,0.0066263,?,0.048541,0.10941,?,?,4.8839E-4,?
?,?,?,?,?,0.37688,?,?,0.045468,?,0.015515,?,?,?
?,?,?,?,?,?,?,?,?,?,0.0099932,?,2.5802E-4,?
0.86545,?,?,0.82443,?,0.33077,?,?,?,?,?,0.0042406,?,?
0.93671,2.4151,0.7298,0.81793,?,?,?,?,0.048722,?,?,?,?,?
0.92676,?,?,0.82432,0.89474,0.35618,?,0.26298,?,0.14901,0.021723,0.0075251,?,?
?,2.1139,?,?,?,?,0.047267,0.40663,0.039446,?,?,?,2.9366E-4,?
0.89493,?,?,?,0.83509,?,0.049955,?,0.041808,?,0.01428,?,?,1.0962
?,2.3898,0.67175,0.84434,?,?,?,0.28077,?,0.11955,?,0.0037887,?,?
?,1.774,?,?,?,0.34354,0.051776,?,?,0.1519,0.022554,?,2.5039E-4,?
0.86224,?,?,?,0.89298,?,?,0.46952,?,0.16335,0.025989,?,?,?
0.82268,?,0.59909,?,?,?,0.048803,?,?,?,?,?,2.7502E-4,1.5377
?,1.6035,?,?,?,?,0.056079,?,0.069239,?,?,0.0092918,?,1.4686
0.46348,?,?,?,0.47544,0.20039,?,?,?,0.053494,0.0028534,8.7543E-4,2.9594E-5,?
?,?,0.623,0.73625,?,?,?,3.2176,?,?,0.0044748,0.0013737,?,?
?,?,?,?,?,?,?,?,?,0.080623,?,0.0018312,1.0648E-4,0.90702
?,?,?,0.77201,0.84211,?,?,?,?,0.082047,?,0.0017982,?,0.944
0.50964,?,?,0.72175,0.56491,?,0.11264,2.3093,0.021181,0.080306,?,?,?,?
?,1.2323,?,?,?,0.24135,?,?,?,?,?,0.0034208,?,?
?,?,?,?,0.66667,?,?,1.7774,0.021217,?,0.0053299,?,?,?
?,?,0.52998,?,?,?,0.11547,?,0.006859,0.042071,0.0017668,?,?,?
?,?,?,?,?,?,0.035424,?,?,?,0.014009,?,1.0856E-4,?
0.83755,1.5634,?,0.76697,?,0.27825,?,?,?,?,?,0.0028187,5.6309E-5,0.8079
?,1.8134,?,0.84406,?,?,0.038509,?,0.054653,?,0.020345,?,?,?
?,1.6637,?,?,0.99298,0.57136,?,?,?,?,?,?,1.6513E-4,1.1047
?,?,?,0.87745,0.97018,?,?,?,0.027883,0.092866,0.0085504,?,?,0.9961
?,?,?,?,?,0.62301,?,?,?,?,0.0059959,0.002105,2.9619E-4,1.1899
0.87163,?,0.55339,?,?,?,?,?,?,0.1344,0.017742,0.0066921,?,?
0.86587,1.9999,?,?,?,0.67283,?,?,?,0.073946,?,?,1.5488E-4,0.78201
0.82373,1.6421,?,0.85777,?,0.50374,0.020049,?,?,?,0.005678,0.0023517,8.791E-5,?
?,?,0.51931,0.91339,?,?,?,?,?,0.1156,?,0.0048867,?,?
0.98502,?,0.83612,?,0.98772,?,?,0.098133,0.03683,0.10661,0.011238,?,?,1.0185
0.98487,6.0229,0.83628,?,?,?,?,?,0.0303,0.097095,?,?,1.8341E-4,?
?,6.628,0.84928,0.96861,?,?,?,?,0.032722,0.10283,0.010462,?,1.3116E-4,0.94985
?,?,?,?,1.0,0.30777,?,?,0.019278,?,?,?,?,?
?,6.0269,?,0.96027,?,?,?,?,0.021226,0.080869,0.0064972,?,?,?
0.98695,6.2904,0.84124,?,?,?,0.023221,0.09814,0.025859,?,?,?,9.7883E-5,0.8112
?,?,?,0.96846,?,?,?,0.08854,?,0.11842,?,?,2.0215E-4,?
0.98361,?,?,?,?,?,?,?,?,?,?,?,?,?
0.98643,6.1273,?,?,?,?,?,?,?,0.095642,0.0090645,0.0027526,1.4425E-4,0.82529
?,?,0.83942,0.97837,0.99298,?,0.011769,0.025208,0.051048,0.13524,0.017961,?,3.128E-4,1.166
?,?,?,?,0.99474,?,?,?,?,0.087108,?,0.0023055,9.7934E-5,?
?,?,?,?,?,0.51298,?,?,?,?,?,?,6.7871E-4,?
0.53941,1.278,0.32286,0.91793,?,?,?,0.22147,?,?,?,?,?,1.2541
0.54833,?,?,?,0.99825,?,?,?,0.043685,0.12505,?,?,?,0.94617
0.58938,1.3232,0.40145,?,0.98421,?,?,?,0.11488,?,0.035592,0.0091838,?,?
?,?,?,?,0.96316,0.50892,0.026737,0.1301,?,?,?,?,?,1.184
?,1.2759,0.36992,0.88831,?,?,?,?,0.051554,?,0.019917,?,?,1.1427
0.4309,?,?,?,?,?,?,0.49979,?,0.16198,?,0.0091042,?,?
0.4659,?,?,?,?,0.66599,?,?,?,?,0.01071,?,4.6307E-5,?
?,1.2165,0.37691,0.90161,?,?,0.032181,0.18848,0.098716,?,?,?,?,1.9018
?,1.2199,0.32967,0.90459,?,?,0.027061,0.13328,?,0.18249,?,?,?,?
?,?,0.46455,?,?,?,?,0.21399,0.02898,?,?,0.0035859,?,?
0.51577,?,?,?,0.99474,?,?,?,?,?,0.014732,0.0042129,5.6945E-4,?
?,1.3539,0.35704,?,0.99825,0.64448,?,0.071484,0.045326,0.13137,?,?,?,0.93682
?,1.2821,0.39683,?,0.99649,0.49492,?,0.17015,0.062015,?,?,0.0063685,?,?
?,?,?,0.90736,?,?,?,?,?,0.18608,?,?,?,?
?,?,0.36748,?,0.97719,?,?,0.47962,?,0.18732,0.033899,?,0.0029358,2.5551
?,?,?,?,?,?,?,?,?,?,0.0296,?,?,?
0.32175,?,?,?,0.97544,?,?,?,0.076818,?,?,0.0048174,?,1.6749
0.64414,?,0.42697,0.91457,?,?,0.055411,?,0.1203,?,0.035373,?,?,2.2137
?,?,?,?,?,?,?,?,?,?,0.061249,?,5.9701E-4,2.413
?,1.2499,?,?,?,?,0.0494,?,?,0.23034,?,0.025877,?,?
?,1.1294,?,0.94201,?,?,?,?,?,0.23571,?,0.02418,4.2353E-4,?
?,?,?,?,?,0.71234,0.038286,0.26678,0.11753,?,0.046329,0.016554,6.4766E-4,?
?,?,?,?,0.99123,0.5933,0.041539,0.31404,?,?,?,?,8.43E-4,?
?,1.1127,0.27055,0.95426,?,?,0.05426,?,?,?,?,?,6.1195E-4,?
0.38564,1.0471,?,?,0.97368,0.67107,0.050832,0.47028,0.13563,?,?,?,8.6835E-4,1.9757
?,?,?,0.93923,0.96667,0.59302,?,?,?,?,?,?,?,2.6604
0.51247,?,?,?,?,?,0.11187,2.2776,0.016001,?,0.0037361,8.7861E-4,?,?
0.54893,1.1111,?,?,?,0.15743,?,3.1143,?,0.079722,0.0063155,?,?,?
0.43425,?,?,0.52398,0.54211,0.15396,?,?,0.021147,0.073202,?,0.00134,1.6376E-4,?
?,?,0.63042,0.51223,?,?,?,2.7498,0.033373,?,?,?,?,?
?,?,?,0.54301,?,0.20311,0.15354,4.2904,?,?,?,0.0014652,?,?
?,?,0.60511,0.56524,?,?,?,?,?,?,0.015874,0.006587,1.0798E-4,0.8331
?,?,0.68174,0.50961,?,0.15361,?,3.6093,?,?,0.0078824,0.0021177,2.1044E-4,?
?,?,0.65899,?,0.68421,0.1771,?,3.0837,0.029057,0.096836,0.0092902,0.0028927,?,?
?,1.127,0.67203,0.53024,?,0.16792,0.13006,?,?,0.057592,?,7.2847E-4,?,0.67289
?,?,?,?,0.49649,0.14133,0.12987,?,?,?,?,?,?,?
?,1.1117,?,?,0.62982,0.15157,?,?,?,?,0.0073064,?,?,?
0.36462,?,0.67755,?,?,?,?,2.8118,0.037866,?,0.013485,0.0046475,?,?
?,1.1191,?,?,?,?,0.13192,3.1674,?,?,?,?,1.485E-4,?
?,?,?,?,0.63684,?,?,2.5565,?,0.093312,0.008632,0.0026591,1.2469E-4,?
0.27123,?,?,?,0.53684,?,?,?,?,0.072882,?,?,?,?
0.44882,?,0.6301,?,?,?,0.11115,?,?,?,0.0078393,0.0022734,?,0.86
?,2.4765,?,?,?,0.40448,0.054511,?,?,?,0.021032,?,3.7204E-4,?
?,2.5959,?,?,?,0.4976,0.024404,?,?,?,0.022814,?,3.1405E-4,1.6221
0.82866,?,0.50917,?,?,?,?,?,?,0.16692,?,0.0086548,?,?
0.87863,2.4734,0.60898,0.87869,0.99123,?,?,?,?,0.16369,?,0.0087482,3.4348E-4,1.8363
?,?,0.66081,0.93335,?,?,?,0.38767,0.050806,0.13408,?,?,?,?
?,?,?,?,?,?,0.021091,?,0.05094,?,?,?,3.1804E-4,1.3323
0.92479,?,0.62255,?,0.97895,?,?,0.017453,?,?,?,?,4.4661E-5,?
0.90037,?,0.60125,?,0.98421,0.46172,?,?,0.096235,0.18081,?,?,?,2.3052
?,2.3151,?,?,?,?,?,0.61287,0.07597,?,?,?,2.5642E-4,1.6895
?,?,?,?,?,0.43032,?,?,?,0.12917,0.016412,?,?,?
0.88185,?,0.57028,?,0.99825,0.45014,?,?,0.072246,?,?,0.010288,?,1.7405
?,?,?,0.93969,?,0.52611,?,?,?,?,0.019839,?,?,1.4969
0.71763,?,?,0.98803,?,0.82342,0.0040421,?,0.050064,0.12542,0.015486,?,?,1.3598
?,?,?,?,?,?,?,?,?,?,?,?,2.6442E-4,?
?,1.5603,?,?,0.99649,?,?,0.0038695,?,?,?,?,?,?
?,1.5319,?,?,?,0.81067,?,0.011095,?,?,0.01299,0.0060166,5.0098E-5,0.59895
0.63969,1.3612,0.28845,0.98738,?,0.82125,0.0042318,?,?,?,0.024394,?,6.7629E-4,?
0.62033,1.3105,?,0.98535,?,?,?,?,0.070042,?,?,?,5.3019E-4,?
?,?,0.28162,?,?,?,?,?,0.026853,?,?,?,?,?
?,1.4925,0.34048,?,1.0,?,?,?,0.08405,?,0.028418,?,?,?
?,1.5016,0.34772,0.98776,?,?,?,?,0.055512,?,?,?,5.0106E-4,1.4395
?,?,?,?,?,?,0.0036582,0.0024356,?,?,?,0.003581,1.6657E-4,?
?,?,?,?,?,?,?,0.0085907,0.068206,0.13895,?,0.0049098,6.2422E-4,?
0.67362,1.3988,?,?,?,?,?,?,0.1196,0.17804,0.030726,?,?,2.5094
?,?,0.28063,0.98631,?,0.81381,?,?,?,0.13108,0.016892,?,?,?
?,?,?,?,?,0.5621,0.0095958,?,?,?,?,?,?,?
?,2.5213,?,?,?,?,0.0078474,?,0.068427,0.14325,0.020108,0.0055763,?,1.7187
0.91355,?,?,?,?,?,?,0.010799,?,0.18786,0.034088,?,?,?
?,?,?,?,0.99649,0.56153,?,?,0.10604,?,0.039637,0.013227,?,1.8526
?,1.9723,?,?,?,0.6792,?,0.0085129,?,?,?,?,?,?
0.91296,2.4862,0.62315,0.96188,?,?,0.010684,?,?,?,?,0.0048636,?,1.6875
0.93802,?,0.65774,?,1.0,?,?,?,?,?,0.017874,0.0057374,3.0246E-4,?
?,?,0.69248,0.93952,0.99474,0.42979,?,?,0.038691,0.1076,0.011445,0.0032156,2.4816E-4,?
0.89672,?,0.57689,?,1.0,0.57906,?,?,0.062778,?,?,0.0078553,?,1.4575
?,?,?,?,0.99649,0.64214,0.0053433,?,0.102,0.19598,?,?,4.8437E-4,?
?,?,?,?,?,0.61897,0.0073021,?,0.10152,0.19717,?,?,?,?
0.90831,?,?,0.97688,0.99825,?,?,?,?,?,?,0.0067017,3.2702E-4,?
?,?,?,?,?,?,?,1.1859,0.047303,?,0.015674,0.0058992,?,?
?,?,?,?,?,?,0.069404,0.87668,?,?,?,?,?,?
?,?,?,?,?,?,0.073462,0.9822,?,?,?,?,6.8131E-4,?
?,1.088,0.51739,0.7638,?,0.23802,0.077022,1.0797,?,?,0.031303,?,8.7888E-4,2.6613
?,1.2341,?,?,?,?,0.072253,0.95013,?,0.12337,?,?,?,?
?,?,?,?,?,?,?,?,?,?,0.019969,?,?,?
?,?,0.55667,0.74395,0.77544,?,?,?,?,0.16265,0.025773,0.007318,?,2.2704
0.51153,1.0767,0.47053,0.77952,?,?,0.076992,?,?,0.17213,?,?,?,2.0412
?,1.0836,?,?,0.87018,?,0.079481,?,?,0.1726,0.028929,0.0076406,?,2.389
?,?,0.58847,?,?,0.24074,0.10064,1.8435,?,?,?,?,6.2391E-4,?
0.92522,2.695,?,0.92994,?,?,?,?,0.055742,?,?,0.0096617,?,?
0.90557,?,?,?,?,0.55537,?,?,0.045897,0.13433,?,?,2.4528E-4,?
?,2.638,?,?,?,?,?,?,?,0.1674,0.027257,0.013322,?,?
0.88965,?,?,?,0.98421,0.5136,?,?,?,?,0.029562,?,?,1.0734
0.9456,3.1174,?,?,0.89298,0.33915,?,?,?,?,?,0.008569,?,1.0503
0.91747,?,0.64091,0.87687,?,?,0.089364,?,0.042216,0.12098,?,?,?,?
0.86049,?,?,?,?,?,?,0.21032,?,0.13592,?,0.0080226,?,?
?,?,?,0.93186,?,?,?,?,?,?,0.0234,0.012336,7.6339E-5,0.78887
0.86988,?,?,0.96257,?,0.64927,0.027899,?,?,?,0.0093152,?,1.0402E-4,0.7271
0.86675,?,?,0.94477,?,0.55141,0.028749,?,0.031023,0.12007,0.014211,?,?,0.64966
0.96652,?,?,0.82566,0.94737,0.32925,?,3.8052,?,0.10148,0.010193,?,?,?
0.93396,2.9367,0.66689,0.92543,0.99474,?,?,?,?,?,0.0050436,0.0017096,4.8527E-5,?
?,?,?,0.94147,?,?,?,0.10708,?,?,?,0.0051286,1.2841E-5,?
?,1.2296,?,0.93189,0.97368,?,?,?,0.012906,0.070197,0.0049035,?,?,?
0.62404,?,0.47899,0.91562,?,?,?,?,?,?,?,?,?,0.36029
?,?,0.42617,0.91741,?,?,?,0.73147,0.026522,0.105,?,?,?,?
?,1.1876,?,?,?,?,?,1.4469,0.027113,?,?,0.0037888,1.0673E-4,?
0.62733,?,?,?,0.86667,?,?,?,0.02034,0.091645,?,?,?,0.49195
?,1.1419,0.30339,0.93305,?,?,?,?,?,0.093704,0.0087041,0.0032291,?,?
?,?,?,0.93529,?,0.64927,0.02595,?,?,?,0.0053745,?,?,?
?,?,?,?,?,0.54871,?,?,0.016202,?,?,?,?,?
0.63548,1.202,?,0.89373,0.86842,?,0.077616,?,0.022403,0.10386,0.010672,0.005084,3.1292E-5,?
0.65048,?,0.44987,?,?,?,0.070699,0.9097,0.0093349,0.0592,?,?,2.2232E-5,0.26169
?,?,?,?,?,?,0.02021,?,?,?,?,0.0037362,?,?
0.55457,1.2955,0.25519,0.97441,0.99825,0.7824,0.012063,0.026483,?,?,?,?,?,0.60629
?,1.2035,0.19432,?,1.0,?,0.010317,?,?,?,?,?,?,?
?,?,0.29976,0.9747,?,?,0.013385,?,0.028272,?,0.0070888,0.0017155,?,0.913
?,1.4853,0.3362,?,?,?,0.017439,0.05535,0.02413,0.074641,?,?,3.1921E-4,0.82279
?,?,?,0.95055,?,?,?,0.13146,0.068134,0.13204,0.017136,?,0.0014697,1.6315
?,1.2107,0.20257,?,?,?,?,0.047628,0.020632,0.074115,0.0054631,?,?,?
0.67925,?,?,?,0.98246,0.7713,0.012399,?,0.0075996,?,0.0019439,?,3.6857E-5,?
0.11708,1.0944,0.1745,?,1.0,?,?,0.047259,0.033007,?,?,0.001568,?,1.0292
?,?,?,0.96727,1.0,0.77065,?,0.057312,?,?,?,?,0.0012358,1.1886
?,?,?,0.98317,1.0,0.82495,0.010372,?,0.047482,?,?,?,?,?
0.35236,?,?,0.96876,?,0.71333,0.017729,?,?,?,?,0.002653,?,?
?,1.4597,?,?,1.0,?,?,0.046715,?,0.050266,0.0025203,?,1.3299E-4,?
0.72162,1.4686,?,0.91337,?,?,0.046324,?,0.097628,?,0.032992,?,?,?
?,?,0.37798,?,?,?,?,0.11445,0.10429,?,0.051004,?,4.4425E-4,1.5025
?,1.56,?,0.91036,?,?,?,?,?,?,0.040954,0.015521,7.191E-4,?
?,?,0.49437,0.92597,0.96842,?,?,?,?,?,0.065523,?,?,?
0.75259,?,?,?,0.99298,0.65821,?,?,0.12959,?,?,0.026003,?,1.813
?,?,0.42639,0.94648,?,?,?,0.27266,?,0.24469,0.056492,0.023259,?,?
0.78823,?,?,?,0.95614,0.62781,0.060707,?,0.12958,0.2522,?,0.025228,9.264E-4,1.7489
?,?,0.49439,?,0.99649,?,0.023841,?,0.12266,?,?,0.025308,7.8336E-4,1.7001
0.7885,1.638,0.43032,0.95417,1.0,?,?,0.13055,?,0.21441,0.04395,0.013032,0.0010116,?
?,?,0.34887,?,?,0.80144,?,?,?,0.10327,?,0.0043013,?,0.88407
?,?,0.48769,?,0.99825,?,?,0.047706,0.022041,?,0.0076781,?,6.8766E-5,?
0.55626,?,?,?,1.0,0.81411,0.0073087,?,?,0.17933,?,0.017403,?,?
?,?,?,?,?,0.84936,?,?,0.032883,?,?,?,?,?
0.48223,?,?,?,?,?,?,?,0.037174,0.11384,?,?,1.4852E-4,1.0089
0.5895,?,?,?,0.99649,0.82082,?,?,?,0.11576,0.013223,?,2.5724E-4,?
0.322,1.0698,?,0.98017,0.99825,0.81953,?,?,?,0.18383,0.03269,0.014159,2.6309E-4,?
?,?,0.15235,?,?,?,?,?,0.021863,?,?,?,?,0.69178
0.87402,?,0.55373,0.96281,?,?,?,?,?,0.10946,0.011839,0.0038499,?,?
0.58138,?,0.21485,0.98704,1.0,0.83511,?,?,?,0.11304,0.012618,0.0036743,3.3322E-4,1.0368
?,?,0.14538,?,?,?,0.0042083,0.0032232,?,?,?,0.010419,1.0258E-4,?
?,1.6903,0.47477,?,1.0,?,?,0.066774,0.025981,0.10427,0.010756,0.0045965,4.4538E-5,0.67306
?,?,0.20587,0.98883,1.0,0.80193,?,?,0.017777,0.061786,0.003803,?,1.5231E-4,?
?,?,0.30877,?,?,0.85816,0.0048599,?,?,?,?,?,?,?
?,?,?,?,1.0,?,0.0086131,0.013502,?,?,0.010699,0.0035528,1.5394E-4,1.0284
?,?,?,?,1.0,?,0.0029668,?,?,?,?,0.0017846,?,0.9805
0.79923,?,?,0.98964,?,?,0.0048968,0.0043641,?,?,?,?,?,?
?,?,0.41016,0.99256,1.0,?,?,?,0.031342,0.096493,?,?,?,1.0171
0.8561,?,0.49654,?,?,?,?,0.015501,?,0.1039,0.010681,?,?,?
?,?,0.38954,?,1.0,?,?,0.0056708,?,?,?,?,2.3404E-4,1.1433
0.8031,?,?,?,1.0,?,?,0.021558,?,0.10227,0.010352,0.0021515,?,?
?,?,?,?,0.99649,0.79209,0.016566,0.049949,0.04703,?,?,0.0041812,3.4846E-4,?
0.66551,?,?,?,?,?,?,?,0.017792,?,0.0055037,?,5.245E-5,?
0.946,?,0.7081,?,?,0.45671,0.035434,?,0.054986,0.13106,?,0.0047646,?,1.3088
?,?,?,?,1.0,0.50964,?,?,0.050703,0.12329,?,0.0041932,?,1.3848
?,?,0.62862,0.96381,?,?,0.019083,0.066276,0.10351,?,?,0.012751,?,?
?,?,0.53817,0.9788,1.0,0.65619,?,?,?,0.18726,0.033878,0.013211,3.6142E-4,1.4606
?,2.5654,0.61185,?,1.0,0.60313,0.006726,?,?,?,?,?,?,1.6701
?,?,?,?,?,0.58002,0.010311,?,?,?,0.037671,0.011205,?,?
?,2.6955,?,?,1.0,0.59459,?,?,?,?,0.033997,?,8.5264E-4,?
?,2.7289,?,?,?,0.55519,0.022351,0.090925,0.068514,?,?,0.0070313,4.1076E-4,?
0.8762,?,0.56314,0.98425,?,?,0.010195,?,0.14482,?,0.048122,?,0.0012638,2.4685
?,?,?,?,0.99825,0.52299,?,?,?,0.16842,0.027581,?,2.4357E-4,1.2406
0.86832,2.141,0.54004,0.98483,?,?,?,?,0.11927,0.2052,?,?,?,?
0.93323,?,?,0.95791,1.0,?,0.022654,0.093403,0.075307,0.17561,0.029915,?,?,?
0.8375,?,0.4905,?,?,?,0.016224,0.047908,0.0051195,0.035621,?,?,?,0.23514
0.83275,2.0014,0.50157,?,0.99649,?,?,?,0.0092534,?,0.0026026,?,?,?
0.84579,2.0052,0.49931,?,?,?,0.019981,0.07266,?,?,0.0013079,?,8.7642E-6,0.22547
?,?,?,0.9666,?,?,0.025032,?,?,?,?,?,?,0.38449
?,1.8903,?,0.96435,?,?,0.023836,?,?,?,?,?,1.3273E-5,?
?,?,?,?,1.0,?,0.025026,?,0.0056632,0.033415,?,?,?,?
?,?,0.51732,0.9451,1.0,0.6071,0.039781,0.28802,?,0.044849,0.0020074,?,2.9215E-5,0.34316
0.8187,?,0.47835,?,0.99298,?,?,0.26364,?,0.034026,0.0011564,2.9213E-4,1.5463E-5,?
?,1.8186,?,0.94929,?,?,?,0.16787,?,0.04345,?,?,?,?
0.80728,?,0.46197,?,?,?,0.028443,?,?,0.060095,0.0035984,?,1.6802E-5,?
0.80393,?,0.4698,?,?,?,0.043787,?,?,?,0.0038262,?,?,?
0.85451,?,?,?,0.98421,?,?,?,?,0.044948,0.0020163,5.1981E-4,?,0.32598
?,?,?,0.93462,?,0.4092,?,0.047113,0.096518,?,?,0.006963,0.0015453,1.851
?,?,?,0.93945,0.97895,0.51693,0.019009,?,?,0.19841,0.037876,0.0073471,?,2.7085
0.2458,?,0.20617,0.94995,?,?,?,?,?,?,0.04047,?,?,?
0.55518,?,?,?,?,?,0.015115,?,0.059148,?,?,0.0057336,?,?
?,1.1428,0.24265,0.93638,0.99123,?,?,?,?,0.18794,?,?,?,1.9019
?,?,?,?,0.99825,?,?,?,0.066259,?,?,?,?,1.3669
0.19287,1.0551,?,0.93641,?,0.47284,?,?,?,?,?,?,4.4001E-4,1.4111
?,1.1832,?,?,?,?,0.017327,?,0.047106,?,?,0.0051731,2.3865E-4,1.1489
?,1.1208,?,?,?,0.49836,?,0.1083,0.10809,?,?,0.0059808,0.0012335,2.4866
?,?,0.29415,?,?,0.5486,0.025244,0.11598,?,0.12014,0.014228,?,3.8216E-4,1.4943
?,?,?,?,?,0.50688,?,?,?,?,0.015404,0.003903,?,?
?,1.1629,?,?,?,?,0.020279,?,?,0.095746,0.0090841,0.002812,1.478E-4,0.78535
?,?,?,0.84991,0.97368,?,?,?,0.012512,?,?,?,?,0.41928
?,11.006,0.92239,?,?,?,?,?,?,?,?,9.8398E-4,?,0.3731
0.99767,12.009,0.94529,?,?,0.11114,?,?,?,?,?,?,?,?
?,?,?,?,0.98421,0.19638,?,?,0.016599,0.075247,?,0.0019012,?,?
?,?,?,0.93876,?,?,?,?,0.010116,?,0.0033311,?,2.9179E-5,?
?,10.913,?,0.70085,?,?,?,?,0.010649,?,?,?,?,?
0.99551,9.6915,?,0.88256,?,?,?,?,?,?,0.0045556,?,?,?
0.99502,?,0.92789,?,0.86842,0.14478,0.18853,?,?,?,0.0047347,?,?,?
0.99583,9.1366,?,?,?,?,?,5.8432,?,0.044172,0.0019474,?,?,?
?,?,?,?,0.90702,0.15053,?,?,?,0.052333,?,?,?,?
?,?,0.91119,0.8375,?,0.17712,0.055414,?,?,0.079996,0.0063587,?,?,?
?,?,?,0.98686,?,?,0.010097,0.018554,?,?,?,?,?,?
?,?,?,0.9836,0.99298,?,?,?,0.026902,?,?,?,?,?
?,2.0398,0.51338,?,?,?,?,?,?,?,0.019064,?,?,?
0.90305,?,?,0.98504,?,?,0.0044044,0.0035306,?,?,?,0.0015394,2.1043E-4,?
0.88566,?,?,0.98635,1.0,?,0.0037601,?,?,0.12459,0.015285,?,?,?
?,2.147,0.54028,0.98989,1.0,0.71926,0.0031646,?,0.044894,?,?,0.0056383,3.2291E-4,?
?,?,0.55754,?,?,?,?,?,?,0.087206,0.0075476,?,1.7873E-4,0.75154
?,2.2553,0.56472,?,?,0.67537,0.012123,0.026749,0.022251,?,0.0069433,?,1.6304E-4,?
0.83188,?,?,?,1.0,?,?,0.0044331,?,0.10867,?,0.0036787,?,?
