@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,?,0.63023,?,1.0,?,?,?,0.067044,?,?,0.0075708,?,1.6221
?,?,0.50917,?,?,?,0.025524,?,?,?,?,?,4.265E-4,?
?,2.4734,?,?,?,0.45758,?,0.59119,?,0.16369,0.026095,?,3.4348E-4,1.8363
?,2.8218,0.66081,?,?,?,?,0.38767,?,0.13408,?,?,?,1.4027
?,2.6184,0.63236,?,?,?,0.021091,?,0.05094,0.12676,0.015815,?,3.1804E-4,?
0.92479,?,0.62255,?,0.97895,?,?,?,?,?,0.009958,?,4.4661E-5,0.77718
?,2.3499,?,?,?,?,?,?,0.096235,?,?,?,5.0824E-4,2.3052
?,?,?,?,0.98772,?,0.058029,0.61287,0.07597,0.17378,0.029313,0.011448,2.5642E-4,?
0.93377,?,?,0.93026,0.96316,0.43032,?,?,?,0.12917,?,?,?,1.321
?,?,?,?,0.99825,?,?,?,?,0.16601,?,0.010288,2.503E-4,?
?,?,0.56922,?,0.99474,?,?,0.36199,0.060388,0.14227,0.019839,0.0062705,3.1494E-4,1.4969
?,?,?,0.98803,?,0.82342,0.0040421,0.0029736,?,?,?,?,2.7091E-4,?
?,1.5437,?,?,?,?,?,?,?,?,0.014265,?,2.6442E-4,?
0.75285,?,?,0.98701,?,0.78037,0.004611,0.0038695,?,?,?,0.0038164,?,1.3539
?,1.5319,?,?,?,?,?,?,0.027888,?,0.01299,?,?,0.59895
?,1.3612,0.28845,?,?,?,?,?,0.080446,0.15813,0.024394,0.0066506,?,1.8274
?,1.3105,0.26312,?,?,?,?,?,?,?,0.021025,?,?,?
?,1.3743,?,0.98646,?,?,?,0.0053602,?,?,?,0.0020334,1.2813E-4,?
0.70115,?,?,0.98262,?,?,0.0061511,0.0068862,?,?,?,?,?,1.7782
0.70275,?,?,0.98776,0.99825,0.80848,?,0.002564,?,0.12613,0.015659,?,?,?
?,?,?,?,1.0,0.80461,0.0036582,0.0024356,?,?,?,0.003581,1.6657E-4,1.1363
?,?,0.31179,?,?,0.81091,?,0.0085907,0.068206,0.13895,?,?,?,?
?,1.3988,0.30608,0.98301,1.0,?,0.0087621,?,0.1196,0.17804,?,0.0063197,?,?
?,?,0.28063,?,?,0.81381,0.0052732,?,0.058531,0.13108,?,?,4.8306E-4,1.5136
0.91298,?,?,?,0.99825,?,?,?,?,?,?,?,5.64E-4,?
?,2.5213,?,0.97227,?,?,?,0.011208,?,?,?,?,5.7194E-4,1.7187
?,2.457,?,0.97034,0.97544,?,0.0077029,?,0.092547,?,?,0.011708,4.6097E-4,?
0.91378,?,0.60362,0.96618,?,?,0.0091377,0.015197,?,0.20316,?,?,7.2984E-4,?
0.85897,?,?,0.97407,0.99825,?,?,?,?,?,?,0.0073898,?,?
0.91296,?,?,0.96188,1.0,?,0.010684,0.020775,?,?,?,0.0048636,?,1.6875
?,?,0.65774,?,?,0.58194,?,?,?,?,0.017874,0.0057374,?,1.2161
0.94058,3.0366,0.69248,0.93952,0.99474,0.42979,?,?,?,0.1076,0.011445,?,2.4816E-4,?
0.89672,?,0.57689,0.96488,?,?,?,0.012066,0.062778,?,?,?,3.1192E-4,?
?,?,?,?,?,0.64214,0.0053433,?,?,?,0.036988,0.012562,?,2.0484
0.88246,?,0.5486,?,?,0.61897,0.0073021,?,?,0.19717,?,0.012995,4.9125E-4,?
?,?,?,?,?,?,0.0064679,0.0076137,?,?,?,?,?,1.5332
?,?,0.48465,?,?,?,0.080722,1.1859,?,0.12619,0.015674,0.0058992,1.9037E-4,1.489
?,1.1928,?,?,?,0.34791,?,0.87668,0.10401,0.17923,?,0.0094494,?,?
?,?,?,?,?,0.31034,?,?,0.10125,?,?,?,6.8131E-4,2.4808
0.60319,?,0.51739,?,0.90175,?,0.077022,1.0797,0.10994,?,?,?,?,?
?,?,?,0.7882,?,?,?,?,?,?,0.014993,0.0056501,?,?
?,1.0738,0.5242,?,0.85439,0.26309,0.065312,?,0.067161,0.14275,?,0.0059582,4.0634E-4,?
?,?,?,?,?,?,?,?,?,0.16265,0.025773,?,?,?
0.51153,?,0.47053,?,0.90702,?,?,?,?,?,0.028776,?,3.9644E-4,2.0412
0.44271,?,0.49548,?,0.87018,0.26478,0.079481,?,0.10151,?,?,?,?,2.389
0.30574,1.1176,?,?,?,?,?,1.8435,?,0.14273,0.019966,?,?,?
?,?,0.63571,?,?,?,?,?,0.055742,0.15592,?,?,3.0237E-4,?
0.90557,?,?,?,0.97368,?,?,0.10087,?,?,?,0.0066757,?,0.9943
?,2.638,0.62859,?,?,?,0.020081,0.07339,?,?,?,?,1.6644E-4,?
?,2.3863,0.59051,0.90564,0.98421,?,0.048934,?,0.062886,?,0.029562,?,?,1.0734
?,?,0.70912,?,?,0.33915,0.13457,?,0.052685,0.14875,?,0.008569,2.5614E-4,1.0503
?,2.7054,0.64091,?,?,?,?,1.4534,0.042216,?,?,?,?,?
0.86049,2.0997,0.532,?,?,0.5343,?,?,0.040254,0.13592,?,?,?,?
0.89808,?,?,?,0.98596,0.51229,?,?,?,?,?,?,?,0.78887
0.86988,?,?,0.96257,?,?,?,?,?,0.096968,?,0.0032376,?,0.7271
0.86675,2.0417,0.52999,0.94477,?,?,?,?,?,?,?,0.0064538,?,0.64966
?,?,0.74273,?,?,0.32925,?,?,?,0.10148,?,?,?,?
0.93396,?,?,?,?,?,0.030052,?,?,0.071198,?,0.0017096,?,?
?,1.2435,?,0.94147,?,0.64089,?,0.10708,?,0.09745,?,0.0051286,?,0.37324
?,?,0.34897,0.93189,?,?,?,0.11719,?,?,0.0049035,?,2.4448E-5,?
?,?,0.47899,0.91562,?,0.45154,0.097205,1.7197,?,?,?,0.0024109,?,?
0.48229,?,?,?,?,?,?,0.73147,0.026522,0.105,0.010904,?,6.7833E-5,0.63468
0.5684,?,0.48001,?,0.79474,?,?,1.4469,0.027113,0.10182,?,?,?,?
?,1.2441,?,0.90049,0.86667,0.47758,0.092591,?,?,?,0.0083289,?,?,?
0.58637,?,0.30339,?,0.92105,?,?,0.31016,?,0.093704,0.0087041,0.0032291,1.0441E-4,?
?,?,?,0.93529,0.98596,?,0.02595,0.12256,?,0.073509,?,?,?,0.3475
?,?,0.41835,0.94269,0.95263,?,?,?,0.016202,0.074883,?,?,?,0.43769
?,?,0.47365,?,0.86842,?,0.077616,?,?,?,0.010672,0.005084,?,0.48911
?,1.2354,?,0.90929,?,?,?,?,0.0093349,?,?,?,?,?
0.64604,?,?,0.9588,?,?,?,?,0.059026,?,?,0.0037362,?,?
?,1.2955,?,?,?,?,0.012063,?,?,?,?,0.0016389,1.2751E-4,?
?,?,?,0.98319,?,?,?,?,?,?,?,0.003627,?,0.73255
?,?,?,?,0.99825,0.78457,?,0.032608,?,?,?,?,?,?
0.64168,?,0.3362,0.95562,?,?,0.017439,?,0.02413,?,0.0055403,?,?,0.82279
0.58232,1.343,?,?,0.99825,?,0.026876,?,?,?,0.017136,?,0.0014697,1.6315
0.44567,1.2107,?,0.97104,?,?,0.016177,?,?,?,?,0.0013865,?,?
?,?,?,0.97307,?,?,?,?,0.0075996,?,0.0019439,4.9059E-4,?,?
?,?,?,0.97545,?,?,?,?,0.033007,0.087092,0.0075278,?,?,1.0292
0.53283,1.3078,?,?,?,?,?,?,0.05341,?,0.014806,?,0.0012358,?
?,?,?,?,1.0,?,?,?,?,0.10274,?,?,?,1.341
0.35236,1.146,0.20076,?,0.99649,?,0.017729,0.057204,?,0.099068,?,0.002653,?,?
?,?,0.3304,0.97406,?,0.75323,?,?,?,?,0.0025203,?,?,?
?,?,0.43475,?,?,?,0.046324,0.39055,?,?,?,0.0097255,?,?
?,1.3808,?,?,?,0.68138,?,0.11445,?,0.23183,?,?,?,1.5025
0.81957,?,0.49513,?,0.98421,?,?,?,?,0.20665,0.040954,?,?,?
0.83029,1.633,?,?,?,?,?,?,?,?,?,?,7.4416E-4,1.7493
?,1.5852,?,?,?,?,0.044162,?,?,?,?,0.026003,?,?
0.7831,?,?,?,?,?,?,?,?,?,?,0.023259,6.6766E-4,?
?,?,?,?,?,?,?,0.67072,?,0.2522,0.059803,?,?,?
?,?,?,?,?,0.65605,0.023841,0.10345,?,?,?,?,?,?
?,1.638,0.43032,0.95417,?,?,?,0.13055,0.12808,0.21441,0.04395,0.013032,0.0010116,?
?,?,0.34887,?,1.0,0.80144,?,0.005238,0.029255,0.10327,?,?,9.1642E-5,?
0.82775,1.842,?,?,?,?,?,0.047706,0.022041,0.087963,0.0076781,?,?,?
?,?,?,?,?,0.81411,0.0073087,?,0.056955,?,0.031157,?,8.4502E-5,0.98858
?,1.0375,?,?,1.0,?,?,?,?,?,0.0091383,?,1.8734E-4,?
0.48223,?,?,?,?,?,0.008864,0.0143,0.037174,?,?,?,?,1.0089
0.5895,1.2708,?,?,?,?,?,0.010071,0.041688,0.11576,?,?,2.5724E-4,?
?,?,?,?,0.99825,0.81953,?,?,0.076267,?,0.03269,?,?,1.4955
0.482,1.1415,0.15235,?,1.0,?,0.0072199,?,0.021863,?,0.0062465,?,1.3143E-4,?
?,2.0754,?,?,0.98421,?,0.019656,?,?,?,?,?,?,?
?,1.2486,0.21485,0.98704,1.0,?,0.0046582,0.0039492,0.04072,0.11304,0.012618,?,?,1.0368
0.40974,1.0732,?,0.98155,?,?,?,0.0032232,0.04953,?,0.021691,?,1.0258E-4,1.1781
0.82556,?,?,?,?,?,?,?,?,?,0.010756,?,?,0.67306
0.60267,?,?,0.98883,1.0,0.80193,0.0084333,0.012944,?,0.061786,?,9.1963E-4,1.5231E-4,?
0.66906,1.2751,0.30877,?,?,0.85816,?,0.0042987,?,?,0.0088032,0.0025337,?,1.0378
?,?,?,?,?,?,?,0.013502,?,?,0.010699,?,1.5394E-4,1.0284
?,1.4779,?,0.99388,?,0.8423,0.0029668,0.0016019,?,0.081903,0.0066634,0.0017846,1.939E-4,?
?,?,0.40919,?,?,?,0.0048968,0.0043641,0.028693,0.091008,0.0082145,?,1.3606E-4,?
?,1.6924,?,0.99256,?,0.78909,?,0.0039096,?,0.096493,0.0092251,?,?,?
?,1.873,?,?,?,0.6913,?,?,?,0.1039,0.010681,0.0024623,?,1.6203
?,1.5763,0.38954,?,?,0.82323,0.005582,0.0056708,?,0.098208,?,0.0027074,2.3404E-4,1.1433
?,?,?,?,?,?,0.010883,0.021558,0.046764,?,?,?,?,1.5053
?,?,?,?,0.99649,?,?,?,?,0.11769,?,?,?,1.42
?,?,0.26804,0.98949,?,?,?,0.0048816,?,?,?,?,5.245E-5,0.62317
0.946,3.3475,?,?,?,?,0.035434,0.22851,0.054986,?,?,0.0047646,?,?
?,2.8852,?,?,?,0.50964,0.027111,?,0.050703,?,?,?,?,?
0.91549,2.6796,?,?,1.0,?,?,0.066276,?,0.19882,?,0.012751,5.7453E-4,?
?,?,?,0.9788,1.0,0.65619,?,?,?,?,?,0.013211,?,?
?,?,?,?,1.0,0.60313,0.006726,0.0082335,?,?,?,?,?,?
?,2.6668,?,0.97894,1.0,?,?,?,?,0.19785,?,?,?,?
0.91677,?,?,?,?,?,?,?,?,?,0.033997,?,8.5264E-4,?
0.91397,?,?,?,?,?,0.022351,?,?,?,?,?,?,1.5681
?,?,?,?,?,0.65133,?,?,0.14482,0.22485,?,0.013423,0.0012638,2.4685
?,?,?,?,?,?,?,0.024437,?,?,?,?,2.4357E-4,1.2406
?,?,?,?,?,?,?,?,0.11927,?,0.040405,?,0.0010933,2.1073
0.93323,3.222,0.69174,0.95791,1.0,?,0.022654,0.093403,?,?,?,?,?,?
0.8375,1.9512,0.4905,0.968,0.98246,0.65138,0.016224,?,?,?,?,?,?,0.23514
0.83275,?,?,?,0.99649,0.67019,0.028422,?,?,?,?,7.3282E-4,?,0.32567
?,?,0.49931,?,0.99825,?,?,0.07266,0.0050343,0.036189,?,?,8.7642E-6,0.22547
0.74053,?,0.3892,?,?,?,?,0.11404,0.0083497,?,0.0020561,?,?,0.38449
0.82924,?,?,0.96435,0.99825,0.661,0.023836,?,0.0057361,0.037634,?,?,1.3273E-5,?
?,?,?,?,?,0.69746,0.025026,?,?,0.033415,?,?,?,0.29502
?,2.0918,0.51732,?,1.0,?,?,?,?,?,0.0020074,?,2.9215E-5,0.34316
?,1.9126,?,?,0.99298,?,?,?,?,?,0.0011564,?,1.5463E-5,0.26037
?,?,?,0.94929,?,0.63343,0.030371,?,?,?,?,4.5429E-4,?,?
?,1.857,?,?,?,0.60913,0.028443,?,?,?,?,0.0013452,?,0.27688
0.80393,?,?,?,?,?,?,0.34894,?,?,0.0038262,?,1.8914E-5,0.28509
0.85451,?,?,?,?,?,?,0.11791,?,?,0.0020163,?,2.6189E-5,0.32598
?,1.2166,0.27943,?,?,0.4092,?,0.047113,?,?,0.028511,?,?,?
0.52914,1.2066,0.25595,?,?,0.51693,?,0.065765,?,0.19841,0.037876,0.0073471,?,?
?,?,?,?,0.99298,0.53189,?,?,?,?,?,?,0.0018094,?
?,1.2318,0.25226,?,0.99123,0.54965,0.015115,?,0.059148,0.13996,0.019211,0.0057336,4.2099E-4,?
?,1.1428,?,?,?,0.47846,0.019721,?,0.1074,?,?,?,?,1.9019
?,1.2022,?,0.94544,0.99825,?,?,0.09443,?,?,0.021485,?,7.3522E-4,?
?,?,0.25044,?,?,?,?,?,?,?,0.016694,0.0045832,?,?
?,?,?,?,?,?,?,?,?,0.12748,?,?,?,?
0.33254,?,?,?,?,?,?,0.1083,0.10809,?,0.027709,?,0.0012335,2.4866
0.39606,?,?,?,?,?,?,0.11598,?,0.12014,0.014228,?,?,?
0.41933,?,0.30567,?,0.98947,?,?,?,?,?,0.015404,0.003903,?,?
0.45767,?,0.24078,?,0.99298,0.63919,?,0.074844,0.028432,?,?,?,?,?
?,?,?,0.84991,0.97368,?,0.082108,?,?,?,?,?,5.216E-5,?
0.99611,?,?,?,?,?,?,0.76404,?,0.057808,?,9.8398E-4,3.9298E-5,0.3731
0.99767,12.009,?,?,?,0.11114,0.19898,7.2062,0.010215,?,?,?,4.5324E-5,?
?,?,?,?,?,0.19638,?,?,0.016599,?,?,?,?,?
0.997,?,?,?,?,0.16105,?,?,?,?,?,?,?,0.3101
?,10.913,?,?,?,?,?,4.2796,0.010649,0.055629,?,8.9618E-4,?,?
?,?,0.91233,?,?,0.17567,0.049695,0.44946,?,?,0.0045556,?,4.4371E-5,?
0.99502,?,?,?,0.86842,0.14478,0.18853,6.4689,0.013268,0.068973,?,0.001673,?,?
?,?,?,0.69234,?,?,?,?,?,?,0.0019474,?,?,?
0.99593,?,0.92461,?,0.90702,0.15053,0.12257,2.7342,0.0082902,?,0.0027313,?,1.5362E-5,0.27303
0.99422,?,0.91119,0.8375,?,0.17712,?,0.55887,?,?,?,?,?,0.38686
?,?,?,?,?,?,0.010097,0.018554,?,0.12163,?,?,?,?
0.87024,2.1094,?,?,?,?,?,0.0018332,?,?,?,?,?,0.73904
?,?,0.51338,?,?,0.71419,?,0.0060148,0.052681,0.13941,?,?,4.5928E-4,?
0.90305,?,?,?,1.0,?,?,?,?,0.077826,?,?,?,?
0.88566,2.2029,?,?,?,?,0.0037601,?,0.039469,0.12459,?,?,?,0.84271
?,?,0.54028,?,?,0.71926,0.0031646,?,?,?,0.016385,?,?,0.96576
?,?,?,0.97997,0.99825,?,?,0.015166,0.025658,?,?,0.0021518,1.7873E-4,?
0.88661,?,?,0.98284,1.0,?,?,0.026749,0.022251,0.083617,0.0069433,?,1.6304E-4,0.60779
?,?,?,0.98691,1.0,0.75011,0.0049353,?,?,?,?,0.0036787,?,?
