@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
0.66889,1.1435,?,?,?,0.60571,0.028329,?,0.057506,0.15931,?,?,1.8533E-4,1.1365
?,?,?,?,0.99825,?,?,?,?,0.1598,?,?,1.6162E-4,?
?,1.0646,0.3446,?,?,?,?,?,0.06245,0.16411,?,?,2.2964E-4,?
0.56599,?,?,0.89086,?,0.62068,0.032971,0.19785,?,?,?,0.0046505,?,?
0.68605,1.1632,?,0.91639,?,?,0.030339,0.16753,?,?,0.027633,?,?,1.0815
?,1.084,?,?,0.99825,?,0.024753,0.11151,?,0.14722,0.021213,?,?,?
0.39432,?,?,?,?,?,0.012499,?,?,?,0.01847,?,?,?
?,?,?,0.96952,?,0.77871,?,0.013637,?,?,?,0.0037549,4.4188E-4,1.2024
0.73429,?,0.40827,0.94518,1.0,0.62558,?,?,?,0.092188,?,?,?,1.335
?,?,?,?,?,?,?,?,?,0.08221,?,?,?,?
?,1.3166,0.28616,?,?,?,0.0091632,?,0.020413,0.065575,0.0042817,8.9749E-4,?,0.86218
0.74242,1.5529,0.38804,?,0.99474,?,0.012904,?,0.020679,?,?,?,?,?
0.39289,?,?,?,1.0,?,?,0.025176,0.025409,?,?,?,?,1.0326
?,1.2503,?,?,?,0.82703,?,0.0079913,?,0.10941,?,0.0027809,4.8839E-4,?
0.87844,?,?,?,0.83684,0.37688,0.043563,0.34539,0.045468,0.12554,?,?,?,?
?,?,?,0.83383,0.91754,0.41551,?,?,?,0.10047,0.0099932,?,?,1.0952
0.86545,?,?,?,0.85439,?,?,?,?,?,0.01321,?,?,?
?,?,?,0.81793,?,?,?,?,0.048722,0.12051,0.014314,?,?,?
?,?,0.6558,?,?,0.35618,0.038012,?,?,?,0.021723,?,2.8398E-4,?
?,?,?,?,0.85263,?,?,?,?,0.10517,?,?,?,1.1602
?,?,0.64925,0.81682,0.83509,0.35318,?,0.45418,?,?,?,?,1.7096E-4,?
?,2.3898,?,?,0.90526,?,0.039277,?,0.048447,?,0.014091,?,?,?
0.88172,?,0.63974,?,?,?,?,?,0.06103,?,?,0.0080813,2.5039E-4,?
0.86224,?,0.62464,?,?,?,?,?,?,?,0.025989,0.010189,?,?
0.82268,?,0.59909,?,0.85614,?,?,?,?,?,?,0.013523,?,?
?,?,0.6025,?,?,?,0.056079,?,?,?,?,?,3.2134E-4,?
0.46348,?,0.72231,0.63754,?,0.20039,0.14864,?,?,?,0.0028534,?,2.9594E-5,?
0.50784,?,?,?,0.59649,0.27687,?,?,?,?,?,0.0013737,3.792E-5,0.52114
0.47728,?,?,?,?,0.23896,?,2.1022,?,0.080623,0.0064581,?,?,0.90702
?,1.0419,0.51662,0.77201,?,0.33784,?,?,?,0.082047,?,?,?,?
0.50964,?,?,?,0.56491,0.21009,0.11264,2.3093,?,?,?,?,6.5828E-5,?
0.63965,?,?,?,0.62105,?,?,?,0.025438,?,?,?,?,?
?,?,0.693,0.75574,?,?,0.098823,?,?,?,?,?,1.2452E-4,?
?,?,?,0.81654,0.8193,0.33753,?,?,0.006859,?,?,4.7564E-4,?,?
?,?,?,0.81465,?,0.37276,?,?,?,?,?,?,?,?
?,?,?,?,0.95088,?,?,?,?,?,?,0.0028187,5.6309E-5,0.8079
?,?,0.54611,?,?,0.49437,?,?,0.054653,0.14411,?,?,1.6275E-4,1.495
0.82602,?,?,?,?,?,?,0.089306,?,0.1012,?,?,?,1.1047
?,?,?,0.87745,0.97018,?,0.029555,?,0.027883,0.092866,0.0085504,0.0031577,1.2091E-4,?
?,?,0.49818,?,?,?,0.014708,?,?,?,?,0.002105,2.9619E-4,?
?,2.0659,?,?,1.0,0.60231,0.031671,0.18255,?,?,?,?,1.6133E-4,1.4016
?,1.9999,0.52725,0.97215,0.99474,?,?,?,?,?,?,?,?,?
?,?,?,0.85777,?,0.50374,0.020049,0.073157,?,?,0.005678,0.0023517,8.791E-5,0.7658
0.84285,1.8572,0.51931,?,?,0.60526,?,?,?,?,0.013186,?,?,1.1185
0.98502,6.0596,?,?,0.98772,?,?,?,0.03683,0.10661,0.011238,?,2.2206E-4,?
?,6.0229,?,0.96522,?,0.29509,?,?,?,0.097095,?,?,1.8341E-4,?
?,?,0.84928,?,0.97719,0.27717,0.029032,?,?,?,0.010462,0.0033387,?,?
?,5.8308,?,0.96489,1.0,?,0.014672,?,?,0.073118,0.0053178,?,9.7882E-5,0.66403
0.98592,?,?,?,?,0.28345,?,?,?,?,?,?,9.1646E-5,?
?,?,?,?,1.0,?,?,?,0.025859,0.089821,?,?,?,0.8112
?,6.5173,0.84726,0.96846,?,?,0.022056,?,0.042124,?,?,?,?,?
0.98361,?,0.82847,?,0.98421,0.32134,?,0.29359,0.039243,0.11622,0.013327,0.0043872,?,1.0006
0.98643,6.1273,?,0.95274,?,0.29982,?,0.068643,?,0.095642,?,?,?,?
?,6.1763,?,?,0.99298,0.31607,?,0.025208,?,0.13524,0.017961,0.0060176,?,?
?,?,0.86069,0.96683,0.99474,?,0.021697,?,?,0.087108,?,0.0023055,?,?
0.47821,?,0.34976,?,0.99649,?,?,?,0.082509,?,?,?,6.7871E-4,?
?,1.278,?,?,?,0.63545,0.034884,?,0.060967,?,?,?,?,?
?,1.2733,?,?,0.99825,?,0.017966,0.058744,?,0.12505,0.015397,?,4.2441E-4,0.94617
?,?,?,?,0.98421,?,?,?,?,0.19211,0.035592,?,?,?
0.64803,?,?,0.89752,?,0.50892,0.026737,?,0.058284,?,?,?,3.6426E-4,?
0.54029,?,?,?,0.97719,0.54283,?,0.1441,?,0.14256,?,0.0074501,?,?
?,?,?,?,?,?,?,0.49979,?,0.16198,?,0.0091042,?,?
0.4659,?,?,0.94433,1.0,0.66599,0.013322,?,?,0.10405,?,0.0047135,?,?
0.4867,?,0.37691,0.90161,0.99474,?,?,?,?,0.18377,?,0.009529,?,?
?,1.2199,?,?,1.0,?,0.027061,?,?,?,0.03223,0.010076,?,?
?,?,?,0.87291,0.97193,0.4865,0.034289,?,?,?,0.01028,0.0035859,?,?
0.51577,1.2902,?,0.9208,0.99474,?,?,?,?,?,?,?,5.6945E-4,?
?,1.3539,?,?,0.99825,0.64448,?,?,?,?,?,?,3.532E-4,0.93682
?,?,0.39683,0.88375,?,0.49492,0.030576,0.17015,0.062015,0.14621,?,?,?,?
0.44941,?,0.38458,?,0.97368,?,?,?,?,0.18608,0.033467,?,?,?
?,1.1876,0.36748,0.91542,?,?,?,0.47962,0.13764,?,?,?,?,2.5551
?,?,?,?,0.97193,?,?,0.39055,?,?,?,?,?,?
0.32175,1.1782,?,?,?,?,0.045933,?,?,0.14622,?,0.0048174,0.0014091,?
0.64414,?,?,?,?,?,0.055411,0.55882,0.1203,?,?,0.0084315,?,?
?,?,0.34301,0.9298,?,?,0.053564,0.52218,?,?,0.061249,?,5.9701E-4,?
?,?,0.30101,?,0.9807,0.6743,0.0494,0.44415,0.096252,0.23034,?,0.025877,?,?
0.23041,?,?,?,?,?,?,?,0.10957,?,?,?,?,1.6648
0.46094,1.1366,?,?,0.97544,0.71234,0.038286,?,?,?,?,?,6.4766E-4,1.9866
0.54913,?,0.31283,?,?,0.5933,0.041539,0.31404,?,?,0.06355,?,?,?
?,?,0.27055,0.95426,0.99298,?,?,?,?,?,?,?,?,1.8452
?,?,?,?,?,?,?,0.47028,?,?,0.057693,0.022,?,1.9757
0.36127,1.0573,0.26213,?,?,?,0.04962,0.44811,?,?,?,0.023825,0.0012501,2.6604
0.51247,1.1116,?,0.57724,?,0.16867,?,2.2776,?,0.061238,?,?,1.0284E-4,?
?,?,?,?,?,0.15743,0.13081,?,?,?,?,0.0019123,7.3919E-5,0.71949
0.43425,1.095,?,?,0.54211,?,0.13761,?,?,?,?,?,?,0.75496
0.38501,?,?,0.51223,?,?,?,2.7498,?,?,?,?,2.1426E-4,1.0015
0.26758,?,0.60128,0.54301,?,?,0.15354,4.2904,?,?,0.0050792,?,7.2478E-5,?
?,?,?,?,?,0.21788,0.12522,?,0.037595,0.127,?,0.006587,?,0.8331
0.39092,1.087,0.68174,0.50961,0.6614,?,?,3.6093,0.028638,?,?,?,2.1044E-4,?
0.4042,1.0965,?,0.52833,?,?,0.13017,3.0837,?,0.096836,?,?,?,0.82383
?,?,0.67203,?,?,?,0.13006,?,0.015279,?,0.0033059,7.2847E-4,?,?
0.47565,?,?,?,?,?,?,3.0697,?,?,?,0.0020845,?,?
0.52382,?,0.67175,?,?,?,?,?,?,?,?,0.0021373,?,?
0.36462,1.0811,0.67755,?,0.68772,0.14118,?,2.8118,?,0.11692,?,?,1.769E-4,0.9229
?,1.1191,?,0.50678,0.64912,?,0.13192,?,0.025478,0.085964,?,?,?,?
?,1.0405,?,0.48549,0.63684,0.13165,0.11852,?,?,0.093312,0.008632,?,?,0.84994
0.27123,1.096,?,?,0.53684,?,?,2.9887,?,?,0.0052838,?,?,?
?,1.0118,?,?,0.81053,?,0.11115,?,?,?,?,?,?,?
0.88374,?,?,0.8581,0.98246,0.40448,?,?,?,?,?,0.0067378,?,1.6461
?,?,?,?,1.0,?,0.024404,?,0.067044,0.1528,0.022814,0.0075708,?,?
0.82866,?,?,?,?,?,?,0.11857,?,0.16692,?,0.0086548,?,?
?,2.4734,?,?,?,?,?,?,?,0.16369,0.026095,0.0087482,?,?
0.92876,?,0.66081,?,0.97544,?,?,?,0.050806,?,?,?,?,?
?,2.6184,?,0.92868,?,?,0.021091,0.080956,?,?,0.015815,0.0047138,?,1.3323
0.92479,2.5638,?,0.96226,0.97895,?,?,?,?,0.10029,?,?,4.4661E-5,?
?,?,0.60125,0.93713,?,0.46172,?,?,?,?,0.031658,?,5.0824E-4,?
0.8728,?,?,?,0.98772,?,?,?,?,0.17378,?,0.011448,2.5642E-4,?
?,?,0.66665,?,0.96316,0.43032,0.03571,0.23209,0.047675,?,0.016412,?,?,1.321
0.88185,?,0.57028,?,0.99825,?,?,?,?,?,?,0.010288,?,?
?,?,0.56922,?,?,?,0.044598,?,?,?,?,0.0062705,?,?
?,1.5041,?,?,1.0,?,0.0040421,?,?,0.12542,?,0.0046629,?,?
0.73281,1.5437,?,?,1.0,?,?,?,?,?,?,?,2.6442E-4,1.2681
?,1.5603,?,?,?,0.78037,0.004611,?,0.046705,?,0.013556,?,2.8371E-4,?
?,?,?,0.98479,?,?,?,0.011095,?,?,?,?,5.0098E-5,0.59895
?,1.3612,?,?,?,0.82125,?,?,?,?,0.024394,0.0066506,?,1.8274
?,?,?,?,?,0.82478,0.0049896,0.0045311,?,?,?,?,?,1.705
0.64536,?,0.28162,?,?,0.84494,?,0.0053602,0.026853,?,?,0.0020334,?,0.94296
?,?,0.34048,?,?,0.78473,?,?,?,0.17102,?,?,?,?
?,1.5016,0.34772,0.98776,?,0.80848,?,0.002564,0.055512,0.12613,?,?,?,?
0.69686,1.4507,?,0.9851,?,0.80461,0.0036582,0.0024356,0.038211,?,?,?,?,?
0.66351,1.4024,?,?,?,?,?,?,?,0.13895,?,0.0049098,6.2422E-4,1.7727
?,?,0.30608,?,?,0.79998,0.0087621,0.013973,?,?,?,?,?,?
0.64314,1.3574,?,0.98631,0.99825,?,?,?,?,?,0.016892,0.0044631,4.8306E-4,1.5136
?,?,0.61097,?,0.99825,0.5621,?,?,0.090447,?,?,0.0115,?,?
?,?,?,0.97227,1.0,0.56248,?,0.011208,?,0.14325,?,0.0055763,?,?
?,?,?,0.97034,?,?,?,0.010799,?,?,?,0.011708,?,?
0.91378,2.4132,0.60362,?,0.99649,0.56153,0.0091377,?,?,?,?,0.013227,7.2984E-4,1.8526
0.85897,?,?,0.97407,?,0.6792,?,?,?,?,?,0.0073898,?,?
0.91296,?,?,?,1.0,?,?,0.020775,?,0.13678,0.018365,?,?,1.6875
?,?,?,?,1.0,?,0.0067321,?,0.052218,?,?,?,?,?
0.94058,?,?,0.93952,0.99474,0.42979,?,?,?,?,0.011445,?,2.4816E-4,1.0843
0.89672,?,?,?,?,?,?,0.012066,0.062778,?,?,0.0078553,3.1192E-4,1.4575
?,?,0.55605,0.97701,0.99649,0.64214,0.0053433,0.0051962,0.102,0.19598,0.036988,0.012562,?,2.0484
?,?,0.5486,?,?,0.61897,0.0073021,0.0097043,?,0.19717,?,0.012995,?,2.0094
?,2.4038,?,?,?,0.59259,?,0.0076137,?,?,?,?,?,1.5332
?,1.0384,0.48465,?,?,0.30478,?,?,?,0.12619,0.015674,?,?,1.489
?,?,0.474,0.77564,?,?,?,?,?,?,?,?,?,2.4883
?,1.1232,0.46175,?,0.9,?,?,?,?,0.17926,0.031133,?,?,2.4808
0.60319,?,0.51739,?,?,0.23802,?,?,?,?,?,0.0088846,?,?
0.53622,1.2341,0.44979,0.7882,?,0.38426,?,0.95013,?,?,0.014993,0.0056501,?,?
?,?,?,?,0.85439,?,0.065312,0.77635,?,0.14275,0.019969,0.0059582,4.0634E-4,?
0.53693,?,0.55667,?,?,0.27241,0.080278,1.1729,?,0.16265,0.025773,?,8.0697E-4,2.2704
?,?,0.47053,0.77952,?,?,0.076992,?,?,?,0.028776,?,?,2.0412
0.44271,?,0.49548,?,?,?,?,?,0.10151,?,0.028929,?,?,?
?,?,?,0.66502,0.84737,?,?,?,0.074621,0.14273,?,?,6.2391E-4,2.1403
?,?,?,0.92994,?,?,?,?,?,0.15592,?,0.0096617,?,?
0.90557,?,?,?,?,0.55537,?,0.10087,0.045897,0.13433,0.017724,0.0066757,?,0.9943
?,?,?,?,?,?,?,?,0.054145,0.1674,0.027257,0.013322,?,?
?,2.3863,0.59051,?,?,0.5136,?,?,?,?,0.029562,?,?,1.0734
0.9456,3.1174,?,?,0.89298,?,?,?,0.052685,0.14875,?,0.008569,2.5614E-4,?
0.91747,2.7054,?,0.87687,?,?,0.089364,?,0.042216,0.12098,0.014424,0.0047692,3.061E-4,?
?,?,0.532,0.9358,?,?,0.033994,?,0.040254,0.13592,?,?,?,?
?,2.4056,0.59137,?,?,0.51229,0.029398,0.15729,?,0.15479,0.0234,?,7.6339E-5,?
?,2.1277,?,?,?,?,?,?,0.026849,?,?,0.0032376,?,?
0.86675,2.0417,?,0.94477,?,?,?,0.15043,?,0.12007,?,?,6.947E-5,?
?,?,?,0.82566,?,?,?,?,?,0.10148,0.010193,?,?,?
0.93396,2.9367,?,?,0.99474,0.45676,?,?,?,0.071198,0.0050436,?,?,?
?,?,0.33084,?,?,?,?,?,?,?,?,?,1.2841E-5,?
0.61717,1.2296,?,?,?,?,?,?,?,?,?,?,?,0.37728
0.62404,?,?,0.91562,?,?,?,?,?,?,?,0.0024109,2.5646E-5,?
0.48229,1.1574,0.42617,?,0.92456,0.46699,?,?,0.026522,0.105,0.010904,?,6.7833E-5,?
0.5684,?,?,?,?,0.3885,?,?,0.027113,?,0.010261,?,1.0673E-4,?
0.62733,?,?,?,?,0.47758,?,?,?,0.091645,?,?,4.9071E-5,?
?,?,?,0.93305,?,0.57323,?,?,0.022886,0.093704,0.0087041,0.0032291,?,?
0.50771,?,?,0.93529,0.98596,?,?,0.12256,0.013493,?,0.0053745,0.0021246,3.1877E-5,0.3475
0.6018,?,?,?,?,?,0.058835,0.62999,0.016202,0.074883,0.0055761,0.0018797,7.1264E-5,0.43769
0.63548,1.202,?,?,?,?,0.077616,?,?,0.10386,?,0.005084,?,0.48911
?,?,?,?,?,?,0.070699,0.9097,?,0.0592,?,0.0013047,2.2232E-5,?
0.64604,?,?,?,?,0.70641,?,0.074334,0.059026,0.12721,?,0.0037362,?,?
0.55457,1.2955,0.25519,0.97441,?,0.7824,0.012063,?,?,?,?,0.0016389,1.2751E-4,?
?,?,?,?,1.0,?,?,0.019373,0.029059,?,?,?,?,0.73255
0.6368,?,?,0.9747,0.99825,?,0.013385,?,0.028272,?,?,?,?,?
?,?,?,?,0.99825,?,?,?,0.02413,?,0.0055403,?,?,?
?,?,?,0.95055,0.99825,?,?,0.13146,?,?,?,0.0036798,0.0014697,?
?,?,?,?,?,?,0.016177,?,?,0.074115,?,0.0013865,1.6174E-4,?
0.67925,?,?,?,?,?,?,0.02798,?,0.044132,?,?,3.6857E-5,?
0.11708,1.0944,?,?,?,0.81957,?,0.047259,?,?,0.0075278,0.001568,6.066E-4,?
?,?,?,0.96727,?,0.77065,?,?,0.05341,?,?,?,0.0012358,?
?,1.2496,?,0.98317,1.0,0.82495,0.010372,?,?,0.10274,?,?,?,?
?,1.146,?,0.96876,0.99649,?,?,?,?,0.099068,0.0097191,0.002653,?,0.87046
?,?,0.3304,0.97406,?,0.75323,?,?,0.012025,?,?,5.1116E-4,?,?
?,?,0.43475,?,?,0.60738,0.046324,0.39055,?,?,?,?,0.001043,?
0.71573,?,0.37798,?,0.99123,?,?,?,0.10429,0.23183,0.051004,?,4.4425E-4,?
?,?,0.49513,?,?,?,?,?,0.097894,0.20665,0.040954,?,?,?
?,?,?,?,?,?,?,0.37399,?,?,?,0.029786,?,1.7493
0.75259,?,?,?,?,0.65821,?,?,?,?,0.060352,?,6.3907E-4,?
?,?,0.42639,0.94648,?,?,?,0.27266,?,?,0.056492,0.023259,6.6766E-4,1.8504
0.78823,?,?,0.91357,0.95614,?,?,?,0.12958,?,?,?,?,?
?,?,?,?,?,?,?,0.10345,0.12266,0.24766,0.057789,0.025308,7.8336E-4,?
?,1.638,0.43032,0.95417,?,?,0.026783,0.13055,?,0.21441,0.04395,?,?,2.2764
0.73365,?,0.34887,0.9828,?,0.80144,?,0.005238,0.029255,0.10327,?,?,9.1642E-5,0.88407
0.82775,?,0.48769,?,0.99825,0.68405,0.01619,?,?,?,0.0076781,?,6.8766E-5,?
?,1.2516,0.23975,0.9802,?,?,0.0073087,?,0.056955,0.17933,?,0.017403,?,?
?,1.0375,?,?,1.0,0.84936,?,?,?,?,?,?,?,?
0.48223,?,0.16908,?,1.0,0.71192,?,?,0.037174,?,?,0.0044407,1.4852E-4,?
0.5895,?,0.24364,?,0.99649,?,?,0.010071,?,0.11576,0.013223,?,2.5724E-4,?
?,1.0698,?,?,?,?,?,?,?,?,?,?,?,1.4955
?,?,?,0.98536,?,0.85572,?,?,?,?,?,?,?,?
?,?,0.55373,?,0.98421,?,0.019656,?,0.037553,?,0.011839,0.0038499,?,1.0693
?,1.2486,0.21485,0.98704,1.0,?,?,?,?,?,?,?,?,?
?,?,0.14538,?,1.0,0.8407,?,0.0032232,?,?,?,?,1.0258E-4,?
?,1.6903,?,?,?,?,0.019154,?,0.025981,?,0.010756,?,?,?
?,1.254,?,?,1.0,0.80193,?,?,?,0.061786,?,?,?,?
?,1.2751,?,?,?,?,?,?,0.031488,?,?,0.0025337,?,1.0378
?,1.737,0.42956,0.98956,?,0.79117,0.0086131,0.013502,0.033871,?,?,?,?,?
?,1.4779,?,?,1.0,?,?,0.0016019,?,?,?,?,1.939E-4,?
?,1.6549,?,?,?,?,?,?,?,0.091008,?,?,?,0.98834
?,?,?,0.99256,?,?,0.0046348,?,?,?,?,?,1.7007E-4,?
0.8561,?,?,?,?,0.6913,?,0.015501,?,?,?,?,8.0703E-4,?
0.75968,?,0.38954,?,?,?,?,?,?,?,?,?,?,?
?,1.652,0.40268,?,?,0.79833,?,0.021558,?,0.10227,?,?,?,?
?,?,?,?,0.99649,?,?,0.049949,0.04703,?,0.013661,?,?,1.42
?,?,?,0.98949,1.0,?,0.005179,?,?,0.074392,0.0055037,?,?,?
?,?,0.7081,0.96212,?,0.45671,?,0.22851,?,?,?,0.0047646,?,1.3088
?,?,0.67525,0.95738,1.0,?,0.027111,0.13377,?,?,?,0.0041932,?,1.3848
0.91549,2.6796,?,?,?,?,?,0.066276,?,0.19882,0.038028,0.012751,?,1.9702
?,?,?,?,1.0,0.65619,0.020327,?,0.081306,0.18726,0.033878,0.013211,?,?
?,2.5654,?,?,1.0,?,0.006726,0.0082335,?,?,?,0.012245,?,?
?,2.6668,0.63083,?,?,?,?,?,0.1125,0.19785,0.037671,0.011205,7.8875E-4,2.2241
0.91677,?,0.62998,?,?,0.59459,?,?,0.10467,0.1876,?,?,?,?
0.91397,?,0.64656,?,0.99298,?,0.022351,?,0.068514,?,?,?,?,?
0.8762,?,0.56314,0.98425,1.0,0.65133,?,?,0.14482,?,0.048122,?,0.0012638,?
?,2.9198,?,0.96861,0.99825,?,0.011587,?,0.064788,0.16842,0.027581,?,?,1.2406
?,?,?,?,?,?,?,?,0.11927,?,?,0.011659,0.0010933,?
?,?,?,0.95791,?,?,?,0.093403,0.075307,0.17561,0.029915,?,3.9957E-4,1.4215
?,1.9512,0.4905,?,?,0.65138,?,?,?,?,?,3.224E-4,?,?
0.83275,?,0.50157,?,?,0.67019,?,?,?,?,?,?,?,?
0.84579,?,?,0.96585,0.99825,?,?,0.07266,0.0050343,?,0.0013079,?,8.7642E-6,?
?,1.6378,?,?,?,?,?,?,0.0083497,?,0.0020561,?,2.9454E-5,?
?,1.8903,?,?,?,?,0.023836,0.10341,?,?,0.0014143,?,?,0.27099
?,1.9016,?,0.96505,?,?,?,0.11398,?,0.033415,?,2.2942E-4,?,?
?,2.0918,0.51732,?,1.0,0.6071,?,?,?,0.044849,?,?,?,?
?,1.9126,0.47835,?,?,?,?,0.26364,?,?,0.0011564,2.9213E-4,1.5463E-5,0.26037
?,1.8186,0.45353,?,1.0,?,?,?,?,0.04345,0.0018843,4.5429E-4,2.9147E-5,?
?,?,0.46197,?,0.99298,?,0.028443,0.14724,0.0096387,?,0.0035984,?,?,0.27688
0.80393,1.8829,?,0.93066,0.99298,?,?,0.34894,?,?,?,0.0014329,?,?
?,2.06,?,?,0.98421,?,?,?,?,0.044948,?,?,?,?
?,?,?,?,?,0.4092,?,?,0.096518,?,?,0.006963,?,?
?,?,?,0.93945,?,0.51693,0.019009,0.065765,?,?,0.037876,?,0.0023476,2.7085
0.2458,?,0.20617,?,?,0.53189,?,0.029901,?,0.20537,0.04047,0.0090273,0.0018094,?
0.55518,1.2318,0.25226,?,?,0.54965,0.015115,0.041582,?,?,?,0.0057336,?,?
0.35141,?,0.24265,?,?,0.47846,0.019721,?,?,?,?,?,0.0015026,1.9019
0.4803,?,?,?,0.99825,?,?,?,0.066259,0.14818,?,0.0061942,?,?
0.19287,1.0551,?,?,?,0.47284,0.019693,?,?,0.1303,0.016694,?,?,?
?,?,?,?,?,?,?,0.054638,?,0.12748,0.015992,0.0051731,?,?
?,1.1208,0.27473,?,?,0.49836,?,?,0.10809,?,?,?,0.0012335,2.4866
0.39606,?,0.29415,?,0.99298,0.5486,0.025244,0.11598,?,?,0.014228,?,?,?
0.41933,?,?,0.93428,0.98947,?,0.020948,0.079866,?,0.12508,0.015404,0.003903,?,1.6497
0.45767,?,?,0.94275,?,0.63919,?,0.074844,0.028432,?,0.0090841,0.002812,?,?
0.99541,?,?,0.84991,0.97368,?,0.082108,1.227,0.012512,0.060688,?,?,?,0.41928
0.99611,?,0.92239,?,0.99123,?,?,0.76404,?,?,?,9.8398E-4,?,?
?,12.009,?,?,?,?,0.19898,7.2062,0.010215,?,?,?,?,?
?,9.7351,?,?,0.98421,?,?,?,?,?,?,?,4.441E-5,0.48992
0.997,?,?,?,?,?,?,0.1321,?,?,?,?,?,?
0.99698,?,0.93836,0.70085,?,?,?,?,?,?,0.0030851,8.9618E-4,3.6128E-5,?
?,?,0.91233,?,?,0.17567,?,?,?,0.067649,0.0045556,?,?,?
?,?,0.92789,0.68687,?,?,?,?,?,?,?,?,?,?
0.99583,?,0.92503,0.69234,?,?,0.17918,?,?,?,?,?,6.9241E-6,0.1694
?,?,?,?,?,?,0.12257,2.7342,?,0.052333,?,?,?,?
0.99422,9.1985,?,0.8375,?,?,?,?,0.016168,?,?,0.0024534,?,?
?,?,0.52269,?,0.99474,?,?,0.018554,0.041404,?,0.014579,0.0048689,2.7608E-4,?
?,?,0.52863,?,?,0.60784,?,?,0.026902,?,?,0.0024385,1.6093E-4,0.73904
0.86248,?,?,?,?,0.71419,?,0.0060148,?,?,?,0.006376,?,?
0.90305,?,0.57721,?,1.0,?,?,0.0035306,?,0.077826,?,?,2.1043E-4,0.68561
0.88566,?,?,?,?,0.59039,0.0037601,?,?,?,?,?,?,?
?,?,0.54028,0.98989,?,0.71926,0.0031646,0.0018226,0.044894,?,0.016385,?,3.2291E-4,?
?,?,?,?,0.99825,?,?,0.015166,?,0.087206,?,0.0021518,1.7873E-4,?
?,2.2553,?,?,?,?,?,?,0.022251,?,?,?,1.6304E-4,0.60779
0.83188,?,0.46807,0.98691,1.0,?,0.0049353,?,?,?,?,?,3.005E-4,0.80348
