@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,2.1139,?,?,?,0.31039,0.047267,?,0.039446,?,?,0.0028913,?,1.1602
0.89493,?,?,?,?,0.35318,0.049955,?,?,0.12036,?,?,?,?
?,2.3898,?,?,?,?,?,?,?,?,?,?,?,?
0.88172,?,?,0.8499,?,0.34354,?,?,?,?,?,0.0080813,?,1.3805
?,?,0.62464,?,0.89298,0.32238,?,0.46952,0.064428,0.16335,0.025989,0.010189,?,1.3343
?,1.6657,0.59909,?,0.85614,0.32056,?,0.43348,?,0.18571,0.033338,?,2.7502E-4,?
0.82135,?,0.6025,0.84981,?,?,?,0.57236,?,0.16319,?,0.0092918,3.2134E-4,1.4686
0.46348,?,?,?,0.47544,?,?,?,0.010917,?,?,8.7543E-4,2.9594E-5,0.53199
?,?,?,?,0.59649,?,0.13296,?,?,?,?,?,3.792E-5,0.52114
0.47728,?,?,0.76364,0.56667,0.23896,0.10747,2.1022,0.024036,0.080623,?,?,?,?
?,?,?,0.77201,?,0.33784,?,2.3811,0.0254,0.082047,?,0.0017982,?,0.944
?,?,?,?,0.56491,0.21009,?,2.3093,0.021181,?,?,?,6.5828E-5,?
?,1.2323,?,?,?,0.24135,?,?,?,?,?,0.0034208,5.1566E-5,?
0.71847,1.2291,?,0.75574,?,0.26004,0.098823,?,?,?,?,?,?,?
0.47815,?,?,0.81654,0.8193,?,?,2.4268,0.006859,?,?,4.7564E-4,1.4404E-5,?
?,?,?,0.81465,?,0.37276,0.035424,?,?,?,?,0.0057424,?,?
?,?,?,?,?,0.27825,0.039592,?,?,?,0.0076564,?,?,?
0.84315,1.8134,0.54611,?,0.96667,0.49437,?,?,0.054653,0.14411,?,0.0082654,?,1.495
0.82602,1.6637,?,0.8862,?,?,?,?,?,0.1012,?,0.0030708,1.6513E-4,1.1047
?,?,?,0.87745,?,?,0.029555,?,?,?,0.0085504,?,?,?
?,1.7418,?,?,?,0.62301,?,0.039374,?,?,?,0.002105,2.9619E-4,?
?,?,0.55339,?,1.0,0.60231,0.031671,?,?,?,?,?,?,1.4016
?,?,0.52725,0.97215,?,?,0.0092956,0.015726,?,?,?,0.0014673,?,?
?,?,0.47458,?,?,?,?,0.073157,?,0.075567,?,?,?,0.7658
0.84285,?,?,?,0.97544,?,0.028734,?,0.038283,0.1156,?,0.0048867,1.2558E-4,?
?,6.0596,0.83612,?,0.98772,0.31546,?,?,0.03683,0.10661,?,?,?,?
0.98487,6.0229,?,?,?,0.29509,?,?,0.0303,0.097095,?,0.0027833,1.8341E-4,0.85025
?,6.628,0.84928,?,?,0.27717,?,?,?,?,?,?,?,?
?,5.8308,?,0.96489,?,0.30777,?,?,?,0.073118,0.0053178,?,?,?
0.98592,6.0269,?,0.96027,0.96842,?,0.025004,?,?,0.080869,?,?,9.1646E-5,?
?,?,0.84124,?,?,?,?,0.09814,?,0.089821,0.0080032,?,9.7883E-5,0.8112
0.98717,?,?,?,1.0,0.28899,?,0.08854,0.042124,0.11842,0.013829,0.0043818,?,?
?,?,?,?,0.98421,0.32134,?,?,?,?,0.013327,?,?,1.0006
?,6.1273,0.84737,?,?,0.29982,0.019421,?,0.028986,?,0.0090645,0.0027526,1.4425E-4,?
0.986,?,?,?,?,?,0.011769,0.025208,?,0.13524,0.017961,?,?,?
?,?,0.86069,?,0.99474,0.26951,0.021697,?,0.024361,?,?,0.0023055,?,0.7396
?,?,?,?,?,?,?,?,?,?,?,?,?,?
0.53941,?,?,?,?,?,?,?,0.060967,?,0.022362,0.0076389,4.3953E-4,1.2541
?,1.2733,?,?,0.99825,?,?,0.058744,?,0.12505,?,?,?,0.94617
0.58938,?,0.40145,0.89009,0.98421,0.43977,0.047907,0.4177,?,?,0.035592,?,0.0015424,?
?,?,0.41362,?,0.96316,?,0.026737,0.1301,?,0.15033,0.022099,0.0078269,3.6426E-4,1.184
0.54029,?,0.36992,?,?,0.54283,?,0.1441,0.051554,0.14256,0.019917,?,?,?
?,?,?,?,?,?,?,0.49979,?,?,0.025566,0.0091042,?,?
?,1.2195,?,?,?,0.66599,0.013322,0.032299,?,0.10405,?,0.0047135,4.6307E-5,0.56447
?,?,?,?,?,0.54006,?,?,?,?,?,?,?,?
?,1.2199,0.32967,?,1.0,0.56329,?,0.13328,?,?,?,?,?,1.7156
?,?,?,?,0.97193,?,?,0.21399,0.02898,0.10191,?,?,1.0051E-4,0.76676
?,?,?,0.9208,?,?,?,0.10378,?,?,?,0.0042129,5.6945E-4,?
?,1.3539,0.35704,?,?,0.64448,?,?,?,?,0.016966,?,?,0.93682
0.55112,1.2821,?,0.88375,0.99649,0.49492,?,0.17015,?,?,?,?,6.7747E-4,1.2659
?,1.1374,?,?,?,?,?,?,?,?,?,0.0082395,?,2.2422
0.46727,1.1876,0.36748,0.91542,0.97719,?,0.051335,?,0.13764,?,0.033899,?,?,?
0.55362,1.2438,0.39517,0.91092,?,0.51113,?,?,0.083154,?,?,0.0094574,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,1.6749
0.64414,1.37,0.42697,?,?,?,0.055411,?,0.1203,0.19149,?,0.0084315,?,?
0.55977,1.3442,?,0.9298,0.97544,0.57879,?,0.52218,0.14905,?,?,0.02381,?,2.413
?,1.2499,?,0.94477,0.9807,?,?,0.44415,?,?,0.050382,?,?,1.4463
?,?,?,0.94201,0.97368,0.6084,?,0.3018,?,?,?,?,?,1.6648
?,1.1366,?,0.95565,0.97544,?,?,0.26678,?,?,0.046329,0.016554,6.4766E-4,1.9866
0.54913,?,?,?,0.99123,0.5933,0.041539,?,?,?,?,?,8.43E-4,?
?,1.1127,?,0.95426,?,0.70006,?,?,0.10967,?,?,?,6.1195E-4,?
?,1.0471,?,?,?,?,?,0.47028,0.13563,?,0.057693,?,?,1.9757
0.36127,?,0.26213,0.93923,0.96667,?,0.04962,?,?,?,0.073089,?,0.0012501,2.6604
?,?,0.65626,?,?,?,?,2.2776,?,?,?,8.7861E-4,?,?
?,1.1111,0.63983,?,?,0.15743,0.13081,?,?,?,?,?,?,?
?,?,?,?,0.54211,0.15396,?,?,0.021147,0.073202,0.0053299,?,1.6376E-4,0.75496
?,?,?,?,?,?,0.12292,?,0.033373,?,0.0096879,0.0027872,?,1.0015
?,1.1316,0.60128,?,0.77368,?,?,?,?,?,?,?,?,?
?,1.047,0.60511,0.56524,0.79474,?,0.12522,2.854,0.037595,0.127,?,?,1.0798E-4,?
0.39092,?,?,?,0.6614,0.15361,?,?,0.028638,0.089135,?,?,?,?
?,?,0.65899,0.52833,0.68421,?,?,3.0837,?,?,?,?,?,0.82383
?,1.127,0.67203,0.53024,?,?,?,3.0788,?,?,0.0033059,?,1.0983E-4,?
?,1.0656,0.69172,?,0.49649,?,?,3.0697,?,0.0842,?,?,1.1284E-4,?
0.52382,?,0.67175,?,0.62982,?,0.13674,3.4028,?,0.085792,0.0073064,0.0021373,1.6583E-4,?
?,?,0.67755,0.49042,?,0.14118,?,2.8118,?,0.11692,?,?,?,0.9229
?,1.1191,0.70988,?,?,0.1412,0.13192,3.1674,0.025478,?,?,0.0021793,?,?
?,?,?,0.48549,?,0.13165,0.11852,?,0.027997,0.093312,0.008632,?,?,?
0.27123,1.096,0.68075,0.49446,?,?,?,?,?,?,0.0052838,?,?,0.80402
0.44882,1.0118,0.6301,?,?,?,?,?,?,0.088889,?,?,?,0.86
?,2.4765,?,0.8581,0.98246,?,?,0.54081,0.06489,0.14657,0.021032,?,?,1.6461
?,?,?,?,1.0,?,?,0.10839,0.067044,?,?,0.0075708,?,?
0.82866,?,?,?,0.99825,0.55942,?,0.11857,?,?,?,?,?,1.8038
?,?,0.60898,?,0.99123,?,?,0.59119,?,?,?,?,3.4348E-4,?
?,?,0.66081,0.93335,?,?,?,?,0.050806,?,?,0.0064421,?,?
?,2.6184,?,0.92868,?,0.51584,?,?,?,0.12676,?,?,3.1804E-4,?
?,?,?,?,?,?,?,0.017453,0.026156,0.10029,0.009958,?,4.4661E-5,?
?,2.3499,0.60125,?,0.98421,?,?,?,?,?,?,0.0105,?,?
?,2.3151,?,?,0.98772,0.45257,?,?,0.07597,0.17378,?,?,2.5642E-4,?
0.93377,?,0.66665,?,?,?,0.03571,?,?,0.12917,0.016412,0.0057866,1.6113E-4,?
0.88185,?,?,?,0.99825,?,?,?,?,0.16601,?,?,2.503E-4,?
0.87259,?,0.56922,0.93969,0.99474,0.52611,?,0.36199,?,0.14227,?,?,3.1494E-4,?
?,?,0.33723,?,1.0,0.82342,?,?,0.050064,0.12542,?,0.0046629,2.7091E-4,1.3598
0.73281,1.5437,0.36231,0.98616,?,?,?,?,?,0.1203,?,?,2.6442E-4,1.2681
0.75285,?,?,?,0.99649,?,0.004611,?,0.046705,?,0.013556,?,2.8371E-4,?
0.73935,?,0.34987,0.98479,1.0,?,0.0078079,0.011095,0.027888,?,0.01299,0.0060166,?,?
0.63969,?,?,?,?,?,?,?,?,?,?,?,?,?
0.62033,1.3105,?,?,1.0,0.82478,?,?,0.070042,0.14655,?,?,5.3019E-4,1.705
?,?,0.28162,?,?,0.84494,?,?,0.026853,?,?,0.0020334,1.2813E-4,0.94296
?,?,?,?,1.0,?,?,?,?,?,?,?,5.2855E-4,?
?,?,0.34772,0.98776,0.99825,?,?,?,?,?,0.015659,?,?,1.4395
?,?,0.33575,?,?,?,0.0036582,0.0024356,?,?,?,0.003581,?,?
?,?,0.31179,?,1.0,0.81091,0.0068704,?,?,?,0.01894,?,?,?
?,?,?,?,?,?,?,0.013973,0.1196,0.17804,?,?,0.0016787,?
0.64314,1.3574,?,?,?,?,0.0052732,?,0.058531,0.13108,?,?,?,1.5136
?,2.455,?,?,?,0.5621,?,?,?,?,0.033823,?,5.64E-4,?
0.9136,?,?,?,?,?,0.0078474,?,?,0.14325,?,?,?,?
0.91355,2.457,?,?,?,0.5645,?,0.010799,?,?,?,?,4.6097E-4,1.8501
?,?,?,?,?,0.56153,?,?,0.10604,?,?,?,?,?
0.85897,?,0.51434,0.97407,0.99825,0.6792,?,0.0085129,?,?,?,0.0073898,1.5454E-4,1.014
?,?,?,?,?,0.51041,?,0.020775,0.064539,?,0.018365,?,?,1.6875
?,?,0.65774,0.97091,1.0,?,0.0067321,0.0082485,?,0.13491,0.017874,?,?,1.2161
0.94058,?,0.69248,0.93952,0.99474,0.42979,?,0.17738,0.038691,0.1076,?,?,2.4816E-4,?
?,?,0.57689,?,?,?,0.0081422,?,?,?,0.022351,?,?,1.4575
?,?,?,?,?,0.64214,?,0.0051962,?,0.19598,?,?,4.8437E-4,?
0.88246,?,0.5486,?,0.99825,0.61897,?,0.0097043,?,0.19717,0.03742,0.012995,4.9125E-4,?
?,2.4038,?,?,?,?,0.0064679,?,?,?,?,?,?,?
?,?,?,?,0.87018,?,0.080722,?,?,?,?,?,?,?
0.56324,?,?,0.77564,?,0.34791,?,?,?,?,?,?,?,?
0.48967,1.1232,?,0.80214,0.9,0.31034,0.073462,0.9822,0.10125,?,?,?,6.8131E-4,2.4808
?,1.088,0.51739,0.7638,?,0.23802,?,?,0.10994,?,0.031303,0.0088846,?,2.6613
?,?,0.44979,?,0.94386,0.38426,?,?,0.042992,0.12337,?,?,1.3103E-4,?
0.37902,1.0738,0.5242,?,?,?,0.065312,?,?,?,0.019969,0.0059582,4.0634E-4,1.8527
?,1.0751,?,0.74395,0.77544,0.27241,0.080278,?,?,0.16265,?,?,?,2.2704
0.51153,?,?,0.77952,0.90702,0.28838,?,?,0.084711,0.17213,0.028776,?,?,2.0412
0.44271,?,?,?,?,?,0.079481,1.1497,0.10151,?,?,0.0076406,?,2.389
?,1.1176,?,?,?,?,?,1.8435,0.074621,?,?,?,?,?
0.92522,2.695,0.63571,0.92994,?,?,0.040707,?,?,?,?,0.0096617,3.0237E-4,?
?,?,?,0.95943,0.97368,0.55537,?,?,?,?,?,?,2.4528E-4,?
?,2.638,?,0.96692,?,0.52269,?,?,0.054145,?,?,?,?,?
?,2.3863,0.59051,?,?,?,0.048934,?,0.062886,?,?,?,?,?
0.9456,?,?,0.79489,0.89298,?,?,?,?,?,0.021648,?,?,?
0.91747,?,0.64091,?,0.98947,0.42531,?,1.4534,?,?,?,?,?,1.0097
?,?,?,?,?,?,0.033994,?,?,0.13592,0.01814,?,1.0143E-4,?
?,2.4056,0.59137,0.93186,0.98596,?,?,0.15729,0.044185,0.15479,0.0234,0.012336,?,0.78887
?,?,?,?,?,0.64927,0.027899,0.14166,0.026849,?,?,?,?,?
?,?,?,0.94477,0.98947,0.55141,?,?,0.031023,?,?,0.0064538,6.947E-5,?
0.96652,?,?,?,0.94737,0.32925,0.1446,?,0.022715,?,?,?,4.4517E-5,?
?,2.9367,0.66689,0.92543,?,?,0.030052,?,?,?,?,0.0017096,?,?
?,?,0.33084,?,?,?,?,?,0.017543,?,?,?,1.2841E-5,0.37324
0.61717,?,?,?,?,0.60176,?,?,0.012906,?,?,?,?,?
0.62404,?,?,?,?,?,?,1.7197,0.013983,?,?,?,2.5646E-5,0.36029
0.48229,?,?,0.91741,?,0.46699,?,?,?,?,?,?,6.7833E-5,?
0.5684,?,0.48001,?,?,?,0.089162,1.4469,0.027113,0.10182,0.010261,?,1.0673E-4,0.65567
?,1.2441,0.50214,?,0.86667,?,0.092591,?,?,0.091645,0.0083289,?,4.9071E-5,?
0.58637,?,0.30339,0.93305,0.92105,?,?,?,?,?,0.0087041,?,1.0441E-4,0.54481
0.50771,?,?,0.93529,0.98596,?,0.02595,0.12256,0.013493,?,?,0.0021246,3.1877E-5,?
?,?,0.41835,?,0.95263,?,0.058835,?,?,0.074883,?,0.0018797,?,?
?,1.202,?,?,0.86842,?,0.077616,?,0.022403,0.10386,?,0.005084,3.1292E-5,?
0.65048,1.2354,0.44987,0.90929,0.89123,?,?,?,0.0093349,0.0592,?,?,?,?
?,?,0.35457,?,0.99123,?,0.02021,?,?,?,?,?,0.0012496,1.3596
0.55457,?,?,?,?,0.7824,0.012063,0.026483,?,?,?,?,?,?
?,1.2035,?,0.98319,?,?,?,?,0.029059,?,?,?,?,?
?,?,?,?,0.99825,0.78457,?,?,?,0.084495,0.0070888,0.0017155,?,0.913
?,?,0.3362,0.95562,?,?,?,0.05535,0.02413,?,?,?,?,?
0.58232,?,0.29271,0.95055,?,?,?,?,0.068134,0.13204,0.017136,?,?,?
?,?,?,?,0.99123,0.80094,?,0.047628,0.020632,?,?,?,?,0.66423
0.67925,?,0.33465,?,0.98246,0.7713,0.012399,?,0.0075996,?,?,4.9059E-4,3.6857E-5,?
?,?,?,0.97545,?,?,?,?,?,?,0.0075278,?,?,?
?,?,?,0.96727,1.0,0.77065,0.017745,0.057312,0.05341,?,?,?,0.0012358,?
?,?,?,?,1.0,0.82495,0.010372,?,?,0.10274,?,?,0.0011976,?
?,1.146,?,0.96876,?,0.71333,0.017729,?,?,0.099068,0.0097191,?,3.5728E-4,?
0.64897,1.4597,?,?,?,?,?,?,0.012025,0.050266,?,5.1116E-4,?,?
?,?,?,?,0.98596,?,?,0.39055,?,0.18471,?,?,0.001043,?
?,?,?,0.95035,0.99123,?,?,0.11445,0.10429,0.23183,0.051004,?,?,?
0.81957,?,?,0.91036,?,?,?,?,?,0.20665,?,0.015521,?,?
?,1.633,0.49437,0.92597,0.96842,?,?,0.37399,?,?,?,?,?,?
0.75259,?,0.41155,?,?,0.65821,0.044162,?,?,?,?,?,6.3907E-4,?
?,?,?,?,?,?,0.038706,?,?,?,0.056492,?,?,1.8504
?,?,?,?,?,?,?,?,?,0.2522,0.059803,?,9.264E-4,1.7489
?,?,?,0.96016,?,0.65605,?,0.10345,0.12266,?,?,?,?,?
0.7885,1.638,0.43032,?,?,?,?,?,?,?,0.04395,0.013032,0.0010116,2.2764
?,?,?,0.9828,1.0,0.80144,?,0.005238,?,?,?,0.0043013,9.1642E-5,?
0.82775,1.842,0.48769,?,?,?,?,?,?,0.087963,0.0076781,?,6.8766E-5,?
0.55626,1.2516,?,0.9802,1.0,?,0.0073087,0.009722,?,?,0.031157,?,?,0.98858
0.29901,1.0375,?,0.98386,1.0,0.84936,?,?,0.032883,0.096034,?,0.0025695,1.8734E-4,?
0.48223,1.1577,?,?,1.0,0.71192,?,0.0143,?,?,?,?,?,?
?,1.2708,0.24364,?,0.99649,?,?,?,?,?,?,?,?,?
?,?,0.13626,0.98017,0.99825,0.81953,?,0.030347,0.076267,?,?,?,?,1.4955
?,?,0.15235,0.98536,?,?,?,0.009487,0.021863,?,?,0.0017479,1.3143E-4,?
0.87402,?,?,0.96281,0.98421,?,?,0.070316,?,0.10946,?,?,?,1.0693
?,?,?,0.98704,?,?,0.0046582,0.0039492,?,0.11304,0.012618,0.0036743,?,?
?,?,0.14538,?,?,?,?,?,0.04953,?,?,?,?,?
?,?,0.47477,0.97153,?,?,?,?,?,?,0.010756,?,?,?
?,1.254,0.20587,?,?,0.80193,0.0084333,0.012944,?,?,?,?,?,?
?,?,0.30877,?,1.0,0.85816,?,?,?,0.094241,?,0.0025337,?,?
0.8138,?,0.42956,?,1.0,?,0.0086131,0.013502,?,?,?,0.0035528,1.5394E-4,1.0284
?,1.4779,0.3298,?,?,?,?,0.0016019,0.02634,?,0.0066634,?,?,?
?,?,0.40919,?,?,?,0.0048968,?,?,?,0.0082145,?,?,0.98834
?,?,?,0.99256,?,?,?,0.0039096,?,?,0.0092251,0.0028704,?,1.0171
?,?,0.49654,0.98047,?,?,?,0.015501,?,?,0.010681,?,?,?
?,1.5763,?,0.98731,?,?,?,?,0.034734,?,0.0095526,0.0027074,?,?
0.8031,?,?,0.97695,?,0.79833,?,0.021558,?,0.10227,?,0.0021515,7.4063E-4,1.5053
?,?,0.42937,?,0.99649,0.79209,?,?,?,0.11769,0.013661,?,?,?
?,?,?,0.98949,?,0.76603,?,0.0048816,?,0.074392,?,?,5.245E-5,0.62317
?,?,0.7081,?,1.0,?,?,?,?,0.13106,?,0.0047646,5.1238E-4,1.3088
0.93038,2.8852,?,?,1.0,0.50964,0.027111,0.13377,?,?,0.014972,?,?,1.3848
?,?,0.62862,?,1.0,0.55874,?,?,0.10351,?,?,?,?,?
0.87202,2.1536,?,?,?,?,0.020327,?,?,0.18726,?,?,3.6142E-4,1.4606
?,2.5654,?,0.98179,?,?,0.006726,?,?,?,0.035644,0.012245,6.1603E-4,?
0.91996,?,?,?,1.0,?,?,0.019349,?,?,0.037671,0.011205,?,2.2241
?,2.6955,?,?,?,?,?,0.0044087,?,?,?,?,?,2.0585
?,?,?,0.96685,0.99298,?,?,?,?,?,?,?,?,?
0.8762,2.2436,?,0.98425,1.0,?,0.010195,?,0.14482,?,?,0.013423,?,2.4685
?,?,?,?,?,?,?,0.024437,?,0.16842,0.027581,0.01122,?,?
?,?,?,?,?,0.69313,0.009048,0.0149,?,?,0.040405,0.011659,?,2.1073
0.93323,?,?,0.95791,?,0.48142,0.022654,?,0.075307,?,?,?,3.9957E-4,?
0.8375,1.9512,0.4905,0.968,?,0.65138,0.016224,?,0.0051195,0.035621,?,?,?,?
?,?,?,0.9557,0.99649,0.67019,?,?,?,0.051082,?,7.3282E-4,4.0071E-5,?
0.84579,?,0.49931,?,?,?,0.019981,?,?,?,?,?,8.7642E-6,?
?,?,?,?,?,0.74844,?,0.11404,0.0083497,?,?,5.4932E-4,2.9454E-5,?
?,1.8903,0.47248,0.96435,0.99825,?,?,?,0.0057361,?,?,?,?,?
?,1.9016,?,?,1.0,0.69746,0.025026,?,?,?,0.0011153,2.2942E-4,3.7442E-5,?
?,2.0918,?,?,1.0,?,?,0.28802,?,?,0.0020074,?,2.9215E-5,?
?,?,?,?,0.99298,?,?,0.26364,?,?,?,?,?,0.26037
?,1.8186,0.45353,?,1.0,?,0.030371,?,0.008049,0.04345,0.0018843,4.5429E-4,?,0.36533
?,?,0.46197,?,0.99298,?,?,?,?,0.060095,0.0035984,?,1.6802E-5,0.27688
?,1.8829,0.4698,?,?,?,0.043787,0.34894,?,0.061975,?,0.0014329,?,?
0.85451,2.06,?,0.968,?,?,?,?,?,0.044948,?,5.1981E-4,?,0.32598
?,?,?,0.93462,0.99123,?,?,?,?,?,0.028511,?,?,?
?,?,0.25595,?,0.97895,?,0.019009,?,?,0.19841,?,?,?,?
?,?,?,0.94995,?,?,?,?,0.14279,?,0.04047,?,0.0018094,2.579
?,?,?,0.94783,0.99123,0.54965,?,0.041582,?,0.13996,0.019211,0.0057336,4.2099E-4,?
?,1.1428,?,0.93638,?,?,?,?,?,0.18794,?,?,?,?
?,?,?,?,0.99825,0.52139,?,0.09443,0.066259,?,?,?,7.3522E-4,?
?,1.0551,?,?,?,?,?,?,?,0.1303,?,?,?,?
0.49634,1.1832,?,?,?,?,?,?,0.047106,0.12748,?,?,2.3865E-4,1.1489
0.33254,?,?,?,?,?,?,?,0.10809,?,?,?,0.0012335,2.4866
?,1.1647,0.29415,?,0.99298,0.5486,?,?,?,0.12014,0.014228,?,3.8216E-4,1.4943
0.41933,1.1928,0.30567,?,?,?,?,?,0.057408,?,?,0.003903,4.5984E-4,?
?,?,0.24078,?,0.99298,?,?,0.074844,0.028432,0.095746,?,?,?,?
?,?,?,?,0.97368,0.17429,?,?,0.012512,?,0.0036695,?,5.216E-5,0.41928
?,?,0.92239,?,0.99123,?,?,0.76404,?,?,?,?,3.9298E-5,0.3731
?,12.009,0.94529,?,0.94386,?,0.19898,?,?,?,?,?,?,?
?,9.7351,0.90444,?,?,0.19638,0.020897,?,?,0.075247,0.0056302,?,?,0.48992
?,12.548,?,?,0.96842,0.16105,0.026941,0.1321,?,0.057812,?,0.0010891,?,0.3101
?,?,0.93836,?,0.93684,0.11552,0.15334,4.2796,?,0.055629,?,8.9618E-4,3.6128E-5,0.37415
?,?,?,?,0.93509,?,?,0.44946,?,?,0.0045556,?,?,0.41054
?,?,0.92789,?,?,0.14478,?,?,?,0.068973,0.0047347,0.001673,?,0.37492
0.99583,?,?,?,?,0.15101,?,5.8432,0.0054072,0.044172,0.0019474,?,6.9241E-6,0.1694
0.99593,?,?,?,?,?,0.12257,2.7342,?,?,0.0027313,9.0459E-4,1.5362E-5,?
0.99422,?,?,?,?,?,?,?,?,0.079996,0.0063587,?,?,?
0.86224,2.0735,?,?,?,?,0.010097,?,?,0.12163,?,?,?,?
0.87024,?,?,0.9836,?,?,?,0.0018332,0.026902,?,0.0082832,?,?,0.73904
?,?,0.51338,?,1.0,0.71419,?,0.0060148,?,?,?,0.006376,?,1.0667
?,2.3455,?,?,?,?,?,0.0035306,0.022443,?,0.0060204,?,?,?
?,?,0.54993,?,1.0,?,?,?,?,?,?,?,2.0409E-4,0.84271
?,2.147,?,0.98989,?,0.71926,0.0031646,0.0018226,0.044894,0.12906,0.016385,?,?,?
?,?,0.55754,0.97997,0.99825,?,?,0.015166,0.025658,0.087206,?,0.0021518,?,?
