@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
4.91,?,?,?,?,?,?,52.9,0.0,?,?,?,?,?,10.06,5.0,1.018,?,0.0,0.0,?,?,0.0,0.0,0.0,?,0.004,0.0,10.717,1.207,0.0,1.0,?,?,?,2.5,?,8.427,0.0,?,1
?,2.1906,0.0,?,0.0,?,?,29.4,2.0,0.0,0.0,?,2.333,?,?,?,0.959,?,0.0,0.0,1.178,?,0.0,0.0,0.0,1.732,?,0.0,?,2.094,0.0,0.0,0.0,0.0,?,1.7,0.0,6.333,0.0,0.0,1
?,?,0.0,0.0,0.0,0.0,?,30.0,?,0.0,0.0,0.0,2.523,1.459,8.755,0.0,?,1.145,0.0,0.0,?,0.0,0.0,?,?,?,-0.181,0.0,0.0,2.052,?,0.0,0.0,0.0,2.998,1.722,0.0,?,?,?,1
3.732,2.3391,0.0,?,0.0,?,?,30.0,2.0,?,0.0,0.0,2.511,1.585,8.16,0.0,?,1.145,0.0,0.0,?,0.0,0.0,0.0,0.0,1.802,?,0.0,?,?,0.0,0.0,0.0,?,?,1.667,0.0,?,0.0,?,?
3.879,2.5951,0.0,0.0,?,?,?,?,?,0.0,?,0.0,?,2.281,?,?,0.96,1.143,?,0.0,?,0.0,0.0,0.0,?,1.902,?,0.0,0.0,?,?,?,0.0,0.0,2.924,1.611,0.0,7.029,0.0,?,1
3.942,?,1.0,0.0,0.0,0.0,?,?,2.0,?,0.0,0.0,3.44,2.777,9.207,?,0.969,1.141,0.0,0.0,?,0.0,0.0,?,0.0,?,0.003,0.0,?,5.294,?,0.0,0.0,0.0,?,1.739,?,?,0.0,1.0,?
3.966,2.852,1.0,0.0,0.0,0.0,?,32.0,2.0,0.0,0.0,?,4.075,3.146,9.522,?,?,1.138,0.0,0.0,1.243,0.0,1.0,0.0,0.0,?,0.0,1.0,0.0,6.909,?,0.0,0.0,0.0,?,?,0.0,11.578,0.0,1.0,1
?,?,0.0,0.0,1.0,0.0,0.0,?,2.0,0.0,1.0,0.0,2.532,1.585,?,0.0,0.969,1.157,?,?,?,0.0,0.0,?,0.0,1.802,-0.195,0.0,0.0,2.488,?,0.0,1.0,2.0,2.858,2.0,?,?,0.0,0.0,1
4.0,2.6264,0.0,0.0,?,0.0,0.0,?,0.0,0.0,0.0,0.0,2.167,?,8.318,0.0,?,1.166,?,?,1.182,0.0,?,0.0,0.0,?,?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,?,2.0,?,6.579,0.0,0.0,1
2.0,1.1521,?,0.0,0.0,?,?,16.7,1.0,1.0,0.0,0.0,?,?,?,?,1.016,1.173,0.0,0.0,?,0.0,0.0,?,?,1.0,-1.099,0.0,0.0,?,0.0,0.0,0.0,?,2.279,4.0,0.0,4.948,?,0.0,1
?,2.4062,0.0,0.0,0.0,0.0,0.0,?,?,1.0,0.0,0.0,2.555,1.585,8.16,1.0,?,1.15,?,0.0,?,0.0,?,0.0,0.0,1.802,-0.205,?,?,?,?,0.0,0.0,?,2.874,2.333,0.0,?,0.0,0.0,1
?,2.3699,0.0,0.0,?,0.0,0.0,?,?,?,0.0,0.0,?,1.0,8.482,0.0,0.998,1.146,?,?,?,?,0.0,?,?,2.17,?,0.0,0.0,?,0.0,0.0,?,0.0,?,2.083,0.0,?,0.0,0.0,1
3.414,2.2525,?,?,0.0,0.0,0.0,20.0,2.0,2.0,?,0.0,?,1.0,7.408,?,1.031,?,0.0,0.0,0.98,0.0,0.0,?,?,?,-0.642,?,0.0,?,0.0,?,0.0,2.0,2.817,3.75,0.0,6.32,?,?,1
4.17,2.8042,?,0.0,0.0,0.0,0.0,23.1,?,?,?,0.0,2.449,?,8.597,1.0,1.015,1.16,0.0,0.0,?,0.0,0.0,0.0,0.0,1.848,?,0.0,0.0,1.542,0.0,0.0,0.0,2.0,3.047,3.367,0.0,6.782,0.0,0.0,?
4.303,2.9558,?,0.0,?,?,0.0,?,?,2.0,?,?,2.608,?,8.815,2.0,?,1.156,?,0.0,1.056,0.0,0.0,?,0.0,1.932,?,0.0,0.0,1.745,?,0.0,?,?,3.083,3.056,0.0,6.914,0.0,?,1
?,2.6294,0.0,?,?,?,0.0,37.5,1.0,1.0,0.0,?,2.333,?,7.408,1.0,1.012,?,0.0,?,?,0.0,0.0,?,?,1.618,?,0.0,0.0,1.707,0.0,0.0,0.0,1.0,?,3.5,0.0,7.035,?,0.0,1
4.214,3.0057,0.0,0.0,?,?,0.0,25.0,1.0,?,0.0,0.0,?,1.459,8.755,?,1.005,?,0.0,0.0,1.104,0.0,0.0,0.0,0.0,1.902,-0.236,?,?,?,0.0,?,0.0,?,?,2.722,0.0,6.989,?,?,?
3.848,2.8521,0.0,0.0,0.0,?,0.0,27.3,2.0,2.0,0.0,?,2.858,?,8.584,?,?,1.151,?,?,1.117,?,0.0,?,?,1.879,-0.076,?,0.0,?,0.0,?,0.0,1.0,?,2.375,0.0,7.074,0.0,0.0,1
?,2.3729,?,0.0,?,?,0.0,?,1.0,1.0,?,0.0,?,1.0,?,1.0,0.998,1.146,?,0.0,1.142,0.0,0.0,0.0,0.0,?,-0.589,0.0,9.174,1.707,0.0,0.0,?,?,?,3.125,0.0,6.735,?,?,1
4.393,3.6458,0.0,0.0,0.0,0.0,?,37.0,3.0,?,?,?,?,2.187,9.562,1.0,?,?,?,0.0,1.259,0.0,0.0,?,?,2.048,0.013,0.0,10.02,3.684,0.0,0.0,?,0.0,?,2.303,0.0,?,0.0,0.0,1
4.562,3.3225,0.0,0.0,0.0,0.0,0.0,?,3.0,1.0,0.0,?,2.634,?,9.184,2.0,0.984,1.143,0.0,?,1.206,0.0,0.0,?,0.0,2.0,-0.218,0.0,?,?,0.0,0.0,0.0,0.0,3.375,2.667,?,7.403,0.0,0.0,?
4.0,2.9193,0.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,?,?,?,8.318,?,0.998,?,?,0.0,?,0.0,0.0,0.0,?,?,-0.596,0.0,9.444,?,0.0,0.0,0.0,0.0,3.261,3.167,0.0,7.097,0.0,0.0,?
4.694,3.646,0.0,0.0,0.0,?,0.0,30.0,2.0,2.0,0.0,?,2.917,1.406,9.425,?,?,?,?,?,1.14,0.0,0.0,0.0,0.0,?,?,?,10.162,1.631,?,?,?,1.0,3.417,2.875,0.0,7.595,?,?,1
4.236,?,0.0,0.0,0.0,0.0,0.0,?,0.0,2.0,0.0,?,?,3.574,?,?,0.972,1.138,?,0.0,1.205,?,0.0,?,0.0,?,0.0,?,10.389,10.108,0.0,0.0,0.0,1.0,3.329,?,?,?,?,0.0,1
4.17,3.4453,?,0.0,?,0.0,0.0,27.3,?,2.0,0.0,-0.245,?,0.971,8.597,1.0,1.028,1.151,0.0,?,1.112,0.0,?,?,0.0,1.848,0.425,0.0,9.59,1.542,?,0.0,?,0.0,3.337,3.233,0.0,7.294,0.0,0.0,1
4.214,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,-0.211,2.662,1.459,?,?,1.014,1.149,?,0.0,?,?,0.0,?,?,1.902,-0.249,0.0,?,2.052,?,?,0.0,0.0,?,2.944,0.0,?,?,0.0,1
4.214,3.7074,0.0,0.0,?,?,0.0,?,?,?,0.0,?,2.713,1.459,?,1.0,1.025,1.139,0.0,?,1.186,0.0,0.0,?,0.0,?,-0.263,?,9.75,2.052,0.0,0.0,0.0,0.0,3.38,3.194,0.0,7.543,0.0,0.0,1
?,3.4039,0.0,0.0,0.0,?,0.0,27.8,?,3.0,0.0,-0.262,2.938,1.906,9.011,1.0,?,1.15,0.0,?,1.119,0.0,0.0,0.0,0.0,?,-0.087,0.0,?,2.999,0.0,0.0,0.0,0.0,3.349,2.833,?,?,0.0,0.0,?
?,3.6943,?,?,?,0.0,?,?,1.0,2.0,?,-0.241,2.838,?,8.944,3.0,1.013,?,0.0,0.0,?,?,0.0,?,0.0,1.97,0.149,?,10.118,2.195,?,?,0.0,0.0,3.39,2.952,?,7.596,0.0,0.0,1
4.372,3.3652,0.0,0.0,0.0,0.0,0.0,33.3,1.0,2.0,0.0,?,3.139,2.246,9.253,3.0,0.993,?,?,0.0,1.186,?,0.0,0.0,0.0,2.024,-0.025,0.0,10.624,3.412,0.0,?,0.0,0.0,?,2.517,0.0,7.788,?,0.0,1
5.392,4.5881,0.0,0.0,0.0,1.0,0.0,30.8,6.0,3.0,0.0,-0.209,?,1.907,10.633,13.0,0.989,1.144,0.0,0.0,?,0.0,?,0.0,0.0,?,0.001,0.0,?,?,0.0,0.0,0.0,1.0,?,2.461,0.0,8.269,?,0.0,1
?,3.6985,?,0.0,0.0,0.0,?,?,0.0,?,0.0,-0.796,3.192,?,9.523,6.0,1.036,1.146,?,0.0,?,0.0,?,0.0,?,?,-0.028,?,20.804,3.132,?,0.0,?,0.0,?,3.133,?,8.008,0.0,0.0,1
4.411,3.5866,?,?,0.0,?,0.0,31.8,2.0,4.0,?,?,?,2.948,?,8.0,0.995,1.142,0.0,?,?,?,0.0,0.0,0.0,2.08,?,?,22.47,?,0.0,0.0,?,0.0,3.393,2.407,?,8.325,0.0,?,1
4.527,3.7942,?,0.0,?,0.0,0.0,?,?,?,0.0,-0.117,4.14,?,10.56,10.0,0.981,1.14,0.0,?,1.184,?,?,0.0,0.0,2.13,0.0,0.0,23.699,9.594,?,?,?,0.0,3.393,2.086,?,?,0.0,0.0,1
4.347,3.1269,0.0,0.0,0.0,?,?,?,1.0,2.0,?,-0.076,?,?,9.933,3.0,0.975,1.138,?,0.0,?,?,0.0,?,0.0,2.019,0.0,0.0,?,?,0.0,0.0,0.0,0.0,3.358,1.96,?,?,0.0,?,?
4.562,3.8122,0.0,?,?,?,?,33.3,1.0,?,0.0,?,?,?,?,4.0,1.025,1.139,?,0.0,1.179,0.0,?,0.0,0.0,?,?,0.0,9.6,?,0.0,0.0,0.0,1.0,3.511,3.556,0.0,7.676,0.0,0.0,1
?,?,0.0,0.0,0.0,0.0,?,?,1.0,?,0.0,?,2.847,1.379,?,?,1.013,?,?,0.0,?,?,?,?,0.0,2.053,0.149,0.0,10.19,?,?,0.0,?,0.0,?,?,0.0,7.747,0.0,0.0,1
4.655,2.409,?,0.0,?,?,?,35.0,1.0,?,?,0.094,3.204,2.182,9.765,6.0,1.02,1.135,?,?,?,?,0.0,0.0,0.0,2.256,?,?,?,2.989,0.0,0.0,0.0,?,3.542,2.667,0.0,8.185,0.0,?,1
?,?,0.0,0.0,?,0.0,0.0,?,?,3.0,0.0,-0.104,?,1.837,?,5.0,1.021,?,?,0.0,?,0.0,?,0.0,0.0,2.084,?,0.0,?,2.732,0.0,?,0.0,?,3.525,?,0.0,7.886,0.0,0.0,1
4.646,3.9619,0.0,?,0.0,?,0.0,34.3,2.0,?,?,-0.189,3.707,2.587,10.202,10.0,1.017,1.137,0.0,?,1.184,0.0,?,0.0,?,2.107,?,?,21.879,6.086,?,0.0,0.0,0.0,?,2.775,?,8.578,0.0,?,1
?,?,0.0,0.0,0.0,0.0,0.0,?,?,4.0,0.0,?,3.37,2.252,9.651,?,1.025,?,0.0,?,?,?,?,?,0.0,2.085,?,?,21.27,3.737,0.0,?,0.0,?,?,?,0.0,8.196,0.0,0.0,1
4.562,3.7287,2.0,0.0,?,0.0,0.0,25.0,?,2.0,0.0,-1.21,?,?,?,0.0,1.134,?,?,0.0,1.19,0.0,?,0.0,0.0,2.0,-0.271,0.0,?,?,0.0,0.0,?,1.0,3.976,4.037,0.0,8.593,0.0,2.0,1
?,3.3847,0.0,0.0,?,0.0,0.0,?,1.0,2.0,?,?,3.713,?,?,0.0,0.979,?,?,0.0,1.187,0.0,?,?,?,2.218,0.0,?,10.57,6.77,?,?,2.0,0.0,3.47,2.167,?,?,0.0,?,?
?,3.8787,0.0,0.0,?,?,0.0,25.0,?,4.0,?,-2.498,3.125,1.436,?,4.0,?,?,?,0.0,1.078,?,0.0,?,0.0,2.117,?,0.0,19.617,2.428,0.0,0.0,?,?,?,4.019,1.0,8.015,0.0,0.0,1
?,3.6206,0.0,?,0.0,?,?,?,0.0,3.0,0.0,-1.426,?,?,?,0.0,?,?,0.0,?,?,?,0.0,0.0,?,?,0.481,?,?,?,?,0.0,?,?,3.427,4.733,0.0,?,0.0,0.0,1
4.214,3.3376,?,0.0,?,?,?,?,?,2.0,?,-1.072,2.774,1.459,8.755,2.0,1.071,1.148,?,?,1.187,?,0.0,0.0,0.0,?,-0.277,0.0,?,2.052,0.0,0.0,1.0,1.0,3.423,?,?,?,?,0.0,1
5.206,3.5794,0.0,?,1.0,0.0,0.0,30.6,1.0,?,?,-0.919,?,3.189,?,2.0,?,1.147,0.0,?,?,?,0.0,0.0,0.0,2.22,?,0.0,22.35,?,0.0,0.0,?,?,3.473,?,?,8.611,0.0,?,?
4.17,2.6629,?,0.0,0.0,0.0,0.0,?,3.0,?,0.0,0.0,?,0.971,?,2.0,?,1.152,?,?,?,?,0.0,?,0.0,1.848,?,?,0.0,?,0.0,0.0,?,?,3.0,?,0.0,?,?,0.0,1
5.175,3.9016,0.0,?,0.0,?,0.0,29.6,3.0,?,?,?,?,1.859,10.165,3.0,1.002,1.146,?,0.0,1.146,?,0.0,0.0,0.0,2.175,?,0.0,10.355,?,?,0.0,?,0.0,3.389,2.538,?,7.979,?,0.0,1
4.642,3.0034,0.0,?,0.0,?,2.0,?,1.0,?,?,0.0,3.093,?,9.631,?,?,1.12,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,?,1.0,0.0,1.0,?,2.315,?,8.009,?,0.0,?
?,2.9443,0.0,?,?,?,2.0,?,1.0,?,0.0,?,3.093,1.187,?,2.0,0.987,1.12,0.0,?,1.242,1.0,?,?,0.0,2.194,?,0.0,?,1.544,0.0,?,?,1.0,?,2.315,0.0,8.009,0.0,0.0,1
4.807,3.2486,?,0.0,0.0,0.0,3.0,?,2.0,?,?,0.0,3.1,?,?,3.0,0.987,1.12,0.0,?,?,1.0,?,0.0,0.0,2.246,-0.024,?,0.0,1.06,?,1.0,0.0,1.0,?,?,?,?,0.0,?,?
4.828,?,0.0,0.0,?,?,2.0,40.0,0.0,2.0,0.0,0.0,3.203,?,9.749,?,1.004,1.125,?,0.0,?,?,0.0,0.0,?,?,0.014,0.0,?,1.436,0.0,2.0,?,0.0,3.677,2.233,?,8.114,?,0.0,?
4.543,2.7023,0.0,0.0,0.0,0.0,1.0,42.9,?,2.0,?,-0.242,3.309,?,?,3.0,1.003,?,0.0,?,?,?,?,?,0.0,2.166,-0.008,?,?,2.905,?,?,0.0,?,?,2.485,0.0,?,0.0,?,1
4.521,2.7124,0.0,?,?,0.0,?,45.0,1.0,1.0,0.0,?,3.203,?,9.466,1.0,?,?,0.0,?,?,1.0,0.0,0.0,?,?,0.014,0.0,0.0,2.593,0.0,?,0.0,1.0,3.587,2.317,0.0,8.061,0.0,?,?
4.607,?,0.0,0.0,0.0,0.0,2.0,46.7,?,2.0,0.0,0.0,?,?,9.631,?,1.02,?,0.0,0.0,1.253,1.0,0.0,0.0,?,?,?,?,10.036,?,0.0,1.0,?,1.0,?,2.926,0.0,?,?,?,?
4.863,3.3599,?,?,?,?,3.0,?,?,3.0,0.0,?,3.335,1.273,9.967,6.0,1.027,?,?,0.0,?,?,0.0,0.0,0.0,?,?,?,10.249,?,?,2.0,?,1.0,?,?,?,?,0.0,?,1
4.923,?,?,?,0.0,?,?,44.4,?,2.0,0.0,?,?,1.185,9.911,?,1.011,1.116,0.0,0.0,?,1.0,?,0.0,0.0,2.267,0.014,0.0,?,1.563,?,0.0,0.0,?,3.73,?,0.0,?,0.0,0.0,?
?,3.3983,0.0,0.0,?,0.0,2.0,41.7,?,4.0,0.0,-1.1,?,?,?,10.0,?,1.121,0.0,?,1.202,?,0.0,0.0,0.0,?,?,0.0,?,2.147,0.0,0.0,0.0,0.0,3.793,?,?,?,?,0.0,1
?,3.092,0.0,?,0.0,?,?,38.1,4.0,4.0,?,?,3.869,2.066,10.59,?,1.001,1.129,0.0,0.0,1.215,1.0,?,?,0.0,2.354,0.0,0.0,?,3.873,0.0,0.0,0.0,0.0,3.795,?,?,?,2.0,0.0,1
4.914,3.2253,?,0.0,?,0.0,2.0,41.7,0.0,?,?,-0.952,?,1.59,?,?,1.03,?,0.0,0.0,1.202,1.0,0.0,0.0,?,?,0.001,?,22.204,?,?,0.0,0.0,?,?,?,?,8.591,?,0.0,?
?,?,0.0,0.0,?,0.0,3.0,?,?,5.0,?,?,?,1.06,?,12.0,1.078,?,0.0,?,1.211,3.0,0.0,0.0,0.0,?,-0.001,0.0,?,?,0.0,0.0,0.0,1.0,3.906,3.321,0.0,8.796,?,0.0,?
?,2.1244,0.0,0.0,0.0,0.0,?,50.0,0.0,2.0,?,-0.288,3.699,0.5,10.239,?,0.998,1.104,?,?,1.28,?,0.0,?,?,2.247,0.0,0.0,?,3.928,0.0,?,0.0,0.0,3.681,?,?,?,?,0.0,1
?,?,0.0,0.0,0.0,0.0,2.0,?,0.0,?,?,?,3.261,1.185,9.882,?,1.04,?,?,0.0,1.207,1.0,0.0,0.0,?,2.236,?,?,10.231,1.74,?,1.0,?,?,3.712,3.2,0.0,?,0.0,?,?
?,?,1.0,?,0.0,0.0,2.0,?,0.0,4.0,?,0.0,?,1.16,?,?,?,1.118,0.0,0.0,1.219,?,0.0,0.0,0.0,?,?,0.0,20.836,1.833,0.0,?,?,?,4.735,?,?,?,0.0,0.0,?
4.77,2.5385,0.0,?,?,?,0.0,38.5,3.0,0.0,0.0,?,3.131,1.185,9.882,?,0.964,?,?,0.0,?,1.0,0.0,?,?,2.236,?,0.0,0.0,?,0.0,0.0,0.0,0.0,?,1.767,?,?,0.0,0.0,?
?,2.18,0.0,0.0,0.0,0.0,0.0,31.6,0.0,?,0.0,?,2.755,0.802,?,2.0,0.98,1.142,0.0,?,?,1.0,?,0.0,0.0,?,-0.066,0.0,?,?,0.0,?,?,1.0,3.159,?,0.0,?,0.0,?,1
?,2.5866,0.0,0.0,0.0,0.0,?,?,2.0,2.0,?,-0.135,3.232,?,9.928,?,?,1.139,0.0,?,1.189,1.0,?,0.0,?,2.249,?,0.0,10.635,?,1.0,?,0.0,?,?,2.258,0.0,7.93,?,?,1
?,2.1747,?,?,0.0,0.0,3.0,47.4,?,4.0,?,?,4.133,0.393,?,?,?,?,0.0,0.0,1.3,3.0,0.0,?,0.0,?,?,?,13.055,?,0.0,?,0.0,?,?,2.318,0.0,?,0.0,0.0,1
?,?,?,0.0,0.0,0.0,?,47.1,1.0,?,0.0,0.0,3.127,1.187,9.631,2.0,0.992,1.11,0.0,?,?,1.0,0.0,0.0,0.0,?,-0.025,?,?,?,0.0,0.0,?,0.0,3.651,?,?,?,0.0,0.0,?
?,2.4937,0.0,0.0,0.0,2.0,0.0,37.0,3.0,?,?,?,3.256,0.845,10.926,4.0,0.978,1.131,0.0,?,?,3.0,?,?,?,?,0.003,?,11.573,0.811,?,0.0,0.0,0.0,3.756,2.091,?,?,?,?,1
5.637,2.2966,0.0,0.0,0.0,1.0,0.0,38.5,3.0,?,0.0,1.646,3.144,0.853,?,0.0,?,?,?,?,1.267,?,0.0,0.0,?,2.554,?,0.0,0.0,0.986,?,0.0,0.0,0.0,?,?,?,8.065,?,0.0,?
5.814,2.4328,0.0,0.0,0.0,2.0,0.0,34.5,3.0,1.0,0.0,0.0,3.227,?,10.926,4.0,0.975,1.136,0.0,?,1.223,?,0.0,?,0.0,2.62,?,0.0,?,?,1.0,0.0,0.0,?,3.693,1.97,0.0,8.05,?,?,1
4.732,2.9426,?,0.0,0.0,0.0,?,?,0.0,2.0,0.0,0.417,2.767,0.959,9.464,1.0,1.042,?,0.0,0.0,1.208,?,?,0.0,?,?,?,0.0,9.827,?,0.0,0.0,0.0,0.0,?,3.056,0.0,7.829,?,?,1
4.923,2.7291,?,?,0.0,0.0,2.0,?,0.0,2.0,?,-0.199,3.266,?,?,?,1.019,?,0.0,?,1.266,3.0,?,0.0,?,2.376,?,?,?,1.057,0.0,0.0,0.0,0.0,?,2.5,0.0,?,1.0,?,?
4.414,3.2274,0.0,?,0.0,0.0,0.0,?,?,2.0,0.0,0.0,2.935,?,9.209,1.0,?,1.114,?,0.0,?,1.0,0.0,0.0,0.0,2.152,-0.085,0.0,?,?,0.0,?,?,?,?,?,0.0,8.002,0.0,0.0,?
4.414,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,2.789,?,?,1.0,1.004,1.147,0.0,?,?,1.0,0.0,0.0,0.0,2.152,-0.074,?,?,1.496,0.0,0.0,0.0,1.0,3.238,?,?,7.243,0.0,?,?
4.982,?,0.0,?,?,?,2.0,50.0,?,2.0,2.0,?,?,0.762,10.226,?,1.033,?,0.0,?,1.261,3.0,?,0.0,?,2.424,?,?,?,?,0.0,?,2.0,?,?,?,1.0,8.508,?,0.0,?
?,?,0.0,0.0,0.0,?,0.0,31.3,0.0,1.0,?,?,2.826,?,9.502,?,0.998,1.148,0.0,?,1.19,?,?,?,?,2.214,?,?,?,0.918,0.0,0.0,2.0,0.0,?,2.452,?,7.624,0.0,?,?
?,3.0226,?,0.0,1.0,0.0,?,50.0,?,0.0,?,?,3.174,?,9.805,0.0,0.985,?,0.0,?,1.359,?,0.0,?,1.0,2.323,0.013,0.0,0.0,0.95,0.0,?,?,?,3.868,?,?,8.357,0.0,0.0,?
5.164,?,?,0.0,0.0,0.0,?,?,?,3.0,?,0.0,3.108,0.917,9.968,?,1.055,1.138,0.0,?,1.188,1.0,?,?,?,?,-0.081,0.0,?,?,0.0,?,?,0.0,4.681,3.274,?,9.289,?,0.0,?
4.826,?,0.0,?,?,0.0,0.0,25.0,3.0,3.0,?,0.0,?,1.654,?,?,1.007,1.163,?,?,?,?,0.0,0.0,0.0,?,-0.001,0.0,?,?,?,?,3.0,?,?,?,?,8.023,?,0.0,1
?,2.9046,?,?,1.0,0.0,?,39.3,2.0,3.0,2.0,-0.664,?,1.875,10.281,6.0,1.025,1.127,0.0,?,1.227,1.0,?,0.0,?,?,0.0,0.0,22.271,3.31,0.0,?,3.0,1.0,3.74,?,?,?,1.0,1.0,?
?,2.3629,2.0,0.0,2.0,?,0.0,23.5,0.0,11.0,?,?,4.381,1.871,11.509,?,?,?,0.0,0.0,1.154,?,0.0,?,?,2.466,?,0.0,?,5.533,?,0.0,4.0,5.0,?,?,4.0,?,?,0.0,?
4.739,2.6454,0.0,0.0,2.0,0.0,1.0,?,0.0,?,1.0,-0.959,?,?,9.972,2.0,?,?,?,0.0,1.218,1.0,?,0.0,0.0,2.212,0.004,?,10.379,2.815,0.0,0.0,2.0,3.0,?,?,1.0,8.319,?,0.0,1
?,3.7176,2.0,0.0,0.0,0.0,?,23.1,0.0,4.0,0.0,-2.138,3.714,2.128,10.094,?,?,?,?,?,?,0.0,0.0,0.0,?,2.125,?,0.0,20.538,?,?,0.0,?,6.0,4.061,?,2.0,8.992,?,?,?
3.975,2.8897,0.0,?,0.0,?,?,?,2.0,?,?,0.0,3.699,3.322,9.707,0.0,?,?,?,0.0,1.209,?,0.0,?,?,?,?,?,0.0,?,0.0,?,?,?,?,1.55,?,7.896,0.0,0.0,1
?,2.607,?,0.0,0.0,?,?,25.0,3.0,?,2.0,?,?,0.971,8.597,?,0.97,1.161,?,?,1.133,?,0.0,0.0,0.0,1.848,?,?,0.0,1.542,0.0,0.0,1.0,?,?,?,?,6.635,?,0.0,?
