@relation dataset

@attribute x real
@attribute y real
@attribute month {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}
@attribute day {0, 1, 2, 3, 4, 5, 6}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
4.0,4.0,7,1,?,52.2,?,5.0,11.0,46.0,?,0.0,?
4.0,?,11,4,?,?,706.4,9.2,20.8,17.0,1.3,0.0,0.0
4.0,?,1,3,90.2,?,631.2,6.3,?,34.0,2.2,?,?
4.0,3.0,?,?,?,111.2,654.1,?,20.4,?,4.9,0.0,?
?,3.0,1,6,?,?,?,9.6,20.4,?,4.9,0.0,?
4.0,3.0,?,?,91.7,114.3,661.3,6.3,17.6,45.0,3.6,0.0,0.0
4.0,3.0,11,4,92.9,137.0,706.4,9.2,?,24.0,2.2,0.0,0.0
4.0,3.0,?,5,90.3,80.7,?,?,17.8,63.0,4.9,0.0,?
4.0,3.0,10,3,?,46.5,691.8,8.8,?,50.0,?,0.0,?
2.0,?,3,1,?,9.3,34.0,2.1,13.9,40.0,5.4,0.0,0.0
?,?,3,0,86.6,13.2,43.0,5.3,?,51.0,0.9,?,0.0
?,2.0,7,3,89.3,51.3,102.2,?,11.5,39.0,5.8,?,0.0
2.0,2.0,7,?,?,51.3,102.2,9.6,?,59.0,?,0.0,0.0
2.0,2.0,1,4,93.0,?,?,7.7,18.8,35.0,4.9,0.0,0.0
2.0,2.0,?,3,?,99.6,631.2,6.3,20.8,?,2.7,0.0,0.0
?,2.0,1,?,91.1,103.2,638.8,?,23.1,?,?,0.0,0.0
2.0,?,?,4,91.7,114.3,661.3,6.3,18.6,44.0,4.5,?,?
?,2.0,11,?,92.4,?,668.0,?,23.0,37.0,?,?,0.0
?,2.0,11,0,92.4,117.9,668.0,12.2,?,33.0,?,?,0.0
2.0,?,11,?,92.4,117.9,668.0,12.2,19.6,33.0,6.3,0.0,0.0
4.0,5.0,?,0,91.7,33.3,?,9.0,17.2,26.0,?,0.0,?
4.0,?,?,0,91.2,48.3,97.8,?,15.8,27.0,7.6,?,0.0
4.0,5.0,11,?,94.3,?,?,15.9,17.7,?,3.6,?,0.0
?,?,7,0,?,33.3,?,9.0,15.6,25.0,6.3,0.0,0.0
5.0,4.0,?,5,88.8,147.3,614.5,9.0,17.3,43.0,4.5,0.0,0.0
5.0,4.0,11,0,93.3,?,713.9,13.9,27.6,30.0,1.3,?,0.0
9.0,9.0,3,4,?,6.8,26.6,7.7,6.7,79.0,3.1,0.0,0.0
9.0,?,3,0,86.6,13.2,?,5.3,?,?,?,0.0,0.0
1.0,3.0,?,?,87.6,?,103.8,5.0,?,72.0,?,0.0,?
?,2.0,1,0,90.1,108.0,?,12.5,?,66.0,2.7,?,0.0
1.0,2.0,1,?,91.0,?,561.6,7.0,21.6,?,6.7,0.0,?
1.0,2.0,1,3,91.4,142.4,?,10.6,?,39.0,?,0.0,0.0
1.0,2.0,?,3,90.2,99.6,631.2,6.3,17.9,?,2.2,0.0,?
1.0,?,1,?,94.8,108.3,647.1,17.0,?,51.0,4.5,0.0,0.0
1.0,2.0,1,6,92.1,?,654.1,9.6,16.6,47.0,0.9,0.0,?
1.0,?,1,4,?,?,661.3,?,?,45.0,3.6,0.0,0.0
1.0,2.0,?,?,92.9,137.0,706.4,9.2,?,?,?,0.0,0.0
1.0,2.0,11,4,?,137.0,706.4,9.2,25.4,?,?,0.0,0.0
1.0,2.0,11,?,92.9,137.0,706.4,?,22.4,?,2.2,0.0,0.0
1.0,?,11,3,?,?,728.6,?,25.3,36.0,3.6,0.0,0.0
6.0,?,?,2,91.7,35.8,?,?,17.4,25.0,4.9,0.0,?
?,5.0,1,2,90.2,96.9,?,8.9,14.7,59.0,5.8,?,0.0
?,6.0,?,0,?,35.8,80.8,7.8,17.4,24.0,5.4,0.0,0.0
?,6.0,?,?,?,85.3,488.0,14.7,20.8,?,?,0.0,0.0
8.0,?,1,3,91.4,142.4,601.4,10.6,18.2,43.0,4.9,?,?
8.0,6.0,?,1,91.1,103.2,?,5.8,?,?,2.7,0.0,0.0
?,?,11,3,89.7,?,704.4,4.8,?,64.0,1.3,?,0.0
?,4.0,3,2,?,8.0,30.2,2.6,12.7,?,1.8,0.0,?
3.0,4.0,7,?,69.0,2.4,15.5,0.7,17.4,?,?,0.0,0.0
?,4.0,?,?,91.4,142.4,601.4,?,11.6,87.0,4.5,?,?
?,4.0,1,?,91.4,?,601.4,?,19.8,39.0,?,0.0,0.0
?,4.0,1,3,91.4,142.4,?,10.6,19.8,39.0,5.4,0.0,0.0
3.0,?,1,5,88.8,147.3,614.5,9.0,?,66.0,?,0.0,?
2.0,4.0,1,5,?,108.3,647.1,?,20.1,40.0,4.0,?,?
2.0,?,11,2,?,121.1,674.4,8.6,?,29.0,?,0.0,?
2.0,4.0,?,2,82.1,3.7,?,2.9,5.3,?,?,0.0,?
4.0,5.0,7,?,?,?,57.3,2.8,?,52.0,?,0.0,0.0
4.0,?,7,?,91.4,30.7,74.3,?,?,29.0,?,0.0,0.0
?,?,1,?,90.2,?,?,6.3,21.4,33.0,3.1,0.0,0.0
4.0,5.0,11,?,92.5,88.0,?,7.1,20.3,45.0,?,0.0,0.0
?,?,?,?,88.6,91.8,?,7.1,?,?,5.4,0.0,0.0
?,4.0,?,?,?,19.5,57.3,2.8,13.7,43.0,?,0.0,0.0
?,4.0,?,0,?,33.3,77.5,9.0,18.8,18.0,4.5,?,0.0
?,?,11,?,?,90.0,704.4,4.8,22.8,39.0,?,0.0,0.0
3.0,?,11,1,91.8,78.5,724.3,9.2,?,35.0,?,0.0,?
3.0,?,7,?,88.1,25.7,?,3.8,15.8,?,?,0.0,0.0
3.0,5.0,7,5,88.1,25.7,67.6,?,?,27.0,6.3,0.0,0.0
3.0,4.0,7,2,91.7,35.8,?,7.8,?,30.0,6.3,0.0,0.0
3.0,4.0,7,2,91.7,35.8,80.8,7.8,15.2,27.0,4.9,?,0.0
?,4.0,7,1,90.1,?,86.6,6.2,?,30.0,4.0,0.0,0.0
?,?,1,4,93.0,75.3,466.6,7.7,?,36.0,?,0.0,?
?,4.0,?,1,91.5,145.4,?,10.7,?,74.0,2.2,0.0,0.0
3.0,4.0,1,1,91.5,145.4,?,10.7,?,43.0,?,0.0,0.0
?,?,11,3,?,124.1,680.7,8.5,22.5,?,?,?,0.0
3.0,4.0,11,?,84.4,73.4,671.9,3.2,17.9,?,3.1,0.0,?
?,?,11,0,?,85.1,692.3,15.9,19.8,?,5.4,0.0,0.0
3.0,4.0,?,3,92.6,46.5,691.8,8.8,20.6,?,?,?,?
3.0,5.0,7,1,87.6,52.2,103.8,5.0,9.0,49.0,2.2,0.0,0.0
3.0,?,11,0,?,149.3,728.6,?,17.2,43.0,3.1,0.0,0.0
?,?,10,6,91.4,37.9,673.8,?,15.9,?,?,0.0,0.0
?,5.0,10,?,92.6,46.5,691.8,8.8,15.4,?,0.9,0.0,0.0
4.0,6.0,3,2,?,21.5,87.2,0.8,?,40.0,2.7,0.0,?
4.0,?,7,1,87.2,?,64.7,4.1,14.0,39.0,3.1,0.0,0.0
4.0,6.0,7,3,89.3,51.3,102.2,?,10.6,46.0,?,0.0,0.0
4.0,6.0,11,4,93.7,80.9,?,17.9,17.6,42.0,3.1,0.0,?
3.0,?,7,5,?,25.7,?,3.8,?,38.0,2.7,0.0,0.0
?,5.0,1,?,93.5,?,594.2,?,?,?,5.8,0.0,0.0
3.0,?,11,3,92.4,124.1,?,8.5,17.2,?,1.3,?,0.0
?,6.0,11,1,90.9,?,?,7.0,15.6,66.0,3.1,?,0.0
?,9.0,5,?,85.8,48.3,?,3.9,18.0,?,2.7,0.0,0.36
?,?,11,5,91.0,?,?,?,21.7,38.0,2.2,0.0,?
2.0,5.0,11,?,90.9,126.5,686.5,7.0,21.9,39.0,1.8,?,0.47
1.0,?,1,6,95.5,?,?,13.2,23.3,?,?,?,?
8.0,6.0,?,0,90.1,?,529.8,?,?,51.0,8.9,0.0,?
1.0,?,5,?,90.0,51.3,296.3,8.7,16.6,53.0,?,?,0.71
2.0,5.0,1,?,?,?,513.3,13.2,23.8,?,5.4,?,0.77
6.0,?,1,4,?,131.7,?,10.4,27.4,22.0,4.0,?,0.9
5.0,4.0,?,1,90.1,39.7,86.6,6.2,13.2,40.0,5.4,0.0,?
8.0,3.0,11,5,84.4,73.4,671.9,3.2,24.2,?,?,?,0.96
?,2.0,1,5,94.8,108.3,647.1,?,17.4,?,6.7,?,1.07
8.0,6.0,11,4,?,80.9,685.2,?,23.7,25.0,4.5,0.0,1.12
6.0,5.0,?,?,92.5,56.4,433.3,?,23.2,?,5.4,?,1.19
9.0,9.0,?,?,?,68.6,355.2,7.2,?,?,?,0.0,1.36
3.0,4.0,5,?,90.1,51.2,?,6.2,24.6,43.0,?,0.0,?
5.0,4.0,11,0,?,?,692.3,?,20.1,47.0,4.9,?,1.46
1.0,?,11,2,93.4,145.4,721.4,8.1,29.6,27.0,?,0.0,?
7.0,4.0,1,3,94.8,108.3,?,17.0,?,47.0,?,?,?
?,4.0,11,?,93.4,145.4,721.4,?,28.6,?,2.2,0.0,?
2.0,2.0,?,6,92.1,111.2,654.1,9.6,18.4,45.0,?,?,1.63
?,4.0,1,6,?,111.2,?,9.6,?,35.0,4.0,?,1.64
?,4.0,11,0,?,117.9,?,12.2,?,?,5.8,0.0,1.69
7.0,4.0,7,1,?,39.7,?,6.2,16.1,29.0,3.1,?,?
?,?,1,?,95.2,131.7,?,10.4,20.3,41.0,4.0,0.0,?
6.0,3.0,?,2,90.6,?,?,7.8,15.2,31.0,8.5,0.0,1.94
8.0,?,11,?,?,121.1,674.4,?,?,56.0,1.8,0.0,1.95
8.0,?,11,?,89.7,90.0,?,4.8,17.8,?,?,?,2.01
6.0,5.0,?,4,?,18.2,?,?,?,70.0,4.5,?,2.14
6.0,5.0,1,?,92.1,111.2,?,9.6,16.6,47.0,0.9,0.0,2.29
6.0,?,?,6,96.0,?,570.5,?,23.4,?,4.5,0.0,?
?,?,7,?,91.2,?,?,12.5,?,26.0,9.4,0.0,2.53
8.0,6.0,1,4,95.2,131.7,578.8,10.4,20.7,45.0,2.2,0.0,?
5.0,4.0,11,?,?,133.3,699.6,9.2,21.9,?,1.8,0.0,2.57
8.0,6.0,1,6,85.6,90.4,?,6.6,?,?,4.0,0.0,2.69
?,4.0,1,3,91.4,142.4,?,10.6,20.1,39.0,?,?,2.74
?,4.0,11,?,90.9,126.5,686.5,7.0,17.7,39.0,2.2,0.0,3.07
?,?,1,2,90.2,96.9,624.2,?,14.2,53.0,1.8,0.0,3.5
?,4.0,?,?,90.2,96.9,624.2,8.9,20.3,39.0,4.9,0.0,4.53
?,5.0,0,4,81.5,9.1,55.2,?,?,54.0,?,0.0,?
2.0,5.0,?,3,90.2,99.6,631.2,6.3,19.2,?,2.7,0.0,4.69
2.0,5.0,11,6,90.1,82.9,735.7,6.2,?,45.0,?,0.0,4.88
8.0,6.0,1,?,88.8,147.3,?,9.0,14.4,66.0,5.4,?,5.23
1.0,3.0,11,3,?,?,?,8.5,?,?,?,?,5.33
8.0,6.0,10,1,?,32.8,664.2,?,19.1,32.0,4.0,0.0,?
5.0,4.0,3,3,86.8,?,48.3,3.9,12.4,53.0,2.2,0.0,?
7.0,?,10,?,91.7,48.5,696.1,11.1,?,45.0,4.5,0.0,6.83
?,6.0,?,?,93.9,?,586.7,?,20.8,34.0,4.9,?,?
2.0,?,?,?,91.0,129.5,692.6,7.0,17.6,46.0,?,0.0,7.04
8.0,?,7,3,89.3,51.3,?,9.6,11.5,39.0,?,?,7.19
1.0,5.0,11,?,90.9,126.5,686.5,7.0,21.0,?,?,?,7.3
6.0,4.0,7,2,90.8,?,?,?,13.3,42.0,0.9,0.0,7.4
?,4.0,7,3,?,?,?,?,11.5,60.0,?,0.0,8.24
6.0,5.0,7,0,?,48.3,97.8,12.5,11.7,33.0,?,0.0,8.31
2.0,5.0,1,4,95.2,131.7,?,10.4,?,?,2.7,0.0,8.68
2.0,?,?,5,94.8,108.3,?,17.0,24.6,22.0,4.5,0.0,8.71
?,5.0,11,6,92.9,?,699.6,9.2,24.3,25.0,4.0,0.0,9.41
?,2.0,?,?,94.8,108.3,647.1,?,?,?,4.5,0.0,10.01
2.0,5.0,1,0,93.9,135.7,586.7,15.1,23.5,?,5.4,?,?
6.0,5.0,0,4,?,?,55.2,?,5.8,54.0,?,0.0,10.93
4.0,5.0,11,4,92.9,?,?,9.2,21.5,15.0,?,0.0,11.06
3.0,?,?,5,?,129.5,692.6,7.0,13.9,?,6.3,0.0,11.24
?,?,11,1,63.5,70.8,665.3,?,?,?,?,0.0,11.32
1.0,5.0,11,5,91.0,129.5,?,7.0,21.6,?,2.2,0.0,11.53
6.0,5.0,?,?,?,?,83.7,7.2,12.4,54.0,3.6,0.0,?
7.0,4.0,3,?,83.9,?,32.1,2.1,8.8,?,2.2,0.0,13.05
8.0,6.0,10,6,?,?,?,5.2,20.2,37.0,?,0.0,13.7
5.0,6.0,?,2,90.6,?,?,?,?,64.0,4.0,?,13.99
?,5.0,11,4,92.9,?,706.4,9.2,?,34.0,1.8,0.0,14.57
2.0,?,1,?,93.5,139.4,?,?,22.9,31.0,?,0.0,15.45
?,5.0,?,5,91.0,?,692.6,?,20.7,37.0,2.2,?,17.2
6.0,5.0,?,0,?,117.9,668.0,12.2,19.6,33.0,?,0.0,19.23
8.0,3.0,?,4,93.7,80.9,685.2,17.9,23.2,?,4.9,0.0,23.41
?,?,?,2,90.6,43.7,?,?,?,25.0,3.1,0.0,24.23
?,4.0,1,2,93.5,?,594.2,?,5.1,?,5.8,0.0,26.0
7.0,4.0,?,0,?,?,692.3,?,20.1,47.0,4.9,0.0,26.13
?,3.0,7,1,87.6,52.2,103.8,5.0,11.0,46.0,?,0.0,?
?,4.0,7,2,91.7,35.8,?,7.8,17.0,?,?,?,?
4.0,4.0,7,2,91.7,35.8,80.8,7.8,17.0,27.0,4.9,?,28.66
4.0,4.0,?,?,92.4,124.1,680.7,?,16.9,?,?,0.0,29.48
1.0,3.0,?,?,88.6,?,709.9,7.1,?,73.0,?,0.0,30.32
4.0,?,11,6,92.9,133.3,699.6,?,?,19.0,1.3,0.0,31.72
6.0,5.0,7,1,?,39.7,86.6,?,?,?,3.1,0.0,?
?,6.0,?,3,90.2,99.6,631.2,6.3,16.2,59.0,?,0.0,32.07
?,?,?,0,?,?,713.9,?,18.6,49.0,3.6,0.0,35.88
4.0,3.0,7,1,87.6,52.2,?,5.0,11.0,46.0,?,0.0,36.85
?,2.0,?,?,88.3,150.3,309.9,6.8,13.4,79.0,?,?,37.02
7.0,?,?,6,90.1,82.9,?,?,15.4,57.0,4.5,0.0,37.71
4.0,4.0,11,?,93.5,149.3,728.6,?,22.9,39.0,4.9,0.0,48.55
7.0,5.0,10,?,91.7,48.5,696.1,?,16.1,44.0,4.0,0.0,49.37
8.0,?,1,2,92.2,81.8,480.8,?,20.1,34.0,?,0.0,58.3
4.0,?,11,3,93.5,149.3,728.6,8.1,28.3,?,3.1,0.0,64.1
8.0,?,1,2,92.2,?,480.8,?,16.4,43.0,?,0.0,?
4.0,4.0,11,?,?,133.3,?,9.2,?,21.0,4.5,0.0,?
1.0,?,11,?,?,?,?,?,27.8,27.0,?,0.0,?
6.0,4.0,11,5,?,?,?,?,18.7,43.0,2.7,0.0,103.39
9.0,4.0,11,?,84.4,73.4,671.9,?,24.3,36.0,3.1,?,105.66
?,?,11,2,?,121.1,?,8.6,17.7,?,?,?,154.88
8.0,?,1,3,91.4,142.4,601.4,10.6,19.6,41.0,5.8,0.0,196.48
2.0,2.0,11,2,92.5,121.1,674.4,?,18.2,46.0,?,0.0,200.94
1.0,2.0,11,5,91.0,129.5,?,?,18.8,40.0,2.2,0.0,?
6.0,?,?,2,?,121.1,674.4,?,?,27.0,?,0.0,1090.84
7.0,5.0,0,3,81.9,3.0,7.9,3.5,?,75.0,1.8,0.0,0.0
6.0,3.0,0,6,88.0,?,?,?,?,?,2.7,0.0,?
?,?,0,0,83.0,23.3,85.3,2.3,16.7,20.0,?,?,?
2.0,4.0,1,3,?,?,?,12.9,15.4,66.0,?,?,?
7.0,?,1,3,?,?,700.7,13.8,21.9,73.0,7.6,1.0,?
?,4.0,1,?,91.8,?,700.7,13.8,?,?,7.6,0.0,?
3.0,?,1,3,91.8,175.1,700.7,?,26.8,38.0,6.3,0.0,0.76
5.0,?,1,3,91.8,?,700.7,13.8,25.7,39.0,5.4,?,0.09
?,?,1,?,?,91.6,?,9.6,?,70.0,2.2,0.0,0.75
?,?,?,6,93.1,157.3,666.7,?,28.7,28.0,2.7,?,?
3.0,4.0,1,6,?,157.3,666.7,13.5,21.7,?,?,0.0,?
8.0,5.0,1,?,93.1,157.3,?,13.5,26.8,?,3.1,0.0,0.68
?,5.0,1,6,?,157.3,666.7,13.5,24.0,36.0,3.1,0.0,0.24
6.0,?,1,?,?,?,666.7,13.5,?,37.0,3.6,?,0.21
7.0,4.0,?,4,91.9,?,565.5,8.0,?,38.0,2.7,0.0,1.52
6.0,3.0,1,?,91.6,?,621.7,6.3,?,41.0,3.1,0.0,?
?,5.0,?,?,87.5,77.0,694.8,5.0,?,46.0,?,0.0,0.0
?,?,1,?,94.2,?,581.1,11.0,23.9,41.0,2.2,0.0,8.02
4.0,3.0,1,?,?,?,?,?,?,44.0,2.7,?,0.68
?,?,?,?,?,170.9,?,13.7,20.6,59.0,?,?,0.0
?,4.0,?,?,?,170.9,692.3,13.7,?,?,1.8,0.0,1.38
2.0,4.0,?,1,93.6,97.9,?,14.4,28.3,32.0,?,?,?
?,4.0,?,0,91.6,?,?,?,?,84.0,7.6,?,3.3
?,4.0,1,0,91.6,112.4,573.0,?,?,?,3.1,0.0,4.25
6.0,3.0,1,?,?,141.1,629.1,7.1,19.3,?,?,0.0,1.56
?,4.0,1,0,?,167.6,684.4,13.0,21.8,?,3.1,0.0,?
4.0,?,1,5,?,102.2,?,?,?,?,7.6,?,0.79
?,5.0,1,?,?,131.7,?,22.7,19.4,55.0,4.0,0.0,0.17
?,?,?,5,92.1,152.6,?,14.3,23.7,24.0,3.1,0.0,0.0
?,4.0,1,5,92.1,?,658.2,14.3,?,32.0,3.1,0.0,0.0
4.0,4.0,1,5,92.1,152.6,658.2,14.3,19.1,53.0,2.7,0.0,4.4
?,2.0,?,?,92.1,152.6,?,?,21.8,56.0,3.1,0.0,0.52
8.0,6.0,?,?,?,152.6,?,14.3,?,?,4.5,0.0,9.27
2.0,5.0,1,5,92.1,152.6,658.2,14.3,20.2,47.0,?,0.0,3.09
4.0,6.0,?,?,84.4,?,353.5,?,?,57.0,8.5,0.0,8.98
8.0,6.0,?,6,84.0,27.8,354.6,5.3,5.1,61.0,8.0,0.0,?
4.0,6.0,2,4,?,?,352.0,2.0,5.1,?,4.9,0.0,5.38
?,4.0,2,1,?,25.4,?,2.6,4.6,?,8.5,0.0,?
3.0,4.0,?,1,85.4,25.4,349.7,2.6,4.6,21.0,?,0.0,10.73
4.0,4.0,2,1,85.4,?,349.7,?,4.6,?,8.5,0.0,22.03
4.0,4.0,2,1,85.4,25.4,?,?,4.6,21.0,8.5,0.0,?
?,?,?,0,84.7,?,352.6,?,2.2,?,?,0.0,9.27
?,?,2,5,85.4,25.4,349.7,2.6,5.1,24.0,8.5,?,24.77
?,3.0,3,3,84.9,27.5,353.5,3.4,?,51.0,4.0,0.0,0.0
3.0,4.0,?,6,86.9,?,18.7,3.2,8.8,?,3.1,0.0,?
5.0,4.0,3,0,?,4.9,?,6.3,7.5,?,8.0,0.0,24.24
?,5.0,5,3,?,169.7,?,?,23.4,40.0,?,0.0,0.0
?,6.0,5,?,?,?,437.7,12.5,?,90.0,7.6,0.2,0.0
7.0,4.0,5,2,91.6,?,?,?,22.1,49.0,2.7,0.0,0.0
7.0,?,?,2,?,?,474.9,?,24.2,32.0,1.8,0.0,0.0
7.0,?,?,2,?,?,?,9.0,24.3,30.0,?,0.0,0.0
2.0,?,5,?,91.6,104.2,?,9.0,?,?,1.8,?,?
9.0,4.0,?,?,?,?,474.9,9.0,25.3,39.0,0.9,0.0,8.0
4.0,?,5,0,91.6,100.2,466.3,6.3,?,?,1.3,0.0,?
7.0,6.0,5,5,93.1,180.4,430.8,11.0,26.9,28.0,?,0.0,86.45
8.0,6.0,?,5,92.3,?,?,8.5,?,67.0,3.6,?,6.57
7.0,5.0,6,3,?,180.4,430.8,?,?,48.0,1.3,?,0.0
6.0,4.0,6,?,90.4,89.5,?,?,14.3,46.0,?,?,0.9
8.0,6.0,6,?,?,?,?,6.4,?,45.0,?,0.0,0.0
8.0,6.0,?,6,91.2,147.8,377.2,12.7,19.6,43.0,4.9,?,0.0
6.0,5.0,6,?,?,?,?,0.4,10.6,90.0,2.7,0.0,?
6.0,5.0,6,?,90.4,93.3,298.1,?,?,25.0,?,0.0,?
?,5.0,6,1,?,93.3,298.1,7.5,19.1,?,?,?,3.52
3.0,?,?,0,91.1,94.1,?,7.1,?,?,4.5,0.0,?
3.0,6.0,6,?,91.1,94.1,?,?,19.2,38.0,4.5,0.0,0.0
6.0,?,8,2,85.1,28.0,?,?,11.3,94.0,4.9,0.0,0.0
1.0,4.0,11,3,?,?,714.3,?,19.0,52.0,?,0.0,0.0
7.0,?,11,?,89.6,?,714.3,5.7,17.1,?,5.4,0.0,0.41
3.0,?,11,3,?,84.1,714.3,5.7,23.8,35.0,?,0.0,?
?,?,?,3,92.4,105.8,758.1,?,16.0,45.0,1.8,0.0,?
?,4.0,11,3,92.4,105.8,758.1,9.9,24.9,?,?,?,?
7.0,?,11,3,?,105.8,758.1,9.9,25.3,27.0,2.7,0.0,0.0
6.0,3.0,11,?,92.4,105.8,758.1,?,24.8,28.0,1.8,0.0,14.29
2.0,?,11,3,50.4,46.2,706.6,0.4,?,?,6.3,0.0,?
6.0,5.0,11,6,92.6,115.4,777.1,8.8,24.3,27.0,4.9,0.0,?
?,4.0,11,6,92.6,115.4,777.1,8.8,?,?,?,?,1.58
3.0,?,11,?,91.2,134.7,817.5,7.2,18.5,?,2.7,?,0.0
4.0,5.0,11,4,?,?,?,8.6,18.6,24.0,?,0.0,?
4.0,4.0,11,?,92.4,96.2,739.4,?,19.2,?,4.9,0.0,3.78
6.0,5.0,11,?,?,119.0,?,7.5,21.6,?,?,?,0.0
5.0,4.0,11,4,92.8,119.0,783.5,?,?,?,6.3,0.0,4.41
6.0,3.0,?,4,92.8,?,?,7.5,18.9,34.0,7.2,0.0,34.36
1.0,?,11,4,92.8,?,783.5,?,?,28.0,4.0,?,7.21
?,5.0,11,4,92.8,119.0,?,7.5,16.8,?,4.0,?,1.01
?,5.0,?,4,90.7,136.9,?,?,12.9,?,2.7,0.0,2.18
?,?,11,4,88.1,53.3,726.9,5.4,?,56.0,1.8,0.0,4.42
?,4.0,11,2,92.2,102.3,751.5,8.4,24.2,27.0,3.1,0.0,?
5.0,4.0,11,2,92.2,102.3,751.5,8.4,24.1,27.0,3.1,?,?
?,5.0,11,2,?,102.3,?,?,21.2,32.0,?,0.0,0.0
?,?,11,2,92.2,102.3,751.5,?,19.7,?,1.8,?,0.0
?,?,11,2,92.2,?,?,8.4,23.5,27.0,4.0,0.0,3.33
