@relation dataset

@attribute x real
@attribute y real
@attribute month {apr, aug, dec, feb, jan, jul, jun, mar, may, nov, oct, sep}
@attribute day {fri, mon, sat, sun, thu, tue, wed}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
?,2.0,aug,thu,?,75.3,466.6,7.7,18.8,35.0,4.9,0.0,0.0
2.0,2.0,?,sun,90.2,99.6,?,?,20.8,33.0,?,0.0,0.0
2.0,2.0,aug,?,?,103.2,?,?,?,?,3.1,?,0.0
2.0,2.0,?,?,91.7,114.3,661.3,6.3,18.6,44.0,4.5,0.0,0.0
2.0,2.0,sep,?,92.4,117.9,668.0,?,23.0,37.0,4.5,0.0,0.0
2.0,2.0,?,?,92.4,?,668.0,?,?,33.0,5.4,?,?
2.0,2.0,?,?,92.4,117.9,668.0,12.2,19.6,33.0,6.3,0.0,0.0
?,5.0,mar,fri,91.7,33.3,77.5,?,?,26.0,4.5,0.0,0.0
?,5.0,mar,fri,91.2,48.3,?,12.5,15.8,27.0,7.6,?,0.0
4.0,?,sep,fri,94.3,?,692.3,?,?,37.0,3.6,0.0,?
5.0,4.0,?,fri,?,33.3,77.5,9.0,15.6,25.0,6.3,0.0,0.0
?,4.0,aug,?,88.8,?,614.5,?,17.3,43.0,4.5,0.0,0.0
?,4.0,?,fri,93.3,141.2,?,13.9,27.6,?,?,0.0,?
?,9.0,feb,thu,?,6.8,?,7.7,6.7,79.0,3.1,0.0,0.0
9.0,9.0,feb,fri,86.6,13.2,43.0,?,15.7,?,3.1,0.0,?
1.0,3.0,?,?,87.6,?,103.8,5.0,?,72.0,3.1,0.0,?
1.0,2.0,aug,fri,?,?,529.8,12.5,14.7,?,2.7,?,0.0
1.0,2.0,aug,tue,?,?,561.6,?,21.6,?,6.7,0.0,?
?,2.0,?,sun,91.4,142.4,601.4,10.6,19.5,?,6.3,0.0,?
1.0,2.0,?,sun,?,99.6,631.2,6.3,17.9,44.0,?,0.0,0.0
1.0,2.0,?,?,94.8,108.3,647.1,17.0,18.6,51.0,4.5,0.0,0.0
1.0,2.0,aug,?,?,?,654.1,9.6,16.6,47.0,?,0.0,0.0
1.0,2.0,aug,thu,91.7,114.3,?,6.3,20.2,45.0,3.6,0.0,0.0
1.0,?,sep,thu,?,137.0,706.4,9.2,21.5,15.0,?,?,0.0
1.0,?,sep,thu,92.9,137.0,706.4,9.2,?,27.0,?,0.0,?
1.0,2.0,sep,thu,92.9,137.0,?,?,?,34.0,2.2,0.0,0.0
?,?,sep,sun,93.5,149.3,728.6,8.1,?,36.0,?,?,0.0
6.0,5.0,mar,sat,?,35.8,80.8,7.8,17.4,?,4.9,0.0,0.0
6.0,5.0,?,sat,90.2,?,624.2,?,14.7,59.0,5.8,0.0,0.0
8.0,?,?,fri,?,?,80.8,7.8,17.4,24.0,5.4,0.0,0.0
8.0,6.0,aug,?,?,?,488.0,14.7,20.8,32.0,?,0.0,0.0
?,6.0,aug,sun,91.4,142.4,?,10.6,18.2,43.0,4.9,0.0,0.0
8.0,6.0,?,mon,91.1,?,638.8,5.8,23.4,22.0,?,0.0,?
?,4.0,sep,sun,89.7,90.0,?,?,17.8,?,1.3,?,?
3.0,4.0,feb,sat,83.9,?,?,2.6,12.7,48.0,?,0.0,?
3.0,4.0,mar,?,69.0,?,15.5,0.7,17.4,24.0,5.4,0.0,?
3.0,4.0,?,sun,?,142.4,601.4,?,?,87.0,4.5,0.0,0.0
3.0,4.0,?,sun,91.4,142.4,601.4,?,19.8,39.0,5.4,0.0,0.0
3.0,?,aug,?,91.4,142.4,?,?,19.8,39.0,5.4,0.0,0.0
3.0,?,aug,tue,88.8,147.3,614.5,?,?,66.0,5.4,0.0,0.0
2.0,4.0,?,tue,94.8,108.3,647.1,?,?,40.0,4.0,0.0,0.0
2.0,4.0,sep,?,92.5,?,674.4,?,24.1,?,4.5,0.0,0.0
?,4.0,jan,sat,82.1,3.7,9.3,2.9,?,78.0,3.1,?,0.0
?,5.0,?,fri,85.9,?,57.3,2.8,?,52.0,?,0.0,0.0
4.0,5.0,mar,thu,91.4,?,?,?,18.2,29.0,3.1,?,0.0
4.0,5.0,?,?,90.2,99.6,?,?,21.4,?,?,0.0,?
4.0,?,sep,sat,?,88.0,698.6,7.1,20.3,45.0,3.1,0.0,?
?,5.0,?,mon,88.6,91.8,709.9,?,17.4,?,5.4,0.0,?
4.0,4.0,mar,fri,?,?,?,2.8,13.7,43.0,?,0.0,?
3.0,?,mar,fri,91.7,?,77.5,9.0,18.8,18.0,4.5,0.0,?
?,4.0,?,sun,?,?,704.4,4.8,22.8,39.0,?,?,0.0
3.0,4.0,sep,mon,?,78.5,724.3,9.2,?,35.0,2.7,0.0,0.0
3.0,4.0,?,tue,88.1,?,67.6,?,15.8,?,?,0.0,?
?,?,mar,?,88.1,?,?,3.8,15.5,27.0,6.3,0.0,0.0
3.0,4.0,mar,?,91.7,35.8,80.8,7.8,11.6,30.0,6.3,?,?
3.0,4.0,?,sat,91.7,35.8,80.8,7.8,15.2,?,?,?,0.0
?,4.0,mar,?,90.1,39.7,86.6,?,10.6,30.0,?,0.0,0.0
?,?,aug,?,93.0,?,466.6,?,19.6,36.0,3.1,0.0,0.0
3.0,4.0,aug,mon,91.5,?,608.2,?,10.3,?,2.2,?,0.0
3.0,4.0,?,?,91.5,145.4,608.2,?,17.1,43.0,5.4,?,0.0
3.0,?,sep,sun,?,124.1,?,?,22.5,42.0,?,0.0,0.0
?,?,?,tue,?,73.4,671.9,?,17.9,45.0,3.1,?,0.0
?,4.0,sep,fri,94.3,85.1,692.3,15.9,19.8,?,5.4,0.0,0.0
?,?,oct,?,?,46.5,691.8,8.8,20.6,24.0,5.4,0.0,0.0
?,?,mar,?,87.6,?,?,5.0,?,?,2.2,0.0,?
3.0,?,?,?,93.5,149.3,?,?,?,43.0,3.1,0.0,?
3.0,5.0,oct,?,91.4,?,673.8,5.2,15.9,?,3.6,0.0,0.0
2.0,5.0,oct,?,92.6,46.5,691.8,8.8,?,35.0,0.9,0.0,0.0
4.0,6.0,feb,sat,?,21.5,87.2,?,15.4,?,2.7,0.0,?
4.0,?,mar,?,87.2,23.9,?,4.1,14.0,?,3.1,0.0,?
4.0,?,?,?,?,?,102.2,?,10.6,?,?,?,0.0
4.0,6.0,sep,thu,?,80.9,685.2,17.9,17.6,42.0,3.1,?,0.0
3.0,5.0,mar,tue,88.1,25.7,?,3.8,14.9,38.0,2.7,0.0,0.0
3.0,5.0,?,sat,?,139.4,594.2,20.3,17.6,52.0,5.8,0.0,0.0
3.0,?,sep,sun,92.4,?,680.7,?,17.2,58.0,?,0.0,0.0
3.0,6.0,sep,?,90.9,126.5,686.5,7.0,15.6,66.0,3.1,?,?
?,9.0,?,tue,85.8,?,313.4,3.9,?,42.0,?,0.0,0.36
1.0,4.0,sep,tue,?,129.5,?,7.0,?,38.0,?,?,0.43
2.0,5.0,sep,?,?,126.5,686.5,?,21.9,39.0,1.8,0.0,0.47
1.0,2.0,aug,?,95.5,?,513.3,13.2,23.3,31.0,?,0.0,?
?,?,aug,fri,90.1,108.0,529.8,12.5,21.2,?,8.9,?,0.61
?,2.0,jul,sat,90.0,51.3,296.3,8.7,?,53.0,5.4,?,0.71
2.0,?,aug,wed,95.5,99.9,513.3,13.2,23.8,?,5.4,0.0,?
6.0,5.0,aug,thu,?,131.7,578.8,10.4,?,?,4.0,?,?
5.0,4.0,mar,mon,90.1,39.7,86.6,6.2,13.2,?,5.4,0.0,0.95
8.0,3.0,sep,tue,?,73.4,671.9,3.2,24.2,28.0,3.6,?,?
?,?,?,?,?,108.3,?,17.0,?,43.0,?,?,1.07
8.0,6.0,sep,thu,93.7,80.9,685.2,?,23.7,?,4.5,0.0,1.12
6.0,5.0,?,?,?,?,433.3,7.1,?,?,?,0.0,1.19
9.0,9.0,?,?,90.1,68.6,355.2,?,24.8,29.0,?,?,?
?,4.0,?,sat,90.1,51.2,424.1,6.2,24.6,43.0,1.8,0.0,?
5.0,4.0,sep,?,?,?,?,15.9,20.1,47.0,?,0.0,1.46
?,?,sep,?,93.4,?,721.4,8.1,29.6,27.0,?,0.0,?
7.0,4.0,aug,sun,94.8,108.3,647.1,?,16.4,?,?,?,1.56
2.0,4.0,?,sat,93.4,?,721.4,8.1,?,27.0,?,?,?
2.0,?,?,wed,92.1,111.2,654.1,9.6,18.4,?,?,0.0,1.63
2.0,?,?,wed,92.1,111.2,654.1,9.6,20.5,35.0,4.0,?,1.64
7.0,4.0,sep,?,92.4,117.9,668.0,?,19.0,34.0,5.8,?,1.69
7.0,4.0,mar,?,90.1,39.7,?,6.2,16.1,29.0,3.1,0.0,1.75
6.0,4.0,?,thu,?,?,578.8,10.4,?,?,4.0,0.0,1.9
?,3.0,mar,?,90.6,50.1,?,?,15.2,?,8.5,?,?
8.0,?,sep,sat,?,121.1,?,8.6,17.8,56.0,1.8,0.0,1.95
8.0,5.0,sep,sun,89.7,90.0,?,4.8,17.8,?,?,0.0,2.01
6.0,5.0,mar,?,84.9,18.2,55.0,3.0,?,?,4.5,?,2.14
?,?,aug,wed,92.1,?,?,?,16.6,?,0.9,?,2.29
?,?,?,?,96.0,127.1,570.5,16.5,23.4,33.0,4.5,0.0,2.51
6.0,5.0,mar,fri,?,48.3,97.8,12.5,14.6,26.0,9.4,0.0,?
?,?,aug,?,95.2,131.7,?,10.4,20.7,45.0,2.2,0.0,2.55
5.0,4.0,sep,wed,?,133.3,699.6,?,21.9,35.0,1.8,0.0,2.57
8.0,?,aug,wed,?,90.4,609.6,?,17.4,?,?,0.0,?
7.0,4.0,aug,sun,91.4,142.4,601.4,10.6,20.1,39.0,?,?,2.74
4.0,?,?,mon,?,126.5,686.5,7.0,17.7,39.0,2.2,0.0,?
1.0,?,?,sat,90.2,96.9,624.2,8.9,?,53.0,1.8,0.0,3.5
1.0,4.0,aug,sat,?,96.9,?,8.9,?,?,?,?,4.53
6.0,5.0,apr,?,81.5,9.1,?,2.7,5.8,54.0,5.8,0.0,4.61
2.0,?,?,sun,90.2,?,631.2,?,19.2,44.0,?,0.0,4.69
2.0,5.0,sep,?,?,?,?,?,18.3,45.0,2.2,0.0,?
8.0,6.0,?,tue,88.8,147.3,614.5,9.0,?,?,5.4,0.0,?
1.0,3.0,sep,sun,92.4,124.1,680.7,8.5,23.9,32.0,6.7,0.0,5.33
?,6.0,oct,mon,84.9,?,664.2,3.0,19.1,32.0,4.0,0.0,5.44
5.0,4.0,feb,sun,86.8,15.6,?,?,12.4,53.0,2.2,0.0,?
?,4.0,oct,mon,?,?,?,11.1,16.8,45.0,?,0.0,?
?,6.0,aug,fri,93.9,?,586.7,?,?,34.0,4.9,0.0,6.96
2.0,5.0,?,tue,?,129.5,692.6,?,17.6,46.0,3.1,0.0,7.04
8.0,?,mar,sun,89.3,51.3,?,?,?,39.0,5.8,0.0,?
1.0,5.0,sep,mon,90.9,?,?,7.0,?,?,?,?,7.3
?,?,mar,sat,90.8,?,89.4,?,13.3,42.0,0.9,?,7.4
7.0,?,mar,?,90.7,44.0,?,5.5,11.5,?,4.0,0.0,8.24
6.0,5.0,mar,fri,91.2,48.3,97.8,12.5,11.7,?,?,?,?
2.0,5.0,?,thu,95.2,131.7,578.8,10.4,?,28.0,2.7,0.0,8.68
?,?,?,tue,94.8,108.3,647.1,17.0,24.6,22.0,4.5,0.0,8.71
?,5.0,sep,wed,92.9,133.3,699.6,9.2,?,25.0,4.0,?,9.41
2.0,2.0,aug,tue,?,108.3,?,17.0,24.6,?,?,0.0,?
2.0,5.0,aug,fri,93.9,?,?,15.1,?,36.0,?,0.0,10.02
6.0,5.0,apr,?,?,9.1,55.2,?,?,54.0,5.8,?,10.93
4.0,?,sep,?,92.9,137.0,?,9.2,21.5,?,0.9,?,?
?,4.0,sep,tue,91.0,129.5,692.6,7.0,13.9,?,6.3,0.0,11.24
?,?,sep,mon,?,70.8,665.3,0.8,?,?,?,0.0,11.32
1.0,?,sep,tue,91.0,?,692.6,?,?,?,2.2,0.0,?
?,5.0,mar,sun,90.1,37.6,83.7,7.2,12.4,54.0,3.6,0.0,?
7.0,?,feb,?,83.9,8.7,32.1,?,8.8,68.0,?,0.0,13.05
?,6.0,oct,?,91.4,?,673.8,?,?,37.0,2.7,?,13.7
5.0,6.0,?,?,?,50.1,?,7.8,15.1,?,?,0.0,13.99
?,?,sep,thu,92.9,?,706.4,9.2,22.1,34.0,1.8,0.0,14.57
2.0,2.0,?,sat,?,?,594.2,20.3,22.9,?,7.2,0.0,?
?,5.0,?,tue,91.0,129.5,692.6,7.0,20.7,37.0,2.2,0.0,17.2
?,5.0,sep,fri,?,?,?,?,19.6,?,?,0.0,19.23
8.0,?,sep,thu,93.7,80.9,685.2,17.9,23.2,26.0,?,?,?
4.0,4.0,oct,?,?,43.7,686.9,6.7,?,?,3.1,0.0,?
?,?,aug,sat,93.5,139.4,594.2,20.3,5.1,96.0,5.8,0.0,?
?,4.0,sep,fri,94.3,85.1,?,?,20.1,47.0,4.9,0.0,26.13
?,?,mar,mon,87.6,52.2,?,5.0,11.0,46.0,5.8,0.0,27.35
?,?,mar,sat,91.7,35.8,80.8,?,?,27.0,4.9,?,28.66
?,4.0,mar,sat,91.7,?,?,7.8,17.0,?,4.9,0.0,28.66
4.0,?,?,?,92.4,?,?,8.5,16.9,?,1.3,?,29.48
1.0,3.0,sep,mon,88.6,91.8,?,7.1,?,73.0,?,?,?
4.0,5.0,sep,?,92.9,133.3,699.6,9.2,?,19.0,1.3,0.0,31.72
6.0,5.0,?,mon,?,39.7,?,6.2,?,27.0,3.1,0.0,31.86
8.0,6.0,aug,sun,90.2,?,?,6.3,?,59.0,3.1,0.0,32.07
3.0,4.0,?,?,93.3,141.2,713.9,?,18.6,?,3.6,0.0,35.88
?,?,mar,mon,?,?,103.8,5.0,11.0,?,5.8,0.0,?
2.0,2.0,?,fri,?,?,309.9,6.8,?,79.0,3.6,0.0,37.02
7.0,?,sep,wed,90.1,?,?,6.2,?,57.0,?,0.0,37.71
?,4.0,?,sun,?,149.3,?,?,22.9,?,4.9,?,48.55
7.0,?,?,mon,91.7,48.5,?,11.1,?,44.0,4.0,?,49.37
8.0,6.0,aug,?,92.2,81.8,?,?,20.1,34.0,4.5,0.0,58.3
4.0,?,?,?,93.5,149.3,728.6,8.1,28.3,26.0,3.1,?,64.1
8.0,?,?,sat,92.2,?,480.8,11.9,16.4,43.0,4.0,0.0,71.3
4.0,?,sep,wed,92.9,133.3,699.6,9.2,26.4,21.0,4.5,0.0,88.49
1.0,5.0,sep,sun,93.5,?,?,8.1,?,27.0,3.1,0.0,?
6.0,4.0,sep,?,91.0,?,692.6,7.0,18.7,43.0,2.7,?,103.39
9.0,?,sep,tue,84.4,73.4,671.9,3.2,24.3,?,3.1,0.0,105.66
4.0,5.0,sep,sat,92.5,121.1,674.4,8.6,17.7,25.0,3.1,?,154.88
8.0,6.0,?,?,91.4,142.4,601.4,?,19.6,41.0,?,0.0,196.48
?,?,sep,sat,92.5,?,674.4,?,18.2,46.0,?,0.0,200.94
1.0,2.0,sep,?,91.0,?,692.6,?,18.8,?,2.2,?,212.88
?,5.0,sep,sat,92.5,?,?,?,25.1,27.0,4.0,0.0,?
7.0,5.0,?,sun,81.9,3.0,7.9,3.5,?,75.0,1.8,?,?
?,3.0,apr,wed,88.0,17.2,?,3.8,15.2,51.0,2.7,0.0,0.0
4.0,?,apr,fri,?,?,85.3,?,16.7,20.0,3.1,?,0.0
2.0,4.0,aug,?,?,122.3,589.9,12.9,?,66.0,4.0,0.0,10.13
?,4.0,aug,sun,91.8,175.1,700.7,13.8,?,73.0,7.6,?,0.0
?,4.0,aug,sun,91.8,175.1,?,13.8,22.4,54.0,7.6,0.0,2.87
?,4.0,aug,sun,91.8,175.1,700.7,13.8,26.8,38.0,6.3,0.0,0.76
?,4.0,aug,?,91.8,?,700.7,13.8,25.7,39.0,?,0.0,0.09
2.0,4.0,aug,wed,?,?,503.6,9.6,20.7,?,2.2,0.0,0.75
8.0,6.0,aug,wed,93.1,157.3,666.7,13.5,28.7,28.0,2.7,?,0.0
?,4.0,aug,wed,?,157.3,666.7,13.5,?,40.0,0.4,0.0,2.47
8.0,5.0,aug,wed,93.1,?,?,13.5,26.8,25.0,?,0.0,?
8.0,5.0,?,wed,?,?,666.7,13.5,24.0,36.0,?,0.0,0.24
6.0,5.0,aug,wed,93.1,157.3,666.7,13.5,22.1,37.0,?,0.0,0.21
?,4.0,aug,thu,91.9,109.2,565.5,8.0,?,?,2.7,0.0,?
6.0,3.0,aug,thu,91.6,138.1,?,6.3,18.9,?,?,0.0,10.34
2.0,?,aug,thu,87.5,77.0,?,?,22.3,46.0,?,0.0,0.0
8.0,6.0,aug,sat,?,117.2,581.1,11.0,?,?,2.2,?,?
4.0,3.0,aug,sat,94.2,117.2,581.1,?,21.4,44.0,2.7,?,0.68
3.0,4.0,aug,sat,91.8,170.9,692.3,13.7,?,59.0,?,0.0,0.0
?,4.0,aug,sat,?,170.9,692.3,?,?,40.0,1.8,0.0,1.38
2.0,?,aug,mon,?,?,542.0,14.4,28.3,32.0,4.0,0.0,8.85
?,4.0,?,?,?,112.4,573.0,8.9,?,84.0,7.6,?,3.3
2.0,?,?,fri,91.6,112.4,573.0,8.9,21.4,42.0,3.1,?,?
?,3.0,?,fri,91.1,141.1,629.1,7.1,19.3,?,3.6,0.0,1.56
4.0,4.0,?,?,94.3,167.6,684.4,?,21.8,?,3.1,0.0,6.54
4.0,?,aug,tue,?,102.2,550.3,14.6,?,54.0,7.6,0.0,0.79
?,5.0,aug,?,94.3,131.7,607.1,22.7,?,55.0,4.0,0.0,0.17
2.0,?,aug,tue,92.1,152.6,658.2,14.3,23.7,24.0,3.1,?,0.0
3.0,4.0,?,tue,92.1,?,658.2,?,21.0,32.0,?,?,0.0
?,?,?,tue,?,152.6,658.2,14.3,19.1,53.0,?,?,4.4
2.0,2.0,aug,tue,?,152.6,658.2,14.3,21.8,?,3.1,0.0,0.52
?,6.0,?,tue,92.1,?,?,14.3,20.1,58.0,4.5,?,?
2.0,?,?,tue,?,152.6,?,14.3,20.2,?,4.0,?,?
4.0,6.0,dec,?,?,27.2,353.5,6.8,4.8,57.0,?,0.0,8.98
8.0,6.0,dec,wed,84.0,27.8,354.6,5.3,?,61.0,8.0,0.0,?
4.0,6.0,?,thu,84.6,26.4,352.0,2.0,5.1,61.0,4.9,0.0,5.38
4.0,?,?,mon,85.4,?,?,2.6,4.6,?,8.5,?,17.85
?,?,dec,?,85.4,25.4,349.7,2.6,4.6,21.0,?,0.0,10.73
4.0,?,dec,mon,?,25.4,349.7,2.6,4.6,?,8.5,0.0,22.03
4.0,4.0,dec,?,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,9.77
?,6.0,?,fri,84.7,26.7,352.6,4.1,?,59.0,?,0.0,9.27
?,?,dec,tue,85.4,?,349.7,2.6,5.1,?,8.5,0.0,24.77
?,?,?,sun,?,27.5,353.5,3.4,4.2,?,4.0,0.0,?
3.0,?,feb,wed,86.9,?,?,3.2,?,35.0,3.1,0.0,1.1
?,4.0,?,fri,85.2,4.9,15.8,6.3,7.5,46.0,8.0,0.0,?
?,5.0,?,sun,93.9,169.7,?,12.3,23.4,40.0,?,0.0,0.0
7.0,6.0,jul,wed,91.2,183.1,?,12.5,12.6,90.0,7.6,0.2,0.0
7.0,?,?,sat,?,104.2,?,?,22.1,?,2.7,0.0,0.0
?,4.0,jul,?,91.6,104.2,474.9,9.0,?,?,?,0.0,0.0
?,4.0,jul,sat,91.6,104.2,474.9,9.0,?,30.0,?,0.0,0.0
?,5.0,jul,sat,?,?,?,9.0,18.7,53.0,1.8,0.0,0.0
9.0,?,jul,?,91.6,104.2,?,?,25.3,?,0.9,?,8.0
4.0,5.0,jul,fri,91.6,100.2,466.3,6.3,22.9,?,?,0.0,2.64
?,?,jul,tue,93.1,180.4,430.8,11.0,26.9,28.0,5.4,0.0,86.45
8.0,6.0,?,?,?,88.8,?,8.5,17.1,67.0,?,0.0,6.57
7.0,5.0,?,sun,93.1,180.4,430.8,11.0,22.2,?,?,0.0,0.0
6.0,?,?,sun,90.4,89.5,290.8,6.4,?,?,1.8,?,?
8.0,?,jun,sun,?,89.5,290.8,6.4,?,?,?,0.0,0.0
8.0,6.0,jun,wed,91.2,147.8,377.2,?,?,43.0,4.9,0.0,0.0
6.0,?,jun,sat,53.4,?,233.8,0.4,10.6,90.0,2.7,0.0,?
?,?,jun,?,90.4,93.3,298.1,7.5,20.7,?,4.9,?,0.0
6.0,?,?,mon,90.4,93.3,298.1,7.5,19.1,?,5.4,?,3.52
3.0,6.0,jun,fri,91.1,?,?,?,19.2,38.0,4.5,0.0,?
3.0,6.0,jun,fri,91.1,94.1,?,?,19.2,38.0,4.5,?,0.0
6.0,5.0,may,sat,?,28.0,113.8,?,11.3,94.0,4.9,?,?
?,?,sep,sun,89.6,?,714.3,?,?,52.0,?,?,0.0
7.0,4.0,?,?,89.6,84.1,?,5.7,17.1,53.0,5.4,0.0,0.41
?,?,sep,sun,89.6,84.1,714.3,5.7,23.8,35.0,3.6,0.0,?
2.0,?,sep,sun,92.4,105.8,?,9.9,16.0,45.0,1.8,0.0,0.0
2.0,?,sep,sun,?,105.8,?,?,?,27.0,?,0.0,?
?,4.0,sep,?,?,?,758.1,9.9,?,?,2.7,0.0,0.0
6.0,?,sep,sun,92.4,105.8,758.1,9.9,24.8,28.0,1.8,0.0,14.29
2.0,4.0,sep,sun,50.4,?,706.6,0.4,12.2,78.0,6.3,0.0,0.0
6.0,5.0,sep,wed,92.6,?,?,8.8,?,27.0,4.9,0.0,0.0
4.0,4.0,?,wed,?,?,?,8.8,?,41.0,1.8,0.0,1.58
3.0,4.0,?,wed,91.2,?,817.5,7.2,?,30.0,2.7,0.0,0.0
4.0,5.0,sep,thu,92.4,?,739.4,8.6,18.6,24.0,5.8,?,?
?,4.0,sep,?,92.4,96.2,739.4,8.6,19.2,24.0,?,0.0,3.78
?,?,sep,thu,92.8,?,783.5,?,21.6,27.0,2.2,?,0.0
