@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real


@data
?,98.0,155.0,92.0,?,?,96.0,?,101.0,129.0,115.0,?,136.0,?,373.0,404.0,586.0,708.0,?,322.0,?,442.0,497.0,265.0,?,589.0,462.0,?,?,?,616.0,854.0,231.0,469.0,?,396.0,?,231.0,451.0,326.0,0.096000001,0.657600045,?,0.192000002,0.163200006,?,0.691200018,0.110400006,0.110400006,0.825600028,?,0.45600003,0.638400018,0.302400023,0.290322572,0.387096763,0.45161289,?,0.354838699,0.225806445,?,0.225806445,0.258064508,?,?,0.290322572,0.483870953,0.548387051,112.3571429,0.379885729,0.382488468
165.0,93.0,123.0,64.0,?,88.0,?,76.0,102.0,?,106.0,159.0,137.0,81.0,?,379.0,289.0,346.0,611.0,?,1001.0,337.0,638.0,295.0,?,350.0,490.0,?,286.0,166.0,282.0,?,237.0,893.0,261.0,536.0,159.0,309.0,?,353.0,?,?,?,1.075200081,0.220800012,0.086400002,0.672000051,?,0.100800008,0.72480005,?,0.105600007,0.561600029,0.302400023,0.290322572,?,0.516129017,0.516129017,0.45161289,?,?,?,0.354838699,0.483870953,0.290322572,0.225806445,0.322580636,0.483870953,?,?,0.38940091
136.0,135.0,139.0,100.0,59.0,79.0,80.0,79.0,93.0,148.0,110.0,?,?,?,372.0,382.0,?,857.0,1407.0,389.0,?,357.0,?,312.0,?,353.0,?,236.0,247.0,?,757.0,1348.0,310.0,?,278.0,483.0,?,?,232.0,378.0,0.096000001,0.172800004,0.921600044,0.638400018,?,0.076800004,0.244800016,0.196800008,0.100800008,0.235200018,?,?,?,?,0.225806445,?,0.419354826,0.354838699,0.258064508,0.258064508,0.387096763,?,?,0.516129017,0.548387051,?,0.225806445,0.580645144,?,?,0.359446992
148.0,95.0,165.0,?,84.0,74.0,?,97.0,102.0,?,125.0,135.0,127.0,?,447.0,417.0,589.0,776.0,528.0,?,572.0,?,?,?,433.0,316.0,493.0,299.0,322.0,424.0,695.0,444.0,?,484.0,308.0,?,160.0,308.0,?,366.0,?,?,0.705600023,0.139200002,0.470400035,0.057600003,?,0.091200002,0.081600003,0.254400015,0.302400023,0.105600007,?,?,0.258064508,0.354838699,?,?,0.354838699,0.225806445,?,?,?,0.483870953,0.419354826,?,0.258064508,?,114.2857143,?,?
139.0,137.0,?,90.0,85.0,84.0,?,72.0,100.0,?,134.0,120.0,135.0,98.0,?,425.0,?,?,?,?,723.0,342.0,?,313.0,484.0,315.0,?,?,288.0,186.0,620.0,399.0,304.0,?,270.0,?,?,?,195.0,393.0,?,0.619200051,?,1.003200054,0.523200035,0.081600003,0.302400023,?,0.086400002,0.192000002,0.172800004,0.100800008,?,?,?,0.387096763,0.45161289,0.677419305,0.322580636,0.225806445,0.483870953,?,?,0.290322572,0.290322572,0.290322572,?,0.483870953,112.8571429,?,0.354838697
164.0,110.0,?,82.0,79.0,85.0,87.0,87.0,95.0,144.0,109.0,151.0,137.0,100.0,?,399.0,?,384.0,?,323.0,?,348.0,470.0,281.0,?,406.0,?,?,289.0,190.0,302.0,517.0,?,?,?,375.0,137.0,?,255.0,311.0,?,0.263999999,0.931200027,?,?,0.076800004,?,0.129600003,0.100800008,?,0.216000006,0.110400006,0.561600029,0.801600039,0.322580636,?,0.580645144,0.548387051,0.290322572,0.290322572,0.354838699,0.322580636,0.193548381,0.516129017,0.516129017,0.322580636,?,0.548387051,113.4285714,?,?
?,?,?,?,?,?,107.0,90.0,?,155.0,?,?,145.0,?,450.0,423.0,?,398.0,?,391.0,?,?,475.0,358.0,?,402.0,490.0,284.0,336.0,291.0,289.0,474.0,?,?,297.0,382.0,203.0,697.0,243.0,345.0,0.499200016,0.950400054,?,?,0.163200006,0.052800003,0.201600015,0.355200022,0.124800004,?,0.59040004,?,?,0.302400023,0.290322572,?,0.322580636,?,?,0.258064508,0.354838699,0.322580636,0.354838699,0.387096763,0.322580636,0.258064508,0.290322572,0.483870953,115.4285714,0.288342872,0.331797225
161.0,?,165.0,91.0,96.0,83.0,118.0,?,92.0,?,?,?,?,?,397.0,?,433.0,?,522.0,?,515.0,468.0,?,515.0,?,364.0,?,236.0,369.0,268.0,?,426.0,?,397.0,370.0,742.0,?,190.0,217.0,?,?,0.720000029,0.782400012,0.820800066,0.120000005,?,?,?,0.096000001,?,?,?,?,0.273600012,?,0.516129017,0.516129017,0.387096763,0.290322572,?,?,0.290322572,0.322580636,0.354838699,0.419354826,?,0.258064508,0.483870953,116.0,?,?
80.0,?,156.0,86.0,97.0,94.0,104.0,?,103.0,147.0,99.0,?,71.0,91.0,1676.0,309.0,489.0,339.0,?,?,418.0,?,?,?,485.0,?,?,1596.0,212.0,?,253.0,366.0,263.0,314.0,?,?,243.0,?,?,?,0.100800008,0.129600003,0.763200045,1.036800027,?,0.244800016,0.796800017,?,0.129600003,0.192000002,0.484800011,0.110400006,0.672000051,0.835200012,?,?,0.45161289,0.516129017,?,0.290322572,0.645161271,0.322580636,0.322580636,0.419354826,?,?,0.419354826,0.516129017,?,0.417600015,0.391705057
180.0,?,95.0,129.0,85.0,?,83.0,77.0,102.0,155.0,121.0,152.0,?,101.0,551.0,544.0,?,911.0,507.0,1073.0,?,519.0,?,2128.0,416.0,?,549.0,371.0,439.0,447.0,782.0,?,982.0,?,442.0,554.0,1973.0,295.0,178.0,?,0.513600051,?,?,?,?,0.096000001,?,?,0.096000001,0.792000055,0.926400065,?,0.129600003,?,0.354838699,0.322580636,?,0.741935492,0.387096763,0.225806445,?,0.225806445,?,?,?,0.225806445,0.258064508,0.516129017,?,?,0.377880175
143.0,112.0,146.0,?,?,?,?,76.0,?,163.0,107.0,?,148.0,?,?,398.0,351.0,?,502.0,311.0,627.0,?,?,326.0,417.0,373.0,612.0,?,?,205.0,1069.0,?,233.0,?,?,776.0,163.0,310.0,?,464.0,?,?,0.676800013,0.99360007,0.700800061,0.067200005,0.302400023,0.105600007,0.100800008,?,0.633600056,0.105600007,0.182400003,0.230400011,0.258064508,0.225806445,0.45161289,0.548387051,?,0.193548381,?,?,0.258064508,0.45161289,0.258064508,0.258064508,0.354838699,?,115.0714286,0.382628595,0.345622107
?,111.0,173.0,?,?,101.0,?,87.0,100.0,?,99.0,138.0,?,81.0,362.0,?,466.0,?,536.0,323.0,577.0,374.0,?,289.0,?,314.0,524.0,213.0,326.0,293.0,?,?,222.0,487.0,287.0,377.0,147.0,281.0,176.0,397.0,0.144000009,0.158400014,0.216000006,?,?,0.091200002,0.897600055,0.340800017,0.100800008,0.59040004,?,0.388800025,?,?,?,0.290322572,?,?,0.290322572,0.225806445,0.516129017,?,0.258064508,?,0.322580636,?,0.387096763,0.483870953,113.2142857,0.307542874,0.33640552
156.0,94.0,154.0,?,?,107.0,107.0,95.0,91.0,148.0,104.0,?,118.0,111.0,424.0,360.0,?,430.0,988.0,427.0,1178.0,393.0,426.0,?,?,291.0,506.0,268.0,266.0,?,336.0,899.0,320.0,1071.0,?,?,634.0,177.0,172.0,?,0.13440001,?,0.302400023,0.729600012,0.244800016,0.26880002,0.273600012,0.091200002,?,0.172800004,0.542400002,0.096000001,?,?,0.387096763,0.322580636,0.709677398,0.45161289,0.387096763,0.258064508,0.419354826,0.225806445,0.322580636,0.322580636,?,0.193548381,0.419354826,0.645161271,113.3571429,0.342171443,?
?,84.0,147.0,?,89.0,87.0,98.0,78.0,110.0,?,98.0,?,147.0,98.0,?,?,334.0,380.0,751.0,?,?,374.0,615.0,294.0,287.0,356.0,537.0,266.0,?,187.0,?,662.0,267.0,?,296.0,505.0,149.0,189.0,213.0,390.0,0.096000001,?,0.302400023,?,?,0.100800008,0.532800019,?,0.096000001,0.868800044,0.124800004,0.105600007,0.144000009,?,0.193548381,?,0.548387051,0.290322572,?,?,0.483870953,?,?,0.516129017,0.290322572,0.290322572,0.290322572,0.387096763,?,?,0.34331796
154.0,132.0,172.0,?,?,102.0,87.0,93.0,?,141.0,89.0,128.0,136.0,90.0,?,408.0,365.0,442.0,559.0,345.0,709.0,360.0,518.0,?,?,?,?,?,?,193.0,342.0,?,?,?,267.0,399.0,1372.0,185.0,?,307.0,0.552000046,0.499200016,0.225600004,0.739200056,?,?,0.657600045,0.086400002,0.091200002,0.960000038,0.609600008,?,0.158400014,0.26880002,?,?,?,0.516129017,0.354838699,0.225806445,?,0.193548381,0.225806445,?,0.419354826,0.225806445,?,0.45161289,115.8571429,0.372342875,0.361751139
?,102.0,153.0,?,87.0,?,97.0,90.0,110.0,?,114.0,?,?,92.0,?,?,?,392.0,485.0,327.0,438.0,?,?,355.0,327.0,?,504.0,172.0,306.0,201.0,318.0,398.0,231.0,341.0,457.0,?,201.0,213.0,163.0,376.0,?,0.744000018,0.302400023,0.691200018,0.13440001,?,0.302400023,0.081600003,0.120000005,?,0.230400011,0.105600007,0.518400013,0.705600023,0.290322572,0.354838699,0.580645144,0.354838699,0.290322572,0.258064508,0.45161289,0.161290318,0.354838699,0.45161289,0.387096763,0.290322572,0.354838699,?,113.5714286,0.313714298,?
155.0,85.0,155.0,82.0,?,101.0,103.0,?,108.0,163.0,115.0,?,118.0,101.0,638.0,337.0,?,931.0,500.0,?,?,?,622.0,?,334.0,?,501.0,483.0,?,201.0,849.0,449.0,291.0,530.0,246.0,?,137.0,219.0,?,383.0,0.120000005,0.216000006,0.782400012,0.168000013,?,?,?,?,0.115200005,?,0.18720001,0.45600003,0.652800024,?,0.322580636,0.354838699,0.45161289,?,?,?,?,0.258064508,0.354838699,?,?,?,?,?,111.2857143,0.325714298,0.364055287
?,121.0,167.0,85.0,77.0,105.0,99.0,?,93.0,163.0,112.0,154.0,134.0,?,410.0,369.0,?,?,?,?,889.0,320.0,?,?,356.0,?,579.0,237.0,?,184.0,?,468.0,268.0,790.0,?,1607.0,174.0,?,?,?,?,?,0.225600004,0.13440001,0.163200006,0.081600003,0.96480006,?,?,0.244800016,0.532800019,?,?,0.302400023,0.258064508,0.45161289,0.387096763,0.290322572,0.322580636,0.225806445,?,0.258064508,0.225806445,0.419354826,?,?,0.322580636,?,117.3571429,0.295200014,0.341013813
164.0,104.0,166.0,?,89.0,91.0,113.0,86.0,?,169.0,91.0,?,126.0,?,376.0,395.0,401.0,524.0,?,343.0,564.0,409.0,?,349.0,332.0,?,544.0,212.0,291.0,?,424.0,428.0,252.0,451.0,?,?,?,?,?,418.0,0.513600051,0.849600017,0.936000049,?,0.172800004,?,?,0.336000025,0.110400006,0.225600004,0.77760005,0.105600007,0.624000013,0.878400028,0.290322572,0.516129017,?,?,?,0.322580636,?,?,?,?,0.419354826,0.258064508,0.419354826,0.516129017,117.0714286,?,0.400921647
154.0,117.0,167.0,100.0,61.0,98.0,112.0,?,102.0,147.0,89.0,?,115.0,?,342.0,?,342.0,?,561.0,?,485.0,?,454.0,852.0,?,?,?,188.0,222.0,175.0,?,?,?,373.0,247.0,352.0,705.0,?,102.0,645.0,0.13440001,0.201600015,0.302400023,?,0.552000046,0.072000004,0.600000024,0.120000005,?,?,0.720000029,0.091200002,0.124800004,0.854400039,?,0.354838699,?,0.419354826,?,0.193548381,?,0.290322572,0.290322572,0.516129017,0.387096763,0.258064508,0.258064508,0.516129017,116.7857143,0.355200019,0.377880173
?,112.0,?,83.0,?,91.0,?,111.0,102.0,158.0,?,?,151.0,?,?,391.0,281.0,666.0,700.0,?,?,354.0,433.0,388.0,335.0,345.0,614.0,557.0,279.0,130.0,583.0,562.0,?,375.0,243.0,?,230.0,?,226.0,463.0,?,0.772800028,?,0.139200002,?,0.331200004,?,?,0.120000005,0.302400023,0.892800033,0.100800008,?,1.003200054,?,0.387096763,?,0.258064508,0.354838699,?,0.419354826,0.258064508,?,?,0.387096763,?,0.419354826,0.548387051,118.3571429,0.381257158,0.364055284
162.0,120.0,?,99.0,104.0,94.0,99.0,97.0,117.0,?,?,138.0,119.0,?,426.0,?,331.0,328.0,2239.0,347.0,466.0,337.0,?,?,404.0,291.0,6198.0,?,?,175.0,?,2135.0,?,367.0,240.0,?,167.0,305.0,153.0,6079.0,0.120000005,?,0.83040005,0.235200018,0.139200002,0.096000001,0.302400023,0.105600007,0.13440001,0.163200006,0.18720001,?,0.153600007,?,0.258064508,0.387096763,0.483870953,0.419354826,0.258064508,?,0.419354826,0.225806445,0.322580636,0.354838699,0.354838699,?,0.322580636,0.354838699,120.9285714,0.275657157,?
153.0,100.0,?,101.0,?,?,?,95.0,?,147.0,?,110.0,?,152.0,412.0,358.0,370.0,459.0,1673.0,?,442.0,543.0,424.0,326.0,473.0,265.0,1508.0,?,258.0,213.0,358.0,1582.0,188.0,338.0,448.0,324.0,?,374.0,155.0,1376.0,0.37440002,?,0.302400023,0.69600004,0.18720001,?,0.820800066,?,?,?,0.148800001,0.096000001,0.124800004,0.624000013,?,?,0.483870953,?,0.322580636,0.258064508,0.645161271,0.193548381,0.258064508,0.483870953,0.290322572,?,0.290322572,?,117.6428571,?,0.343317962
156.0,?,149.0,106.0,?,105.0,96.0,94.0,92.0,138.0,90.0,?,119.0,?,319.0,355.0,286.0,342.0,?,318.0,484.0,?,419.0,272.0,365.0,?,501.0,163.0,?,?,?,696.0,213.0,?,274.0,327.0,134.0,?,?,382.0,?,?,?,0.18720001,?,?,?,0.100800008,0.115200005,?,?,0.096000001,0.13440001,?,0.290322572,0.419354826,0.516129017,0.354838699,0.354838699,0.258064508,0.419354826,0.258064508,0.225806445,?,0.322580636,?,?,0.387096763,113.7857143,0.282514298,0.334101373
173.0,?,135.0,91.0,79.0,103.0,106.0,95.0,?,143.0,88.0,?,?,?,?,363.0,?,?,1166.0,?,1833.0,401.0,359.0,1085.0,?,318.0,?,230.0,272.0,166.0,?,1087.0,?,?,?,265.0,?,?,189.0,?,?,0.748800039,?,0.158400014,0.168000013,0.081600003,?,?,0.096000001,0.302400023,0.148800001,0.100800008,0.148800001,0.254400015,0.322580636,0.45161289,0.290322572,0.322580636,0.387096763,?,?,?,0.354838699,0.483870953,?,?,0.258064508,0.45161289,110.4285714,0.273257157,0.357142844
203.0,?,149.0,?,88.0,85.0,96.0,84.0,111.0,126.0,?,?,126.0,107.0,332.0,?,298.0,327.0,609.0,293.0,415.0,520.0,412.0,436.0,430.0,303.0,604.0,129.0,269.0,149.0,242.0,521.0,208.0,319.0,436.0,?,310.0,?,159.0,478.0,0.115200005,?,0.705600023,?,0.201600015,?,?,0.115200005,0.129600003,?,?,?,?,0.792000055,0.322580636,0.354838699,0.516129017,0.419354826,0.354838699,0.354838699,0.419354826,?,0.322580636,0.354838699,0.354838699,?,0.354838699,0.548387051,113.6428571,0.340114305,?
137.0,101.0,156.0,91.0,?,74.0,?,97.0,99.0,157.0,106.0,?,149.0,?,374.0,?,325.0,515.0,453.0,?,?,?,?,372.0,318.0,?,599.0,?,265.0,?,?,398.0,220.0,255.0,298.0,268.0,215.0,?,420.0,450.0,0.110400006,?,0.302400023,0.734400034,0.201600015,0.057600003,0.302400023,?,0.110400006,?,0.302400023,0.129600003,?,?,0.322580636,?,0.419354826,0.419354826,0.45161289,0.225806445,0.677419305,0.322580636,0.258064508,?,0.419354826,?,0.258064508,0.516129017,111.2142857,0.326742876,0.398617498
176.0,111.0,164.0,?,68.0,99.0,?,87.0,100.0,147.0,?,?,125.0,81.0,348.0,344.0,?,?,687.0,341.0,?,442.0,354.0,299.0,303.0,?,516.0,172.0,233.0,155.0,248.0,619.0,242.0,428.0,355.0,254.0,152.0,199.0,149.0,391.0,?,0.840000033,0.806400061,0.945600033,?,?,?,0.096000001,0.326400012,0.302400023,?,0.105600007,0.172800004,0.657600045,?,0.387096763,0.516129017,0.483870953,0.387096763,0.290322572,0.354838699,?,0.322580636,0.516129017,0.419354826,?,0.45161289,0.45161289,112.6428571,?,0.387096763
145.0,?,148.0,?,97.0,104.0,79.0,97.0,117.0,166.0,?,105.0,?,102.0,?,?,326.0,543.0,495.0,?,550.0,332.0,?,483.0,299.0,266.0,498.0,414.0,289.0,178.0,?,?,218.0,471.0,235.0,?,317.0,199.0,161.0,?,?,0.652800024,0.302400023,0.158400014,0.158400014,0.086400002,0.302400023,0.081600003,0.100800008,?,0.69600004,?,0.45600003,0.302400023,0.387096763,0.45161289,?,0.322580636,0.322580636,0.258064508,0.548387051,0.161290318,0.193548381,0.516129017,0.322580636,0.225806445,0.290322572,?,?,?,0.35944699
145.0,102.0,?,?,?,92.0,114.0,109.0,110.0,161.0,100.0,?,140.0,?,347.0,?,276.0,365.0,451.0,324.0,1962.0,?,396.0,287.0,?,?,?,202.0,324.0,127.0,231.0,390.0,?,?,274.0,286.0,?,252.0,138.0,388.0,0.763200045,?,0.302400023,0.168000013,?,0.067200005,0.931200027,0.115200005,0.086400002,0.177600011,0.527999997,0.110400006,0.489600033,0.302400023,?,0.419354826,?,0.290322572,0.322580636,0.225806445,0.516129017,?,0.193548381,0.322580636,0.322580636,0.290322572,0.290322572,?,118.7857143,0.314400015,0.34562211
?,?,?,92.0,86.0,?,97.0,116.0,101.0,130.0,?,127.0,141.0,62.0,360.0,349.0,319.0,353.0,?,?,356.0,?,476.0,?,271.0,276.0,?,242.0,229.0,?,261.0,363.0,190.0,259.0,281.0,375.0,?,156.0,149.0,?,0.422400028,?,0.24000001,?,0.398400009,?,0.96480006,0.105600007,0.115200005,?,0.436800033,?,?,0.302400023,0.290322572,?,?,0.354838699,0.290322572,0.258064508,0.548387051,?,0.322580636,0.387096763,0.322580636,?,?,?,113.0714286,0.339771447,0.341013813
153.0,86.0,174.0,89.0,111.0,?,89.0,90.0,91.0,156.0,?,153.0,?,79.0,344.0,?,320.0,315.0,991.0,300.0,380.0,?,377.0,297.0,?,307.0,?,191.0,?,146.0,226.0,880.0,218.0,291.0,260.0,286.0,141.0,197.0,154.0,655.0,0.110400006,?,0.302400023,0.614400029,?,0.110400006,?,0.100800008,?,0.196800008,?,0.148800001,0.64320004,0.302400023,?,?,0.516129017,0.419354826,0.290322572,?,?,?,0.322580636,0.387096763,0.322580636,0.354838699,?,?,?,0.282514299,0.364055289
141.0,96.0,166.0,91.0,89.0,101.0,?,97.0,113.0,163.0,117.0,137.0,?,91.0,991.0,?,299.0,338.0,?,303.0,536.0,343.0,375.0,341.0,328.0,?,?,850.0,256.0,133.0,247.0,1195.0,202.0,438.0,246.0,?,178.0,211.0,164.0,?,?,?,?,0.168000013,?,0.096000001,0.302400023,?,0.110400006,0.220800012,0.13440001,0.124800004,?,0.849600017,0.322580636,0.225806445,?,0.322580636,?,0.258064508,0.516129017,0.322580636,0.290322572,0.387096763,?,?,0.354838699,0.580645144,116.5,0.263314297,?
137.0,84.0,140.0,102.0,97.0,92.0,139.0,113.0,?,?,?,127.0,?,112.0,604.0,446.0,431.0,?,430.0,295.0,495.0,568.0,363.0,302.0,?,?,543.0,?,362.0,291.0,?,?,203.0,356.0,455.0,261.0,157.0,?,?,?,0.936000049,0.705600023,?,?,0.177600011,0.100800008,?,0.504000008,0.129600003,0.883200049,0.465600014,0.115200005,0.163200006,0.302400023,0.612903237,?,0.45161289,?,?,0.258064508,?,0.322580636,0.354838699,0.483870953,?,0.258064508,?,0.516129017,?,0.379885733,0.410138237
