@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,0.405,?,?,?,0.133,1.307
3.739,?,?,?,?,?,?
3.426,0.693,?,?,?,?,3.025
?,?,?,0.0,0.0,?,?
?,?,?,1.0,?,2.749,?
3.286,0.357,?,0.0,?,?,?
?,?,1.652,1.0,?,?,?
2.857,0.973,1.838,?,2.0,1.121,?
3.924,0.693,?,0.0,2.0,?,?
?,0.223,1.35,3.0,?,2.545,?
?,?,?,0.0,?,1.742,?
?,?,1.891,?,0.0,-1.053,?
2.429,?,?,0.0,1.0,?,2.583
3.029,?,?,?,?,?,?
3.605,?,?,0.0,0.0,3.562,?
?,0.83,?,?,0.0,2.226,3.007
3.026,0.405,1.548,?,?,?,2.84
3.462,?,?,?,?,2.06,?
3.669,?,1.778,0.0,?,?,?
2.9,?,?,?,?,3.574,6.564
?,0.223,1.587,?,0.0,3.503,4.41
?,?,?,?,?,?,?
3.164,?,?,0.0,1.0,4.912,?
3.332,0.134,1.294,?,?,2.242,?
?,?,1.59,?,?,?,?
?,?,1.944,0.0,?,1.297,2.451
2.993,?,?,?,?,-0.059,?
?,?,0.975,?,?,?,?
3.111,?,1.011,?,?,2.042,?
?,0.56,?,?,?,?,4.767
?,?,1.244,0.0,?,?,5.012
?,0.223,?,0.0,?,?,2.739
?,?,?,1.0,?,3.315,7.809
?,0.331,?,?,?,?,4.338
2.217,0.872,?,0.0,?,?,?
?,?,?,?,0.0,?,1.134
?,?,?,?,?,?,5.178
2.685,0.405,?,0.0,?,1.246,?
?,?,?,0.0,?,?,?
?,?,1.388,?,0.0,?,?
?,0.223,?,?,?,1.882,2.883
?,?,1.729,?,0.0,4.038,?
?,?,?,?,0.0,0.602,?
3.432,?,?,?,?,?,?
3.369,?,1.614,0.0,?,?,2.226
?,?,?,?,?,4.207,?
3.73,?,?,0.0,?,?,?
?,?,1.901,0.0,2.0,?,?
?,?,1.22,?,0.0,4.833,?
3.035,?,?,0.0,?,?,?
3.461,0.223,?,?,0.0,2.813,?
3.867,0.0,?,?,?,3.659,5.678
?,?,1.752,?,0.0,-0.297,?
?,0.88,?,0.0,?,?,4.92
1.634,?,?,0.0,?,?,2.782
?,0.429,0.88,?,0.0,?,?
1.886,?,0.523,0.0,?,?,?
?,?,?,?,?,?,?
3.684,?,?,0.0,?,?,7.691
4.461,?,?,?,1.0,4.548,?
?,0.223,?,?,?,2.42,3.979
3.822,0.0,1.125,?,?,?,5.51
3.113,?,?,1.0,1.0,?,6.143
2.565,?,?,?,?,?,?
?,?,0.793,?,0.0,2.429,?
?,?,?,0.0,4.0,?,?
3.402,0.496,1.45,1.0,0.0,2.345,?
?,?,?,0.0,2.0,?,5.184
?,?,?,?,?,?,4.886
?,?,?,?,1.0,?,?
?,?,?,?,?,?,?
?,?,?,0.0,0.0,?,6.317
?,?,?,?,0.0,1.467,?
?,?,?,0.0,?,?,?
2.126,0.83,?,?,1.0,2.459,5.82
?,0.988,?,?,?,2.343,?
3.175,0.859,?,?,?,2.59,4.095
?,?,?,?,1.0,3.16,?
?,1.317,?,?,?,?,4.368
3.709,1.371,1.478,?,?,?,5.568
?,?,0.954,?,?,?,4.458
3.559,0.223,?,?,?,?,3.458
?,0.693,?,0.0,?,?,?
?,0.56,?,?,?,?,?
4.829,0.331,?,?,?,?,?
?,?,?,?,?,2.481,?
?,?,1.563,?,?,?,?
2.137,0.223,1.179,?,?,0.655,3.779
?,?,1.7,0.0,?,1.57,?
?,1.327,1.284,0.0,?,?,?
?,?,0.832,0.0,?,4.416,?
?,0.499,0.832,?,?,?,?
?,0.0,?,?,0.0,?,?
?,?,1.629,?,?,0.874,?
?,?,?,?,0.0,?,3.638
?,?,1.011,?,0.0,3.311,?
?,?,?,?,?,?,?
2.08,0.764,0.788,?,0.0,?,4.961
?,0.693,?,?,1.0,1.437,3.603
?,0.429,1.572,?,?,2.297,?
?,?,?,0.0,0.0,2.031,4.116
2.111,1.477,1.298,?,?,?,?
?,0.811,?,?,0.0,3.291,4.38
3.261,?,?,?,?,0.915,4.182
?,?,?,?,?,?,3.841
?,0.88,?,0.0,0.0,?,3.726
2.442,?,?,?,?,?,?
?,?,?,0.0,0.0,?,4.305
?,0.56,1.137,?,2.0,?,8.571
3.756,?,?,?,?,4.23,4.425
2.198,0.798,?,0.0,?,?,?
?,0.965,1.584,?,?,1.121,3.77
2.862,1.031,?,?,?,-0.463,4.512
4.121,?,?,?,?,?,5.653
2.309,?,0.871,0.0,0.0,3.046,?
?,0.223,?,?,?,?,3.599
?,0.56,?,?,?,?,?
3.465,?,?,?,?,6.515,3.623
3.252,?,?,0.0,?,?,?
4.085,?,1.482,?,0.0,?,?
?,?,1.108,0.0,?,?,?
2.079,?,?,?,?,2.481,?
3.867,0.134,1.174,?,0.0,?,4.064
?,?,1.555,0.0,?,1.042,3.691
?,?,?,?,?,?,?
3.691,?,?,?,2.0,1.746,5.472
?,?,1.17,?,?,?,?
?,0.405,?,1.0,?,?,5.147
2.594,?,?,?,0.0,?,3.112
3.38,?,?,?,1.0,?,5.278
3.332,0.134,?,0.0,?,?,?
3.578,0.496,?,?,1.0,?,4.32
?,1.421,?,?,0.0,?,?
2.634,?,0.939,0.0,0.0,?,3.926
?,?,1.046,?,?,4.452,8.207
3.179,0.0,?,0.0,?,2.994,?
3.588,0.251,?,?,?,1.564,?
?,?,?,?,?,?,1.812
?,?,?,?,0.0,4.431,?
?,0.331,?,?,?,0.652,2.961
1.844,1.275,?,?,?,3.109,?
?,0.134,?,?,?,?,?
?,?,0.797,?,?,4.017,5.039
?,?,?,?,?,3.19,4.169
?,1.273,?,0.0,?,?,?
?,1.621,?,0.0,?,3.213,6.314
?,?,?,?,?,?,?
?,0.949,?,?,?,?,?
?,?,?,?,0.0,?,3.588
?,1.286,?,?,0.0,?,4.508
?,?,?,0.0,0.0,1.321,6.018
?,1.38,?,?,?,1.654,?
?,?,?,0.0,?,3.32,?
?,?,2.105,0.0,?,?,?
4.086,?,?,?,?,?,3.463
3.353,?,?,?,?,?,?
?,1.586,?,?,2.0,?,7.382
3.567,?,1.501,1.0,?,?,?
?,?,?,?,1.0,1.851,?
?,?,?,?,?,0.215,?
?,0.972,2.208,?,3.0,-0.165,4.244
?,1.03,0.906,0.0,?,1.064,5.558
?,1.306,1.404,?,1.0,5.176,4.239
?,?,1.226,?,?,?,6.171
?,?,?,?,0.0,?,?
2.74,?,1.603,?,?,?,4.215
3.001,0.651,0.781,0.0,0.0,?,?
3.378,?,?,?,0.0,?,?
?,1.182,1.624,?,?,2.433,?
4.311,?,0.964,?,?,?,5.19
3.587,?,?,?,?,?,?
2.893,?,?,?,?,?,6.047
3.898,0.887,?,?,?,4.066,5.999
?,?,?,?,0.0,3.167,4.136
2.817,?,?,0.0,?,?,?
?,?,?,?,0.0,1.145,?
1.965,?,0.762,0.0,?,?,5.303
?,?,?,?,0.0,1.717,2.941
2.019,1.317,?,?,?,?,5.93
1.822,0.681,0.794,0.0,0.0,?,?
?,?,?,?,2.0,?,?
?,?,?,?,0.0,1.748,4.119
?,?,?,0.0,0.0,?,?
3.38,?,1.135,0.0,?,?,?
?,?,1.383,?,0.0,?,6.213
?,?,0.798,0.0,0.0,?,3.555
?,?,1.36,?,0.0,?,?
3.407,?,1.653,?,?,1.145,6.258
?,1.275,?,?,0.0,3.109,6.784
2.216,?,?,?,0.0,?,?
4.372,?,?,?,0.0,5.339,?
3.065,1.079,0.825,?,0.0,?,6.882
?,?,?,?,?,?,?
?,?,?,?,?,?,1.153
2.11,0.773,0.773,?,1.0,2.57,?
1.975,?,0.775,?,0.0,?,?
?,0.223,?,0.0,0.0,3.571,4.269
?,0.907,?,?,?,?,?
?,?,1.571,?,?,?,?
?,0.638,1.117,0.0,1.0,?,?
3.333,?,?,?,0.0,2.974,?
?,?,?,?,0.0,2.773,?
3.351,?,2.456,?,?,-0.197,?
?,?,?,0.0,0.0,?,5.65
?,0.223,?,?,0.0,3.661,5.159
3.073,1.493,1.279,?,?,3.737,6.645
?,2.071,?,?,?,3.948,?
?,0.223,1.375,3.0,?,?,4.865
?,?,?,2.0,?,?,5.066
?,1.026,1.09,0.0,1.0,2.553,3.895
1.634,?,1.19,0.0,0.0,1.313,?
?,0.762,?,?,0.0,?,?
?,?,1.127,0.0,0.0,?,?
?,?,1.046,?,2.0,2.11,?
2.24,?,?,0.0,?,?,2.286
?,?,?,1.0,?,?,4.96
3.24,?,1.487,1.0,?,1.002,?
?,?,?,?,0.0,?,?
?,?,0.817,?,0.0,2.841,5.277
?,?,?,0.0,?,?,?
?,0.223,?,0.0,?,?,3.387
?,?,?,?,?,?,?
?,0.405,?,?,?,1.619,?
?,0.223,1.426,?,?,?,3.18
4.532,?,?,1.0,?,?,5.307
?,0.0,1.205,?,1.0,?,?
3.08,?,1.462,1.0,0.0,1.442,?
?,0.693,1.438,?,?,0.787,?
?,1.345,?,?,?,3.617,?
?,0.251,1.225,0.0,0.0,?,3.086
2.448,?,0.921,0.0,0.0,?,?
3.25,?,?,?,?,?,?
2.824,?,1.051,?,0.0,1.801,3.168
?,?,1.193,?,?,?,?
?,?,1.079,2.0,?,?,?
?,0.762,1.118,0.0,2.0,?,?
?,?,?,0.0,?,?,2.681
?,1.443,?,0.0,?,?,?
2.077,?,0.829,?,1.0,3.458,?
2.086,?,?,?,?,?,3.815
?,?,1.556,0.0,?,2.446,?
0.965,?,?,?,1.0,0.435,?
2.183,?,?,?,0.0,1.395,?
2.031,?,?,?,1.0,-0.703,?
?,0.956,?,?,?,?,1.301
?,0.829,?,?,1.0,?,?
?,?,1.333,0.0,2.0,?,?
4.532,?,1.189,?,?,?,?
?,?,?,0.0,?,0.489,?
?,0.88,?,0.0,?,0.226,1.647
4.031,1.113,1.106,1.0,?,4.579,?
2.479,?,?,0.0,0.0,?,4.912
3.252,0.223,?,?,?,?,4.02
2.094,?,?,?,0.0,?,5.449
2.728,0.134,?,0.0,?,2.102,?
?,?,?,1.0,0.0,?,3.36
2.971,?,?,?,?,2.052,?
?,?,0.876,0.0,?,?,?
1.977,?,0.881,0.0,0.0,2.37,4.798
2.439,0.93,?,?,0.0,1.748,?
?,?,?,?,2.0,?,?
3.78,0.0,1.182,?,?,3.854,?
?,0.811,?,?,?,?,3.397
2.495,?,0.835,0.0,?,?,?
?,?,?,?,?,1.373,2.551
?,0.582,2.311,?,?,1.587,?
?,?,?,0.0,?,3.478,?
?,?,1.445,?,?,?,5.05
?,?,?,?,0.0,3.291,?
?,?,1.208,?,0.0,?,?
?,?,0.931,?,?,?,4.559
?,?,?,?,0.0,?,2.12
?,?,?,0.0,1.0,?,?
?,?,?,0.0,?,?,4.963
?,?,1.415,?,?,0.575,4.919
2.719,?,?,?,?,?,3.289
?,?,?,?,?,?,?
?,?,0.871,?,0.0,?,?
?,?,?,?,0.0,?,4.77
?,0.891,0.816,?,?,?,?
?,?,?,?,1.0,1.737,6.148
2.251,0.638,?,1.0,0.0,?,4.175
?,0.496,?,?,1.0,4.206,?
2.122,1.621,1.511,0.0,?,2.64,?
?,?,?,?,0.0,-0.294,3.151
?,1.286,1.309,0.0,?,2.223,5.318
2.125,?,?,?,?,?,?
?,?,1.098,?,?,2.54,3.742
?,?,?,?,0.0,?,5.341
3.528,?,1.288,?,?,?,5.466
?,?,?,?,?,1.064,1.999
?,?,?,?,0.0,?,?
3.198,0.405,1.399,?,?,1.897,?
2.888,0.251,1.771,0.0,?,?,?
4.443,0.251,?,?,?,?,6.483
?,?,1.187,?,?,?,?
?,?,?,0.0,?,?,3.884
?,0.711,?,0.0,3.0,?,?
3.526,?,?,?,?,0.757,3.423
2.366,?,?,?,0.0,?,?
?,?,?,?,?,?,3.799
4.436,?,1.227,?,?,?,5.412
?,1.028,?,0.0,?,?,5.758
?,?,?,?,0.0,?,3.666
?,?,1.023,0.0,?,?,3.751
2.508,0.58,0.941,0.0,?,1.701,3.799
3.103,0.134,1.016,?,0.0,2.193,?
3.05,?,?,?,?,?,?
2.585,1.586,1.352,0.0,0.0,?,?
1.962,?,0.783,0.0,?,?,?
3.143,?,1.641,?,?,1.209,?
?,1.501,1.124,?,0.0,?,?
2.126,?,?,0.0,?,?,?
?,0.405,1.189,2.0,?,?,5.541
?,0.58,?,?,?,?,?
3.103,?,1.016,?,?,?,?
?,0.134,?,?,0.0,2.42,?
3.103,?,1.016,?,?,2.193,?
2.456,?,0.937,?,?,?,?
?,0.251,?,0.0,1.0,?,2.745
2.802,?,1.6,?,?,1.064,4.423
?,?,?,0.0,1.0,?,?
?,?,?,4.0,?,?,?
?,?,?,0.0,0.0,1.758,?
4.258,0.223,?,?,?,4.506,?
?,?,1.288,1.0,1.0,4.804,?
3.143,?,1.641,0.0,?,?,2.487
3.423,?,1.993,?,4.0,?,?
3.332,0.134,?,?,0.0,2.242,3.806
2.748,?,2.048,?,?,?,1.462
?,?,1.263,1.0,?,2.904,?
?,?,?,?,?,1.94,?
2.377,0.827,?,0.0,?,2.239,?
?,0.58,?,0.0,0.0,?,?
?,?,?,?,?,?,?
3.314,?,1.173,?,?,3.112,?
?,0.693,?,?,2.0,2.576,?
2.086,?,?,0.0,?,4.594,6.72
?,1.443,0.902,?,0.0,?,?
?,1.364,0.421,?,0.0,4.19,5.591
?,0.827,0.938,?,?,2.239,?
?,0.887,?,?,?,1.395,?
?,?,1.399,1.0,?,?,?
3.023,?,1.349,1.0,?,1.239,3.917
?,0.496,?,0.0,?,?,?
?,0.582,0.931,0.0,0.0,?,?
2.636,?,0.999,?,?,2.573,4.393
2.439,?,0.924,?,?,1.748,4.856
2.781,0.711,?,0.0,0.0,?,3.846
4.137,?,?,?,1.0,?,5.194
1.733,1.077,?,?,0.0,3.11,4.63
?,0.827,?,?,?,?,3.91
?,0.887,0.888,0.0,?,1.395,?
?,?,?,0.0,0.0,?,5.146
2.11,?,?,?,?,1.61,?
?,?,1.104,0.0,1.0,?,3.882
?,?,0.805,?,?,?,?
2.329,0.711,?,?,?,?,?
2.512,0.134,0.862,?,0.0,?,?
1.512,0.57,?,?,1.0,?,?
?,?,?,?,1.0,?,?
1.774,?,2.299,?,?,?,?
?,?,?,?,?,3.237,?
?,?,?,?,?,2.048,4.473
?,?,?,?,?,3.315,?
2.726,0.496,1.179,0.0,?,1.06,2.126
?,0.496,?,?,0.0,?,1.68
?,0.83,?,?,0.0,?,?
2.634,0.223,?,?,?,0.943,?
2.08,?,?,?,?,2.729,?
2.536,?,1.482,0.0,?,0.204,?
2.034,?,1.727,?,?,0.8,2.072
2.755,0.83,?,?,0.0,?,?
?,?,?,?,?,3.426,6.087
?,?,?,0.0,0.0,3.451,?
?,0.811,1.127,?,0.0,?,4.759
?,?,1.335,?,?,1.141,2.412
3.195,?,?,?,1.0,2.222,?
?,1.15,?,?,?,?,3.499
?,1.068,0.923,?,0.0,?,?
?,1.278,?,?,0.0,?,5.361
?,?,0.793,0.0,0.0,3.314,?
2.217,?,?,1.0,?,2.269,5.308
2.019,?,?,?,?,3.314,?
?,0.932,?,?,0.0,?,4.672
2.479,0.887,?,0.0,?,?,?
?,0.223,?,0.0,?,?,?
?,?,?,0.0,2.0,?,4.54
?,?,?,0.0,?,?,?
?,?,?,0.0,?,?,6.077
?,0.251,?,?,?,?,?
2.43,?,?,?,1.0,?,?
?,?,0.841,1.0,0.0,?,5.251
?,?,?,0.0,0.0,?,?
?,?,?,0.0,?,2.688,4.002
?,?,1.583,?,?,1.442,?
?,0.798,?,0.0,?,?,2.569
?,?,?,?,?,?,?
?,?,1.19,0.0,?,?,2.319
3.675,?,?,0.0,?,?,?
?,?,?,?,0.0,2.974,4.632
2.396,?,?,?,?,?,0.778
?,?,?,?,?,?,0.855
?,0.629,1.483,0.0,0.0,-0.317,0.361
?,?,2.0,?,0.0,?,5.242
1.333,?,1.148,?,?,-0.386,?
2.034,0.331,2.672,1.0,?,?,?
0.973,0.988,?,?,?,0.18,?
?,?,0.966,?,2.0,4.279,?
?,?,2.13,?,?,?,1.885
3.003,0.134,?,?,0.0,?,2.647
?,0.134,?,0.0,0.0,?,?
?,?,?,?,?,?,?
3.86,?,1.55,0.0,?,3.661,?
?,?,?,?,0.0,2.894,?
?,?,?,?,?,?,?
2.126,?,?,?,?,0.087,?
4.191,?,?,0.0,0.0,1.239,?
?,0.923,?,0.0,0.0,?,?
?,?,?,?,0.0,3.987,?
?,?,?,?,0.0,?,7.287
?,?,?,?,?,?,?
3.027,0.331,?,0.0,?,1.807,3.009
?,0.638,?,?,?,1.701,3.513
3.461,?,?,?,1.0,2.357,?
4.219,?,?,?,?,4.246,?
?,?,0.954,0.0,?,1.748,4.208
?,?,1.524,?,1.0,2.289,?
3.033,?,1.312,1.0,0.0,?,4.832
2.684,0.988,1.226,?,?,?,?
2.396,?,1.778,0.0,?,?,1.121
2.748,?,1.705,?,0.0,?,?
?,?,1.662,?,0.0,?,2.217
?,0.0,?,?,?,?,?
?,?,1.867,?,?,2.226,3.402
?,?,1.466,0.0,?,1.95,?
5.158,?,?,?,0.0,?,?
2.526,0.713,?,1.0,?,2.213,?
?,1.236,?,?,?,?,?
?,1.278,?,0.0,0.0,?,4.862
?,0.452,?,?,?,-0.022,1.81
4.305,0.223,?,3.0,2.0,?,5.192
?,0.582,1.939,?,?,?,?
4.166,0.134,1.556,?,?,4.098,?
?,1.385,?,0.0,?,?,4.593
?,?,?,0.0,0.0,?,?
?,?,1.319,0.0,0.0,?,?
?,?,?,?,?,?,?
?,?,1.431,?,0.0,-0.317,?
?,0.223,1.75,?,?,?,3.076
