@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
2.333,?,?,?,0.0,-1.053,?
2.026,0.223,1.429,?,?,0.202,?
?,?,?,?,0.0,?,?
0.965,?,1.695,1.0,?,?,4.37
1.951,?,1.878,?,0.0,-1.053,0.053
?,?,?,?,?,?,?
?,?,?,1.0,0.0,?,?
?,?,?,?,?,?,?
?,?,?,?,0.0,?,3.721
?,0.486,?,?,?,?,3.701
?,1.374,2.259,?,?,2.05,?
?,0.134,?,?,?,?,?
?,?,?,?,?,1.869,?
2.802,0.223,?,?,1.0,1.064,?
?,1.096,?,?,1.0,?,?
?,?,?,?,?,1.492,2.99
?,0.405,1.69,?,?,?,?
?,0.223,?,?,?,?,?
3.277,?,?,?,0.0,?,2.085
3.179,0.0,?,?,0.0,2.942,?
?,?,?,0.0,?,?,3.29
?,0.499,0.99,?,?,3.21,?
2.216,0.582,?,?,?,?,3.979
?,0.134,0.95,?,?,1.859,3.47
?,?,?,?,0.0,?,3.314
?,?,?,?,?,0.057,?
2.085,?,?,?,?,?,4.74
?,0.604,?,0.0,?,?,?
2.91,?,?,0.0,?,?,?
2.512,?,?,0.0,?,0.846,2.364
?,?,?,?,?,2.876,?
?,0.223,?,?,?,?,2.07
2.866,?,?,0.0,?,?,?
?,0.223,0.857,?,0.0,?,?
2.512,?,1.293,?,?,?,?
?,?,?,?,?,2.248,2.832
2.98,?,?,0.0,0.0,-0.063,1.639
?,?,?,?,?,0.846,?
2.98,0.251,1.959,?,?,-0.063,?
3.462,?,?,?,1.0,2.06,?
2.755,0.405,1.559,?,?,?,?
?,0.405,?,0.0,?,?,3.231
?,?,1.328,?,0.0,?,?
?,?,?,?,?,?,3.572
2.878,?,?,?,0.0,?,2.436
1.961,?,?,1.0,0.0,?,?
?,?,1.762,?,?,?,1.795
?,0.251,1.126,0.0,?,-0.786,?
?,?,?,0.0,?,-0.534,?
?,?,2.606,?,?,-0.128,?
?,?,?,0.0,?,0.8,?
1.961,?,?,?,0.0,?,2.505
?,?,1.669,?,?,0.408,1.524
?,0.223,1.203,?,0.0,0.156,?
?,?,1.189,0.0,0.0,?,5.115
?,0.223,?,0.0,1.0,1.795,?
?,0.693,?,2.0,?,?,?
4.171,0.693,1.678,?,2.0,?,?
3.316,?,1.571,0.0,1.0,?,2.94
?,0.0,?,?,?,?,4.538
?,0.83,1.696,0.0,0.0,2.604,?
?,0.134,?,?,0.0,?,2.692
2.802,0.223,1.6,1.0,0.0,?,3.825
2.126,?,?,?,?,-0.226,?
2.709,?,2.072,0.0,?,?,1.78
?,?,?,0.0,?,?,0.533
?,?,1.417,?,?,?,3.299
?,0.134,?,?,?,?,?
?,0.56,2.451,?,?,-0.544,?
?,?,?,?,2.0,2.021,?
?,0.223,?,?,?,?,?
?,0.56,?,0.0,1.0,?,3.496
?,?,?,?,0.0,3.126,?
3.369,?,?,?,?,?,?
3.277,0.223,?,0.0,?,1.587,2.98
?,?,?,?,0.0,?,?
3.277,0.486,?,?,?,?,?
?,?,?,?,?,?,?
?,0.56,?,?,?,-0.917,?
?,?,?,?,?,?,?
?,?,?,0.0,?,?,?
?,?,1.287,?,0.0,?,?
?,?,1.614,?,?,?,?
3.316,?,?,1.0,?,1.795,?
3.596,?,1.515,0.0,0.0,?,?
?,0.134,?,?,0.0,?,4.396
3.669,0.223,1.599,?,0.0,3.186,?
3.199,0.56,?,?,?,?,1.02
?,?,2.137,?,?,?,2.973
?,?,1.531,0.0,?,?,3.182
?,?,?,0.0,?,3.953,5.055
3.896,?,?,0.0,0.0,?,?
?,?,?,0.0,?,-0.937,0.33
3.98,?,1.578,?,?,3.806,?
4.114,0.223,?,0.0,0.0,?,?
?,?,?,0.0,?,?,5.268
?,?,?,?,?,?,?
2.456,0.331,?,0.0,1.0,?,?
?,0.764,?,?,?,2.619,4.191
?,?,?,?,?,2.813,4.416
?,0.496,?,0.0,?,?,?
?,?,1.506,?,1.0,?,4.38
2.544,?,1.245,0.0,0.0,?,?
?,1.16,1.714,?,0.0,?,?
?,?,1.35,?,?,3.115,8.471
3.222,1.501,?,0.0,?,?,?
3.728,?,?,0.0,?,?,?
3.358,?,?,0.0,?,1.89,3.852
2.96,0.88,1.53,1.0,?,?,?
4.81,?,?,?,?,5.426,2.548
3.311,0.56,?,?,?,?,5.276
?,?,?,?,1.0,?,3.924
2.585,?,?,0.0,0.0,?,6.379
?,?,0.595,?,0.0,3.764,4.705
?,1.075,?,?,?,2.359,?
2.508,0.58,?,0.0,0.0,?,?
?,0.711,?,?,?,?,?
?,?,?,0.0,1.0,3.587,4.108
?,0.891,0.822,?,0.0,2.956,4.42
?,?,0.709,?,?,2.736,?
?,?,?,?,?,1.097,?
3.452,?,1.476,?,?,2.402,?
4.288,0.865,1.327,?,?,?,5.642
?,?,0.814,?,?,0.893,?
?,?,?,?,0.0,?,?
?,?,0.819,?,?,?,4.296
?,?,1.298,?,?,1.976,?
?,0.827,0.938,0.0,0.0,?,3.759
3.023,0.56,?,?,0.0,1.239,3.278
?,0.56,?,?,0.0,0.922,3.118
2.218,0.923,1.074,?,?,0.291,?
?,0.134,?,0.0,0.0,?,?
?,?,0.834,?,?,2.509,3.933
?,?,?,?,2.0,?,?
?,?,2.254,0.0,?,1.401,?
?,0.889,0.835,?,?,?,?
?,0.223,1.1,1.0,?,2.723,4.35
?,1.286,1.294,?,?,1.919,4.809
?,?,2.162,0.0,?,?,?
3.378,0.134,?,?,?,3.395,?
2.961,0.405,?,?,0.0,1.312,?
3.52,0.223,1.562,?,0.0,2.129,?
3.012,?,1.023,0.0,0.0,?,4.07
?,0.405,1.17,1.0,?,?,?
3.08,0.223,?,?,?,1.442,?
?,?,1.808,?,2.0,1.121,3.095
?,?,?,?,0.0,0.893,6.4
2.026,?,1.667,?,0.0,?,2.65
?,0.405,1.5,?,?,0.076,?
3.462,0.405,1.717,?,?,2.06,?
2.462,0.223,1.625,?,0.0,0.655,?
3.026,?,1.787,?,?,?,?
2.429,0.405,?,0.0,?,?,0.931
2.836,?,1.43,0.0,?,?,?
?,?,1.551,?,?,4.379,?
?,?,1.619,?,?,?,?
?,0.956,?,0.0,?,3.234,?
3.137,?,1.312,?,2.0,0.749,?
2.034,0.64,1.727,?,0.0,0.8,?
2.034,0.331,1.56,?,?,0.133,2.117
1.667,?,?,0.0,2.0,?,?
2.283,?,?,0.0,0.0,?,?
?,0.223,?,?,0.0,?,?
?,1.821,1.027,0.0,2.0,5.469,6.897
?,?,?,0.0,?,?,?
?,0.223,?,0.0,0.0,4.177,5.78
2.119,?,?,?,?,?,1.05
?,0.56,?,?,1.0,3.048,3.926
?,1.38,1.264,?,?,1.971,?
3.102,0.693,?,?,?,2.005,3.451
3.393,1.292,2.122,?,3.0,1.595,3.477
?,?,0.847,?,?,?,?
2.639,1.462,0.83,?,?,?,5.985
2.47,?,?,?,2.0,?,6.351
2.164,?,?,?,?,?,?
?,?,?,?,?,?,?
?,1.695,?,0.0,0.0,?,?
?,?,?,?,1.0,2.821,?
?,0.827,1.079,2.0,?,1.155,?
3.012,?,?,0.0,?,?,4.62
2.374,?,?,?,1.0,?,?
?,?,1.325,?,?,0.454,?
?,?,?,0.0,1.0,?,1.307
?,?,?,?,2.0,?,?
?,?,1.488,?,1.0,1.294,?
2.878,?,1.684,0.0,?,0.8,?
4.785,1.263,?,1.0,?,?,?
3.286,?,2.104,?,?,?,1.771
?,?,?,?,?,0.888,4.603
?,?,?,0.0,?,?,5.311
?,?,1.707,0.0,?,2.314,4.713
3.601,0.223,1.35,3.0,?,2.545,?
3.634,?,?,?,?,1.742,?
?,0.331,?,?,?,?,?
2.429,0.405,?,?,?,?,?
3.029,?,?,0.0,?,?,?
?,?,1.15,?,?,3.562,4.51
2.024,?,1.761,?,?,?,3.007
3.026,?,?,?,?,1.373,2.84
?,?,?,0.0,?,2.06,4.557
?,0.223,1.778,?,?,2.274,3.604
2.9,1.275,0.913,0.0,1.0,?,?
?,?,?,0.0,?,?,4.41
?,0.134,?,?,0.0,3.467,?
?,2.044,0.83,0.0,?,?,6.113
?,?,1.294,0.0,?,?,3.374
2.344,0.582,?,?,0.0,1.467,?
?,0.854,?,0.0,0.0,?,2.451
2.993,?,1.232,0.0,?,-0.059,5.395
?,?,?,?,?,?,?
3.111,?,1.011,?,?,?,?
?,?,?,1.0,?,?,4.767
?,1.182,?,0.0,1.0,1.845,5.012
3.134,?,?,?,?,1.795,?
?,?,?,?,?,?,?
?,?,?,?,?,?,4.338
?,0.872,?,?,0.0,1.769,4.182
?,?,?,0.0,?,0.706,?
?,0.223,?,?,?,3.105,5.178
?,?,1.145,?,?,1.246,?
2.685,0.405,?,?,?,?,?
?,0.405,?,?,?,1.58,3.07
?,?,1.59,0.0,0.0,1.882,?
4.029,0.965,1.729,0.0,0.0,4.038,?
?,0.711,?,?,?,0.602,?
3.432,?,1.385,0.0,?,?,?
?,0.134,?,?,?,1.587,2.226
?,?,1.134,?,0.0,?,6.5
3.73,?,?,?,?,3.182,4.732
?,?,1.901,0.0,2.0,?,?
4.141,?,?,0.0,?,?,?
?,0.223,1.941,0.0,?,?,2.107
?,0.223,?,?,?,?,?
?,0.0,1.4,?,?,?,5.678
?,?,?,?,0.0,?,?
?,?,?,?,?,?,?
?,?,1.19,?,?,1.313,?
?,0.429,0.88,?,?,2.679,5.229
?,?,?,?,0.0,?,4.737
?,1.115,?,0.0,?,?,4.342
?,1.275,?,0.0,?,?,7.691
?,?,?,0.0,?,?,?
3.087,?,?,?,0.0,2.42,3.979
3.822,0.0,?,?,0.0,4.044,?
?,?,?,?,?,4.038,?
?,?,?,?,?,0.242,?
?,?,?,1.0,0.0,?,?
2.95,1.772,?,?,?,3.11,5.383
?,?,1.45,?,?,?,4.557
3.618,0.842,1.686,0.0,2.0,?,?
?,1.336,?,0.0,0.0,2.459,4.886
3.739,?,?,?,?,3.374,?
?,1.501,?,0.0,?,?,?
?,?,?,?,?,2.359,?
?,?,?,?,?,?,?
3.323,1.232,?,?,?,?,6.525
2.126,0.83,1.455,?,?,?,5.82
?,?,0.764,0.0,?,?,?
?,?,?,0.0,?,?,?
?,1.192,1.481,?,?,?,?
?,?,1.288,?,0.0,?,4.368
3.709,?,1.478,?,?,?,5.568
2.479,?,0.954,?,?,1.748,?
?,0.223,1.36,?,0.0,?,?
?,?,1.381,?,2.0,3.618,?
3.24,?,?,0.0,?,?,4.544
?,?,?,?,4.0,4.57,6.347
?,0.988,0.836,0.0,?,2.481,2.608
?,?,1.563,?,0.0,?,5.18
2.137,?,?,0.0,?,0.655,3.779
?,0.58,?,?,?,1.57,5.029
1.279,?,1.284,0.0,?,2.2,?
3.252,0.499,0.832,0.0,?,4.416,?
?,?,0.832,?,0.0,?,4.384
?,?,?,?,0.0,4.76,?
2.591,?,?,0.0,0.0,0.874,2.395
2.118,0.956,1.643,?,0.0,-2.03,?
?,?,1.011,?,?,3.311,?
?,0.223,?,?,?,?,?
?,?,?,0.0,0.0,1.514,4.961
2.8,0.693,1.091,?,?,1.437,?
?,0.429,?,0.0,?,2.297,?
?,0.918,1.919,0.0,?,?,?
2.111,?,?,?,0.0,?,?
3.609,0.811,1.208,0.0,?,?,4.38
?,0.331,?,?,1.0,0.915,4.182
3.38,0.702,?,?,1.0,?,3.841
?,?,1.488,?,0.0,1.182,?
?,?,0.984,0.0,?,3.259,?
3.63,?,1.476,?,0.0,?,?
?,?,?,1.0,?,4.332,?
?,?,?,0.0,?,?,?
?,?,?,?,?,?,3.328
?,0.965,?,?,?,1.121,?
?,?,1.828,0.0,3.0,?,4.512
?,0.829,?,?,?,3.913,?
?,?,?,?,0.0,3.046,?
?,0.223,1.062,?,0.0,?,?
?,0.56,?,?,2.0,1.117,3.757
?,2.171,0.888,?,0.0,?,?
3.252,?,?,?,0.0,2.51,?
4.085,0.134,?,0.0,0.0,4.234,?
2.726,0.496,?,?,1.0,?,?
2.079,0.988,?,?,?,?,?
?,0.134,1.174,?,?,3.386,4.064
3.33,?,?,0.0,?,1.042,3.691
?,1.028,?,?,?,2.433,?
?,0.711,?,?,?,?,5.472
?,0.405,?,?,?,2.592,4.577
?,?,1.585,?,?,2.27,?
2.594,?,0.861,0.0,?,?,?
3.38,?,?,?,1.0,3.184,?
?,?,0.909,0.0,0.0,?,?
3.578,?,?,?,?,2.391,?
2.857,?,2.282,?,?,2.357,?
2.634,0.223,?,0.0,?,?,3.926
2.836,?,?,0.0,2.0,4.452,?
3.179,?,?,0.0,?,2.994,?
3.588,0.251,?,0.0,?,?,?
3.026,?,2.164,0.0,?,?,1.812
3.739,0.0,?,?,?,?,?
?,?,1.313,?,?,?,?
?,?,?,0.0,0.0,?,6.72
?,0.134,?,?,?,4.651,?
?,?,?,0.0,?,4.017,?
?,?,?,?,?,3.19,4.169
3.055,1.273,?,?,?,?,5.393
?,1.621,1.502,?,?,?,?
?,?,?,?,?,2.054,5.087
2.423,?,1.15,?,0.0,?,2.44
?,?,?,?,?,?,3.588
?,?,?,?,0.0,1.602,?
3.196,1.38,1.234,?,?,?,?
?,1.38,?,0.0,?,?,?
?,?,1.351,0.0,0.0,3.32,?
?,?,2.105,?,?,?,5.062
?,?,?,?,0.0,0.37,3.463
3.353,?,1.418,?,?,?,5.018
3.174,1.586,0.91,?,?,?,7.382
?,?,?,?,3.0,1.759,?
?,?,?,?,1.0,1.851,?
3.81,1.025,?,0.0,?,?,3.838
?,0.972,?,?,3.0,-0.165,?
0.667,?,0.906,0.0,0.0,?,5.558
?,?,1.404,0.0,?,?,?
2.862,?,1.226,0.0,?,3.896,?
2.183,?,0.846,?,0.0,1.395,4.739
?,?,1.603,?,?,2.646,4.215
?,?,?,?,?,4.203,5.262
3.378,1.38,1.25,0.0,?,?,5.933
?,1.182,1.624,?,?,?,4.811
?,1.496,?,0.0,?,?,5.19
3.587,0.675,?,0.0,?,2.527,?
?,?,0.907,0.0,0.0,?,6.047
3.898,0.887,1.45,?,?,?,5.999
?,?,?,?,0.0,?,?
2.817,?,1.521,0.0,?,?,?
?,?,1.708,?,0.0,1.145,3.297
?,1.028,?,0.0,0.0,?,?
?,?,?,?,?,1.717,?
?,?,?,?,?,3.617,?
1.822,?,?,0.0,0.0,?,3.696
2.928,1.131,?,?,?,3.508,?
?,0.887,0.954,?,0.0,?,?
3.793,?,?,0.0,?,?,6.038
3.38,?,?,0.0,1.0,?,4.951
4.181,0.57,1.383,?,?,?,?
2.297,?,?,0.0,?,?,?
?,?,?,?,?,?,4.739
?,1.548,1.653,0.0,?,?,6.258
?,?,0.804,?,0.0,?,?
?,?,?,0.0,0.0,?,3.751
4.372,?,?,0.0,?,?,?
3.065,?,?,0.0,?,5.472,?
?,?,?,0.0,?,?,?
?,?,1.207,?,1.0,?,?
?,?,0.773,0.0,1.0,?,?
?,?,?,1.0,?,?,4.227
3.629,0.223,?,?,?,3.571,?
?,0.907,?,?,0.0,3.046,3.782
?,0.223,?,?,?,1.795,3.854
?,?,?,0.0,?,3.557,8.169
3.333,0.405,?,1.0,?,?,?
3.749,0.331,?,?,?,2.773,?
?,0.797,2.456,?,?,?,3.903
3.098,?,?,?,?,?,?
3.734,?,?,0.0,?,3.661,?
?,?,?,?,?,?,?
3.249,2.071,1.327,?,0.0,?,?
?,?,?,?,?,0.548,?
?,0.58,1.36,?,1.0,3.062,5.066
?,?,1.09,0.0,?,?,?
?,?,?,?,?,1.313,2.056
?,?,0.845,?,?,1.091,?
?,0.811,1.127,?,?,?,?
4.205,?,1.046,?,?,?,?
?,?,1.203,?,?,?,2.286
?,?,?,1.0,?,?,?
?,?,?,?,?,?,?
?,?,?,?,0.0,?,?
?,0.811,?,?,0.0,2.841,?
?,?,1.012,?,?,2.296,?
3.734,0.223,?,0.0,?,?,3.387
?,0.223,1.254,?,?,?,?
?,0.405,1.609,?,2.0,?,3.528
?,?,1.426,0.0,0.0,?,3.18
4.532,0.405,?,?,?,4.639,?
4.324,?,?,0.0,1.0,?,?
3.08,0.223,1.462,?,?,?,?
?,?,?,?,?,?,1.055
?,?,0.783,0.0,?,?,?
3.386,0.251,?,?,0.0,1.586,?
?,?,?,?,0.0,?,3.521
?,?,0.95,0.0,?,?,?
?,?,1.051,?,?,1.801,3.168
?,?,1.193,?,0.0,?,?
?,0.0,1.079,?,0.0,?,3.974
?,0.762,1.118,?,2.0,-0.129,?
3.2,?,?,?,?,0.779,?
3.337,1.443,?,?,?,?,?
2.077,1.236,?,0.0,?,?,?
2.086,?,?,?,?,?,3.815
3.7,?,?,?,?,?,3.662
0.965,0.732,1.359,?,?,0.435,3.481
2.183,?,0.846,0.0,?,?,4.224
?,0.496,1.952,?,1.0,?,?
?,?,2.609,0.0,?,?,?
3.871,0.829,1.558,0.0,?,?,?
?,?,1.333,0.0,?,?,?
?,0.405,1.189,?,3.0,4.639,?
2.238,?,2.078,0.0,?,?,4.513
?,?,1.705,0.0,?,?,?
4.031,?,?,?,2.0,?,?
?,0.887,0.954,?,?,1.748,?
?,?,?,?,0.0,2.51,4.02
2.094,0.827,?,?,0.0,?,?
?,?,?,?,?,?,?
?,?,1.0,?,?,?,?
2.971,0.972,?,?,?,?,?
?,?,?,0.0,?,?,?
?,?,?,?,?,?,?
?,0.93,0.924,?,0.0,?,5.007
3.049,0.762,?,?,2.0,?,4.369
?,?,?,?,?,?,4.938
3.219,?,?,?,0.0,2.604,?
2.495,?,?,?,1.0,?,?
?,0.405,1.787,?,?,1.373,?
?,?,?,0.0,?,?,3.075
?,?,0.899,?,?,?,?
?,0.83,1.445,?,?,?,5.05
?,?,?,?,?,3.291,?
?,?,?,?,?,?,?
?,0.932,?,?,?,2.529,4.559
2.542,?,1.891,0.0,0.0,?,?
?,?,?,?,1.0,1.294,2.263
3.18,?,1.246,?,?,?,4.963
2.482,?,?,0.0,?,?,4.919
?,?,?,?,0.0,?,?
3.023,0.56,1.168,0.0,1.0,?,?
?,0.638,?,?,?,1.61,?
4.88,?,?,?,?,2.217,4.77
2.08,?,0.816,?,?,?,4.41
?,0.928,?,?,?,1.737,?
?,?,?,1.0,?,?,?
4.139,?,1.43,?,?,4.206,?
?,?,?,0.0,?,?,?
4.061,0.134,?,0.0,0.0,?,3.151
?,?,?,0.0,0.0,?,?
2.125,?,?,?,?,?,?
3.452,?,?,?,?,?,?
?,0.887,0.954,?,?,1.748,?
3.528,?,?,?,?,0.626,5.466
2.802,?,?,?,?,?,1.999
?,?,?,?,?,3.291,?
?,?,?,0.0,0.0,?,?
2.888,?,1.771,0.0,0.0,?,?
4.443,0.251,1.287,?,?,4.453,6.483
?,?,1.187,?,?,?,6.064
?,0.251,?,0.0,0.0,-0.241,?
3.526,?,?,?,?,?,?
3.526,?,1.596,?,?,0.757,?
2.366,?,1.735,?,?,?,0.242
2.508,0.58,?,0.0,0.0,?,3.799
?,0.764,1.227,0.0,1.0,5.258,?
4.356,?,?,?,?,5.741,?
?,0.93,0.846,0.0,0.0,1.395,?
?,?,?,?,?,2.193,3.751
?,?,?,?,?,?,?
3.103,?,?,?,0.0,?,?
?,?,?,1.0,?,2.233,?
2.585,?,?,?,?,4.092,6.551
1.962,?,?,?,?,?,?
3.143,0.134,1.641,?,?,1.209,?
?,1.501,1.124,?,?,?,?
?,?,?,0.0,0.0,?,?
?,?,?,2.0,?,4.639,?
2.528,?,?,0.0,0.0,?,?
?,?,?,?,?,?,?
?,0.134,?,?,0.0,?,?
?,?,?,0.0,?,2.193,?
?,?,0.937,?,?,?,?
3.26,0.251,1.287,?,1.0,?,?
2.802,0.223,?,?,?,1.064,?
?,?,1.583,0.0,?,?,?
3.046,0.0,?,4.0,0.0,2.352,?
?,?,?,0.0,?,1.758,?
?,0.223,1.538,0.0,?,4.506,?
?,?,?,1.0,?,?,?
?,0.134,1.641,?,?,1.209,2.487
?,?,1.993,?,?,-1.358,3.689
?,?,?,?,0.0,2.242,?
?,?,2.048,0.0,0.0,0.8,1.462
4.135,0.58,?,?,?,?,?
?,?,1.614,0.0,0.0,1.94,?
?,?,0.938,0.0,?,2.239,?
?,0.58,?,0.0,0.0,?,?
2.377,?,?,0.0,?,2.239,?
3.314,0.331,1.173,?,0.0,?,?
3.788,?,?,0.0,?,2.576,?
2.086,?,0.396,?,0.0,?,?
2.26,1.443,0.902,0.0,0.0,?,6.006
?,?,?,?,0.0,?,?
?,0.827,0.938,0.0,?,2.239,?
?,?,0.888,0.0,?,1.395,4.33
?,?,1.399,1.0,0.0,2.65,?
3.023,?,?,?,0.0,?,3.917
2.726,0.496,?,0.0,?,1.06,?
2.568,0.582,?,?,?,2.461,3.594
?,0.827,?,?,?,?,4.393
2.439,?,?,?,?,?,4.856
?,?,?,0.0,?,1.515,3.846
4.137,?,1.542,?,?,4.234,5.194
?,?,?,?,?,3.11,?
2.377,?,0.938,?,?,?,3.91
?,?,?,0.0,?,1.395,3.932
2.377,?,?,?,?,2.239,?
?,0.58,0.805,?,?,1.61,?
2.583,?,1.104,?,?,?,?
?,0.58,?,0.0,?,1.61,?
?,0.711,?,0.0,1.0,1.229,3.097
?,?,0.862,0.0,0.0,?,?
?,0.57,?,?,1.0,?,?
2.092,?,2.273,1.0,?,1.246,4.796
?,?,?,0.0,0.0,-0.41,?
?,?,?,?,?,3.237,4.906
?,?,?,?,0.0,2.048,?
?,0.629,0.945,?,?,?,?
?,0.496,?,?,1.0,1.06,?
2.983,?,?,?,?,?,?
?,?,?,?,?,?,?
?,0.223,1.298,?,?,?,3.131
?,?,?,0.0,?,?,4.62
2.536,?,1.482,0.0,?,0.204,3.03
?,?,?,?,?,?,?
?,?,?,0.0,?,2.957,?
1.892,1.441,0.776,0.0,?,?,?
?,?,1.517,0.0,?,?,?
3.219,?,1.127,?,?,2.604,4.759
3.137,0.251,1.335,?,?,?,?
?,0.496,1.133,?,?,?,4.446
1.0,?,?,?,1.0,?,3.499
3.343,1.068,?,?,?,2.538,3.327
?,?,?,?,0.0,?,5.361
2.019,?,0.793,?,0.0,?,?
2.217,0.764,?,?,0.0,?,?
2.019,?,0.793,?,?,3.314,5.001
2.025,?,0.851,1.0,0.0,?,?
2.479,0.887,?,?,?,?,4.181
1.946,?,1.929,0.0,?,?,?
?,1.151,?,?,2.0,?,4.54
3.252,?,1.077,?,?,?,4.093
?,?,0.921,0.0,?,?,?
?,?,?,?,0.0,?,?
?,?,?,0.0,?,?,?
?,?,0.841,1.0,0.0,?,?
2.065,?,?,?,?,?,4.399
?,0.582,0.913,0.0,0.0,?,?
3.08,?,1.583,?,?,1.442,?
1.634,?,1.093,?,?,0.68,?
?,?,?,0.0,?,4.179,?
1.634,?,1.19,?,0.0,0.501,?
?,?,1.314,?,?,3.474,?
3.333,?,0.963,1.0,0.0,2.974,?
2.396,?,?,?,?,?,0.778
?,0.223,?,0.0,?,?,?
?,?,?,?,?,?,0.361
?,?,?,0.0,?,3.291,?
?,0.754,?,0.0,1.0,?,3.487
?,0.331,?,1.0,?,-0.273,0.841
?,?,?,0.0,1.0,?,?
?,1.259,?,1.0,?,?,?
?,?,2.13,?,1.0,?,1.885
?,0.134,1.413,?,?,?,2.647
3.74,?,?,0.0,0.0,2.274,?
?,?,1.686,0.0,?,?,2.601
?,?,?,0.0,1.0,3.661,4.51
3.98,?,?,0.0,?,?,4.703
1.783,0.331,?,?,?,0.087,?
?,?,1.719,?,0.0,?,2.458
4.191,?,?,0.0,0.0,1.239,?
?,0.923,?,?,0.0,1.271,2.015
3.961,?,1.083,?,?,?,5.842
?,?,?,?,?,4.804,7.287
?,0.405,?,1.0,2.0,4.235,?
?,?,1.011,?,?,?,?
2.448,0.638,?,0.0,?,1.701,3.513
3.461,0.223,?,?,?,2.357,?
4.219,?,0.963,?,?,4.246,9.354
?,?,?,0.0,?,?,?
?,0.405,?,?,1.0,2.289,?
?,0.693,1.312,?,?,?,?
?,0.988,?,?,?,3.076,?
?,0.223,1.778,?,?,?,?
?,?,1.705,?,0.0,0.8,1.589
?,0.223,?,?,0.0,1.209,?
2.585,0.0,?,0.0,0.0,?,?
?,1.079,?,?,0.0,2.226,3.402
3.444,?,?,?,3.0,1.95,4.004
?,?,?,0.0,?,3.118,6.04
?,?,1.201,?,0.0,2.213,?
3.593,1.236,?,?,?,4.268,?
?,1.278,?,0.0,?,?,4.862
3.98,?,?,0.0,?,?,1.81
4.305,?,?,3.0,2.0,3.909,5.192
2.926,?,1.939,0.0,?,1.548,?
4.166,?,?,0.0,?,?,?
2.938,1.385,?,?,?,?,?
4.536,0.223,?,?,0.0,?,6.634
?,0.223,?,?,?,1.795,4.804
2.165,?,1.912,?,?,-0.172,2.3
1.126,?,?,?,?,-0.317,1.399
1.429,?,?,?,?,?,3.076
