@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,?,?,0.0,?,?,6.424
?,?,1.248,?,?,?,5.78
?,?,?,?,?,0.982,1.05
?,?,1.637,0.0,1.0,3.048,?
3.542,?,1.264,?,?,?,?
?,0.693,1.316,0.0,2.0,?,?
3.393,1.292,?,0.0,?,?,?
?,0.223,0.847,0.0,?,2.859,?
?,?,?,0.0,?,?,5.985
?,?,?,?,2.0,1.821,?
?,?,1.227,?,?,?,?
?,0.638,?,0.0,?,?,?
?,1.695,1.087,?,?,?,?
?,?,?,0.0,1.0,?,?
3.08,0.827,1.079,?,?,?,5.478
3.012,0.223,?,?,0.0,?,4.62
?,?,?,0.0,1.0,3.818,5.048
2.855,1.331,?,?,2.0,?,?
?,?,1.605,?,?,0.133,1.307
3.739,?,?,1.0,?,3.267,?
?,?,1.488,0.0,1.0,?,3.025
?,?,?,?,0.0,0.8,?
?,?,1.471,?,?,?,?
?,?,?,?,0.0,?,?
2.507,?,?,?,1.0,?,?
2.857,0.973,?,0.0,?,?,?
3.924,?,1.707,0.0,2.0,?,4.713
3.601,?,1.35,?,2.0,?,?
?,?,1.747,?,?,?,?
?,?,?,?,0.0,?,?
?,?,?,?,1.0,?,?
?,?,?,?,0.0,0.314,2.474
3.605,?,?,?,0.0,?,?
2.024,?,?,0.0,?,?,3.007
?,0.405,1.548,0.0,?,?,2.84
3.462,0.405,?,?,1.0,?,?
3.669,?,?,0.0,?,?,?
2.9,?,0.913,?,?,?,6.564
?,?,1.587,?,0.0,?,?
4.285,?,1.71,?,?,?,5.38
?,?,?,0.0,1.0,?,?
?,?,?,0.0,?,?,?
?,0.582,?,?,?,1.467,3.109
?,?,?,?,0.0,?,2.451
?,0.811,1.232,?,?,?,?
2.914,?,?,0.0,1.0,?,4.109
?,?,1.011,?,1.0,2.042,?
?,?,?,1.0,?,?,?
3.188,1.182,1.244,?,?,1.845,?
?,0.223,?,0.0,?,?,?
3.514,?,1.07,?,?,?,?
?,?,0.951,?,?,?,4.338
2.217,?,?,0.0,?,?,4.182
?,0.405,1.605,0.0,0.0,0.706,1.134
?,0.223,?,?,?,?,5.178
2.685,0.405,?,?,?,?,?
?,?,1.145,?,0.0,1.246,3.11
?,0.405,?,?,?,1.58,?
3.52,?,?,0.0,0.0,1.882,?
4.029,?,?,?,0.0,4.038,?
?,?,1.162,?,?,0.602,?
?,?,1.385,?,1.0,?,5.339
?,0.134,1.614,?,0.0,?,2.226
3.323,1.232,?,?,?,4.207,?
?,0.829,?,?,?,3.182,?
1.831,?,1.901,0.0,?,?,?
?,0.134,?,0.0,?,?,6.233
3.035,?,?,0.0,?,?,?
3.461,0.223,?,0.0,?,?,?
?,0.0,?,2.0,?,3.659,?
?,1.098,?,?,0.0,-0.297,?
?,?,?,0.0,2.0,?,?
?,?,1.19,?,?,1.313,2.782
?,?,0.88,?,?,?,?
1.886,?,?,?,?,2.938,?
1.886,?,0.653,0.0,0.0,?,?
?,1.275,?,0.0,1.0,?,?
4.461,?,?,0.0,?,?,?
?,?,?,?,?,?,3.979
?,?,?,?,0.0,?,?
?,?,?,1.0,1.0,4.038,?
?,?,1.529,0.0,0.0,?,2.115
?,0.845,?,1.0,?,?,?
?,1.772,?,?,?,3.11,5.383
?,0.496,?,?,0.0,?,?
?,?,1.686,?,?,?,?
?,?,?,0.0,?,?,?
?,0.0,?,?,?,?,?
?,?,?,?,0.0,?,?
2.454,?,?,?,?,?,?
?,0.582,?,?,0.0,?,2.74
3.323,?,1.134,0.0,?,4.207,?
2.126,0.83,1.455,?,?,2.459,?
?,?,?,?,?,?,3.889
3.175,0.859,2.095,0.0,?,?,4.095
?,?,?,?,?,?,5.052
?,?,?,0.0,?,2.689,?
?,?,?,?,?,?,5.568
?,?,0.954,0.0,0.0,?,4.458
3.559,?,?,0.0,?,?,?
?,0.693,1.381,?,?,3.618,?
?,?,0.889,?,?,2.214,4.544
4.829,?,1.521,4.0,?,4.57,?
?,?,0.836,0.0,1.0,2.481,?
?,0.134,1.563,0.0,?,3.806,5.18
2.137,?,1.179,0.0,?,?,3.779
?,?,?,?,?,?,?
?,1.327,1.284,0.0,?,?,?
?,?,?,0.0,0.0,?,4.674
?,?,?,0.0,0.0,?,?
?,?,0.7,?,0.0,?,?
?,?,?,?,?,0.874,2.395
2.118,0.956,1.643,0.0,?,?,?
?,?,1.011,?,?,?,?
?,0.223,?,?,?,?,3.38
2.08,0.764,?,?,?,?,?
?,?,?,0.0,?,1.437,?
3.9,?,1.572,0.0,?,2.297,?
?,?,?,0.0,0.0,2.031,4.116
?,?,?,0.0,?,?,5.73
?,0.811,?,0.0,?,3.291,4.38
?,0.331,?,0.0,?,?,?
?,?,1.527,?,?,?,?
?,?,1.488,?,?,?,?
?,0.934,?,0.0,1.0,3.259,?
3.63,?,1.476,?,?,?,4.305
?,?,?,1.0,2.0,?,8.571
?,0.0,0.964,0.0,0.0,4.23,4.425
2.198,0.798,?,?,1.0,?,3.328
?,?,?,?,2.0,?,?
?,1.031,1.828,?,?,-0.463,4.512
?,?,1.551,0.0,1.0,3.913,?
2.309,?,0.871,0.0,?,?,?
3.69,?,?,0.0,0.0,?,?
?,0.56,?,?,?,1.117,?
?,2.171,?,?,0.0,6.515,3.623
3.252,?,1.077,?,?,2.51,4.22
?,?,?,?,?,4.234,?
?,?,?,?,?,1.06,?
?,?,?,?,?,?,3.298
?,0.134,?,0.0,?,3.386,?
?,0.56,1.555,0.0,?,?,?
2.304,1.028,1.124,?,?,2.433,?
?,?,?,0.0,2.0,1.746,?
3.323,?,1.17,?,?,?,?
?,?,?,?,?,2.27,?
2.594,0.251,?,0.0,?,1.68,3.112
3.38,?,0.903,?,1.0,?,?
3.332,?,?,?,0.0,?,4.891
?,?,1.406,?,?,2.391,?
2.857,1.421,2.282,0.0,?,?,4.295
?,0.223,?,0.0,?,1.834,?
2.836,?,?,0.0,?,?,8.207
?,?,?,0.0,0.0,?,4.154
?,?,1.506,0.0,0.0,?,3.57
?,0.251,?,?,?,?,1.812
3.739,?,1.161,0.0,0.0,?,5.68
2.955,0.331,?,?,?,0.652,2.961
?,?,0.804,?,?,?,?
?,?,?,0.0,?,4.651,6.484
?,?,?,?,1.0,?,?
?,?,1.162,0.0,?,?,?
?,?,?,?,?,?,5.393
?,?,1.502,?,?,?,?
3.436,?,?,?,0.0,?,?
2.423,?,?,0.0,?,1.94,2.44
?,?,?,?,0.0,1.66,?
2.647,?,?,0.0,?,1.602,4.508
3.196,1.38,?,0.0,0.0,?,?
?,?,?,?,?,1.654,?
2.396,?,?,?,0.0,?,6.023
1.983,1.714,?,?,0.0,2.358,5.062
?,0.452,1.843,?,?,?,3.463
3.353,0.405,?,?,1.0,?,?
?,1.586,0.91,?,?,?,7.382
?,?,?,?,?,1.759,?
3.591,?,?,?,1.0,?,4.117
3.81,1.025,?,?,?,?,?
?,0.972,?,0.0,3.0,-0.165,4.244
0.667,?,0.906,0.0,0.0,?,?
3.979,?,?,0.0,?,5.176,?
?,1.54,1.226,0.0,?,?,?
2.183,?,0.846,?,?,?,?
?,?,1.603,?,1.0,?,?
3.001,?,?,?,?,?,?
3.378,?,?,0.0,?,?,?
?,?,?,0.0,?,?,?
?,?,0.964,?,?,?,?
?,?,2.108,?,?,2.527,?
?,1.236,0.907,?,0.0,3.842,?
3.898,0.887,?,?,0.0,?,?
?,1.718,?,?,?,3.167,4.136
?,?,1.521,0.0,?,?,?
?,?,?,?,0.0,?,?
?,1.028,?,0.0,?,2.116,?
2.819,?,1.483,?,0.0,?,2.941
2.019,1.317,0.77,0.0,?,?,5.93
1.822,?,?,0.0,?,?,?
?,?,?,?,2.0,3.508,5.86
?,0.887,?,?,0.0,?,?
3.793,?,?,?,?,?,?
3.38,?,?,0.0,?,3.305,?
?,?,?,0.0,0.0,?,6.213
2.297,0.762,?,?,?,?,?
?,?,?,?,?,?,?
?,1.548,1.653,0.0,?,1.145,?
1.844,1.275,0.804,0.0,?,?,6.784
2.216,0.389,0.796,?,?,?,?
?,0.134,?,0.0,0.0,?,?
3.065,1.079,?,?,?,?,?
1.786,0.702,1.081,?,0.0,?,8.132
1.883,?,1.207,0.0,1.0,?,?
2.11,0.773,0.773,0.0,1.0,?,?
1.975,?,?,1.0,?,2.799,4.227
3.629,?,?,0.0,?,?,4.269
2.309,?,?,0.0,?,3.046,?
?,0.223,1.571,?,0.0,?,?
?,?,?,0.0,1.0,3.557,?
?,0.405,0.963,?,0.0,?,5.63
?,?,1.278,0.0,?,2.773,?
3.351,0.797,?,2.0,?,?,?
?,0.93,?,?,0.0,2.702,?
3.734,?,1.374,?,0.0,3.661,5.159
?,1.493,1.279,?,?,?,?
3.249,2.071,?,?,0.0,3.948,?
?,?,?,?,?,?,4.865
?,?,?,2.0,?,3.062,?
?,?,1.09,?,?,?,?
?,0.713,?,?,?,?,?
?,?,?,1.0,?,?,3.601
?,0.811,1.127,?,?,2.604,?
4.205,1.512,?,?,?,2.11,?
2.24,?,?,?,?,-0.316,2.286
?,0.46,?,?,0.0,?,4.96
?,0.693,?,?,?,1.002,3.598
?,0.762,?,0.0,?,2.841,3.608
?,0.811,?,?,?,?,?
2.568,0.389,?,0.0,0.0,2.296,?
?,0.223,1.282,?,?,?,3.387
?,0.223,?,?,1.0,2.357,?
3.08,0.405,?,?,2.0,?,?
?,0.223,?,?,?,?,?
4.532,?,?,?,4.0,?,?
?,?,?,0.0,1.0,?,4.302
3.08,0.223,?,1.0,?,1.442,3.518
?,0.693,?,?,2.0,0.787,1.055
?,1.345,0.783,0.0,0.0,?,5.752
?,0.251,1.225,0.0,0.0,?,?
?,0.638,?,?,?,?,?
?,0.0,?,?,?,?,3.926
?,?,1.051,0.0,?,?,?
?,0.223,?,?,0.0,?,2.692
3.11,?,?,2.0,0.0,?,?
?,?,?,0.0,2.0,-0.129,?
?,0.711,?,?,?,?,?
?,?,?,?,0.0,6.166,7.429
?,1.236,0.829,?,?,?,4.424
?,?,?,1.0,0.0,?,3.815
?,?,1.556,0.0,1.0,?,?
?,?,?,?,1.0,?,?
?,?,?,?,?,1.395,4.224
?,0.496,1.952,0.0,?,-0.703,1.231
?,?,2.609,?,0.0,?,?
3.871,?,1.558,?,1.0,3.026,?
?,?,?,0.0,?,?,?
4.532,?,?,2.0,?,?,?
?,1.513,?,0.0,?,?,4.513
?,?,?,0.0,3.0,?,?
?,1.113,1.106,1.0,?,?,?
?,0.887,?,0.0,0.0,?,?
?,?,1.077,?,?,?,?
?,0.827,?,?,?,?,5.449
?,?,0.923,?,0.0,?,?
?,0.223,1.0,1.0,?,?,?
?,0.972,?,?,2.0,?,4.565
?,0.405,0.876,?,?,1.7,?
1.977,1.112,?,0.0,?,?,?
?,0.93,0.924,?,0.0,1.748,?
3.049,?,1.258,?,?,1.996,?
?,?,?,?,0.0,3.854,4.938
?,0.811,1.151,?,0.0,2.604,?
?,0.56,0.835,?,1.0,?,?
3.026,?,?,0.0,1.0,1.373,?
?,0.582,?,0.0,0.0,1.587,3.075
?,?,0.899,?,0.0,?,4.263
1.639,0.83,1.445,2.0,?,?,?
?,?,?,0.0,?,?,?
?,?,?,?,?,?,4.469
?,0.932,?,?,?,?,?
?,0.429,?,?,0.0,?,?
?,?,0.875,0.0,1.0,1.294,?
?,?,1.246,?,?,?,4.963
?,1.303,1.415,?,0.0,?,4.919
?,?,?,?,?,1.94,3.289
?,0.56,?,?,1.0,1.75,3.379
2.251,?,?,?,?,?,?
4.88,?,?,0.0,0.0,?,?
?,?,?,?,0.0,2.729,?
2.876,?,?,?,1.0,1.737,?
?,?,0.871,1.0,?,?,?
4.139,0.496,?,?,1.0,?,?
2.122,?,?,0.0,?,2.64,5.677
?,?,?,0.0,?,?,?
3.067,1.286,?,?,?,?,?
?,?,?,?,?,?,3.007
?,?,?,?,?,2.54,?
2.479,?,0.954,0.0,?,?,5.341
?,?,1.288,?,0.0,?,5.466
?,0.223,1.6,0.0,1.0,?,?
3.609,?,1.208,?,?,?,4.247
?,0.405,?,0.0,0.0,1.897,?
?,?,?,?,0.0,?,2.983
4.443,?,?,?,3.0,?,?
?,0.57,?,?,?,?,?
?,?,?,0.0,0.0,-0.241,?
?,0.711,?,0.0,3.0,?,?
?,0.711,1.596,?,3.0,?,?
2.366,?,1.735,0.0,0.0,?,0.242
2.508,0.58,0.941,0.0,?,?,?
4.436,0.764,?,0.0,1.0,5.258,?
4.356,1.028,?,?,1.0,?,5.758
2.183,?,?,?,?,?,?
3.012,?,1.023,?,0.0,2.193,?
2.508,?,?,?,?,?,3.799
?,?,?,?,?,?,?
?,?,?,1.0,3.0,?,?
?,?,?,?,?,4.092,?
?,?,?,?,?,3.617,?
?,?,1.641,0.0,?,?,?
2.803,?,?,0.0,0.0,4.053,?
?,?,?,0.0,?,3.795,?
4.532,0.405,?,?,2.0,4.639,?
?,?,?,0.0,?,?,?
?,?,1.016,0.0,0.0,?,3.651
3.171,?,1.189,?,?,2.42,3.569
?,0.134,1.016,?,0.0,?,?
?,0.64,?,0.0,?,?,?
?,?,?,?,?,1.994,2.745
2.802,?,?,1.0,0.0,?,4.423
?,?,1.583,?,1.0,1.442,2.369
?,?,?,?,?,?,?
2.217,?,0.788,0.0,?,?,?
4.258,0.223,?,0.0,?,?,5.741
?,?,?,?,?,4.804,?
?,?,1.641,?,0.0,?,2.487
3.423,1.19,1.993,?,4.0,-1.358,3.689
3.332,0.134,1.068,?,0.0,2.242,3.806
2.748,?,2.048,0.0,0.0,?,?
4.135,?,?,?,2.0,2.904,?
?,0.223,1.614,0.0,0.0,?,2.853
2.377,?,0.938,?,0.0,?,?
?,?,?,?,0.0,1.701,?
2.377,?,?,0.0,0.0,2.239,?
3.314,?,1.173,?,?,?,3.812
?,0.693,1.365,0.0,?,2.576,?
?,?,?,0.0,?,?,6.72
?,?,?,?,0.0,?,6.006
?,1.364,?,0.0,0.0,?,5.591
?,?,?,?,?,2.239,?
2.215,?,?,?,?,?,4.33
3.905,?,?,1.0,?,?,4.947
?,?,?,?,0.0,?,3.917
2.726,?,1.179,?,?,?,?
2.568,?,?,?,0.0,?,3.594
?,0.827,0.999,?,0.0,?,?
2.439,?,0.924,?,?,1.748,?
?,0.711,?,0.0,?,1.515,?
4.137,0.223,?,0.0,1.0,?,?
?,?,0.81,?,?,3.11,?
?,0.827,?,0.0,?,2.239,?
?,0.887,?,0.0,?,?,?
2.377,?,?,?,0.0,?,5.146
2.11,0.58,0.805,0.0,?,1.61,3.391
?,0.762,1.104,?,?,?,3.882
?,?,?,0.0,0.0,?,?
?,?,0.868,?,1.0,?,3.097
2.512,0.134,0.862,?,?,1.506,?
1.512,0.57,0.879,?,?,-0.317,?
?,?,?,?,?,?,?
?,?,?,?,0.0,-0.41,?
?,?,?,?,0.0,?,?
?,?,1.397,?,?,?,4.473
?,?,?,0.0,?,3.315,3.459
2.726,0.496,1.179,0.0,1.0,1.06,2.126
2.983,0.496,?,?,0.0,-0.521,?
?,?,?,?,?,?,?
?,0.223,?,?,0.0,?,3.131
?,?,?,0.0,?,2.729,?
2.536,?,?,0.0,?,?,?
?,?,?,0.0,0.0,0.8,2.072
?,0.83,?,?,0.0,2.957,3.746
?,?,?,0.0,?,?,?
3.402,0.604,?,?,0.0,?,5.086
?,0.811,?,?,?,?,?
3.137,0.251,?,0.0,?,?,2.412
?,?,1.133,0.0,1.0,2.222,?
?,?,0.968,0.0,?,0.996,?
?,?,0.923,?,?,2.538,3.327
?,1.278,0.896,?,?,?,5.361
2.019,1.126,0.793,?,0.0,3.314,?
2.217,?,?,?,?,?,?
?,?,0.793,?,?,?,5.001
?,?,0.851,?,?,2.212,?
?,?,?,0.0,?,?,4.181
1.946,0.223,1.929,?,?,?,0.534
?,?,?,0.0,?,?,4.54
?,?,1.077,?,?,?,?
2.987,?,0.921,0.0,?,?,?
?,?,?,0.0,0.0,?,?
2.43,?,?,?,1.0,?,3.133
?,1.07,0.841,?,0.0,?,?
?,1.062,0.852,0.0,?,?,?
?,?,?,?,?,2.688,?
3.08,?,1.583,1.0,0.0,1.442,3.757
1.634,?,1.093,?,0.0,?,2.569
?,?,?,0.0,?,?,4.828
?,?,?,?,0.0,0.501,?
3.675,?,?,?,?,3.474,4.706
?,0.405,?,?,?,?,?
?,0.223,1.778,?,0.0,0.347,0.778
?,0.223,?,0.0,1.0,0.202,?
?,?,1.483,?,0.0,-0.317,?
2.189,1.586,?,?,?,3.291,5.242
1.333,0.754,1.148,0.0,?,?,?
2.034,0.331,?,?,?,?,?
?,?,?,?,1.0,?,2.725
?,1.259,?,1.0,?,?,8.604
?,?,2.13,0.0,?,0.967,1.885
?,?,?,?,?,2.242,?
?,0.134,1.581,0.0,0.0,?,4.396
2.555,1.11,?,?,0.0,0.289,2.601
3.86,0.223,?,?,?,3.661,?
?,?,?,?,0.0,2.894,4.703
?,0.331,?,?,0.0,?,1.777
?,?,1.719,?,?,0.087,?
?,?,?,0.0,?,?,2.618
?,0.923,?,0.0,0.0,?,2.015
3.961,0.405,1.083,1.0,0.0,?,5.842
3.005,1.683,0.774,?,?,4.804,?
?,0.405,?,1.0,?,?,?
3.027,0.331,1.011,?,?,1.807,?
?,0.638,0.921,0.0,?,?,?
3.461,?,1.111,0.0,?,?,?
?,?,0.963,?,?,?,?
?,?,?,?,?,?,?
?,?,1.524,0.0,?,?,?
?,0.693,?,?,0.0,?,?
?,0.988,?,?,1.0,3.076,?
?,0.223,?,?,0.0,?,1.121
2.748,?,?,?,?,?,1.589
3.035,?,?,?,?,?,?
?,0.0,?,?,?,2.255,?
?,?,?,?,0.0,?,3.402
?,?,?,0.0,?,?,4.004
5.158,0.134,1.791,0.0,?,?,6.04
2.526,?,?,?,?,2.213,?
?,?,1.166,?,?,4.268,?
3.376,?,?,0.0,0.0,5.934,4.862
?,?,?,0.0,?,?,?
?,0.223,?,?,?,?,5.192
2.926,0.582,?,?,0.0,1.548,?
4.166,?,?,0.0,?,4.098,?
?,?,1.225,0.0,?,1.02,?
?,?,1.29,0.0,?,4.907,6.634
3.134,?,?,?,0.0,?,?
2.165,?,?,0.0,0.0,?,2.3
?,0.134,1.431,0.0,0.0,?,?
?,?,?,?,0.0,?,?
1.429,?,?,?,?,?,?
1.0,0.83,?,0.0,1.0,1.672,2.856
