@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,0.405,1.605,?,?,?,?
3.74,0.134,?,0.0,0.0,?,3.721
?,?,?,?,?,?,?
?,1.374,?,0.0,?,?,?
?,?,1.671,0.0,?,6.203,4.628
?,?,?,1.0,?,?,?
?,0.223,1.6,0.0,?,?,?
?,?,1.907,0.0,1.0,-1.96,3.396
1.94,0.749,?,0.0,?,?,?
?,?,?,?,1.0,?,?
3.08,?,?,0.0,?,1.442,?
?,?,?,?,0.0,1.587,2.085
?,0.0,1.063,?,?,2.942,?
?,0.223,0.953,?,?,1.859,3.29
2.62,0.499,?,0.0,0.0,?,?
2.216,0.582,?,0.0,?,2.127,?
?,?,0.95,?,?,?,3.47
?,?,?,?,?,?,3.314
?,?,1.987,0.0,2.0,0.057,?
?,?,0.895,0.0,0.0,4.063,4.74
?,?,?,?,0.0,3.045,4.194
?,?,1.0,?,0.0,2.608,3.447
?,?,?,?,0.0,?,?
2.26,0.499,?,?,0.0,?,3.645
?,?,?,0.0,0.0,1.195,2.07
?,?,?,0.0,?,?,?
?,0.223,0.857,?,?,?,3.513
?,0.134,?,?,0.0,0.846,?
3.509,0.854,1.478,?,?,2.248,2.832
?,0.251,2.261,0.0,0.0,?,1.639
?,?,?,0.0,?,0.846,?
2.98,?,?,?,?,?,1.651
3.462,0.405,1.717,0.0,1.0,?,?
2.755,?,?,?,?,?,?
?,0.405,1.844,?,1.0,?,?
?,?,?,?,0.0,?,5.052
?,?,1.529,?,?,2.419,?
?,0.134,1.684,0.0,0.0,?,?
?,0.134,1.215,?,0.0,?,?
?,0.251,?,0.0,?,?,1.795
?,?,?,?,?,?,?
2.377,?,?,?,?,?,2.156
2.366,?,2.606,0.0,?,?,?
?,?,2.102,0.0,0.0,0.8,?
?,?,?,?,?,?,2.505
?,0.223,1.669,0.0,?,?,?
?,?,?,?,0.0,?,3.048
3.609,0.811,?,0.0,?,3.291,5.115
3.316,?,?,?,1.0,1.795,2.856
?,?,?,?,2.0,-0.45,?
4.171,0.693,1.678,?,?,?,?
?,?,?,?,1.0,?,2.94
?,?,1.667,0.0,?,3.516,?
2.429,?,?,0.0,?,2.604,?
?,?,1.641,?,0.0,1.209,2.692
?,?,?,?,0.0,?,?
2.126,?,?,?,?,-0.226,?
2.709,?,2.072,0.0,0.0,-0.081,?
?,0.405,2.003,0.0,0.0,?,?
3.252,?,?,?,0.0,?,3.299
?,?,?,0.0,?,?,?
?,0.56,?,0.0,?,-0.544,1.18
3.361,0.223,?,?,?,2.021,?
?,?,1.562,0.0,?,?,3.446
?,?,1.987,?,?,0.538,3.496
3.181,0.604,?,?,0.0,3.126,?
3.369,0.134,?,0.0,?,?,?
?,?,?,0.0,?,?,?
?,?,1.5,?,0.0,0.076,?
?,?,?,?,0.0,?,?
2.67,0.496,2.047,0.0,?,-0.917,1.842
2.704,?,?,?,0.0,-0.917,?
3.277,?,?,?,0.0,?,?
?,?,?,?,?,?,?
?,0.251,1.287,?,0.0,?,1.749
?,0.223,1.614,0.0,0.0,?,3.507
?,0.223,?,?,?,1.795,3.979
3.596,0.604,1.515,?,?,?,5.363
3.74,?,1.581,?,0.0,?,?
?,?,?,0.0,0.0,?,3.984
?,?,?,?,0.0,?,?
?,1.028,2.137,?,0.0,1.466,?
3.641,?,?,?,?,?,?
4.005,?,?,0.0,?,3.953,?
?,0.134,?,0.0,?,3.503,?
3.201,0.693,?,?,0.0,-0.937,?
?,?,?,?,?,?,?
4.114,?,1.571,?,?,?,5.219
?,0.223,1.565,?,?,4.379,?
?,0.405,?,2.0,?,?,3.139
2.456,?,1.259,0.0,?,0.496,?
?,?,1.165,0.0,1.0,?,?
?,?,?,0.0,?,?,?
2.641,0.496,?,?,1.0,?,?
?,0.638,1.506,?,1.0,1.57,4.38
2.544,0.223,1.245,?,0.0,?,?
?,?,1.714,?,?,?,2.936
2.572,1.834,?,?,2.0,3.115,?
?,1.501,?,?,?,5.149,?
?,0.956,1.17,?,0.0,?,?
?,?,1.328,0.0,?,?,3.852
?,?,1.53,?,?,?,5.244
?,?,?,?,2.0,?,2.548
3.311,?,?,0.0,?,?,?
3.023,?,?,0.0,1.0,2.294,?
?,1.586,?,0.0,?,5.207,6.379
1.925,?,?,?,0.0,3.764,?
?,?,?,0.0,0.0,?,?
2.508,?,0.941,0.0,?,?,3.766
2.222,0.711,?,0.0,0.0,0.828,3.641
?,?,?,?,?,3.587,4.108
?,?,0.822,?,0.0,?,?
?,1.408,?,0.0,0.0,?,?
?,?,?,?,0.0,?,?
3.452,0.331,?,1.0,0.0,?,?
?,0.865,?,?,?,?,?
?,?,0.814,0.0,?,0.893,?
2.085,?,0.895,0.0,0.0,?,?
1.962,0.934,0.819,?,?,?,4.296
?,?,?,0.0,?,?,6.607
2.377,0.827,?,0.0,?,2.239,?
?,?,1.168,?,?,1.239,?
?,?,1.127,?,?,?,?
?,?,?,?,0.0,?,?
?,0.134,?,0.0,0.0,2.193,3.267
1.822,?,?,?,?,2.509,3.933
3.459,?,?,0.0,2.0,0.491,?
2.442,?,?,0.0,?,1.401,?
?,?,?,0.0,?,?,?
?,0.223,1.1,?,?,2.723,4.35
2.868,?,?,?,0.0,1.919,?
?,?,2.162,?,?,?,?
3.378,?,0.988,0.0,?,?,?
?,?,?,?,?,1.312,2.604
3.52,0.223,?,?,?,?,?
3.012,?,1.023,0.0,?,?,?
2.778,?,?,1.0,?,?,2.93
?,?,1.583,?,0.0,1.442,3.727
3.281,0.693,?,?,2.0,?,3.095
2.359,?,0.814,0.0,?,?,?
2.026,?,1.667,?,0.0,0.202,2.65
?,0.405,1.5,0.0,?,0.076,2.851
?,?,?,?,?,?,4.208
2.462,?,1.625,?,0.0,?,3.654
?,0.405,1.787,?,?,1.373,?
2.429,?,1.954,?,?,?,0.931
?,?,1.43,0.0,?,0.434,?
?,?,?,?,?,?,6.255
2.534,0.872,?,?,0.0,-1.186,?
?,?,?,?,?,?,?
?,?,?,?,2.0,?,?
?,0.64,?,0.0,0.0,?,?
?,?,1.56,0.0,?,0.133,2.117
1.667,?,?,0.0,?,2.459,?
2.283,1.07,?,?,?,?,4.278
?,?,0.909,?,?,2.455,?
?,1.821,1.027,?,?,?,?
?,?,?,?,?,?,?
?,?,1.248,0.0,0.0,?,5.78
2.119,?,1.179,0.0,1.0,0.982,?
3.914,?,?,0.0,?,?,?
?,1.38,1.264,?,0.0,1.971,?
3.102,?,?,0.0,2.0,?,?
?,1.292,?,?,3.0,1.595,?
?,0.223,?,0.0,?,2.859,?
?,?,0.83,?,?,5.206,?
?,1.437,?,2.0,2.0,1.821,?
?,?,?,0.0,?,2.573,?
?,?,?,?,?,?,?
?,1.695,1.087,0.0,?,?,?
?,?,1.478,0.0,?,?,3.24
?,?,1.079,?,0.0,?,?
?,?,?,0.0,0.0,2.637,4.62
?,?,0.979,0.0,?,3.818,?
?,?,1.325,?,?,?,?
?,?,?,?,?,0.133,?
?,?,?,1.0,2.0,?,?
3.426,?,?,?,?,?,?
2.878,?,?,?,0.0,0.8,2.425
4.785,?,1.471,?,?,2.749,?
?,?,?,?,?,?,?
2.507,?,1.652,?,1.0,?,?
?,0.973,?,?,?,?,?
?,0.693,?,?,2.0,2.314,?
3.601,?,1.35,3.0,?,?,?
?,?,1.747,?,2.0,?,4.051
?,?,1.891,?,?,?,?
?,?,1.927,0.0,?,?,?
?,?,?,0.0,0.0,?,?
3.605,0.0,?,0.0,0.0,3.562,?
2.024,0.83,?,?,?,?,3.007
?,0.405,1.548,?,1.0,1.373,?
3.462,0.405,?,0.0,?,2.06,?
?,?,1.778,0.0,?,?,3.604
?,?,?,?,1.0,?,6.564
3.832,0.223,?,?,?,?,4.41
?,?,?,?,0.0,?,5.38
3.164,2.044,?,?,1.0,?,?
?,?,1.294,?,?,?,?
2.344,?,?,0.0,?,1.467,3.109
?,0.854,?,0.0,0.0,1.297,?
2.993,?,?,0.0,2.0,-0.059,5.395
?,?,0.975,?,?,?,?
?,0.331,?,0.0,1.0,?,3.25
?,?,?,?,0.0,?,?
?,1.182,1.244,0.0,?,?,?
?,?,?,0.0,0.0,?,2.739
?,?,1.07,1.0,?,3.315,?
?,0.331,?,0.0,?,?,?
2.217,?,0.875,0.0,?,1.769,?
3.219,?,?,?,0.0,0.706,1.134
3.645,?,1.155,?,?,3.105,?
?,?,1.145,?,?,?,?
2.685,?,1.145,?,0.0,?,?
2.961,?,?,0.0,?,?,?
3.52,?,1.59,0.0,?,?,2.883
?,0.965,?,?,0.0,4.038,?
?,0.711,?,0.0,?,?,?
?,?,1.385,?,?,?,5.339
?,?,1.614,?,?,?,2.226
?,?,1.134,0.0,?,4.207,?
?,?,?,0.0,?,?,4.732
?,1.182,1.901,0.0,?,?,?
?,0.134,?,0.0,?,4.833,?
?,?,?,0.0,0.0,?,?
?,0.223,?,0.0,?,2.813,4.47
?,?,?,?,?,?,?
1.713,?,?,?,?,-0.297,3.046
2.441,0.88,?,?,?,0.057,4.92
1.634,0.713,1.19,?,0.0,?,2.782
3.13,?,0.88,?,?,?,5.229
?,1.153,?,0.0,?,2.938,?
?,?,?,?,0.0,2.646,4.342
?,?,1.072,0.0,?,?,?
4.461,0.405,?,?,1.0,4.548,?
?,0.223,?,?,?,?,?
3.822,0.0,1.125,1.0,?,4.044,?
?,?,1.319,?,1.0,4.038,6.143
?,?,1.529,?,0.0,?,2.115
2.217,?,?,?,0.0,?,?
2.95,?,?,?,4.0,3.11,5.383
?,?,1.45,?,0.0,2.345,4.557
?,?,1.686,?,?,?,5.184
?,?,0.839,?,0.0,2.459,?
3.739,0.0,?,?,1.0,3.374,?
?,?,?,?,0.0,?,5.632
?,1.075,?,?,?,?,6.317
?,?,?,?,0.0,1.467,?
?,1.232,1.134,0.0,?,4.207,?
?,?,?,?,?,2.459,5.82
?,?,?,0.0,?,2.343,3.889
3.175,?,?,0.0,?,?,?
?,?,?,?,?,?,5.052
2.019,?,1.288,?,0.0,?,?
?,?,1.478,0.0,?,3.909,?
?,0.887,?,0.0,0.0,?,?
?,0.223,?,0.0,?,?,?
4.05,?,1.381,0.0,2.0,?,?
3.24,0.56,?,?,?,2.214,?
?,0.331,1.521,?,?,?,6.347
?,0.988,?,?,1.0,?,?
?,?,?,?,0.0,?,5.18
?,?,?,?,0.0,0.655,?
3.421,?,?,0.0,?,1.57,5.029
?,1.327,?,?,?,?,?
?,0.499,0.832,0.0,0.0,4.416,?
?,?,0.832,0.0,0.0,?,?
?,?,0.7,?,0.0,?,?
2.591,?,?,?,0.0,?,2.395
2.118,0.956,?,?,?,?,3.638
3.274,1.214,?,0.0,?,?,?
2.544,?,?,?,?,1.064,?
?,0.764,0.788,0.0,?,?,4.961
?,?,?,?,1.0,?,3.603
3.9,0.429,1.572,?,1.0,2.297,?
?,?,?,?,?,2.031,?
2.111,1.477,?,?,0.0,?,?
?,?,?,0.0,0.0,?,?
3.261,?,?,0.0,?,?,?
?,0.702,?,?,1.0,?,?
2.818,?,1.488,0.0,?,1.182,3.726
?,0.934,?,0.0,?,?,?
?,0.134,?,?,?,?,4.305
?,?,?,?,?,?,?
?,?,0.964,?,?,4.23,?
2.198,0.798,0.79,0.0,?,?,?
?,?,?,0.0,?,?,3.77
2.862,?,?,?,?,-0.463,?
4.121,0.829,?,?,?,?,5.653
?,0.907,0.871,0.0,0.0,?,3.775
?,?,1.062,0.0,?,?,3.599
?,0.56,1.749,0.0,2.0,?,?
3.465,2.171,?,0.0,0.0,?,?
3.252,0.223,1.077,?,?,?,?
?,?,?,?,?,?,?
?,?,1.108,?,1.0,?,?
2.079,0.988,?,?,1.0,2.481,3.298
3.867,?,1.174,?,?,3.386,4.064
?,0.56,1.555,?,?,?,?
2.304,1.028,1.124,?,?,?,?
3.691,0.711,?,0.0,2.0,1.746,5.472
3.323,0.405,?,?,?,?,?
3.501,?,1.585,?,?,2.27,?
2.594,?,0.861,0.0,0.0,1.68,3.112
?,?,0.903,?,?,?,5.278
?,?,0.909,?,0.0,?,4.891
3.578,0.496,?,?,?,?,4.32
?,?,?,?,0.0,?,?
?,0.223,?,?,?,?,?
2.836,?,?,0.0,?,4.452,?
?,?,?,?,0.0,?,?
?,0.251,1.506,?,0.0,?,3.57
?,?,2.164,?,?,0.314,1.812
?,?,1.161,?,?,?,?
?,0.331,?,?,?,0.652,?
1.844,?,0.804,?,0.0,?,?
?,?,1.546,0.0,0.0,4.651,?
?,0.713,?,?,?,4.017,?
2.417,?,?,?,?,?,?
3.055,?,?,?,0.0,2.931,5.393
?,?,?,0.0,0.0,?,?
?,?,?,0.0,0.0,?,5.087
?,?,1.15,?,0.0,?,2.44
2.548,?,1.051,?,?,1.66,?
2.647,?,1.278,?,0.0,1.602,4.508
3.196,1.38,1.234,?,0.0,?,?
?,1.38,?,?,0.0,1.654,?
?,?,?,0.0,?,?,?
?,1.714,?,?,0.0,2.358,5.062
?,0.452,?,?,?,0.37,3.463
3.353,?,?,1.0,?,?,?
?,?,0.91,2.0,?,?,?
?,0.711,1.501,1.0,?,?,4.043
?,?,1.685,?,?,1.851,4.117
3.81,?,?,0.0,2.0,0.215,3.838
3.311,0.972,2.208,?,3.0,-0.165,4.244
?,?,0.906,0.0,?,?,5.558
3.979,?,?,?,?,?,?
?,?,1.226,?,?,?,6.171
?,0.93,0.846,0.0,0.0,1.395,?
2.74,1.04,?,?,1.0,2.646,?
?,0.651,?,0.0,0.0,?,5.262
?,1.38,1.25,0.0,?,?,?
?,?,1.624,?,0.0,2.433,?
?,1.496,0.964,?,?,?,5.19
?,0.675,2.108,?,?,?,3.656
?,?,?,?,?,?,6.047
?,0.887,1.45,0.0,?,4.066,?
3.675,1.718,1.248,0.0,?,?,?
?,1.012,1.521,?,?,-1.169,2.069
?,?,?,0.0,0.0,?,3.297
1.965,1.028,0.762,?,0.0,?,?
2.819,0.732,?,0.0,0.0,?,?
2.019,?,?,0.0,0.0,?,5.93
1.822,0.681,?,0.0,?,2.335,?
?,?,?,?,?,?,5.86
?,?,?,?,?,1.748,4.119
?,0.134,0.93,0.0,?,?,?
?,?,?,?,?,?,?
?,?,?,?,?,?,?
2.297,0.762,?,0.0,?,?,?
?,1.3,1.36,?,?,?,?
?,1.548,?,?,0.0,?,?
1.844,1.275,0.804,?,0.0,?,?
2.216,0.389,0.796,0.0,?,1.953,?
?,?,?,?,?,?,6.569
?,1.079,?,?,0.0,?,6.882
1.786,?,?,?,0.0,?,?
1.883,0.916,?,?,?,?,1.153
?,?,?,?,?,2.57,?
?,?,?,1.0,?,2.799,?
?,0.223,0.802,?,0.0,?,4.269
?,0.907,?,?,?,?,?
3.316,?,?,?,?,?,3.854
4.223,0.638,1.117,0.0,?,?,?
?,?,?,1.0,?,2.974,5.63
?,?,1.278,?,0.0,?,4.777
3.351,0.797,2.456,2.0,0.0,-0.197,?
?,?,?,0.0,0.0,2.702,5.65
3.734,0.223,?,?,?,?,5.159
3.073,1.493,1.279,?,?,3.737,6.645
?,2.071,1.327,?,?,3.948,?
?,?,1.375,?,?,?,?
?,?,1.36,?,1.0,3.062,5.066
?,?,1.09,0.0,1.0,2.553,3.895
1.634,?,1.19,?,?,?,?
?,0.762,0.845,1.0,?,1.091,3.601
3.219,0.811,?,?,?,?,4.257
?,?,?,?,2.0,?,5.002
?,0.405,1.203,?,0.0,?,2.286
2.233,0.46,?,1.0,?,?,?
?,0.693,?,?,?,?,3.598
2.297,?,?,?,0.0,2.841,?
2.374,?,?,1.0,0.0,?,?
?,0.389,1.012,?,?,?,?
?,0.223,1.282,0.0,?,?,3.387
?,?,?,?,?,?,3.141
?,0.405,?,?,2.0,?,3.528
?,?,?,?,0.0,2.502,?
?,0.405,?,?,?,4.639,?
4.324,?,1.205,0.0,1.0,4.738,4.302
3.08,0.223,?,?,0.0,?,?
?,?,?,?,2.0,?,?
1.962,1.345,?,?,?,?,?
?,0.251,?,0.0,?,?,3.086
2.448,?,0.921,?,0.0,?,?
?,?,?,?,?,?,3.926
?,0.223,?,?,0.0,?,?
?,?,?,0.0,?,?,2.692
3.11,?,?,2.0,?,?,3.974
?,?,1.118,0.0,?,?,2.715
?,?,?,0.0,?,0.779,?
3.337,?,?,0.0,?,6.166,?
2.077,1.236,?,0.0,1.0,?,?
2.086,?,?,1.0,?,0.143,?
3.7,?,?,?,?,2.446,3.662
?,0.732,?,?,?,0.435,?
?,?,0.846,?,0.0,1.395,4.224
?,?,?,?,?,?,?
?,?,2.609,?,?,?,?
?,?,?,0.0,1.0,3.026,4.539
3.046,?,?,?,?,2.352,4.075
?,?,1.189,2.0,?,4.639,?
?,?,?,0.0,?,?,?
2.841,?,?,?,?,?,1.647
4.031,1.113,?,1.0,?,4.579,?
?,?,?,?,?,?,?
?,?,?,?,?,?,?
?,?,?,?,0.0,?,5.449
?,0.134,?,?,0.0,?,3.42
2.824,0.223,?,1.0,0.0,?,?
?,?,?,0.0,2.0,?,4.565
2.477,?,0.876,?,?,?,2.474
?,?,?,?,?,?,?
?,?,?,?,?,?,?
3.049,?,?,?,?,?,4.369
?,?,?,0.0,?,?,4.938
3.219,?,1.151,0.0,?,2.604,3.397
?,0.56,?,0.0,?,1.643,1.969
3.026,?,?,0.0,1.0,?,?
?,?,?,?,?,?,?
?,?,?,0.0,0.0,?,4.263
1.639,?,?,?,0.0,2.081,?
?,0.486,?,?,0.0,?,?
?,0.811,?,?,0.0,?,4.469
2.33,0.932,?,?,1.0,?,4.559
?,?,?,?,0.0,?,2.12
2.456,?,0.875,?,?,?,?
?,?,1.246,?,0.0,?,?
?,1.303,?,?,0.0,0.575,4.919
2.719,?,2.292,0.0,0.0,1.94,?
?,?,1.168,0.0,1.0,?,?
?,?,0.871,1.0,?,1.61,?
4.88,0.134,?,?,0.0,2.217,?
2.08,0.891,0.816,?,?,2.729,4.41
?,0.928,?,0.0,?,1.737,?
2.251,0.638,0.871,?,?,?,?
?,?,?,?,1.0,4.206,?
?,?,?,?,?,2.64,5.677
?,?,?,?,?,-0.294,?
?,1.286,?,0.0,?,?,5.318
?,0.73,1.537,?,0.0,?,?
?,?,?,?,?,2.54,?
2.479,?,?,0.0,0.0,?,5.341
?,?,?,0.0,0.0,?,5.466
2.802,?,?,?,1.0,?,?
3.609,0.811,?,0.0,?,3.291,?
?,0.405,?,0.0,0.0,?,?
2.888,?,1.771,0.0,0.0,?,2.983
?,?,1.287,4.0,3.0,4.453,?
?,?,1.187,1.0,0.0,2.033,6.064
?,0.251,?,?,0.0,-0.241,3.884
?,0.711,?,0.0,?,1.569,3.66
?,?,?,?,3.0,?,?
?,?,1.735,?,?,?,?
?,?,?,0.0,?,?,3.799
?,0.764,?,?,1.0,5.258,5.412
?,?,?,?,?,?,?
?,?,0.846,?,?,1.395,3.666
3.012,0.223,1.023,0.0,0.0,2.193,3.751
2.508,?,?,?,?,?,3.799
3.103,?,?,0.0,0.0,2.193,?
?,0.405,0.868,1.0,3.0,2.233,?
?,?,?,0.0,0.0,?,6.551
1.962,?,0.783,?,?,3.617,?
3.143,?,?,?,0.0,?,?
2.803,?,?,?,0.0,?,5.385
?,0.977,0.771,?,0.0,3.795,?
?,?,?,?,?,?,?
?,?,1.297,?,0.0,?,3.025
?,?,?,?,0.0,?,3.651
?,0.134,?,1.0,0.0,2.42,?
?,?,1.016,0.0,?,?,?
2.456,0.64,0.937,?,?,?,?
?,0.251,?,0.0,1.0,1.994,?
?,?,1.6,1.0,?,1.064,?
?,?,?,?,?,?,?
?,0.0,?,?,?,?,?
?,0.659,0.788,?,0.0,1.758,?
4.258,?,?,0.0,?,?,?
?,?,1.288,1.0,?,?,6.384
?,?,1.641,?,?,1.209,2.487
?,1.19,?,0.0,4.0,?,3.689
?,?,?,?,0.0,2.242,3.806
2.748,0.223,?,?,?,0.8,?
4.135,?,?,1.0,2.0,?,5.538
3.485,0.223,?,0.0,0.0,1.94,?
?,0.827,?,?,0.0,?,?
?,?,?,?,?,1.701,3.483
?,0.827,?,0.0,0.0,2.239,3.991
?,0.331,?,?,0.0,3.112,3.812
?,?,?,?,2.0,?,?
?,?,?,?,0.0,?,6.72
?,?,0.902,0.0,?,?,6.006
?,?,?,?,0.0,?,5.591
?,0.827,?,?,?,2.239,?
2.215,0.887,0.888,?,0.0,1.395,?
3.905,?,?,?,?,2.65,4.947
?,0.56,?,?,?,1.239,3.917
2.726,?,1.179,0.0,1.0,1.06,?
?,?,?,?,?,2.461,?
?,?,?,?,?,?,?
?,?,0.924,?,?,1.748,?
?,?,?,?,?,1.515,3.846
?,?,1.542,0.0,1.0,4.234,?
1.733,?,?,0.0,?,3.11,4.63
?,?,0.938,?,?,2.239,?
?,0.887,?,?,?,?,3.932
?,0.827,0.938,?,0.0,2.239,?
?,?,0.805,?,0.0,1.61,?
?,?,?,?,1.0,?,?
?,0.58,0.805,0.0,0.0,1.61,3.787
?,?,?,0.0,1.0,1.229,3.097
?,?,0.862,?,?,?,3.078
1.512,0.57,?,?,?,?,?
2.092,?,?,1.0,?,?,?
?,?,?,0.0,0.0,-0.41,?
?,?,0.903,0.0,?,?,4.906
?,?,?,?,0.0,2.048,4.473
3.554,?,?,?,?,?,?
?,?,1.179,0.0,?,1.06,2.126
?,0.496,?,?,?,?,?
?,?,?,?,0.0,3.562,?
2.634,?,?,?,?,?,?
2.08,?,0.816,?,0.0,?,?
?,0.496,?,?,?,0.204,3.03
?,?,?,?,?,?,?
?,?,?,?,0.0,?,?
1.892,1.441,?,?,?,3.426,?
3.402,?,?,?,?,?,?
3.219,?,1.127,?,?,?,?
3.137,0.251,?,?,?,?,?
3.195,0.496,?,0.0,1.0,2.222,?
1.0,?,0.968,0.0,1.0,0.996,?
?,?,?,0.0,?,2.538,3.327
?,?,?,?,0.0,?,?
2.019,1.126,?,?,0.0,?,?
?,0.764,0.859,?,?,2.269,?
2.019,?,?,?,?,?,5.001
?,0.932,?,1.0,0.0,?,?
?,?,0.954,0.0,?,?,?
?,?,?,?,0.0,?,?
3.651,?,0.911,?,2.0,2.278,?
3.252,?,1.077,?,?,?,4.093
?,?,?,?,?,?,?
?,0.251,1.56,?,?,?,4.132
?,?,?,?,?,?,3.133
2.233,?,?,?,?,?,5.251
?,1.062,0.852,0.0,0.0,2.463,?
2.469,0.582,?,?,0.0,?,4.002
?,?,1.583,1.0,?,1.442,3.757
?,0.798,?,0.0,0.0,0.68,?
?,?,0.941,0.0,1.0,4.179,?
1.634,?,?,?,0.0,0.501,2.319
?,?,?,?,?,?,?
3.333,0.405,0.963,1.0,0.0,?,4.632
?,0.223,1.778,?,?,0.347,?
?,0.223,?,0.0,?,0.202,?
?,?,?,0.0,?,?,?
?,?,?,?,?,3.291,?
1.333,?,1.148,?,?,-0.386,3.487
2.034,?,?,?,?,?,0.841
?,?,1.489,0.0,?,?,?
?,?,?,1.0,2.0,?,?
3.029,0.331,2.13,?,?,?,1.885
3.003,0.134,?,?,0.0,2.242,?
?,?,?,0.0,?,?,?
2.555,?,?,?,0.0,?,?
?,?,1.55,?,?,?,4.51
?,?,1.723,0.0,?,?,?
1.783,?,?,?,?,0.087,?
?,0.251,?,?,0.0,0.087,2.458
4.191,?,?,0.0,?,?,?
?,0.923,1.317,?,0.0,1.271,?
?,?,1.083,?,?,?,5.842
?,1.683,?,?,?,4.804,?
?,?,1.228,1.0,2.0,4.235,?
3.027,?,?,?,?,?,3.009
?,?,0.921,0.0,?,?,?
3.461,?,?,?,1.0,?,?
4.219,?,?,0.0,1.0,?,?
2.479,?,?,?,?,?,4.208
3.676,?,1.524,0.0,1.0,2.289,?
?,?,1.312,?,?,1.21,4.832
2.684,?,?,?,?,3.076,4.404
2.396,0.223,1.778,?,?,0.347,?
2.748,0.223,?,?,?,?,1.589
?,?,?,?,?,?,?
?,0.0,0.917,?,0.0,?,?
?,1.079,1.867,?,?,?,?
?,0.88,?,?,3.0,1.95,?
?,?,1.791,?,?,?,6.04
2.526,?,?,?,0.0,?,3.561
?,?,1.166,?,?,4.268,?
?,?,?,0.0,0.0,5.934,?
3.98,0.452,2.013,?,0.0,-0.022,?
4.305,?,1.348,?,?,3.909,5.192
?,0.582,?,?,?,?,?
?,?,1.556,?,?,?,?
2.938,?,?,?,?,?,?
?,0.223,?,?,0.0,4.907,?
?,?,?,0.0,?,1.795,4.804
?,?,?,0.0,?,-0.172,2.3
1.126,?,?,?,0.0,?,1.399
1.429,0.223,?,1.0,?,-0.317,?
