@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
2.701,?,2.003,?,?,-0.081,?
3.252,?,?,0.0,0.0,?,?
2.111,?,?,?,?,?,?
?,0.56,2.451,0.0,?,?,1.18
3.361,?,?,?,?,?,3.168
3.52,?,1.562,?,1.0,2.129,?
?,0.56,?,0.0,1.0,?,?
3.181,0.604,1.52,0.0,?,3.126,4.68
3.369,?,1.614,?,0.0,1.587,?
?,0.223,?,?,?,?,2.98
?,?,1.5,2.0,?,?,3.936
?,0.486,1.416,?,?,?,5.47
?,0.496,?,?,?,-0.917,?
2.704,?,1.965,?,?,?,0.15
3.277,?,?,?,0.0,2.604,3.736
?,?,?,?,0.0,?,?
2.594,0.251,1.287,0.0,0.0,0.454,?
?,0.223,?,?,?,1.94,3.507
3.316,?,?,?,0.0,1.795,3.979
3.596,?,1.515,?,?,?,5.363
?,0.134,?,?,0.0,?,?
?,?,1.599,?,?,3.186,3.984
3.199,?,?,0.0,?,-0.129,?
?,1.028,2.137,?,0.0,?,?
?,0.405,?,0.0,?,?,?
?,0.223,1.545,0.0,?,?,?
3.896,?,?,?,?,?,4.822
3.201,?,2.004,?,?,-0.937,0.33
?,0.223,?,0.0,?,?,4.819
4.114,0.223,1.571,?,0.0,?,5.219
?,?,1.565,0.0,0.0,4.379,5.268
?,?,?,?,?,?,3.139
?,0.331,?,0.0,?,?,?
?,0.764,?,?,?,2.619,?
3.461,?,1.281,?,?,?,4.416
2.641,0.496,?,0.0,?,1.697,?
3.38,0.638,1.506,?,?,?,?
2.544,?,?,?,?,?,?
?,1.16,?,?,?,1.209,?
2.572,1.834,?,?,2.0,?,?
?,?,0.872,0.0,?,?,5.861
3.728,0.956,1.17,0.0,0.0,4.789,5.574
?,1.348,1.328,?,?,?,?
?,0.88,?,?,?,0.787,?
?,0.693,1.42,0.0,?,?,2.548
3.311,0.56,?,?,?,3.461,5.276
3.023,?,1.168,?,?,2.294,3.924
2.585,1.586,?,0.0,?,?,?
1.925,1.318,0.595,?,0.0,?,?
2.454,?,?,?,0.0,?,4.96
2.508,0.58,0.941,?,?,?,3.766
?,0.711,?,0.0,0.0,0.828,?
3.389,?,?,0.0,?,3.587,4.108
?,?,?,0.0,?,?,4.42
?,?,?,0.0,?,2.736,5.29
?,?,1.466,0.0,?,1.097,?
?,0.331,1.476,?,?,?,3.87
4.288,?,?,0.0,?,?,?
2.359,?,?,0.0,?,?,4.287
?,1.079,?,0.0,0.0,?,4.79
?,?,0.819,0.0,?,?,4.296
?,0.947,?,0.0,1.0,1.976,?
2.377,?,?,0.0,?,?,3.759
3.023,?,?,1.0,0.0,?,?
?,?,1.127,1.0,0.0,?,3.118
?,?,1.074,0.0,0.0,0.291,3.237
?,?,?,0.0,0.0,?,?
?,?,?,0.0,?,?,?
?,?,1.483,?,2.0,0.491,?
?,?,2.254,?,0.0,?,4.305
?,?,0.835,?,0.0,?,3.927
?,?,1.1,?,?,2.723,4.35
?,1.286,?,0.0,0.0,?,4.809
?,?,?,0.0,?,?,?
?,?,?,?,?,?,?
2.961,?,1.189,?,?,1.312,?
3.52,0.223,1.562,?,?,?,3.629
?,?,?,?,0.0,?,?
2.778,0.405,1.17,1.0,0.0,1.49,2.93
3.08,0.223,?,1.0,?,1.442,3.727
?,0.693,1.808,?,?,?,3.095
?,0.405,0.814,?,?,?,?
?,0.223,?,1.0,0.0,?,2.65
?,?,?,?,?,?,?
?,?,?,?,?,?,?
?,?,1.625,?,?,0.655,?
?,?,1.787,0.0,1.0,?,?
2.429,?,1.954,?,?,?,0.931
2.836,0.693,1.43,0.0,2.0,0.434,?
4.285,?,1.551,?,?,?,?
?,?,?,?,0.0,-1.186,?
4.077,?,1.909,?,?,3.234,?
?,?,1.312,0.0,2.0,?,?
2.034,0.64,?,?,?,?,?
?,?,1.56,?,?,?,2.117
?,1.278,1.5,0.0,2.0,2.459,?
?,1.07,?,0.0,0.0,?,?
?,?,?,0.0,0.0,?,?
?,?,?,?,2.0,?,6.897
?,?,?,0.0,?,?,?
?,0.223,?,?,?,4.177,5.78
?,?,?,0.0,1.0,0.982,1.05
3.914,?,?,0.0,1.0,3.048,?
?,?,1.264,0.0,0.0,?,6.284
?,0.693,?,0.0,?,?,3.451
3.393,1.292,2.122,?,?,?,?
?,?,?,0.0,?,?,4.967
2.639,?,0.83,?,?,5.206,?
?,?,?,?,2.0,?,6.351
?,?,1.227,?,?,2.573,6.207
?,?,?,?,?,?,?
4.255,1.695,?,0.0,?,2.294,4.475
3.629,?,1.478,0.0,?,?,3.24
?,?,?,2.0,?,?,?
3.012,?,0.76,?,?,2.637,4.62
?,?,0.979,?,?,?,5.048
2.855,1.331,1.325,?,2.0,?,7.045
?,?,?,0.0,1.0,?,?
3.739,?,1.25,1.0,?,?,?
?,0.693,1.488,?,1.0,1.294,3.025
?,?,?,?,?,?,2.425
?,1.263,?,?,?,2.749,?
3.286,?,2.104,0.0,?,?,1.771
2.507,?,?,?,?,?,?
?,0.973,?,0.0,?,?,5.311
3.924,?,1.707,?,?,?,?
?,0.223,?,?,?,?,?
3.634,0.693,1.747,0.0,2.0,?,4.051
1.968,?,?,0.0,?,?,?
?,0.405,?,0.0,?,?,2.583
3.029,?,?,?,0.0,?,2.474
?,0.0,?,?,0.0,?,?
2.024,?,?,0.0,?,?,?
?,?,?,?,?,1.373,?
?,?,?,?,1.0,2.06,?
?,0.223,?,?,0.0,?,?
?,?,0.913,?,1.0,?,?
?,?,1.587,?,?,?,?
?,0.134,?,?,?,?,5.38
3.164,2.044,?,?,?,?,6.113
?,?,1.294,?,?,?,3.374
2.344,?,?,0.0,?,?,?
3.353,?,1.944,0.0,?,?,?
?,0.811,1.232,0.0,2.0,?,?
?,?,0.975,0.0,?,?,?
3.111,?,1.011,?,1.0,2.042,3.25
2.777,?,1.127,?,0.0,1.433,?
?,1.182,?,0.0,?,?,?
?,?,?,0.0,0.0,?,2.739
?,?,1.07,1.0,?,?,?
?,0.331,?,0.0,?,2.786,4.338
2.217,?,0.875,0.0,0.0,1.769,4.182
?,?,?,0.0,0.0,?,?
3.645,?,?,0.0,?,?,?
?,?,1.145,?,?,?,?
2.685,0.405,?,0.0,?,?,3.11
2.961,0.405,?,?,?,1.58,?
3.52,?,1.59,?,0.0,1.882,?
4.029,?,?,0.0,0.0,4.038,?
1.883,?,?,?,?,?,2.924
?,?,?,?,1.0,?,?
3.369,?,?,?,?,?,?
3.323,1.232,?,0.0,?,?,?
?,0.829,?,?,1.0,3.182,?
?,?,?,0.0,?,?,?
?,0.134,?,?,0.0,?,6.233
?,0.223,1.941,?,0.0,1.209,?
?,0.223,1.12,?,0.0,?,?
?,?,?,2.0,0.0,3.659,?
?,1.098,?,0.0,?,?,3.046
?,?,1.54,0.0,?,?,4.92
?,?,?,0.0,?,?,2.782
?,?,0.88,0.0,?,2.679,?
?,1.153,?,?,0.0,2.938,?
?,?,0.653,0.0,0.0,2.646,4.342
?,1.275,?,?,?,4.764,7.691
4.461,0.405,1.139,?,?,?,4.727
?,?,?,?,?,?,3.979
?,?,?,1.0,?,?,?
?,1.593,1.319,?,1.0,?,6.143
?,?,?,?,?,0.242,?
?,0.845,?,1.0,0.0,?,?
2.95,1.772,?,?,?,3.11,?
3.402,0.496,?,?,?,?,?
3.618,?,1.686,?,?,?,?
3.613,?,?,0.0,0.0,2.459,4.886
?,0.0,?,?,?,3.374,?
2.251,1.501,?,?,?,4.19,5.632
2.454,1.075,0.951,?,0.0,2.359,?
2.216,0.582,?,0.0,?,?,?
?,1.232,1.134,?,0.0,4.207,?
2.126,0.83,?,?,?,?,?
?,?,0.764,?,0.0,2.343,3.889
3.175,?,?,0.0,0.0,2.59,?
?,?,?,?,1.0,?,5.052
2.019,?,1.288,?,?,?,4.368
3.709,1.371,1.478,0.0,?,3.909,?
2.479,0.887,0.954,?,0.0,1.748,4.458
?,?,1.36,?,0.0,?,3.458
4.05,?,1.381,?,2.0,3.618,5.667
?,0.56,0.889,?,?,2.214,4.544
?,?,?,4.0,4.0,?,?
?,?,?,?,1.0,?,?
4.037,?,?,0.0,?,?,5.18
?,0.223,?,0.0,0.0,?,?
?,?,?,0.0,?,?,?
1.279,1.327,1.284,?,0.0,2.2,4.697
?,?,?,0.0,0.0,?,?
?,?,0.832,?,?,?,4.384
?,?,?,?,0.0,?,7.346
?,0.331,?,?,?,0.874,?
2.118,?,?,?,0.0,?,?
?,1.214,?,?,?,?,6.54
?,?,?,?,?,1.064,3.38
?,0.764,?,?,?,?,?
?,?,1.091,?,?,?,?
?,?,1.572,0.0,?,2.297,?
3.177,?,?,?,0.0,?,?
2.111,1.477,?,?,0.0,3.225,5.73
?,?,1.208,0.0,?,?,4.38
3.261,?,2.047,?,?,0.915,4.182
?,0.702,?,0.0,?,?,?
?,0.88,?,?,?,?,3.726
?,?,?,?,?,3.259,?
?,?,?,0.0,0.0,3.358,?
?,?,1.137,1.0,2.0,?,8.571
?,0.0,?,?,0.0,?,?
?,0.798,0.79,?,1.0,2.056,?
?,?,?,?,?,?,3.77
2.862,?,?,?,?,?,4.512
?,0.829,1.551,0.0,?,3.913,5.653
2.309,0.907,0.871,?,0.0,3.046,?
?,?,?,?,?,?,?
?,0.56,?,?,?,1.117,?
3.465,2.171,?,?,?,6.515,?
?,0.223,1.077,0.0,?,?,?
4.085,0.134,?,?,0.0,4.234,?
?,0.496,?,?,1.0,?,?
?,?,0.836,?,?,?,3.298
3.867,0.134,1.174,?,?,3.386,4.064
?,?,?,0.0,?,?,?
2.304,1.028,1.124,?,0.0,?,4.635
?,0.711,?,0.0,2.0,1.746,?
?,0.405,?,?,?,2.592,4.577
3.501,?,1.585,?,1.0,2.27,?
2.594,?,?,?,?,1.68,3.112
3.38,?,0.903,0.0,1.0,?,?
?,?,?,?,0.0,3.051,?
3.578,?,1.406,?,?,?,?
?,?,2.282,?,0.0,2.357,?
?,?,?,?,0.0,?,?
2.836,?,?,?,?,4.452,8.207
3.179,?,?,?,?,?,?
?,?,1.506,?,0.0,?,?
?,0.251,?,?,0.0,?,1.812
?,0.0,?,?,?,?,5.68
?,?,?,0.0,?,0.652,2.961
1.844,?,?,?,0.0,?,?
?,0.134,1.546,?,0.0,?,?
?,?,?,?,?,?,5.039
?,1.028,?,?,1.0,?,4.169
?,?,?,0.0,0.0,2.931,?
?,?,?,0.0,?,?,6.314
?,1.225,1.839,?,0.0,2.054,5.087
?,?,?,0.0,0.0,?,2.44
?,?,?,1.0,0.0,?,?
2.647,?,1.278,?,0.0,?,?
?,1.38,?,?,?,1.321,6.018
3.378,1.38,?,?,0.0,?,?
2.396,1.593,1.351,?,?,?,?
1.983,1.714,2.105,?,0.0,2.358,5.062
?,?,1.843,0.0,0.0,?,3.463
3.353,?,?,?,1.0,?,5.018
3.174,?,?,?,2.0,5.361,?
3.567,?,1.501,?,3.0,?,?
3.591,0.58,1.685,0.0,?,?,4.117
3.81,?,?,?,?,?,?
3.311,0.972,2.208,0.0,?,?,?
?,?,?,0.0,0.0,?,?
?,1.306,?,0.0,1.0,5.176,?
?,1.54,?,0.0,?,?,?
?,?,0.846,0.0,0.0,1.395,?
?,?,?,?,1.0,?,4.215
?,?,?,0.0,?,4.203,?
?,?,?,0.0,?,?,?
?,?,?,?,?,?,4.811
4.311,1.496,?,0.0,0.0,?,5.19
?,?,?,?,?,?,?
?,1.236,0.907,0.0,?,?,?
?,?,1.45,?,0.0,?,5.999
?,?,1.248,?,0.0,?,?
?,?,1.521,?,?,?,?
?,?,?,?,?,?,?
?,?,?,?,?,?,5.303
2.819,?,?,?,0.0,1.717,2.941
?,?,0.77,?,0.0,3.617,5.93
1.822,?,?,?,?,2.335,?
?,1.131,0.908,0.0,?,?,5.86
?,0.887,0.954,0.0,0.0,1.748,4.119
?,?,?,0.0,0.0,?,6.038
?,1.749,?,?,?,?,4.951
?,0.57,?,?,0.0,?,6.213
2.297,?,?,?,?,?,?
2.206,1.3,?,0.0,0.0,2.371,?
?,?,?,?,0.0,?,6.258
?,?,?,?,?,3.109,6.784
2.216,?,?,?,?,?,3.751
4.372,?,?,0.0,?,?,?
3.065,1.079,0.825,?,?,5.472,?
1.786,0.702,?,0.0,?,?,?
1.883,0.916,1.207,?,1.0,?,?
2.11,0.773,0.773,?,?,2.57,?
?,0.802,?,?,0.0,?,4.227
3.629,?,?,0.0,?,?,4.269
?,?,0.871,?,0.0,?,3.782
3.316,?,?,?,?,1.795,?
4.223,0.638,?,0.0,1.0,?,8.169
3.333,?,?,?,0.0,?,?
?,?,?,?,?,?,4.777
?,0.797,2.456,?,0.0,-0.197,3.903
3.098,0.93,1.075,?,0.0,?,?
?,0.223,1.374,0.0,0.0,?,5.159
3.073,1.493,?,?,?,?,?
?,2.071,1.327,?,?,?,6.446
2.137,0.223,?,?,?,?,?
?,?,1.36,2.0,1.0,?,?
2.375,?,?,?,?,?,?
1.634,?,1.19,0.0,0.0,?,?
?,0.762,?,?,?,?,3.601
?,?,1.127,?,?,2.604,?
?,?,?,?,?,2.11,?
?,?,?,0.0,?,-0.316,?
2.233,?,?,?,0.0,2.206,4.96
?,?,?,?,0.0,?,?
?,?,?,?,?,2.841,3.608
2.374,?,0.817,1.0,?,?,?
?,0.389,?,?,?,?,3.513
3.734,?,?,0.0,?,?,?
?,0.223,1.254,0.0,1.0,2.357,?
?,?,1.609,0.0,?,?,?
?,?,1.426,?,0.0,2.502,?
4.532,?,?,?,?,?,5.307
?,?,?,?,1.0,?,?
3.08,?,?,?,0.0,1.442,3.518
3.073,0.693,?,0.0,2.0,0.787,?
?,?,0.783,?,0.0,?,5.752
?,0.251,?,0.0,?,1.586,?
?,?,0.921,0.0,?,1.701,3.521
3.25,0.0,0.95,0.0,?,?,?
2.824,?,1.051,?,?,1.801,?
3.134,?,1.193,?,?,?,2.692
?,0.0,1.079,?,0.0,?,3.974
?,?,?,?,?,?,?
3.2,0.711,1.235,?,?,0.779,?
?,?,?,?,?,?,?
?,1.236,?,?,1.0,3.458,4.424
?,0.331,?,?,0.0,?,3.815
3.7,?,?,0.0,1.0,2.446,?
0.965,?,1.359,0.0,?,?,?
2.183,0.93,0.846,?,?,?,?
?,0.496,?,?,?,?,1.231
?,0.956,?,0.0,0.0,?,1.301
?,?,?,?,1.0,3.026,?
3.046,0.0,?,0.0,2.0,2.352,?
?,?,?,2.0,3.0,4.639,?
?,?,2.078,0.0,?,?,4.513
?,?,?,?,?,?,1.647
?,?,1.106,1.0,?,?,?
2.479,0.887,?,?,0.0,?,4.912
?,0.223,?,?,0.0,?,?
?,0.827,0.86,?,0.0,?,?
?,?,0.923,0.0,0.0,?,?
2.824,?,1.0,?,?,2.102,3.36
?,0.972,?,?,?,2.052,?
?,0.405,?,?,?,1.7,?
?,?,?,0.0,0.0,?,?
?,?,?,?,0.0,?,5.007
3.049,?,1.258,?,2.0,?,4.369
?,?,?,?,0.0,?,4.938
3.219,?,1.151,0.0,?,?,?
?,?,?,0.0,?,1.643,1.969
3.026,?,1.787,?,?,1.373,?
2.875,0.582,?,?,?,1.587,?
?,0.83,?,0.0,?,?,?
1.639,?,?,2.0,0.0,?,?
?,?,?,0.0,?,?,?
?,?,1.208,?,?,3.291,?
?,0.932,0.931,?,1.0,?,?
2.542,?,?,0.0,0.0,0.562,?
?,0.331,0.875,?,1.0,?,2.263
?,?,?,?,0.0,2.492,?
?,?,?,0.0,?,?,4.919
2.719,0.891,?,0.0,0.0,1.94,?
?,?,?,?,?,?,?
2.251,0.638,?,?,?,1.61,?
4.88,0.134,1.853,?,?,?,?
2.08,?,?,?,0.0,?,?
2.876,0.928,?,?,1.0,?,?
?,0.638,0.871,?,?,?,4.175
4.139,?,1.43,?,1.0,?,?
?,?,?,?,0.0,?,5.677
?,?,?,0.0,?,?,3.151
3.067,?,?,?,0.0,?,?
?,0.73,?,?,0.0,0.883,?
?,0.331,?,?,?,?,3.742
2.479,0.887,?,?,?,1.748,?
?,?,?,0.0,?,?,5.466
2.802,?,1.6,0.0,?,1.064,1.999
3.609,0.811,1.208,0.0,?,3.291,?
3.198,?,?,?,?,1.897,?
?,?,1.771,0.0,?,?,?
?,0.251,?,?,?,?,?
?,?,1.187,?,?,2.033,6.064
?,?,2.327,?,0.0,?,3.884
?,?,?,0.0,3.0,1.569,?
?,?,?,0.0,3.0,?,?
?,?,1.735,?,?,?,0.242
?,?,?,?,?,1.701,?
?,?,?,0.0,?,?,?
4.356,?,1.224,0.0,?,?,5.758
?,?,?,?,0.0,?,3.666
?,?,?,?,?,?,?
?,?,?,?,?,1.701,?
3.103,0.134,?,?,0.0,2.193,3.21
3.05,?,?,1.0,3.0,2.233,6.195
?,?,1.352,0.0,?,4.092,?
1.962,1.345,?,?,?,3.617,?
3.143,?,1.641,0.0,?,1.209,?
?,1.501,1.124,?,0.0,4.053,5.385
?,?,0.771,0.0,?,?,?
?,?,1.189,2.0,2.0,?,?
?,?,?,0.0,?,?,?
?,?,?,0.0,0.0,2.193,?
?,0.134,?,?,0.0,?,?
?,?,?,?,0.0,2.193,?
?,0.64,?,0.0,?,2.461,4.286
?,?,?,?,1.0,?,?
?,?,1.6,?,0.0,?,?
3.08,?,1.583,0.0,1.0,?,?
3.046,?,?,?,?,?,3.614
2.217,?,?,0.0,?,1.758,3.727
?,?,1.538,?,1.0,?,5.741
4.717,0.223,1.288,1.0,1.0,?,?
?,0.134,?,?,?,1.209,2.487
?,1.19,?,?,?,?,?
3.332,?,?,0.0,0.0,2.242,?
?,?,?,?,?,0.8,?
?,?,?,?,?,2.904,5.538
3.485,0.223,?,0.0,?,?,2.853
2.377,0.827,0.938,?,?,2.239,?
2.508,0.58,?,0.0,?,?,?
2.377,?,?,?,0.0,2.239,3.991
3.314,0.331,1.173,?,?,?,3.812
3.788,?,1.365,?,?,2.576,4.664
2.086,?,?,0.0,0.0,4.594,6.72
?,?,0.902,?,0.0,?,?
1.925,1.364,0.421,0.0,?,?,5.591
?,0.827,0.938,?,?,?,?
?,0.887,0.888,?,?,1.395,?
?,?,?,1.0,?,2.65,?
3.023,?,1.349,1.0,0.0,1.239,?
?,?,?,?,1.0,?,?
2.568,0.582,0.931,?,0.0,?,3.594
?,?,?,?,0.0,?,?
?,?,0.924,?,0.0,1.748,?
?,0.711,?,0.0,?,?,?
?,0.223,?,?,?,4.234,5.194
?,1.077,?,?,?,?,4.63
?,0.827,0.938,0.0,?,?,?
2.215,?,?,?,0.0,?,?
2.377,0.827,?,0.0,0.0,?,?
2.11,0.58,0.805,0.0,0.0,1.61,?
?,?,1.104,?,?,?,3.882
2.11,0.58,0.805,?,?,?,?
2.329,?,?,?,?,1.229,?
?,?,0.862,?,?,1.506,?
?,?,0.879,?,?,?,2.445
?,1.359,?,?,?,1.246,4.796
?,0.429,2.299,?,?,-0.41,1.897
?,?,?,0.0,0.0,3.237,4.906
?,?,1.397,?,0.0,?,?
?,?,?,?,0.0,?,?
?,?,1.179,?,1.0,?,?
?,0.496,2.106,0.0,?,?,?
?,?,?,0.0,?,?,6.652
?,0.223,?,?,0.0,?,3.131
?,?,?,0.0,?,2.729,?
2.536,0.496,?,?,?,0.204,?
?,0.64,1.727,?,?,?,2.072
2.755,?,1.656,?,?,?,?
1.892,1.441,?,?,?,?,6.087
?,0.604,1.517,0.0,?,?,?
?,?,1.127,0.0,?,?,?
?,?,1.335,0.0,?,1.141,?
3.195,?,?,?,?,2.222,?
?,?,?,0.0,?,?,?
3.343,?,?,?,0.0,2.538,?
?,1.278,0.896,?,?,4.634,?
2.019,?,?,?,?,3.314,4.737
?,?,?,1.0,0.0,?,?
2.019,?,?,?,0.0,3.314,?
?,0.932,0.851,?,?,2.212,?
?,?,?,0.0,?,?,4.181
1.946,0.223,?,?,?,?,?
3.651,?,?,?,2.0,?,?
3.252,0.223,1.077,0.0,?,?,4.093
2.987,?,?,0.0,?,3.318,6.077
?,0.251,?,?,0.0,1.272,?
?,?,0.849,?,?,1.237,3.133
?,1.07,?,1.0,?,3.377,5.251
2.065,?,0.852,?,?,?,4.399
?,0.582,0.913,0.0,0.0,2.688,?
?,?,1.583,1.0,?,?,?
1.634,0.798,?,?,?,?,?
3.596,?,?,?,1.0,?,?
?,?,?,?,?,0.501,?
?,?,?,0.0,?,3.474,?
3.333,?,0.963,?,?,2.974,4.632
2.396,0.223,1.778,?,?,?,?
?,?,?,?,1.0,?,?
?,0.629,?,?,?,?,?
?,1.586,?,?,?,?,?
1.333,?,?,0.0,?,?,3.487
?,0.331,?,?,?,?,?
?,?,1.489,0.0,?,?,2.725
?,1.259,0.966,?,?,?,?
?,0.331,2.13,0.0,?,?,?
?,0.134,?,?,?,?,2.647
3.74,?,1.581,?,?,?,?
2.555,?,1.686,?,?,?,?
3.86,?,1.55,0.0,?,3.661,4.51
?,?,?,?,?,?,?
?,0.331,1.667,?,?,?,?
2.126,0.251,?,?,0.0,?,?
4.191,?,?,0.0,?,1.239,?
?,0.923,?,0.0,0.0,1.271,2.015
?,?,?,?,?,?,5.842
?,1.683,0.774,0.0,0.0,?,7.287
4.36,?,?,1.0,2.0,?,6.665
3.027,?,?,0.0,1.0,?,3.009
?,?,?,?,?,?,3.513
3.461,?,1.111,?,?,2.357,3.393
4.219,?,?,?,?,?,9.354
2.479,0.887,?,?,?,?,?
3.676,?,?,0.0,?,?,?
?,?,?,?,0.0,1.21,4.832
?,?,1.226,?,?,?,?
2.396,?,1.778,?,?,0.347,1.121
2.748,?,1.705,0.0,?,?,1.589
?,0.223,?,0.0,0.0,?,?
?,?,0.917,0.0,?,2.255,3.502
?,?,1.867,0.0,?,2.226,?
3.444,0.88,1.466,0.0,3.0,?,?
?,0.134,1.791,0.0,?,3.118,6.04
2.526,?,?,1.0,?,2.213,3.561
3.593,?,?,?,0.0,?,?
?,1.278,?,?,?,?,4.862
?,?,?,0.0,?,?,?
?,0.223,?,3.0,2.0,3.909,?
?,?,?,?,?,1.548,3.046
?,?,1.556,?,0.0,4.098,?
2.938,1.385,1.225,?,2.0,?,?
?,?,?,?,0.0,?,6.634
?,?,1.319,?,0.0,1.795,?
?,?,1.912,?,?,-0.172,?
?,?,1.431,?,?,?,1.399
?,?,?,?,?,-0.317,?
