@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
?,1,?,?,3,?,96.5,?,?,?,2372.0,2,2,110.0,?,3.15,?,9.0,86.0,5800.0,27.0,?,?,2
5,?,?,?,?,?,?,175.4,65.2,?,2465.0,2,?,?,?,3.15,3.58,?,?,5800.0,?,?,?,2
?,?,?,?,3,?,?,?,66.0,?,?,2,2,?,1,3.15,?,9.1,?,5500.0,?,31.0,10345.0,?
6,?,?,?,?,?,94.3,?,?,?,2337.0,?,?,?,1,?,?,?,?,?,24.0,?,6785.0,2
?,1,?,1,?,?,?,172.6,65.2,?,?,?,?,119.0,?,?,?,?,90.0,?,24.0,?,?,?
7,?,0,0,3,?,113.0,199.6,69.6,?,?,?,3,?,?,3.63,?,8.1,176.0,4750.0,?,19.0,?,?
7,?,?,?,?,?,?,?,?,?,?,?,3,258.0,?,3.63,4.17,8.1,176.0,?,?,?,?,2
7,?,0,1,?,?,?,191.7,?,?,3950.0,?,?,?,?,?,2.76,?,262.0,?,13.0,?,36000.0,2
?,?,0,?,?,?,?,159.1,?,?,1890.0,2,2,91.0,1,3.03,?,9.0,68.0,5000.0,?,?,5195.0,3
8,1,?,1,?,1,93.1,?,64.2,?,?,2,?,91.0,?,?,?,?,?,?,31.0,?,?,?
8,?,?,?,2,?,?,159.1,64.2,?,1905.0,?,?,?,?,?,3.15,?,?,?,?,?,?,3
?,1,?,0,3,1,?,?,?,54.1,?,2,?,?,1,?,?,?,?,5000.0,?,38.0,?,3
8,?,0,?,3,?,?,166.8,?,?,1950.0,?,?,?,1,?,3.15,?,68.0,?,31.0,?,?,3
?,1,?,?,?,?,98.8,?,?,53.7,?,?,?,?,1,?,3.39,?,84.0,?,?,?,?,?
?,?,?,0,?,?,?,?,?,?,2410.0,2,2,?,1,3.39,?,?,?,4800.0,26.0,32.0,?,?
8,1,0,1,2,?,98.8,177.8,?,53.7,?,?,2,122.0,1,?,3.39,?,84.0,?,26.0,32.0,?,?
8,?,0,?,?,?,98.8,177.8,?,?,2410.0,?,?,122.0,?,3.39,3.39,8.6,?,?,?,32.0,10245.0,?
?,1,0,?,?,1,98.8,177.8,?,55.5,?,2,?,122.0,?,?,3.39,?,?,?,26.0,?,?,?
?,?,?,0,?,?,?,?,?,?,2670.0,?,?,?,4,?,?,?,?,?,19.0,?,18280.0,?
?,?,?,?,3,2,?,?,?,?,?,?,?,?,?,?,?,22.0,72.0,?,?,?,?,?
?,0,?,0,?,?,?,?,?,?,?,2,?,183.0,?,?,?,21.5,123.0,?,?,?,?,1
?,?,1,?,?,?,?,?,?,?,?,2,?,183.0,?,3.58,?,?,?,?,?,?,?,?
?,?,?,1,1,?,?,?,70.3,54.9,?,?,1,?,?,?,?,?,?,4350.0,?,?,?,?
9,0,?,0,3,2,?,202.6,?,?,?,?,?,183.0,?,3.58,3.64,?,123.0,?,?,25.0,31600.0,?
9,?,?,?,?,?,115.6,?,71.7,?,?,?,0,?,?,3.46,3.1,?,?,?,16.0,18.0,34184.0,1
?,?,?,1,?,?,?,?,?,?,3685.0,?,?,?,?,?,?,?,?,?,16.0,?,?,?
9,?,0,?,?,2,?,?,71.7,56.7,3900.0,4,?,308.0,?,?,?,8.0,?,4500.0,14.0,16.0,40960.0,?
?,1,?,?,1,2,?,?,72.0,?,?,4,0,?,?,3.8,3.35,8.0,184.0,?,?,16.0,?,?
?,?,?,1,2,?,?,178.4,68.0,54.8,?,?,2,140.0,?,?,?,?,175.0,?,?,?,16503.0,?
?,?,0,1,?,?,?,157.3,?,?,1918.0,2,2,?,?,2.97,?,9.4,68.0,?,?,41.0,?,?
11,?,?,?,2,?,?,?,?,?,?,?,2,92.0,?,2.97,?,?,?,?,?,38.0,?,?
?,?,?,?,?,1,?,157.3,?,?,?,?,?,?,?,?,?,9.4,68.0,?,?,38.0,?,?
?,?,1,?,?,?,?,157.3,?,?,?,2,?,?,?,3.03,?,7.6,?,5500.0,24.0,?,7689.0,3
?,?,1,1,2,1,?,?,?,49.4,?,?,2,?,?,3.17,?,7.5,116.0,5500.0,23.0,?,?,?
?,1,0,1,?,1,96.3,?,?,?,?,?,2,122.0,1,?,?,8.5,?,?,25.0,?,?,?
?,?,1,?,?,?,?,?,?,?,?,?,?,?,5,?,3.86,7.0,145.0,?,?,24.0,?,?
?,?,?,1,?,1,?,173.2,?,?,?,?,2,?,?,?,3.86,?,145.0,?,?,?,14869.0,?
?,?,?,?,?,?,?,?,?,?,?,2,2,?,?,?,?,7.0,?,5000.0,?,?,?,?
11,1,0,?,?,1,?,172.4,?,51.6,2365.0,2,?,?,?,?,?,8.5,88.0,?,?,32.0,?,3
?,1,?,0,?,?,?,?,?,?,?,2,?,?,?,3.35,?,?,?,5000.0,?,32.0,?,?
11,?,1,?,3,1,96.3,?,?,?,2403.0,2,2,110.0,?,3.17,?,?,116.0,?,23.0,30.0,9279.0,3
11,?,?,?,?,?,96.3,172.4,65.4,51.6,?,?,?,?,5,?,?,7.5,?,5500.0,?,30.0,?,?
12,1,?,?,3,?,?,?,?,?,?,?,2,?,1,?,3.29,9.4,69.0,5200.0,31.0,37.0,5499.0,?
12,?,?,?,3,?,?,165.3,?,?,2017.0,?,2,103.0,?,2.99,?,?,55.0,4800.0,45.0,50.0,7099.0,?
?,1,?,?,?,1,94.5,?,?,?,?,?,2,97.0,?,?,?,9.4,69.0,?,?,37.0,6649.0,?
?,1,0,?,3,?,94.5,?,?,?,1938.0,?,?,?,?,?,?,9.4,?,5200.0,?,?,?,?
12,?,0,0,4,?,?,170.2,?,?,2024.0,2,?,?,?,?,3.29,9.4,?,?,?,?,?,?
?,1,0,1,?,?,?,165.3,?,54.5,?,?,?,?,?,?,3.29,?,?,?,?,?,?,?
12,?,?,?,?,?,94.5,?,?,53.3,2028.0,2,?,?,1,?,3.29,?,?,5200.0,?,37.0,?,3
12,?,?,0,?,1,94.5,?,?,?,?,?,?,97.0,?,3.15,?,?,?,?,31.0,?,?,3
?,?,?,0,4,?,?,?,?,?,?,?,?,?,?,3.15,3.29,?,69.0,?,?,?,7999.0,?
?,1,?,1,?,?,?,?,?,?,2008.0,2,?,?,1,?,?,9.4,69.0,5200.0,?,?,?,?
?,?,?,0,?,1,97.2,?,65.2,?,?,?,?,?,?,?,?,?,?,5200.0,?,?,8949.0,2
12,?,?,0,?,?,97.2,?,?,?,?,?,?,120.0,?,3.33,?,?,?,?,?,?,?,?
12,1,?,?,?,?,100.4,?,66.5,55.1,?,4,?,?,?,?,?,?,?,?,?,?,?,?
?,1,0,?,4,?,100.4,?,66.5,?,3296.0,?,?,?,?,3.43,3.27,?,?,5200.0,?,22.0,14399.0,?
?,?,?,?,3,?,?,184.6,?,55.1,?,?,?,?,4,3.43,3.27,?,?,?,19.0,?,?,?
?,1,0,?,2,2,91.3,?,?,49.7,?,4,?,181.0,?,?,3.27,9.0,?,?,?,?,?,?
?,1,1,1,2,?,91.3,?,?,?,?,?,?,?,?,3.43,?,7.8,?,?,?,?,19699.0,?
12,1,?,?,?,?,99.2,?,?,?,?,?,3,181.0,4,3.43,?,?,?,5200.0,?,?,?,?
13,?,?,?,?,2,?,?,?,56.7,3020.0,?,?,120.0,?,3.46,3.19,?,97.0,5000.0,?,?,?,2
?,?,?,?,3,?,?,?,?,?,?,?,?,?,2,?,3.52,?,?,4150.0,?,?,13200.0,?
13,1,0,0,?,2,?,?,?,?,?,1,?,120.0,?,3.46,?,8.4,97.0,?,?,?,?,?
?,?,?,0,4,?,?,?,?,?,?,1,?,?,?,3.7,3.52,?,95.0,?,25.0,25.0,13860.0,?
?,1,?,?,?,?,107.9,186.7,68.4,?,?,1,?,120.0,4,?,2.19,?,95.0,?,?,?,?,2
13,?,?,0,?,?,107.9,?,?,?,3252.0,1,?,152.0,2,?,?,?,?,?,?,?,?,?
13,?,?,?,?,?,?,198.9,68.4,?,?,1,?,120.0,?,3.46,?,?,?,?,?,24.0,16695.0,?
13,0,?,?,?,?,?,?,?,58.7,3485.0,1,2,152.0,?,3.7,?,21.0,95.0,4150.0,25.0,?,17075.0,?
?,?,?,?,?,?,?,?,68.4,?,3075.0,1,?,?,4,3.46,3.19,?,97.0,?,19.0,24.0,?,2
13,0,1,?,?,?,107.9,?,?,56.7,3252.0,?,?,?,2,3.7,?,?,95.0,?,?,?,17950.0,?
?,?,?,0,?,2,108.0,?,68.3,56.0,3130.0,?,?,?,?,3.61,?,7.0,?,5600.0,18.0,24.0,18150.0,2
?,?,?,1,?,?,?,157.3,63.8,50.8,?,?,2,?,?,?,?,9.4,?,?,?,41.0,?,?
?,1,?,1,?,?,?,?,?,?,?,?,2,98.0,?,3.03,3.39,?,?,5500.0,24.0,?,?,3
?,?,?,?,?,1,93.7,?,?,?,?,2,?,90.0,?,?,?,9.4,68.0,?,?,?,6229.0,3
?,1,?,0,3,?,?,?,?,50.8,?,?,?,90.0,1,2.97,3.23,?,68.0,5500.0,31.0,38.0,6692.0,3
?,1,?,0,3,?,?,?,63.8,50.8,2191.0,?,2,?,?,?,3.23,?,68.0,?,31.0,38.0,7609.0,3
?,1,0,?,?,1,?,?,64.6,59.8,?,?,?,?,1,?,?,?,?,?,?,?,8921.0,?
?,1,1,1,?,?,?,?,?,50.2,?,?,?,?,?,?,?,7.0,145.0,?,?,24.0,12764.0,5
?,1,0,?,?,?,94.5,168.9,?,?,2778.0,2,?,151.0,?,?,3.11,?,?,5500.0,?,?,22018.0,?
?,?,?,?,?,2,89.5,?,?,?,2756.0,?,?,?,4,?,?,?,?,?,17.0,25.0,?,?
15,?,?,?,1,?,89.5,?,?,51.6,2756.0,?,?,194.0,?,?,?,?,?,?,?,25.0,34028.0,?
15,1,?,1,?,?,89.5,168.9,?,?,2800.0,?,3,?,4,?,2.9,?,207.0,5900.0,?,25.0,?,5
?,?,?,?,?,?,?,?,66.5,56.1,?,?,2,?,4,3.54,?,?,110.0,?,21.0,?,?,?
?,1,?,?,3,1,99.1,?,66.5,?,2695.0,?,?,121.0,?,?,?,?,110.0,5250.0,21.0,?,?,?
16,?,0,?,?,?,?,?,?,56.1,?,?,2,?,4,?,?,9.3,?,?,?,28.0,15040.0,?
?,?,0,?,3,1,?,186.6,?,56.1,2758.0,2,?,?,4,?,?,9.3,?,?,21.0,?,15510.0,?
?,1,1,1,?,1,99.1,?,?,56.1,?,0,2,121.0,?,3.54,?,9.0,?,?,?,?,18150.0,5
16,1,?,?,?,?,99.1,186.6,?,?,?,?,2,?,?,3.54,?,?,?,5500.0,?,?,?,4
?,?,?,1,2,1,?,?,?,?,2050.0,?,2,?,1,?,2.36,9.0,?,?,31.0,?,?,?
?,?,?,1,?,1,?,?,?,?,2120.0,3,?,?,?,?,?,?,?,4400.0,26.0,31.0,7053.0,4
17,?,?,?,?,?,93.3,157.3,?,?,2240.0,3,?,108.0,?,?,?,8.7,?,?,26.0,?,?,?
?,?,0,?,?,1,97.2,?,65.4,52.5,?,?,2,?,?,3.62,2.64,9.5,82.0,4800.0,?,?,7126.0,2
?,?,?,0,?,?,97.2,172.0,?,?,2190.0,3,2,108.0,?,?,?,?,?,?,28.0,?,7775.0,?
?,1,?,?,3,?,97.2,?,?,?,2340.0,?,2,?,4,3.62,?,?,?,?,26.0,?,9960.0,?
?,1,0,0,3,?,?,?,65.4,?,?,?,2,108.0,1,3.62,2.64,9.0,82.0,?,?,?,9233.0,?
17,?,1,?,3,?,?,172.0,?,?,?,?,2,?,?,?,2.64,?,?,?,?,29.0,11259.0,?
?,1,?,0,?,?,?,?,65.4,?,?,?,?,?,1,?,2.64,?,?,4800.0,28.0,?,?,2
?,1,0,?,4,1,?,173.5,65.4,?,?,3,?,108.0,4,3.62,?,9.0,?,5200.0,25.0,?,?,?
?,?,?,0,?,?,96.9,173.6,65.4,?,?,?,2,?,?,3.62,?,?,?,4800.0,23.0,29.0,?,?
?,?,?,?,?,?,96.9,?,?,?,?,?,?,108.0,?,?,2.64,?,?,?,?,?,?,?
?,?,?,?,?,?,95.7,158.7,?,?,?,2,?,?,?,?,?,?,62.0,?,?,?,5348.0,?
?,?,?,1,2,?,?,?,63.6,?,?,?,?,?,?,3.05,3.03,?,62.0,4800.0,31.0,?,?,?
18,1,0,0,2,?,95.7,158.7,63.6,?,2015.0,2,?,?,?,?,3.03,9.0,?,4800.0,?,?,?,?
18,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.03,9.0,?,4800.0,31.0,?,6918.0,?
?,?,?,?,?,0,95.7,?,?,?,2290.0,2,2,?,?,?,?,?,62.0,?,?,32.0,?,?
?,?,?,0,?,?,95.7,?,63.6,59.1,?,?,?,92.0,1,?,?,9.0,?,4800.0,?,?,8778.0,?
18,?,?,0,3,?,95.7,166.3,?,53.0,2081.0,?,?,98.0,?,3.19,?,9.0,70.0,?,30.0,?,?,?
18,1,?,0,?,1,?,166.3,64.4,52.8,2109.0,?,2,98.0,1,?,?,9.0,?,4800.0,?,37.0,?,?
?,?,?,0,3,?,95.7,?,64.4,53.0,2275.0,2,?,110.0,?,?,3.35,?,?,4500.0,?,?,?,?
18,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,3.35,?,?,?,38.0,47.0,7788.0,?
?,?,?,?,?,?,95.7,166.3,?,?,2094.0,?,?,?,?,?,3.03,?,?,4800.0,?,?,?,2
?,1,?,?,2,1,?,?,64.4,?,?,2,2,?,?,3.19,?,?,70.0,?,?,34.0,8358.0,2
18,?,0,?,?,?,?,?,?,52.8,2140.0,?,?,98.0,?,?,3.03,?,?,4800.0,?,?,9258.0,?
?,?,0,?,?,?,94.5,?,?,52.6,?,?,2,?,?,?,?,?,?,?,?,34.0,8058.0,?
18,1,?,1,2,?,?,?,64.0,52.6,?,2,?,98.0,1,3.19,?,?,?,?,?,?,8238.0,?
?,?,?,1,?,?,?,168.7,?,?,2265.0,?,?,98.0,?,3.24,3.08,9.4,?,?,?,?,?,?
?,?,0,?,?,2,?,168.7,64.0,52.6,2300.0,?,2,?,4,3.24,3.08,9.4,112.0,6600.0,26.0,?,?,?
?,?,0,?,?,?,?,?,?,52.0,2540.0,?,?,146.0,4,?,3.5,?,?,?,?,30.0,?,?
?,?,0,?,?,?,98.4,176.2,?,?,?,?,?,146.0,4,3.62,3.5,?,?,4800.0,?,?,?,4
?,1,?,1,2,?,?,?,?,52.0,2551.0,2,?,146.0,?,?,?,?,116.0,4800.0,24.0,30.0,?,?
?,1,?,?,1,?,98.4,?,?,?,?,?,?,?,4,3.62,?,?,?,?,?,30.0,11199.0,4
18,?,?,?,?,?,?,?,?,52.0,?,2,?,146.0,?,3.62,?,?,?,?,?,?,?,?
18,1,?,?,0,?,?,?,?,53.0,?,?,?,146.0,4,?,3.5,9.3,116.0,4800.0,24.0,?,17669.0,4
?,?,?,?,3,?,?,?,?,?,2326.0,?,?,122.0,?,?,?,?,92.0,4200.0,29.0,?,8948.0,?
?,0,?,0,?,?,102.4,175.6,?,?,2480.0,?,2,?,?,3.27,?,?,73.0,?,30.0,?,?,?
18,1,?,0,2,?,102.4,?,66.5,53.9,?,2,2,122.0,?,?,?,?,?,?,27.0,?,?,?
?,1,0,?,3,1,102.4,?,?,54.9,2414.0,?,?,?,?,?,?,?,?,4200.0,27.0,32.0,?,?
18,1,?,?,2,?,102.4,175.6,66.5,53.9,?,?,2,122.0,4,?,?,?,92.0,4200.0,?,?,?,1
18,1,?,1,?,2,?,183.5,?,?,?,?,?,?,?,?,3.35,?,161.0,?,?,24.0,?,?
?,?,?,1,?,2,?,?,?,?,?,?,?,?,?,3.27,?,9.3,?,5200.0,?,24.0,15998.0,?
?,?,?,?,3,2,?,187.8,?,?,?,?,3,?,?,3.27,?,9.2,?,?,?,24.0,15690.0,1
?,?,?,?,4,?,?,?,66.5,?,?,?,?,?,4,3.27,?,9.2,?,?,?,24.0,15750.0,?
19,0,?,?,?,1,?,?,65.5,?,?,?,2,?,?,?,3.4,?,52.0,?,?,46.0,?,4
?,?,?,?,?,1,?,?,?,55.7,?,2,2,?,4,3.19,3.4,9.0,85.0,?,27.0,34.0,?,?
19,?,?,0,3,?,?,171.7,65.5,?,?,2,?,?,?,3.01,?,?,52.0,?,37.0,46.0,?,?
19,1,0,?,3,?,97.3,171.7,?,55.7,2212.0,2,?,109.0,4,3.19,?,9.0,85.0,5250.0,?,?,?,?
19,1,0,?,?,?,97.3,?,?,55.7,?,?,?,?,?,?,?,?,?,?,?,34.0,?,?
?,?,1,?,?,?,97.3,?,?,55.7,?,2,2,?,2,?,?,23.0,68.0,?,?,42.0,9495.0,?
19,?,?,0,?,?,?,171.7,65.5,55.7,?,?,2,?,?,3.19,?,10.0,100.0,?,26.0,?,9995.0,4
19,?,?,?,?,?,?,?,?,55.6,?,2,?,109.0,?,3.19,3.4,8.5,?,?,24.0,29.0,?,?
19,?,?,?,2,1,?,165.7,?,?,?,?,?,109.0,4,?,?,?,?,?,24.0,?,9980.0,?
?,1,?,?,?,?,100.4,?,?,?,?,?,1,?,?,?,3.4,?,?,?,19.0,?,13295.0,?
19,0,?,?,3,1,?,?,?,?,?,?,?,?,?,?,3.4,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,2563.0,?,?,109.0,?,?,3.4,?,88.0,5500.0,?,?,12290.0,2
?,1,?,?,3,?,104.3,?,67.2,?,?,2,2,141.0,4,?,?,?,?,?,23.0,?,?,?
20,1,0,0,?,2,?,188.8,?,57.5,3034.0,?,?,?,?,?,?,?,114.0,?,23.0,?,?,1
?,?,?,0,?,?,?,188.8,?,?,2935.0,?,2,141.0,?,3.78,?,?,?,?,?,?,?,0
20,?,?,?,?,?,?,?,67.2,?,3042.0,2,2,141.0,?,3.78,3.15,?,?,5400.0,24.0,?,?,1
?,?,?,?,3,?,?,188.8,?,?,?,?,?,?,?,3.62,?,?,?,?,?,?,?,0
?,?,1,0,?,?,?,?,67.2,57.5,3157.0,2,2,130.0,4,3.62,?,?,162.0,5100.0,17.0,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,16845.0,1
?,1,?,0,3,2,?,188.8,?,?,?,?,?,?,?,3.78,?,?,?,?,?,?,?,1
20,1,?,0,?,?,109.1,?,?,?,?,4,3,173.0,4,?,2.87,?,134.0,?,?,23.0,21485.0,1
?,?,1,0,?,?,?,188.8,?,?,?,?,?,145.0,?,3.01,3.4,23.0,106.0,4800.0,?,27.0,22470.0,?
?,1,1,0,3,2,?,188.8,?,?,?,?,?,?,4,?,3.15,9.5,?,?,?,25.0,22625.0,?
