@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
?,?,0,?,?,2,?,191.7,?,47.8,3950.0,?,?,?,?,?,2.76,11.5,?,5000.0,13.0,?,?,?
?,?,?,?,2,?,93.1,?,?,54.1,?,2,2,?,?,?,3.15,?,?,?,?,?,?,?
?,?,?,1,2,1,?,?,64.2,?,?,?,?,?,?,?,?,9.0,68.0,?,?,38.0,?,?
?,1,0,?,?,?,?,?,?,54.1,?,2,2,?,1,?,?,?,?,5000.0,?,?,?,3
?,?,0,0,3,1,93.1,?,64.2,54.1,?,?,2,91.0,1,3.03,3.15,?,68.0,5000.0,31.0,?,?,3
?,?,?,0,?,?,?,?,?,54.1,1950.0,?,?,?,?,?,3.15,?,68.0,?,31.0,?,?,?
8,?,0,1,2,?,?,?,?,?,2385.0,2,2,122.0,?,?,?,?,?,?,26.0,32.0,?,?
8,1,?,?,?,?,?,?,?,?,2410.0,?,?,?,1,?,?,?,?,?,?,32.0,?,?
?,1,?,?,?,?,98.8,?,?,?,?,2,?,?,1,?,?,8.6,?,?,26.0,32.0,?,?
8,?,0,0,3,?,?,177.8,66.5,?,?,2,2,122.0,?,3.39,3.39,8.6,?,4800.0,26.0,32.0,?,?
8,?,?,?,?,?,?,177.8,?,?,2425.0,?,2,?,?,?,?,?,84.0,?,26.0,?,?,?
8,?,?,0,?,?,?,175.0,66.1,?,?,?,?,?,?,3.76,?,?,?,5000.0,19.0,?,?,2
8,?,?,?,3,2,?,?,?,54.4,?,2,?,?,2,3.43,3.64,?,72.0,?,31.0,?,?,2
?,?,1,0,?,?,110.0,?,?,?,3515.0,2,1,?,?,?,3.64,21.5,123.0,?,22.0,25.0,?,?
9,?,1,?,?,?,110.0,?,?,58.7,?,2,?,183.0,2,3.58,3.64,21.5,?,?,?,?,?,1
?,0,1,1,?,2,?,?,?,54.9,?,2,1,?,2,?,3.64,?,?,?,?,?,28176.0,?
?,?,?,0,?,2,?,?,71.7,?,3770.0,?,?,183.0,?,?,3.64,21.5,123.0,4350.0,?,25.0,?,?
9,?,?,0,?,2,115.6,202.6,71.7,56.5,?,?,0,?,?,?,?,8.3,155.0,?,?,?,?,?
?,?,0,1,?,?,96.6,?,?,?,3685.0,4,0,234.0,?,?,?,?,?,?,?,18.0,?,5
?,?,0,?,3,2,120.9,?,?,56.7,3900.0,?,0,?,4,?,?,8.0,184.0,?,?,?,?,?
?,1,?,?,1,?,?,?,?,55.4,3715.0,4,?,304.0,?,?,3.35,?,?,4500.0,14.0,?,?,?
10,1,?,?,?,?,102.7,?,?,54.8,?,?,2,?,4,3.78,?,?,?,?,19.0,?,?,3
11,1,?,?,?,?,93.7,157.3,64.4,50.8,?,2,2,92.0,?,2.97,?,9.4,?,?,37.0,?,?,4
11,1,0,1,?,?,?,?,64.4,50.8,?,?,?,?,1,?,3.23,9.4,68.0,?,31.0,?,?,4
11,?,?,1,?,?,?,157.3,64.4,?,2004.0,2,?,?,1,2.97,?,9.4,68.0,?,?,?,?,?
11,?,1,1,2,1,?,?,?,?,?,2,?,?,5,3.03,3.39,7.6,?,?,?,30.0,?,3
11,1,?,?,2,1,?,173.0,?,?,?,?,2,?,?,?,3.46,?,?,?,23.0,?,?,?
?,?,?,?,?,?,96.3,?,?,?,2328.0,?,?,?,?,?,?,?,?,5000.0,25.0,?,?,?
11,1,1,1,2,1,?,?,66.3,50.2,?,2,2,156.0,5,?,3.86,?,145.0,?,?,24.0,?,?
?,1,?,?,?,?,95.9,?,?,?,?,?,?,156.0,?,3.59,3.86,7.0,?,5000.0,19.0,?,14869.0,?
11,?,?,?,?,?,95.9,?,66.3,50.2,?,?,?,?,5,?,3.86,?,145.0,5000.0,?,24.0,14489.0,5
?,?,?,?,?,?,?,172.4,?,51.6,2365.0,2,?,?,?,?,?,?,?,5000.0,25.0,?,?,?
11,?,?,?,?,?,?,172.4,?,?,2405.0,2,?,122.0,?,3.35,?,?,?,5000.0,?,32.0,?,?
?,?,?,?,?,1,?,?,?,?,?,?,2,110.0,5,?,3.46,7.5,116.0,?,23.0,?,?,?
11,?,?,?,?,?,?,172.4,65.4,?,?,2,2,110.0,5,?,?,7.5,?,?,?,?,?,1
12,?,?,?,?,1,?,?,63.8,?,?,?,?,97.0,1,?,3.29,?,69.0,?,31.0,?,?,?
?,0,?,1,3,?,94.5,?,?,?,?,2,?,?,2,?,?,21.9,55.0,?,?,?,?,?
?,1,0,1,3,?,94.5,165.3,63.8,?,?,?,2,?,?,?,?,9.4,?,?,31.0,37.0,6649.0,?
?,?,0,?,?,?,?,165.3,63.8,?,?,?,?,97.0,1,?,3.29,?,69.0,?,31.0,?,?,?
12,1,?,?,?,1,?,?,63.8,?,?,?,2,97.0,?,3.15,3.29,9.4,?,?,?,?,?,?
?,1,0,?,?,1,94.5,165.3,63.8,54.5,1951.0,?,2,97.0,?,3.15,?,?,69.0,5200.0,?,?,?,?
?,?,0,1,2,?,?,?,63.8,53.3,?,2,2,?,?,?,?,?,?,?,31.0,?,7799.0,?
?,1,?,0,?,?,94.5,?,?,54.5,?,?,2,97.0,1,?,?,9.4,69.0,5200.0,?,?,?,3
12,?,?,?,?,?,94.5,?,63.8,?,2037.0,?,?,?,?,3.15,?,9.4,69.0,5200.0,?,?,?,?
?,?,?,?,?,?,?,?,63.8,53.3,?,?,?,?,1,?,?,?,69.0,5200.0,?,?,?,?
?,?,?,?,?,1,?,?,?,?,?,?,?,?,1,?,3.47,?,?,?,27.0,34.0,?,?
?,1,?,?,?,?,97.2,?,?,?,?,?,?,?,?,3.33,?,?,97.0,5200.0,27.0,34.0,9549.0,?
?,?,0,0,?,?,100.4,181.7,66.5,?,3095.0,?,3,?,?,3.43,?,9.0,?,?,?,22.0,13499.0,?
?,1,?,0,4,1,?,?,?,56.1,3296.0,4,3,?,?,?,?,?,152.0,5200.0,17.0,22.0,14399.0,2
?,1,0,0,?,?,100.4,?,66.5,55.1,?,4,?,?,?,3.43,?,?,?,5200.0,19.0,25.0,?,?
12,1,?,1,2,2,91.3,?,67.9,?,?,?,?,181.0,4,?,3.27,?,160.0,5200.0,?,?,17199.0,?
12,?,?,?,?,2,?,?,?,?,3139.0,4,?,?,4,3.43,?,?,200.0,?,?,23.0,?,?
12,1,0,1,?,?,?,178.5,67.9,?,?,4,3,181.0,?,?,?,?,?,?,?,25.0,18399.0,?
13,?,?,?,?,?,?,?,?,56.7,?,?,2,120.0,?,?,3.19,8.4,?,?,?,?,?,?
?,?,?,?,3,?,?,?,68.4,?,3197.0,?,?,152.0,?,3.7,3.52,?,95.0,4150.0,?,?,?,?
13,?,?,?,?,?,?,?,?,?,?,1,2,?,?,3.46,?,?,97.0,5000.0,19.0,?,12440.0,2
?,?,1,?,?,2,?,198.9,68.4,?,3430.0,1,2,?,?,?,3.52,21.0,?,?,?,?,?,?
?,?,?,?,3,?,?,?,68.4,?,?,1,?,120.0,4,?,2.19,?,95.0,5000.0,?,24.0,?,2
13,?,?,?,?,?,?,?,68.4,56.7,3252.0,1,?,152.0,?,3.7,?,?,?,4150.0,?,?,?,2
?,?,?,?,?,?,114.2,?,?,?,?,?,2,120.0,4,?,2.19,8.4,95.0,5000.0,19.0,?,?,?
?,0,?,0,4,?,114.2,198.9,?,58.7,?,?,?,152.0,?,3.7,3.52,?,?,?,25.0,25.0,?,?
13,?,0,?,?,?,?,186.7,?,?,?,?,2,120.0,?,3.46,?,?,?,5000.0,?,?,?,2
?,?,?,?,?,?,?,?,?,?,3252.0,?,2,?,?,3.7,3.52,?,?,?,?,33.0,?,?
?,?,?,?,?,?,108.0,186.7,?,?,?,?,?,134.0,4,?,3.21,?,?,?,?,?,?,?
?,?,?,?,?,?,93.7,?,?,?,?,2,?,?,?,?,3.23,?,?,?,?,?,5572.0,?
?,?,?,1,?,1,?,?,63.8,50.8,?,?,?,98.0,5,3.03,?,7.6,102.0,5500.0,?,?,?,3
14,1,0,?,?,?,?,?,?,?,?,?,2,?,1,?,?,9.4,?,?,31.0,?,?,3
14,1,?,?,3,1,?,167.3,?,50.8,?,?,?,90.0,1,?,3.23,?,68.0,?,?,38.0,?,?
14,?,?,0,3,1,?,?,?,?,?,2,?,?,?,2.97,3.23,?,68.0,5500.0,?,38.0,7609.0,3
?,1,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,8921.0,?
14,1,?,1,?,?,?,173.2,66.3,50.2,?,?,?,156.0,?,?,?,?,?,?,19.0,?,?,5
?,1,?,?,2,?,?,?,68.3,?,?,?,?,?,?,?,?,?,143.0,?,?,27.0,?,?
?,?,0,1,?,?,89.5,?,65.0,51.6,2756.0,3,?,194.0,?,?,2.9,?,207.0,?,17.0,?,?,5
15,1,?,?,?,?,89.5,168.9,65.0,51.6,?,3,?,?,4,?,?,?,?,5900.0,?,?,34028.0,5
?,?,0,?,0,?,?,?,?,51.6,?,?,3,194.0,?,3.74,2.9,?,207.0,?,?,?,?,?
16,?,?,1,?,?,?,186.6,?,56.1,2658.0,?,?,121.0,4,?,?,9.31,?,?,21.0,28.0,11850.0,?
?,?,0,?,?,?,?,?,?,56.1,?,?,2,?,4,3.54,3.07,9.3,110.0,?,?,28.0,12170.0,?
?,?,0,1,?,?,?,186.6,?,56.1,?,2,?,?,4,?,2.07,9.3,?,?,?,?,?,5
16,1,0,?,?,1,?,186.6,?,56.1,?,2,2,?,4,?,?,?,110.0,?,?,?,15510.0,?
?,?,1,?,2,?,99.1,?,66.5,56.1,2808.0,?,?,?,?,?,?,9.0,?,?,?,?,?,5
?,?,?,0,3,?,99.1,?,66.5,?,2847.0,?,?,?,4,?,?,9.0,160.0,5500.0,?,?,18620.0,4
?,?,?,?,?,?,93.7,?,?,?,?,3,?,?,1,?,2.36,?,?,?,?,?,?,?
?,1,?,1,?,1,93.7,?,?,?,?,3,2,108.0,?,?,?,?,?,4400.0,?,?,?,?
?,1,0,?,?,?,93.3,?,63.8,55.7,?,?,?,?,1,?,2.64,?,?,?,?,31.0,?,?
17,1,?,0,?,?,97.2,?,65.4,?,?,?,?,108.0,1,?,?,?,?,?,?,37.0,?,?
?,?,?,?,?,?,?,172.0,?,?,?,?,?,?,?,3.62,?,?,?,?,?,?,7775.0,?
?,1,?,0,?,1,97.2,?,?,?,?,3,?,?,?,3.62,2.64,?,?,?,?,?,9960.0,2
17,1,0,?,3,?,?,?,65.4,?,2385.0,?,2,108.0,?,?,2.64,9.0,82.0,4800.0,24.0,25.0,?,?
?,1,?,?,?,?,?,172.0,?,?,?,?,?,108.0,4,?,?,?,111.0,4800.0,?,?,?,?
17,?,?,?,?,?,97.0,?,?,?,?,?,2,?,?,?,2.64,?,82.0,4800.0,?,?,7463.0,2
?,1,0,?,?,?,?,173.5,?,?,2455.0,3,2,?,4,3.62,?,?,?,?,?,31.0,?,2
?,1,?,0,?,0,?,?,65.4,?,?,3,?,?,?,?,?,?,?,4800.0,23.0,29.0,8013.0,?
?,1,?,?,4,?,?,173.6,?,?,?,?,?,?,?,?,2.64,?,111.0,4800.0,23.0,?,?,2
18,?,?,1,?,?,?,158.7,?,?,1985.0,2,?,?,1,3.05,?,9.0,62.0,?,?,?,?,?
18,?,?,?,?,?,95.7,?,?,54.5,?,?,2,92.0,?,3.05,3.03,?,?,4800.0,31.0,?,?,3
?,?,0,?,?,1,95.7,158.7,63.6,?,2015.0,2,?,?,?,3.05,?,?,?,?,31.0,?,6488.0,?
?,1,0,?,4,1,?,?,63.6,?,2280.0,?,2,92.0,?,3.05,3.03,?,62.0,?,31.0,?,?,2
18,?,?,0,?,?,95.7,169.7,?,?,?,?,?,?,1,3.05,?,?,62.0,4800.0,?,?,?,?
18,1,?,?,?,?,?,?,63.6,?,?,?,?,92.0,?,?,3.03,?,62.0,?,?,32.0,?,2
?,1,?,0,?,1,?,?,?,?,2081.0,2,2,?,?,3.19,3.03,?,70.0,4800.0,?,?,?,2
?,?,?,?,?,?,?,?,?,?,2109.0,?,2,?,?,3.19,?,?,70.0,?,?,?,?,?
18,?,?,?,3,1,?,166.3,?,53.0,?,?,?,?,?,?,3.35,?,?,?,?,?,?,2
?,?,?,?,2,1,?,?,64.4,?,2275.0,?,2,?,2,3.27,?,?,?,?,?,?,7788.0,2
?,?,0,?,?,1,?,?,?,?,?,2,?,?,?,?,?,9.0,70.0,?,38.0,?,?,?
18,1,?,?,2,?,?,?,64.4,52.8,2122.0,?,?,98.0,?,?,?,?,?,4800.0,?,?,?,?
?,1,0,?,?,1,?,?,?,?,?,?,2,?,?,?,3.03,?,70.0,?,?,34.0,?,?
18,?,0,1,3,?,?,168.7,?,52.6,?,2,?,?,?,3.19,?,?,?,?,?,?,8058.0,3
18,?,?,1,?,2,?,168.7,?,52.6,2204.0,?,2,98.0,1,3.19,3.03,?,?,4800.0,29.0,?,?,3
?,1,?,?,?,?,94.5,168.7,?,?,?,?,2,98.0,4,?,?,?,?,6600.0,?,29.0,9298.0,?
?,?,?,1,?,2,94.5,?,?,52.6,?,?,2,?,?,3.24,?,9.4,112.0,?,26.0,29.0,9538.0,3
18,1,0,?,?,2,?,?,?,52.0,?,2,?,?,?,?,3.5,?,116.0,?,?,30.0,?,4
?,?,?,?,?,?,?,?,?,52.0,?,2,2,?,?,?,?,9.3,?,?,?,?,9639.0,4
?,1,?,1,2,?,?,176.2,65.6,?,2551.0,?,?,146.0,?,?,?,?,?,?,24.0,?,?,4
?,1,?,?,?,?,?,?,?,?,?,2,?,146.0,4,?,?,?,116.0,?,?,?,11199.0,?
?,?,?,1,?,?,?,?,65.6,?,?,?,2,146.0,?,?,3.5,9.3,116.0,4800.0,?,?,?,4
?,?,0,?,?,?,98.4,?,65.6,?,?,2,?,?,?,3.62,?,9.3,?,?,?,?,?,4
18,?,?,0,3,1,?,?,?,?,?,?,?,?,?,?,?,?,92.0,4200.0,?,34.0,?,?
?,0,?,0,?,1,102.4,175.6,?,?,2480.0,2,2,110.0,?,3.27,3.35,22.5,?,?,?,?,10698.0,1
?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,27.0,?,?,?
18,1,?,?,3,1,?,?,66.5,54.9,2414.0,?,?,122.0,?,?,?,?,92.0,?,?,?,10898.0,?
?,?,0,?,?,?,?,175.6,66.5,?,2458.0,2,2,?,?,?,?,?,?,?,?,32.0,?,?
18,?,0,1,?,?,102.9,183.5,?,52.0,?,?,?,?,?,?,?,9.3,161.0,5200.0,?,24.0,16558.0,5
?,?,0,?,?,?,?,?,?,?,?,0,?,171.0,?,?,?,9.3,161.0,?,19.0,?,?,?
18,1,0,?,?,?,104.5,187.8,?,54.1,3131.0,?,?,?,4,3.27,3.35,?,?,?,20.0,?,?,?
?,?,?,0,4,2,?,?,66.5,?,?,?,?,161.0,?,3.27,3.35,?,?,?,?,?,15750.0,?
19,0,0,1,?,1,97.3,171.7,65.5,55.7,?,2,?,97.0,?,?,?,?,?,4800.0,?,?,?,?
?,?,?,1,?,?,?,?,?,55.7,2209.0,2,2,109.0,?,?,3.4,?,85.0,5250.0,?,34.0,7975.0,?
19,0,?,?,?,1,97.3,171.7,65.5,55.7,2264.0,?,2,?,2,3.01,?,?,?,?,?,?,7995.0,4
19,1,0,0,?,?,?,?,65.5,55.7,?,?,?,?,4,?,3.4,?,85.0,5250.0,27.0,?,?,4
?,1,?,?,?,?,?,?,65.5,55.7,?,2,?,109.0,?,?,3.4,?,?,?,27.0,?,8495.0,?
19,?,1,?,?,?,?,?,65.5,?,2319.0,?,?,97.0,2,?,?,?,68.0,?,?,42.0,9495.0,4
?,1,?,0,3,?,?,171.7,?,?,?,?,?,?,?,3.19,?,10.0,?,?,26.0,32.0,?,?
?,?,?,1,?,?,?,?,64.2,55.6,2254.0,2,?,?,?,?,3.4,?,?,?,24.0,29.0,?,?
19,1,0,?,?,?,94.5,?,?,?,?,2,?,?,4,?,?,?,?,?,?,?,9980.0,5
19,?,0,?,3,1,?,180.2,66.9,?,?,?,?,136.0,?,?,3.4,?,?,5500.0,?,24.0,?,2
?,?,?,?,?,?,100.4,180.2,66.9,?,?,2,2,97.0,?,3.01,3.4,?,?,4500.0,?,?,?,2
?,1,0,0,4,?,?,?,?,?,?,2,2,?,?,?,?,?,88.0,?,25.0,31.0,?,?
20,1,0,0,?,?,?,?,?,?,?,?,?,?,?,3.78,3.15,?,?,?,23.0,28.0,12940.0,?
?,?,?,0,?,2,104.3,188.8,?,57.5,?,2,2,?,?,?,?,?,?,?,23.0,28.0,?,1
?,?,?,?,?,2,?,?,?,56.2,?,2,?,?,?,?,3.15,9.5,?,?,?,?,15985.0,0
20,1,0,?,4,2,?,?,?,?,?,2,2,?,4,?,3.15,9.5,?,?,?,28.0,16515.0,?
20,?,1,0,3,?,?,?,67.2,56.2,?,?,2,130.0,4,?,3.15,?,162.0,5100.0,17.0,?,18420.0,?
?,?,?,0,?,?,?,?,?,?,?,?,?,130.0,?,3.62,3.15,?,?,5100.0,?,22.0,?,1
?,?,0,?,3,?,?,188.8,68.9,?,?,?,?,?,?,?,?,?,114.0,5400.0,23.0,?,16845.0,1
20,?,?,?,?,?,?,?,68.8,?,?,?,?,?,?,?,?,?,160.0,?,19.0,?,19045.0,1
20,?,?,0,?,2,?,?,?,?,?,4,3,?,4,?,?,?,134.0,5500.0,?,23.0,?,?
?,?,1,?,3,?,109.1,?,68.9,55.5,3217.0,?,?,?,2,?,?,?,?,4800.0,?,27.0,?,?
20,1,1,0,?,2,?,?,68.9,?,3062.0,?,?,?,?,?,?,?,?,?,19.0,?,?,?
