@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
?,1,0,?,0,?,?,?,?,?,?,4,?,?,?,3.46,3.1,?,?,4750.0,?,18.0,35056.0,5
?,1,?,?,3,?,?,?,?,56.7,3900.0,4,0,308.0,?,?,3.35,8.0,?,?,?,?,?,2
?,1,?,1,?,?,112.0,199.2,72.0,?,3715.0,?,0,?,?,3.8,?,8.0,184.0,?,14.0,?,45400.0,?
?,1,?,?,?,2,?,?,68.0,54.8,?,?,?,140.0,?,3.78,?,8.0,175.0,?,?,24.0,?,3
11,?,?,1,?,?,?,157.3,64.4,?,?,?,?,?,1,?,?,9.4,?,?,?,?,?,?
11,?,?,1,2,1,?,157.3,?,?,?,?,2,?,?,2.97,?,?,?,5500.0,31.0,38.0,6189.0,?
11,?,?,?,?,?,93.7,157.3,64.4,50.8,?,2,2,?,1,2.97,3.23,9.4,68.0,?,31.0,38.0,?,?
?,?,?,?,?,1,93.0,157.3,63.8,?,2145.0,?,?,?,?,?,3.39,?,102.0,5500.0,?,?,7689.0,3
?,?,?,?,?,1,96.3,173.0,?,49.4,?,?,?,?,5,3.17,3.46,7.5,116.0,?,23.0,?,?,5
?,1,?,1,?,?,96.3,?,?,?,2328.0,?,2,?,?,?,?,?,?,5000.0,?,32.0,?,?
?,?,1,?,2,?,?,?,?,?,2833.0,?,?,156.0,?,3.58,?,7.0,?,?,19.0,24.0,12629.0,5
?,?,?,?,?,?,95.9,?,?,?,?,?,?,?,5,?,?,?,?,?,?,24.0,?,?
?,?,?,1,?,?,?,?,66.3,50.2,?,2,?,156.0,5,?,?,?,?,5000.0,?,24.0,14489.0,5
?,?,0,0,?,?,?,?,?,?,?,?,?,122.0,?,3.35,?,?,?,5000.0,?,?,6989.0,?
?,1,?,?,?,?,?,?,?,?,?,?,2,122.0,1,?,?,8.5,88.0,?,?,?,?,3
11,?,1,?,3,?,96.3,?,65.4,?,2403.0,?,2,?,?,?,?,7.5,?,?,23.0,?,?,3
?,1,?,?,?,1,?,?,?,51.6,?,2,?,?,5,?,?,?,?,?,?,?,?,1
12,1,?,1,3,?,?,165.3,63.8,?,1889.0,2,?,97.0,1,?,?,?,?,?,?,?,?,?
?,?,0,?,?,?,?,?,63.8,54.5,?,2,2,103.0,?,?,3.47,?,?,4800.0,?,50.0,?,?
?,?,?,?,?,1,?,?,?,54.5,?,?,?,97.0,?,?,3.29,?,69.0,?,31.0,?,6649.0,?
12,1,0,0,?,?,?,?,?,54.5,?,?,?,?,?,3.15,?,?,?,5200.0,?,37.0,6849.0,3
?,?,?,0,?,1,?,?,?,?,?,?,2,?,?,?,3.29,?,69.0,5200.0,?,37.0,7349.0,3
?,?,?,1,?,?,?,?,?,?,1951.0,?,2,?,1,?,?,?,?,?,?,?,?,?
12,1,0,?,2,?,?,?,?,?,?,?,?,?,?,?,3.29,?,?,5200.0,31.0,37.0,7799.0,?
12,?,?,?,?,?,?,?,?,54.5,1971.0,2,?,97.0,?,?,?,9.4,69.0,5200.0,31.0,37.0,?,?
?,?,?,?,4,?,?,?,?,53.5,?,?,?,?,?,?,3.29,?,?,?,?,37.0,?,?
?,?,?,1,?,?,95.1,162.4,63.8,?,?,?,?,97.0,?,3.15,?,?,69.0,5200.0,?,?,?,4
12,?,0,?,?,?,?,173.4,65.2,54.7,2324.0,?,?,?,?,?,3.47,8.5,97.0,?,?,?,8949.0,?
12,?,?,?,?,1,?,173.4,65.2,?,?,?,2,?,1,3.33,?,8.5,?,?,?,?,?,?
?,?,0,?,3,?,?,181.7,?,55.1,?,4,3,?,?,3.43,3.27,?,?,5200.0,?,?,?,?
?,1,?,?,4,1,?,?,?,56.1,?,?,?,?,4,?,?,?,?,?,?,?,14399.0,?
?,1,?,?,?,?,?,184.6,66.5,?,3060.0,?,3,?,4,3.43,?,9.0,152.0,?,?,?,?,?
12,?,0,?,?,2,?,?,?,49.7,3071.0,?,?,?,4,?,?,9.0,?,?,19.0,25.0,?,?
12,?,1,?,2,2,91.3,?,?,49.7,3139.0,?,?,?,?,?,3.27,?,?,5200.0,17.0,?,?,?
12,1,?,1,2,2,?,?,?,?,?,?,?,181.0,4,3.43,3.27,9.0,?,?,?,25.0,18399.0,3
?,?,?,0,?,?,107.9,?,68.4,56.7,3020.0,1,2,?,?,?,?,?,?,?,?,24.0,?,?
13,?,?,?,?,?,?,?,?,56.7,?,?,?,?,2,?,?,?,?,?,?,33.0,13200.0,?
?,?,?,0,4,2,?,198.9,?,?,3230.0,?,2,?,?,3.46,?,8.4,?,5000.0,19.0,24.0,12440.0,?
?,?,1,?,?,?,?,?,68.4,58.7,3430.0,1,2,?,2,?,?,?,?,?,25.0,?,?,?
?,?,?,?,3,?,?,?,?,56.7,?,1,2,120.0,4,?,?,?,95.0,?,?,24.0,?,2
13,0,?,?,?,?,?,?,68.4,?,3252.0,1,?,?,?,?,?,?,?,4150.0,?,?,?,?
?,1,0,?,4,?,?,?,?,56.7,?,1,?,?,?,?,?,?,?,5000.0,?,?,16695.0,2
?,0,1,?,?,?,?,?,?,?,?,?,?,152.0,?,3.7,3.52,?,?,?,25.0,?,?,2
?,?,?,?,3,?,?,?,?,?,?,?,2,?,?,3.46,3.19,?,97.0,?,19.0,?,16630.0,2
13,0,?,?,3,?,?,186.7,68.4,?,3252.0,?,2,152.0,?,3.7,?,?,95.0,?,?,33.0,17950.0,?
?,?,?,0,3,?,?,186.7,68.3,?,3130.0,1,?,134.0,4,?,?,?,?,?,?,?,?,?
?,1,0,?,?,?,?,?,?,?,?,?,2,?,?,2.97,3.23,9.4,?,?,37.0,?,?,?
?,?,?,1,2,1,?,?,63.8,?,?,2,2,98.0,5,?,?,?,102.0,5500.0,?,?,7957.0,3
14,1,0,?,?,1,93.7,157.3,?,50.6,?,2,2,?,?,?,?,9.4,?,?,?,38.0,?,?
?,1,?,?,3,?,?,?,63.8,?,?,?,?,90.0,?,2.97,3.23,?,68.0,?,31.0,?,?,3
?,?,0,?,?,?,93.7,?,?,?,2191.0,?,?,?,?,?,?,9.4,?,5500.0,31.0,?,?,?
?,?,?,?,?,?,103.3,?,?,59.8,2535.0,?,?,?,?,3.35,3.46,8.5,88.0,?,?,?,?,?
?,?,?,?,?,?,95.9,?,66.3,?,?,?,?,156.0,?,3.59,3.86,?,?,5000.0,?,?,?,5
?,?,0,?,?,?,?,168.9,68.3,50.2,?,?,?,?,4,?,?,?,143.0,?,19.0,?,?,?
15,1,?,?,1,2,?,?,?,51.6,2756.0,3,?,194.0,4,?,?,9.5,?,5900.0,17.0,25.0,?,?
?,?,?,?,?,?,89.5,168.9,65.0,?,2756.0,?,3,194.0,4,?,?,?,207.0,?,?,?,?,5
15,?,?,1,0,2,89.5,?,65.0,51.6,2800.0,?,3,?,4,?,?,?,?,5900.0,?,25.0,?,?
16,1,0,?,?,1,?,?,?,?,?,?,?,121.0,?,?,3.07,?,?,?,?,28.0,?,?
?,?,?,?,3,1,?,?,66.5,56.1,2695.0,2,2,?,?,3.54,?,?,?,5250.0,?,?,?,4
?,?,0,1,?,1,?,?,66.5,?,2707.0,?,2,?,4,2.54,2.07,?,?,5250.0,21.0,28.0,15040.0,5
?,?,?,?,?,1,99.1,186.6,66.5,56.1,?,2,?,121.0,?,?,3.07,?,?,?,?,28.0,15510.0,?
?,1,1,?,2,?,99.1,186.6,?,?,?,0,?,?,?,?,3.07,?,160.0,5500.0,?,26.0,18150.0,?
?,?,?,0,3,1,99.1,186.6,66.5,?,?,0,?,?,?,3.54,?,9.0,160.0,5500.0,?,?,18620.0,?
17,?,?,1,?,?,93.7,?,63.4,?,?,?,?,?,1,3.62,2.36,9.0,?,?,31.0,36.0,?,?
?,1,0,?,?,?,93.7,?,?,53.7,?,?,?,108.0,1,?,?,8.7,?,4400.0,26.0,?,7053.0,4
?,?,?,?,2,?,93.3,?,?,55.7,?,?,?,?,?,?,?,8.7,?,?,26.0,?,?,?
17,1,?,0,?,?,97.2,?,?,?,2145.0,3,2,?,?,3.62,2.64,?,?,4800.0,?,?,?,?
?,1,?,?,?,1,?,?,?,52.5,2190.0,?,2,108.0,?,?,2.64,9.5,?,?,?,?,?,?
?,?,?,0,3,1,?,?,65.4,?,2340.0,3,2,?,?,?,2.64,?,94.0,5200.0,?,32.0,9960.0,2
17,?,?,0,?,?,?,?,65.4,?,?,3,?,108.0,?,?,?,?,?,4800.0,24.0,?,?,?
17,1,1,?,?,?,?,?,?,54.3,?,3,?,108.0,?,?,?,?,?,?,?,29.0,?,?
17,1,?,?,?,?,97.0,?,65.4,53.0,2290.0,?,?,?,?,?,?,?,?,?,?,?,?,?
17,?,0,?,?,?,?,173.5,?,53.0,?,?,2,?,?,?,?,?,?,?,?,?,?,?
?,1,0,0,?,?,?,173.6,?,?,?,3,2,108.0,1,?,?,?,?,4800.0,?,?,?,?
17,?,?,?,?,?,?,?,?,?,?,?,2,108.0,?,3.62,?,?,111.0,?,23.0,23.0,11694.0,?
?,?,?,1,?,?,?,?,?,?,1985.0,?,?,92.0,1,?,?,?,?,4800.0,35.0,?,?,?
?,1,0,1,2,1,95.7,158.7,?,?,?,?,?,?,?,?,?,?,?,?,31.0,38.0,?,3
18,1,?,0,?,?,95.7,?,?,?,2015.0,2,?,?,?,?,3.03,?,?,?,31.0,?,?,?
?,?,0,?,?,?,?,169.7,?,?,2280.0,2,?,92.0,?,3.05,3.03,?,?,?,?,37.0,?,?
18,1,?,0,?,0,95.7,?,?,?,?,2,?,?,?,?,3.03,?,?,?,?,?,7898.0,?
?,?,?,?,?,0,95.7,?,63.6,?,?,?,2,?,?,?,?,?,62.0,?,27.0,32.0,8778.0,?
?,?,?,0,?,?,?,166.3,64.4,53.0,2081.0,?,?,?,1,?,?,?,70.0,4800.0,?,?,6938.0,?
18,?,?,0,2,?,?,166.3,?,?,2109.0,2,2,98.0,?,?,?,?,?,?,?,37.0,?,?
18,?,0,?,3,?,?,166.3,64.4,?,?,?,?,?,2,?,?,22.5,?,?,?,?,?,2
?,?,?,?,?,?,?,?,64.4,?,?,2,2,?,2,?,?,?,56.0,?,38.0,?,?,?
18,1,0,?,3,?,?,?,?,?,?,?,2,?,1,?,?,?,?,4800.0,?,?,?,2
?,1,0,0,2,?,?,?,?,52.8,?,2,?,?,?,3.19,?,?,?,?,?,?,8358.0,2
?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,9.0,?,?,28.0,?,?,2
?,1,?,?,3,2,94.5,168.7,?,?,?,2,?,98.0,1,3.19,?,?,?,?,29.0,34.0,8058.0,3
?,?,?,1,?,2,?,?,?,52.6,2204.0,2,?,?,1,3.19,?,?,?,?,?,?,8238.0,3
?,?,?,1,3,2,?,?,64.0,?,2265.0,?,2,?,?,?,?,?,?,?,26.0,29.0,9298.0,?
18,1,0,?,?,2,?,168.7,?,52.6,?,?,2,98.0,?,3.24,?,9.4,?,?,26.0,?,?,?
?,1,?,1,1,2,98.4,176.2,?,52.0,?,2,?,146.0,4,3.62,3.5,9.3,?,?,?,?,?,4
18,?,0,1,1,?,?,?,65.6,52.0,2536.0,2,2,?,?,?,3.5,?,?,4800.0,?,30.0,?,?
?,?,?,?,2,?,?,?,?,?,?,?,?,146.0,?,?,3.5,?,116.0,?,24.0,?,9989.0,?
?,?,?,?,1,2,98.4,?,65.6,52.0,2679.0,?,2,146.0,?,3.62,3.5,?,116.0,?,24.0,?,11199.0,?
?,1,?,?,2,2,?,176.2,65.6,?,2714.0,2,2,?,?,?,3.5,?,116.0,4800.0,?,30.0,?,?
?,?,?,1,?,?,?,?,65.6,?,2975.0,2,?,146.0,?,?,3.5,9.3,116.0,?,24.0,?,?,4
18,1,?,?,?,1,102.4,175.6,?,54.9,?,2,?,122.0,?,?,?,8.7,92.0,4200.0,?,?,?,1
?,0,?,0,3,1,?,?,?,54.9,2480.0,2,2,?,?,3.27,?,22.5,73.0,?,?,?,10698.0,1
?,1,0,?,?,?,?,?,66.5,53.9,?,?,2,122.0,?,?,3.54,8.7,92.0,?,27.0,?,9988.0,1
?,?,0,?,3,?,?,?,66.5,?,?,2,2,?,4,?,3.54,?,?,4200.0,?,?,?,1
?,1,0,?,?,1,102.4,175.6,?,?,?,?,?,?,?,?,?,?,?,?,27.0,?,?,?
18,?,0,?,2,?,102.9,183.5,?,?,?,?,?,171.0,?,?,?,?,?,?,20.0,24.0,?,?
?,?,?,1,?,?,102.9,183.5,67.7,52.0,?,?,3,171.0,?,3.27,3.35,?,?,?,?,24.0,?,5
?,?,0,?,3,2,?,?,?,?,?,0,?,?,?,?,3.35,?,?,?,20.0,24.0,?,1
?,1,?,?,4,?,104.5,187.8,66.5,54.1,?,?,?,161.0,?,3.27,?,?,?,?,19.0,?,?,1
19,?,?,1,?,?,?,171.7,65.5,?,?,2,2,?,?,?,3.4,?,?,4800.0,?,?,?,?
?,1,?,?,3,1,?,?,65.5,?,?,2,?,?,4,?,?,9.0,?,?,?,34.0,?,4
?,?,?,?,3,?,97.3,171.7,?,?,2264.0,2,?,97.0,?,3.01,?,23.0,?,4800.0,37.0,46.0,?,4
?,1,?,0,3,?,?,171.7,?,55.7,?,?,?,?,4,?,3.4,9.0,?,5250.0,?,34.0,?,?
19,?,?,0,?,?,?,171.7,?,55.7,?,?,?,?,?,?,?,9.0,?,5250.0,?,?,?,?
?,0,1,?,3,?,?,?,?,55.7,2319.0,2,2,97.0,?,3.01,?,?,?,?,?,?,9495.0,?
19,?,0,?,3,?,97.3,?,?,?,?,?,?,109.0,?,?,?,10.0,?,5500.0,26.0,?,?,?
?,?,?,?,0,?,94.5,159.3,64.2,?,?,?,2,?,?,?,?,?,?,5500.0,?,29.0,?,?
?,1,?,1,2,?,?,?,64.0,?,2221.0,?,2,109.0,4,3.19,?,?,?,?,24.0,?,?,5
19,?,?,?,?,?,?,180.2,66.9,?,2661.0,?,?,136.0,?,?,3.4,8.5,110.0,5500.0,19.0,?,?,2
19,?,?,0,?,1,?,180.2,?,55.1,?,?,?,97.0,2,?,3.4,?,?,4500.0,33.0,?,13845.0,2
?,1,0,?,4,?,100.4,183.1,?,?,?,?,?,?,?,?,3.4,9.0,?,?,25.0,31.0,?,2
?,1,0,0,3,?,?,188.8,67.2,?,2912.0,2,?,?,4,3.78,?,?,?,?,?,28.0,?,?
?,1,?,?,4,?,?,?,67.2,?,3034.0,?,2,?,?,3.78,?,?,114.0,5400.0,?,28.0,?,?
?,?,0,?,3,2,?,188.8,?,?,2935.0,?,?,?,?,?,?,?,114.0,5400.0,?,28.0,15985.0,0
?,1,?,?,4,?,?,?,?,?,3042.0,2,2,?,?,3.78,3.15,9.5,?,?,24.0,28.0,?,?
?,?,?,0,3,?,104.3,188.8,?,?,?,2,2,130.0,4,3.62,3.15,7.5,?,?,17.0,?,?,0
?,1,1,0,?,?,?,188.8,?,?,3157.0,2,?,130.0,4,?,3.15,?,?,?,17.0,?,?,1
?,?,0,?,?,?,?,?,68.9,?,?,2,?,?,4,?,?,9.5,?,?,?,?,?,?
20,?,1,?,?,2,?,188.8,?,?,3049.0,?,?,?,?,?,?,8.7,?,?,?,?,19045.0,1
20,?,?,?,?,?,109.1,188.8,?,55.5,?,?,?,?,4,3.58,?,?,?,?,?,?,21485.0,?
?,?,1,0,3,?,109.1,188.8,68.9,?,3217.0,2,?,145.0,?,?,3.4,?,106.0,?,26.0,?,?,?
?,?,1,?,3,?,109.1,?,?,?,?,?,?,?,4,3.78,3.15,9.5,?,5400.0,?,25.0,?,?
