@relation dataset

@attribute make {alfa-romero, audi, bmw, chevrolet, dodge, honda, isuzu, jaguar, mazda, mercedes-benz, mercury, mitsubishi, nissan, peugot, plymouth, porsche, saab, subaru, toyota, volkswagen, volvo}
@attribute fuel-type {diesel, gas}
@attribute aspiration {std, turbo}
@attribute num-of-doors {four, two}
@attribute body-style {convertible, hardtop, hatchback, sedan, wagon}
@attribute drive-wheels {4wd, fwd, rwd}
@attribute engine-location {front, rear}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {dohc, l, ohc, ohcf, ohcv}
@attribute num-of-cylinders {eight, five, four, six, three, twelve}
@attribute engine-size real
@attribute fuel-system {1bbl, 2bbl, idi, mfi, mpfi, spdi, spfi}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {-2, -1, 0, 1, 2, 3}


@data
?,?,?,two,?,?,front,?,150.0,?,52.6,?,?,four,92.0,1bbl,?,?,?,76.0,?,?,34.0,?,1
honda,?,std,?,sedan,fwd,front,96.5,163.4,64.0,?,?,ohc,four,92.0,1bbl,2.91,?,9.2,?,?,?,?,?,?
?,?,?,four,?,fwd,front,?,157.1,63.9,?,2024.0,ohc,?,?,1bbl,2.92,?,?,76.0,?,?,34.0,?,?
?,?,std,?,hatchback,?,?,?,167.5,65.2,?,?,?,four,?,?,?,3.58,?,86.0,5800.0,?,33.0,?,?
?,?,?,?,?,fwd,?,?,?,65.2,?,2289.0,?,?,?,?,3.15,?,?,?,?,?,33.0,9095.0,?
?,?,?,?,?,?,?,96.5,?,65.2,?,?,?,?,?,1bbl,?,?,?,?,?,?,33.0,?,0
?,?,?,?,sedan,fwd,?,?,?,?,?,?,?,four,110.0,1bbl,?,3.58,?,?,5800.0,27.0,?,?,?
honda,?,?,four,?,fwd,?,96.5,175.4,?,?,?,ohc,four,?,?,?,3.58,9.0,?,?,?,?,?,0
honda,?,std,?,?,?,front,?,?,?,51.0,?,?,?,?,?,3.15,?,?,100.0,5500.0,?,31.0,10345.0,?
?,gas,?,?,sedan,?,?,?,170.7,?,?,?,ohc,four,?,2bbl,3.31,?,?,?,?,?,?,6785.0,0
isuzu,?,?,?,hatchback,rwd,?,96.0,172.6,?,51.4,2734.0,?,?,?,spfi,3.43,3.23,9.2,?,?,24.0,?,?,?
?,?,?,four,?,?,?,?,?,?,?,4066.0,dohc,?,258.0,?,?,4.17,?,?,?,?,?,?,?
?,gas,?,?,?,rwd,?,?,?,?,?,4066.0,?,six,258.0,?,3.63,?,?,?,?,15.0,?,35550.0,0
?,?,?,?,?,?,?,102.0,?,70.6,47.8,?,?,?,?,?,3.54,?,?,?,5000.0,?,17.0,?,?
?,?,?,two,?,?,?,?,159.1,64.2,54.1,?,?,four,91.0,2bbl,?,?,9.0,68.0,5000.0,30.0,?,?,?
?,?,?,two,?,?,?,?,?,?,?,?,?,?,91.0,?,?,3.15,?,?,?,31.0,38.0,?,?
?,gas,std,two,?,fwd,?,93.1,?,?,54.1,1905.0,ohc,four,?,2bbl,3.03,?,?,68.0,?,?,?,6795.0,?
?,?,std,four,sedan,?,?,?,166.8,?,?,?,?,four,?,?,?,3.15,9.0,68.0,5000.0,?,?,?,1
?,?,std,?,sedan,?,front,?,?,64.2,?,?,ohc,?,?,?,?,?,9.0,?,?,?,38.0,7395.0,1
?,?,std,two,hatchback,?,?,?,?,66.5,53.7,2385.0,ohc,four,?,?,3.39,3.39,8.6,?,4800.0,?,32.0,?,?
?,?,?,?,?,?,?,98.8,?,?,?,?,?,four,?,?,3.39,3.39,8.6,?,?,?,?,?,?
?,gas,?,two,?,?,?,98.8,?,?,53.7,?,?,?,122.0,?,?,?,?,?,?,26.0,32.0,10595.0,?
mazda,gas,?,four,?,?,?,?,?,66.5,55.5,2410.0,ohc,?,?,?,3.39,?,?,?,4800.0,?,?,?,?
?,gas,?,four,hatchback,?,?,?,?,66.5,?,?,?,?,?,?,3.39,3.39,8.6,84.0,4800.0,26.0,?,?,?
?,gas,?,four,?,?,?,?,?,66.1,54.4,2670.0,ohc,four,140.0,?,?,?,?,?,?,?,?,?,?
?,?,?,?,sedan,rwd,?,?,?,?,?,?,ohc,four,?,?,?,?,?,72.0,?,?,?,?,0
?,?,?,four,?,rwd,front,?,?,70.3,?,?,ohc,?,?,?,3.58,3.64,?,?,?,?,?,25552.0,?
?,?,turbo,four,?,?,front,?,190.9,?,58.7,?,?,?,?,idi,3.58,3.64,?,?,4350.0,?,?,?,?
mercedes-benz,?,turbo,two,hardtop,?,?,106.7,?,70.3,?,?,?,?,?,idi,?,3.64,21.5,?,4350.0,?,?,?,?
?,?,?,four,sedan,rwd,?,?,?,71.7,?,?,?,?,?,idi,?,3.64,21.5,?,4350.0,?,25.0,?,?
?,?,?,four,sedan,?,?,?,202.6,71.7,?,?,ohcv,eight,234.0,?,?,3.1,?,?,4750.0,16.0,?,?,?
?,gas,std,?,convertible,rwd,front,96.6,?,?,?,3685.0,?,?,?,?,3.46,?,?,?,?,16.0,?,?,3
?,?,std,?,?,?,front,120.9,208.1,71.7,56.7,?,?,?,308.0,?,3.8,?,?,?,?,?,?,?,?
?,gas,?,two,hardtop,?,?,?,199.2,?,55.4,?,?,eight,?,mpfi,?,3.35,?,184.0,?,?,?,45400.0,1
mercury,gas,turbo,?,?,?,?,102.7,?,68.0,54.8,?,?,?,?,mpfi,?,?,?,?,5000.0,19.0,?,?,1
mitsubishi,?,?,?,?,?,front,?,?,64.4,50.8,?,ohc,four,?,?,?,?,?,?,?,?,?,?,?
?,?,std,two,?,?,front,93.7,157.3,?,?,?,?,four,92.0,2bbl,?,?,?,68.0,5500.0,?,38.0,6189.0,?
?,gas,?,two,?,?,?,93.7,157.3,?,?,?,ohc,four,92.0,?,?,?,9.4,68.0,?,?,?,?,?
mitsubishi,?,?,?,?,?,?,93.0,?,?,?,?,?,?,?,?,?,3.39,?,?,5500.0,24.0,30.0,?,1
mitsubishi,?,?,?,?,fwd,?,96.3,173.0,?,?,2370.0,?,?,110.0,?,3.17,?,?,?,?,?,30.0,?,?
?,gas,?,two,hatchback,?,front,?,?,?,49.4,2328.0,?,four,122.0,2bbl,3.35,?,?,?,?,?,32.0,?,?
?,gas,turbo,two,hatchback,?,front,?,173.2,?,?,2833.0,?,?,?,spdi,?,?,7.0,145.0,?,?,24.0,?,?
?,?,?,two,?,fwd,?,?,?,66.3,?,2921.0,?,?,?,spdi,?,3.86,7.0,145.0,5000.0,?,?,?,?
mitsubishi,gas,?,two,?,?,?,?,173.2,?,?,?,?,four,156.0,spdi,3.59,3.86,7.0,?,?,19.0,24.0,14489.0,?
?,gas,std,four,?,fwd,front,96.3,172.4,65.4,51.6,?,ohc,?,122.0,?,3.35,?,?,?,?,25.0,32.0,?,?
mitsubishi,gas,?,?,sedan,?,?,?,?,?,51.6,?,?,four,?,2bbl,?,?,8.5,?,5000.0,?,32.0,8189.0,?
mitsubishi,gas,turbo,?,?,fwd,front,96.3,?,65.4,?,?,ohc,?,?,?,?,3.46,?,116.0,?,23.0,30.0,9279.0,1
?,gas,?,?,sedan,?,?,?,172.4,?,51.6,?,ohc,four,?,?,?,?,?,?,?,23.0,?,9279.0,?
?,gas,?,?,sedan,fwd,front,?,?,63.8,?,1889.0,ohc,?,?,?,?,?,9.4,69.0,5200.0,?,?,?,?
?,?,?,?,?,?,front,?,?,63.8,54.5,?,ohc,?,?,?,?,?,?,?,?,?,?,7099.0,?
?,?,?,?,?,fwd,front,94.5,?,?,54.5,1918.0,ohc,four,?,?,?,?,?,69.0,?,31.0,37.0,?,1
nissan,gas,?,?,?,?,front,?,165.3,?,54.5,?,?,?,?,2bbl,?,3.29,9.4,?,5200.0,31.0,?,?,?
?,?,?,four,wagon,fwd,?,?,?,?,53.5,2024.0,?,four,97.0,?,?,3.29,9.4,69.0,5200.0,31.0,37.0,?,?
?,gas,?,?,sedan,?,?,?,165.3,?,?,?,?,?,97.0,2bbl,3.15,?,9.4,?,5200.0,31.0,?,?,?
nissan,?,?,?,hatchback,fwd,?,?,?,?,53.3,?,?,?,?,?,?,?,?,69.0,5200.0,?,?,7799.0,1
?,gas,?,?,?,?,front,94.5,165.3,63.8,?,?,ohc,?,97.0,?,3.15,?,9.4,69.0,?,?,37.0,?,1
?,?,?,four,?,?,?,94.5,170.2,?,53.5,?,?,?,?,?,?,3.29,9.4,69.0,5200.0,?,?,7999.0,?
?,gas,?,?,hardtop,?,?,?,?,?,?,?,?,?,?,2bbl,3.15,3.29,?,?,?,?,37.0,8249.0,?
?,gas,?,?,hatchback,fwd,?,97.2,173.4,?,?,2324.0,?,four,120.0,?,?,?,8.5,?,5200.0,27.0,?,?,?
nissan,?,std,?,sedan,fwd,?,97.2,?,?,?,?,ohc,four,120.0,2bbl,?,?,?,97.0,?,?,?,?,?
?,?,?,?,?,?,?,?,?,66.5,55.1,?,ohcv,six,181.0,?,?,3.27,9.0,?,5200.0,?,?,13499.0,0
nissan,?,?,?,wagon,?,?,100.4,?,66.5,?,?,ohcv,?,181.0,?,?,?,?,152.0,5200.0,17.0,22.0,?,?
nissan,gas,?,?,sedan,?,front,?,?,66.5,?,3060.0,?,?,?,?,3.43,?,?,?,?,?,?,?,0
?,?,?,?,hatchback,rwd,front,91.3,?,67.9,?,?,ohcv,?,181.0,?,?,3.27,?,?,?,19.0,25.0,?,?
nissan,?,?,?,hatchback,?,?,?,?,67.9,?,?,?,?,?,mpfi,?,?,7.8,?,?,?,?,19699.0,3
?,?,?,two,?,?,?,?,?,67.9,49.7,3139.0,?,?,181.0,?,?,3.27,?,?,?,?,?,?,1
?,?,?,?,?,rwd,?,?,186.7,68.4,?,3020.0,?,four,120.0,mpfi,?,3.19,?,97.0,?,?,?,11900.0,?
peugot,?,turbo,?,sedan,?,front,?,?,68.4,?,?,l,?,152.0,idi,?,3.52,?,?,4150.0,28.0,?,?,?
?,?,std,four,?,?,?,?,?,68.4,?,?,?,?,?,mpfi,?,?,?,?,?,19.0,?,12440.0,?
?,?,turbo,?,?,rwd,?,114.2,?,?,58.7,3430.0,l,?,?,?,?,?,21.0,?,?,?,?,?,0
?,?,std,four,?,?,front,?,?,?,56.7,3075.0,l,four,?,?,?,2.19,8.4,?,?,19.0,?,?,0
peugot,diesel,turbo,?,sedan,rwd,?,?,186.7,?,?,3252.0,l,four,?,idi,?,?,?,95.0,?,?,?,?,?
peugot,gas,?,four,wagon,?,front,114.2,?,68.4,56.7,?,l,four,120.0,?,?,2.19,?,?,?,?,24.0,16695.0,?
peugot,diesel,?,four,?,rwd,front,?,?,?,?,3485.0,?,?,152.0,?,?,?,?,?,4150.0,25.0,?,?,?
peugot,?,std,?,?,rwd,front,107.9,?,?,?,?,l,?,?,?,3.46,3.19,?,?,?,19.0,?,16630.0,0
?,?,?,?,sedan,?,front,?,186.7,68.4,?,?,?,?,?,?,3.7,3.52,?,95.0,?,?,33.0,?,?
?,?,?,?,sedan,?,?,108.0,?,?,?,?,l,?,?,?,3.61,?,?,?,5600.0,?,24.0,18150.0,?
?,gas,std,two,?,?,front,?,?,63.8,?,1918.0,ohc,four,?,2bbl,2.97,?,9.4,?,?,?,?,?,?
?,gas,turbo,?,?,?,?,?,157.3,?,50.8,?,?,?,?,?,3.03,?,?,?,?,24.0,?,?,1
?,gas,?,?,?,fwd,?,?,?,63.8,50.6,?,ohc,?,90.0,?,2.97,?,9.4,68.0,?,?,?,?,1
plymouth,gas,?,four,?,fwd,front,?,167.3,?,50.8,?,?,?,?,2bbl,?,3.23,?,?,5500.0,?,38.0,?,?
plymouth,gas,std,?,?,?,?,93.7,167.3,?,?,2191.0,?,?,?,?,2.97,?,?,?,?,?,38.0,7609.0,?
?,?,?,?,?,?,front,103.3,?,64.6,?,?,?,?,122.0,?,?,?,8.5,?,?,24.0,?,?,?
plymouth,gas,?,two,?,?,?,95.9,?,66.3,?,?,ohc,?,?,?,?,?,?,?,?,19.0,?,?,?
?,?,?,?,hatchback,?,?,94.5,168.9,?,?,?,?,four,?,?,?,?,?,143.0,?,?,27.0,22018.0,3
?,?,?,?,hardtop,rwd,rear,89.5,?,?,?,?,?,six,?,?,?,?,9.5,?,?,?,?,?,3
?,gas,std,?,?,?,rear,?,?,?,?,2756.0,ohcf,six,?,mpfi,?,2.9,?,207.0,?,17.0,25.0,?,?
?,?,?,?,?,?,?,89.5,168.9,?,?,2800.0,ohcf,?,?,mpfi,3.74,2.9,?,?,?,?,?,?,?
saab,gas,?,?,?,?,?,?,?,?,?,?,?,?,121.0,mpfi,?,3.07,9.31,110.0,?,21.0,?,?,3
saab,gas,?,?,?,?,front,?,?,?,?,?,ohc,four,?,mpfi,?,?,?,110.0,5250.0,?,?,12170.0,?
?,?,?,?,?,fwd,?,?,?,?,56.1,2707.0,ohc,?,?,mpfi,2.54,?,9.3,?,5250.0,?,?,15040.0,?
?,gas,?,four,?,?,front,99.1,?,66.5,?,?,?,?,121.0,mpfi,3.54,3.07,?,?,?,?,?,15510.0,2
?,gas,?,?,?,?,?,?,?,66.5,56.1,2808.0,dohc,?,?,?,3.54,?,?,?,?,19.0,?,?,?
saab,?,turbo,?,sedan,fwd,front,99.1,?,66.5,?,?,dohc,?,?,?,?,?,9.0,160.0,?,?,?,?,2
?,gas,std,?,?,?,?,93.7,?,?,53.7,?,?,?,97.0,2bbl,3.62,?,?,?,4900.0,31.0,36.0,5118.0,2
subaru,?,?,?,hatchback,?,front,?,157.9,63.6,?,?,ohcf,?,108.0,2bbl,?,?,?,?,?,?,?,7053.0,?
subaru,gas,?,two,?,?,front,93.3,?,?,?,?,ohcf,four,?,?,?,?,?,73.0,?,26.0,31.0,7603.0,?
?,?,?,?,sedan,?,?,?,?,65.4,52.5,?,ohcf,four,108.0,?,3.62,?,?,?,4800.0,?,?,7126.0,?
?,gas,?,?,?,?,?,97.2,?,65.4,?,?,?,?,?,2bbl,?,?,?,82.0,?,?,?,7775.0,?
subaru,?,?,?,?,fwd,?,?,172.0,65.4,52.5,?,?,?,?,?,3.62,2.64,9.0,?,5200.0,?,?,9960.0,?
subaru,?,std,four,?,?,?,97.0,?,65.4,?,2385.0,?,four,108.0,2bbl,?,2.64,?,82.0,?,?,?,?,?
?,?,?,?,sedan,4wd,?,?,?,?,54.3,?,?,?,108.0,?,?,?,7.7,111.0,?,24.0,29.0,?,?
?,gas,std,four,wagon,?,?,?,173.5,65.4,?,2290.0,?,?,?,2bbl,?,?,?,?,4800.0,?,?,?,0
subaru,gas,?,?,?,fwd,?,97.0,?,65.4,?,?,?,?,?,mpfi,?,?,9.0,?,?,25.0,31.0,?,?
subaru,gas,std,?,wagon,4wd,?,?,?,?,?,?,?,?,?,?,3.62,?,9.0,82.0,?,?,?,?,?
?,?,turbo,?,?,?,?,?,173.6,65.4,54.9,2650.0,?,?,?,?,3.62,?,?,111.0,4800.0,23.0,23.0,?,0
toyota,?,std,two,hatchback,?,?,95.7,?,?,54.5,1985.0,?,?,?,2bbl,3.05,?,?,?,4800.0,35.0,?,?,?
toyota,gas,?,?,?,fwd,?,?,?,?,54.5,?,?,four,?,2bbl,?,?,9.0,?,?,?,38.0,?,1
?,?,?,?,hatchback,fwd,?,?,?,63.6,?,2015.0,?,four,92.0,2bbl,3.05,3.03,?,62.0,?,31.0,?,?,1
toyota,gas,?,four,wagon,?,front,95.7,?,?,?,2280.0,ohc,four,?,?,?,3.03,9.0,?,4800.0,?,37.0,?,?
?,?,?,four,?,?,?,95.7,169.7,?,?,?,ohc,?,?,?,3.05,?,9.0,62.0,?,27.0,?,?,?
?,?,?,?,wagon,4wd,?,?,?,63.6,?,?,?,four,92.0,?,?,3.03,9.0,?,?,?,?,8778.0,?
toyota,?,?,four,?,?,front,?,166.3,?,?,?,?,?,?,?,?,?,9.0,?,4800.0,?,?,6938.0,0
?,?,?,?,hatchback,?,?,?,166.3,?,?,2109.0,ohc,four,?,?,3.19,3.03,?,?,4800.0,?,?,?,0
toyota,?,?,?,?,?,front,95.7,166.3,64.4,53.0,2275.0,ohc,?,?,idi,?,?,?,?,4500.0,?,?,7898.0,?
toyota,diesel,std,?,hatchback,fwd,?,?,?,?,?,2275.0,ohc,four,?,?,?,3.35,?,?,?,38.0,47.0,?,?
toyota,gas,?,four,sedan,?,?,95.7,?,64.4,53.0,2094.0,?,four,?,?,?,3.03,9.0,70.0,?,?,47.0,7738.0,0
?,gas,std,four,?,?,?,?,166.3,64.4,?,?,ohc,?,?,2bbl,?,3.03,?,?,?,?,?,?,0
?,gas,?,?,?,?,front,95.7,?,?,?,?,?,?,98.0,?,?,?,?,70.0,4800.0,?,?,?,?
toyota,gas,?,two,sedan,rwd,?,94.5,168.7,?,?,2169.0,ohc,four,?,?,3.19,?,9.0,?,?,29.0,34.0,?,?
toyota,gas,std,two,?,?,?,?,?,64.0,?,?,?,?,?,2bbl,?,?,9.0,70.0,4800.0,29.0,?,8238.0,1
?,gas,std,?,?,?,front,?,168.7,64.0,?,2265.0,dohc,?,?,mpfi,3.24,?,?,112.0,?,?,29.0,?,?
?,?,?,?,hatchback,?,front,?,168.7,64.0,?,2300.0,?,four,98.0,?,3.24,?,?,112.0,?,?,?,9538.0,?
toyota,?,?,?,?,rwd,front,?,?,?,52.0,2540.0,?,four,?,mpfi,?,?,9.3,?,?,24.0,?,?,?
?,?,std,two,?,?,?,?,?,65.6,?,?,?,?,146.0,?,3.62,3.5,9.3,116.0,?,?,?,?,2
?,gas,std,?,?,rwd,?,?,?,?,?,?,?,?,?,?,3.62,3.5,?,?,?,24.0,?,?,?
?,gas,?,?,?,rwd,?,98.4,176.2,?,?,?,?,four,146.0,?,?,3.5,?,116.0,?,?,?,?,?
?,?,?,?,?,?,front,?,?,65.6,?,?,?,four,?,?,3.62,?,9.3,116.0,4800.0,?,?,11549.0,?
?,gas,?,two,convertible,?,?,98.4,176.2,?,53.0,?,?,four,?,?,?,?,9.3,116.0,4800.0,24.0,30.0,?,?
toyota,?,?,?,sedan,?,?,?,175.6,?,?,2326.0,ohc,four,?,?,?,?,8.7,92.0,?,29.0,?,8948.0,-1
?,?,turbo,four,?,?,?,?,?,?,54.9,2480.0,ohc,?,?,?,3.27,3.35,?,?,4500.0,?,33.0,?,?
toyota,?,std,?,?,?,front,102.4,175.6,?,53.9,?,ohc,four,?,mpfi,?,?,?,92.0,?,27.0,?,?,-1
toyota,?,?,four,?,?,?,?,?,?,?,2414.0,?,four,?,?,?,3.54,?,?,4200.0,?,?,?,?
?,gas,?,?,hatchback,?,?,?,175.6,?,53.9,?,?,?,122.0,mpfi,?,?,?,92.0,4200.0,27.0,?,?,?
toyota,gas,?,?,?,rwd,front,?,?,?,?,2976.0,dohc,?,?,?,?,?,?,161.0,?,20.0,24.0,?,?
?,?,std,?,?,?,?,?,183.5,67.7,52.0,3016.0,?,six,?,mpfi,?,3.35,?,?,?,?,?,?,3
toyota,?,?,?,sedan,rwd,?,?,?,?,54.1,3131.0,?,six,?,?,?,3.35,9.2,156.0,?,?,24.0,?,?
toyota,?,?,?,?,rwd,?,?,?,66.5,54.1,?,?,?,161.0,?,3.27,?,9.2,?,?,?,24.0,?,-1
?,?,?,?,?,?,front,?,?,?,?,?,?,?,?,?,3.01,?,23.0,?,4800.0,?,46.0,7775.0,?
volkswagen,?,std,two,sedan,?,?,?,?,65.5,55.7,?,ohc,?,?,?,?,?,9.0,?,5250.0,27.0,34.0,7975.0,?
?,?,std,?,sedan,?,?,?,?,?,55.7,?,ohc,?,?,?,?,?,?,52.0,?,?,?,?,?
?,gas,std,four,?,fwd,?,?,171.7,?,55.7,?,ohc,?,?,mpfi,3.19,3.4,?,85.0,?,?,?,8195.0,2
volkswagen,gas,?,four,sedan,fwd,?,97.3,171.7,?,55.7,?,?,four,?,?,?,?,9.0,?,?,?,?,?,2
volkswagen,?,turbo,?,sedan,?,front,?,?,65.5,?,?,?,?,97.0,?,?,?,23.0,68.0,?,?,?,?,?
volkswagen,?,std,?,?,?,?,?,?,?,?,?,?,four,?,?,3.19,?,?,?,?,26.0,?,?,2
?,gas,std,?,?,?,?,?,159.3,64.2,?,?,ohc,four,109.0,?,?,?,?,?,?,24.0,?,11595.0,?
?,?,?,?,hatchback,?,front,94.5,?,64.0,?,?,?,?,?,mpfi,?,3.4,?,?,5500.0,?,29.0,?,3
?,?,?,?,?,fwd,front,100.4,180.2,?,55.1,2661.0,?,?,?,?,?,3.4,8.5,110.0,?,?,?,?,?
?,?,?,?,?,fwd,?,?,180.2,?,55.1,2579.0,?,four,97.0,?,?,?,?,?,4500.0,?,?,?,?
?,?,std,four,wagon,fwd,front,?,?,?,55.1,?,?,four,109.0,?,?,?,9.0,88.0,5500.0,25.0,31.0,12290.0,0
?,?,?,four,sedan,?,?,?,?,67.2,?,2912.0,ohc,?,141.0,mpfi,?,?,9.5,?,?,?,28.0,12940.0,?
volvo,?,std,?,wagon,?,front,?,?,?,?,?,?,?,141.0,mpfi,3.78,?,?,?,?,?,?,?,-1
?,?,std,?,?,?,?,?,?,?,56.2,?,?,four,141.0,?,3.78,?,?,?,5400.0,?,?,?,?
?,gas,?,?,?,?,?,?,?,67.2,57.5,?,?,?,141.0,?,3.78,3.15,?,?,5400.0,?,?,?,?
?,gas,turbo,four,?,rwd,front,?,188.8,67.2,?,3045.0,?,?,130.0,?,?,3.15,?,?,?,?,?,?,-2
volvo,gas,?,?,?,?,?,104.3,188.8,67.2,?,?,ohc,?,?,mpfi,?,?,?,?,5100.0,?,22.0,18950.0,-1
?,?,std,four,?,?,?,?,188.8,?,?,?,?,?,141.0,?,?,?,?,?,?,23.0,28.0,16845.0,-1
?,gas,turbo,four,?,?,front,?,?,?,?,3049.0,?,four,?,?,3.78,?,?,160.0,?,?,?,19045.0,?
?,?,?,?,sedan,?,?,109.1,?,?,55.5,?,?,six,173.0,?,?,2.87,?,134.0,?,?,23.0,?,?
?,diesel,?,?,sedan,?,?,?,?,?,55.5,?,ohc,?,?,idi,?,?,?,?,4800.0,26.0,?,?,?
